epoch,train_mse,test_mse
1,4.250034332275391,5.437962532043457
2,3.3205275535583496,4.574104309082031
3,2.658111333847046,3.8316633701324463
4,3.5348997116088867,4.919583320617676
5,1.9513678550720215,3.3929011821746826
6,1.983150839805603,3.3132131099700928
7,2.094113826751709,3.107950448989868
8,2.030811309814453,3.3129942417144775
9,2.4773976802825928,3.4380648136138916
10,1.8852365016937256,3.107462167739868
11,1.831886887550354,2.680727481842041
12,1.9336607456207275,2.8529419898986816
13,1.861510157585144,2.7859795093536377
14,1.7612760066986084,2.7212164402008057
15,1.7382863759994507,2.8392961025238037
16,1.9217802286148071,2.9650769233703613
17,1.643196702003479,2.6541292667388916
18,1.8229302167892456,2.621514081954956
19,2.0367298126220703,3.113898992538452
20,2.0592212677001953,2.960439682006836
21,1.7736244201660156,2.907715320587158
22,1.7759321928024292,2.785614252090454
23,1.7387200593948364,2.664519786834717
24,1.9368106126785278,2.790874719619751
25,2.146313190460205,3.1335997581481934
26,1.5743130445480347,2.5510923862457275
27,1.8156726360321045,2.9344122409820557
28,1.6097842454910278,2.591262102127075
29,1.6103436946868896,2.606135606765747
30,1.7260069847106934,2.609645366668701
31,2.0376317501068115,3.0421414375305176
32,2.0003159046173096,2.9157660007476807
33,1.6437102556228638,2.5477752685546875
34,1.5506117343902588,2.4673912525177
35,1.8899825811386108,2.7588207721710205
36,1.7170990705490112,2.9004108905792236
37,1.8208041191101074,2.778982400894165
38,1.685856819152832,2.5900681018829346
39,1.579181432723999,2.4834673404693604
40,1.5894891023635864,2.6487348079681396
41,1.7609902620315552,2.6492245197296143
42,1.4343881607055664,2.5629208087921143
43,1.446003794670105,2.459028959274292
44,1.382743239402771,2.4453859329223633
45,1.4520000219345093,2.422848701477051
46,1.6508179903030396,2.6115591526031494
47,1.4396274089813232,2.4886019229888916
48,1.5882829427719116,2.8235180377960205
49,1.4111292362213135,3.6468875408172607
50,1.7031065225601196,4.728797435760498
51,1.4724256992340088,2.476609706878662
52,1.2956324815750122,2.391331911087036
53,1.273155689239502,2.419552803039551
54,1.3938838243484497,2.4687111377716064
55,1.7430968284606934,2.6972274780273438
56,1.5823286771774292,2.831217050552368
57,1.3058394193649292,2.433985471725464
58,1.9077640771865845,2.7714946269989014
59,1.2877583503723145,2.4526546001434326
60,1.2051887512207031,2.33758807182312
61,1.3232595920562744,2.3100714683532715
62,1.3940887451171875,2.5265262126922607
63,1.2620929479599,2.392383337020874
64,1.4836505651474,2.7202346324920654
65,1.385266661643982,2.637988805770874
66,1.3757904767990112,3.8216729164123535
67,1.3734158277511597,2.8023624420166016
68,1.2911128997802734,2.511749029159546
69,1.4144147634506226,2.6232070922851562
70,1.2501262426376343,2.3820414543151855
71,1.4634536504745483,2.389010190963745
72,1.4115445613861084,2.477646827697754
73,1.320371389389038,2.379934787750244
74,1.2893272638320923,2.4045369625091553
75,1.3559263944625854,2.4454448223114014
76,1.489326000213623,2.634859800338745
77,1.2662372589111328,2.4387786388397217
78,1.3332360982894897,2.474017858505249
79,1.4597126245498657,2.657508134841919
80,1.2728537321090698,2.2939789295196533
81,1.4150261878967285,2.4156670570373535
82,1.3951057195663452,2.434478282928467
83,1.2795034646987915,2.2367289066314697
84,1.3959218263626099,2.4575908184051514
85,1.3337090015411377,2.3870630264282227
86,1.303316354751587,2.9823524951934814
87,1.2416868209838867,2.455162763595581
88,1.3508944511413574,2.324402332305908
89,1.1990162134170532,2.267183780670166
90,1.314977765083313,2.3948934078216553
91,1.267804503440857,2.3417892456054688
92,1.3670103549957275,2.269871234893799
93,1.257608413696289,2.2328646183013916
94,1.4753493070602417,2.4276247024536133
95,1.3370732069015503,2.968979835510254
96,1.2175319194793701,2.424328327178955
97,1.2884981632232666,2.3912482261657715
98,1.1830806732177734,2.3015007972717285
99,1.3847686052322388,2.3148059844970703
100,1.2183775901794434,2.380927562713623
101,1.3793725967407227,2.4984848499298096
102,1.4455698728561401,2.4162614345550537
103,1.2567862272262573,2.303955078125
104,1.2910504341125488,2.2400834560394287
105,1.2952800989151,2.2603189945220947
106,1.276893138885498,2.394412040710449
107,1.3332586288452148,2.5465474128723145
108,1.2446000576019287,2.431063175201416
109,1.2282955646514893,2.244013786315918
110,1.3538740873336792,2.32122540473938
111,1.479810118675232,2.667659044265747
112,1.2753946781158447,2.295624017715454
113,1.3523324728012085,2.46118426322937
114,1.5698307752609253,3.654890775680542
115,1.2767566442489624,2.397930383682251
116,1.1174100637435913,2.303696393966675
117,1.126583218574524,2.298945903778076
118,1.0421748161315918,2.2541439533233643
119,1.1126132011413574,2.3085789680480957
120,1.1001904010772705,2.2336034774780273
121,1.2208819389343262,2.4694466590881348
122,1.0477739572525024,2.3656678199768066
123,1.0346351861953735,2.278519630432129
124,1.0605723857879639,2.293313503265381
125,1.0270676612854004,2.2070987224578857
126,1.0465196371078491,2.2646939754486084
127,1.1149910688400269,2.3630897998809814
128,1.0558497905731201,2.365466833114624
129,1.1721738576889038,2.5297818183898926
130,1.1694544553756714,2.218766212463379
131,1.0316396951675415,2.3510901927948
132,1.0466920137405396,2.2945597171783447
133,1.0978848934173584,2.355879068374634
134,1.1345365047454834,2.5636050701141357
135,1.1459097862243652,2.5636940002441406
136,1.0848045349121094,2.3492026329040527
137,1.081305742263794,2.338918685913086
138,1.0447731018066406,2.2355661392211914
139,1.1513545513153076,2.483844757080078
140,1.0655367374420166,2.3827407360076904
141,1.0207082033157349,2.245389699935913
142,1.1992177963256836,2.5040204524993896
143,0.9872780442237854,2.2580442428588867
144,1.0433366298675537,2.2973570823669434
145,1.0380144119262695,2.3657760620117188
146,1.086587905883789,2.201965808868408
