epoch,gamma_wase,gamma_dsc,physbias_w_norm_layer0,physbias_w_norm_layer1,physbias_w_norm_layer2,physbias_w_norm_layer3
33,0.7948364019393921,0.5053775906562805,5.252858638763428,6.256710052490234,6.296841621398926,1.9583158493041992
34,0.7940024733543396,0.50360506772995,5.36575984954834,6.318408012390137,6.393491268157959,1.9979119300842285
35,0.7959715723991394,0.503369927406311,5.473690986633301,6.377359390258789,6.461465358734131,2.001783847808838
36,0.7978066205978394,0.5059581995010376,5.5240607261657715,6.456259250640869,6.5190348625183105,2.039069175720215
37,0.7983693480491638,0.5044216513633728,5.602928638458252,6.452522277832031,6.516535758972168,2.0661423206329346
38,0.7995748519897461,0.5041475892066956,5.707023620605469,6.486094951629639,6.557037830352783,2.0721378326416016
39,0.8001959919929504,0.5011705756187439,5.867658615112305,6.472744464874268,6.644317626953125,2.0656235218048096
40,0.8008754849433899,0.5004737377166748,5.986564636230469,6.578087329864502,6.685136795043945,2.122187852859497
41,0.8016271591186523,0.49804604053497314,6.043730735778809,6.635525226593018,6.7856316566467285,2.1176013946533203
42,0.8019675016403198,0.4968734085559845,6.03892183303833,6.6990580558776855,6.871042728424072,2.129263401031494
43,0.8041512966156006,0.4971837103366852,6.329195499420166,6.783520221710205,6.907553195953369,2.130295991897583
44,0.8042735457420349,0.4964442551136017,6.352269172668457,6.842519760131836,7.024796962738037,2.1690797805786133
45,0.8046185374259949,0.4948015809059143,6.536187648773193,6.857606410980225,7.027027606964111,2.1756129264831543
46,0.8050050735473633,0.4934174716472626,6.671353340148926,6.8836212158203125,7.081740856170654,2.1760833263397217
47,0.8059943914413452,0.49185821413993835,6.753857612609863,6.985603332519531,7.185864448547363,2.1842167377471924
48,0.8086608052253723,0.4909875988960266,7.002701759338379,7.099589824676514,7.299457550048828,2.192532539367676
49,0.8076785802841187,0.489994615316391,7.1041693687438965,7.16703462600708,7.375616550445557,2.1981351375579834
50,0.8096250891685486,0.4931609034538269,7.146380424499512,7.246338367462158,7.380509853363037,2.2024688720703125
51,0.8095098733901978,0.49223971366882324,7.154203414916992,7.246802806854248,7.374873161315918,2.224647283554077
52,0.8099018931388855,0.4923619031906128,7.102202892303467,7.27083158493042,7.469010829925537,2.243257522583008
53,0.8102927803993225,0.491761714220047,7.122750759124756,7.2886962890625,7.486505031585693,2.2690622806549072
54,0.8104450106620789,0.49084535241127014,7.148936748504639,7.332967758178711,7.472048282623291,2.2893338203430176
55,0.8116950392723083,0.49246522784233093,7.18421745300293,7.358951091766357,7.500008583068848,2.266613006591797
56,0.81163489818573,0.4897993505001068,7.2185187339782715,7.401653289794922,7.531777858734131,2.261121988296509
57,0.8128579258918762,0.4896623492240906,7.281942367553711,7.4389967918396,7.526301383972168,2.263716220855713
58,0.8123448491096497,0.4897872507572174,7.320246696472168,7.432500839233398,7.600300312042236,2.2808632850646973
59,0.8115256428718567,0.489492267370224,7.301863670349121,7.442525386810303,7.661168575286865,2.2617685794830322
60,0.8123782873153687,0.49188855290412903,7.337888240814209,7.4843058586120605,7.665891170501709,2.2949516773223877
61,0.8126623630523682,0.49018046259880066,7.335324764251709,7.488748073577881,7.678041458129883,2.3263771533966064
62,0.8129560947418213,0.4882057309150696,7.358237266540527,7.454925537109375,7.709460258483887,2.317531108856201
63,0.813079833984375,0.4891311824321747,7.403021335601807,7.564340591430664,7.82734489440918,2.3274085521698
64,0.813106894493103,0.4882074296474457,7.477288722991943,7.602351665496826,7.919211387634277,2.3709139823913574
65,0.8139559626579285,0.4883382320404053,7.481015682220459,7.616951942443848,7.937375068664551,2.3663716316223145
66,0.8155367970466614,0.48844560980796814,7.484351634979248,7.623280048370361,7.935130596160889,2.3681747913360596
67,0.8144121766090393,0.4882524013519287,7.532295227050781,7.6287007331848145,7.8896331787109375,2.3868637084960938
68,0.8148107528686523,0.4866798520088196,7.541718006134033,7.640165328979492,7.9194254875183105,2.393982410430908
69,0.8160789608955383,0.48829883337020874,7.559989929199219,7.617071151733398,7.931090831756592,2.4011449813842773
70,0.8155656456947327,0.4867851734161377,7.5822906494140625,7.6158061027526855,7.973618507385254,2.4054923057556152
71,0.8155932426452637,0.48536416888237,7.591084957122803,7.631845474243164,7.9919819831848145,2.4128615856170654
72,0.8172489404678345,0.4888581931591034,7.6211113929748535,7.60969877243042,8.011651039123535,2.406139373779297
73,0.8165137767791748,0.48682546615600586,7.629928112030029,7.644421577453613,8.047184944152832,2.407949924468994
74,0.8179532289505005,0.4889727234840393,7.646213531494141,7.684265613555908,8.050872802734375,2.409691572189331
75,0.816810667514801,0.4877931475639343,7.656765937805176,7.708343505859375,8.047532081604004,2.402315616607666
76,0.8171257972717285,0.4869382083415985,7.691834926605225,7.752388000488281,8.057866096496582,2.4065308570861816
77,0.8178736567497253,0.48873773217201233,7.6975908279418945,7.747654914855957,8.070047378540039,2.417328119277954
78,0.8181997537612915,0.4885694682598114,7.696312427520752,7.746090412139893,8.083794593811035,2.405848503112793
79,0.8180776238441467,0.48858192563056946,7.690674781799316,7.781129360198975,8.042760848999023,2.4553282260894775
80,0.8191951513290405,0.48661988973617554,7.709447860717773,7.734908580780029,8.10170841217041,2.4826765060424805
81,0.81974858045578,0.48468637466430664,7.716336250305176,7.7472991943359375,8.108914375305176,2.466153860092163
82,0.8197839856147766,0.48432376980781555,7.7962775230407715,7.81105375289917,8.073040962219238,2.480978012084961
83,0.8217352628707886,0.4862854778766632,7.826756477355957,7.810190677642822,8.049982070922852,2.4760453701019287
84,0.8209910988807678,0.48527953028678894,7.848123550415039,7.816716194152832,8.051952362060547,2.4567177295684814
85,0.8217427134513855,0.48654091358184814,7.839405059814453,7.851800918579102,8.067648887634277,2.4651169776916504
86,0.8206501007080078,0.48573121428489685,7.836051940917969,7.904183387756348,8.05582046508789,2.455223798751831
87,0.8215386867523193,0.4851299822330475,7.827073097229004,7.904735565185547,8.056957244873047,2.46936297416687
88,0.8215866684913635,0.48499375581741333,7.833843231201172,7.91077995300293,8.062386512756348,2.4625675678253174
89,0.8221272230148315,0.48569455742836,7.843542575836182,7.922153949737549,8.048267364501953,2.4656991958618164
90,0.8229778409004211,0.48645615577697754,7.846704483032227,7.9169206619262695,8.049269676208496,2.453864097595215
91,0.8223643898963928,0.4837198555469513,7.853978633880615,7.928697109222412,8.041983604431152,2.4584388732910156
92,0.8231405019760132,0.48564115166664124,7.884753704071045,7.941243648529053,8.046019554138184,2.467155694961548
93,0.8226373195648193,0.48431867361068726,7.892122268676758,7.947871208190918,8.039041519165039,2.488093376159668
94,0.8238522410392761,0.48592954874038696,7.912781715393066,7.961403846740723,8.047999382019043,2.513244867324829
95,0.823842465877533,0.48458877205848694,7.91758394241333,7.985623836517334,8.055337905883789,2.501138925552368
96,0.8236162662506104,0.485228568315506,7.919702053070068,7.989326477050781,8.059847831726074,2.505030632019043
97,0.8247188925743103,0.48639190196990967,7.902425765991211,7.999143600463867,8.053221702575684,2.5143868923187256
98,0.8241890072822571,0.48500174283981323,7.895829200744629,7.981074333190918,8.046226501464844,2.505505323410034
99,0.8241844773292542,0.48393678665161133,7.912472724914551,7.9890241622924805,8.06258773803711,2.510648250579834
100,0.8244227170944214,0.484248548746109,7.916200637817383,7.992918968200684,8.076272964477539,2.507838726043701
101,0.8240485191345215,0.4846278131008148,7.924023151397705,8.007089614868164,8.10074234008789,2.515761613845825
102,0.8241585493087769,0.48492833971977234,7.915801048278809,8.029936790466309,8.10632038116455,2.5102930068969727
103,0.8248142600059509,0.4845442473888397,7.929174423217773,8.03432559967041,8.098315238952637,2.4971609115600586
104,0.8255220055580139,0.48615244030952454,7.936501979827881,8.051191329956055,8.098201751708984,2.513127088546753
105,0.8247630596160889,0.48604616522789,7.938640117645264,8.06170654296875,8.105239868164062,2.507265567779541
106,0.8251590728759766,0.4851838946342468,7.94012975692749,8.097826957702637,8.111143112182617,2.5060620307922363
107,0.8258429765701294,0.48568663001060486,7.943732261657715,8.104024887084961,8.113950729370117,2.5000457763671875
108,0.8261572122573853,0.48540303111076355,7.941583633422852,8.096928596496582,8.096841812133789,2.5029139518737793
109,0.826278567314148,0.48513323068618774,7.947963714599609,8.105360984802246,8.114983558654785,2.5088043212890625
110,0.8258841037750244,0.4856506586074829,7.929635047912598,8.110921859741211,8.13270092010498,2.5038228034973145
111,0.8261180520057678,0.4849768877029419,7.941614151000977,8.135297775268555,8.137308120727539,2.501811981201172
112,0.8261284232139587,0.48460161685943604,7.950239658355713,8.14990234375,8.154768943786621,2.5064010620117188
113,0.8265566825866699,0.4853746294975281,7.951611042022705,8.159517288208008,8.165925979614258,2.5034968852996826
114,0.8267678022384644,0.4850033223628998,7.9583611488342285,8.159017562866211,8.161542892456055,2.5075979232788086
115,0.827347457408905,0.484864205121994,7.9605393409729,8.172337532043457,8.183165550231934,2.511444568634033
116,0.8270432353019714,0.4848044812679291,7.94639778137207,8.174027442932129,8.184637069702148,2.5129377841949463
117,0.8270928263664246,0.4850386679172516,7.953264236450195,8.174673080444336,8.180354118347168,2.5186498165130615
118,0.8276753425598145,0.4852358102798462,7.952147483825684,8.187898635864258,8.187723159790039,2.510416269302368
119,0.8276875019073486,0.4849779009819031,7.952835559844971,8.193673133850098,8.16855525970459,2.5115504264831543
120,0.8281411528587341,0.4851042628288269,7.9597487449646,8.195683479309082,8.1838960647583,2.5080277919769287
121,0.8281733393669128,0.4849250316619873,7.972532749176025,8.201970100402832,8.193793296813965,2.5062077045440674
122,0.8286023736000061,0.4860363304615021,7.966647624969482,8.207159996032715,8.19316291809082,2.499190092086792
123,0.8286126852035522,0.4861525297164917,7.96920108795166,8.210519790649414,8.196816444396973,2.51120924949646
124,0.8283196091651917,0.4852076470851898,7.9686431884765625,8.225759506225586,8.206690788269043,2.5106213092803955
125,0.8287119269371033,0.4862523674964905,7.972230434417725,8.230794906616211,8.208770751953125,2.5051722526550293
126,0.8286787867546082,0.48591381311416626,7.973534107208252,8.243877410888672,8.213642120361328,2.5044784545898438
127,0.8286382555961609,0.48608964681625366,7.98126220703125,8.232430458068848,8.215115547180176,2.507814407348633
128,0.8291616439819336,0.48643845319747925,7.9918012619018555,8.235518455505371,8.207494735717773,2.5054123401641846
129,0.8296642899513245,0.487694650888443,7.989062309265137,8.23595905303955,8.214924812316895,2.506169557571411
130,0.8293806910514832,0.48670732975006104,7.9918413162231445,8.239867210388184,8.209540367126465,2.50040602684021
131,0.829837441444397,0.48638075590133667,7.995900630950928,8.257171630859375,8.202622413635254,2.5091922283172607
132,0.8297275900840759,0.48608845472335815,7.984298229217529,8.272377967834473,8.205302238464355,2.5098750591278076
133,0.8297792077064514,0.48633846640586853,7.988822937011719,8.274656295776367,8.199105262756348,2.5150697231292725
134,0.8306636810302734,0.4891033172607422,7.975842475891113,8.259387969970703,8.178908348083496,2.5256454944610596
135,0.8297939896583557,0.4853489398956299,7.969230651855469,8.260799407958984,8.179106712341309,2.544267177581787
136,0.8309965133666992,0.487383633852005,7.978083610534668,8.268759727478027,8.193647384643555,2.5397653579711914
137,0.8304083347320557,0.4857019782066345,7.978335380554199,8.271804809570312,8.200162887573242,2.541797161102295
138,0.8310466408729553,0.48645612597465515,7.9846367835998535,8.277450561523438,8.196170806884766,2.539273262023926
139,0.8311022520065308,0.48666030168533325,7.994622230529785,8.282630920410156,8.19838809967041,2.533179521560669
140,0.8310900926589966,0.48671162128448486,7.998667240142822,8.283720016479492,8.197659492492676,2.534132719039917
141,0.8314965963363647,0.48685112595558167,7.9897589683532715,8.283530235290527,8.20607852935791,2.533703327178955
142,0.8316717743873596,0.4873508810997009,7.9928717613220215,8.293129920959473,8.21093463897705,2.5347533226013184
143,0.8313776850700378,0.48684993386268616,7.988856792449951,8.294646263122559,8.214784622192383,2.540283679962158
144,0.8311920166015625,0.48661136627197266,7.989474296569824,8.295894622802734,8.216340065002441,2.535702705383301
145,0.8316385746002197,0.4871670603752136,7.989909648895264,8.29511833190918,8.216479301452637,2.534454822540283
146,0.8314254879951477,0.487082839012146,7.995972156524658,8.311972618103027,8.217180252075195,2.5480756759643555
147,0.8313899636268616,0.4869633615016937,7.996935844421387,8.316130638122559,8.227140426635742,2.547184944152832
148,0.8317872285842896,0.4874558448791504,7.993112087249756,8.321133613586426,8.228547096252441,2.5485217571258545
149,0.8317159414291382,0.4873180687427521,7.993971347808838,8.324363708496094,8.226914405822754,2.549793243408203
150,0.8320944905281067,0.4878453314304352,7.9913411140441895,8.326160430908203,8.224556922912598,2.5497121810913086
151,0.8320801854133606,0.4875960648059845,7.990097522735596,8.325568199157715,8.220436096191406,2.5493340492248535
152,0.8320108652114868,0.48802080750465393,7.9916300773620605,8.323127746582031,8.219552993774414,2.549912691116333
153,0.8320116996765137,0.4872102439403534,7.988705158233643,8.32406234741211,8.219204902648926,2.545987129211426
154,0.8324747085571289,0.48828843235969543,7.989924907684326,8.327306747436523,8.222838401794434,2.5446834564208984
155,0.8319871425628662,0.48770418763160706,7.988708019256592,8.328093528747559,8.223381042480469,2.5478463172912598
156,0.8319798111915588,0.48734545707702637,7.989971160888672,8.32617473602295,8.223795890808105,2.54251766204834
157,0.8326274752616882,0.48790109157562256,7.990482807159424,8.326297760009766,8.220419883728027,2.5405380725860596
158,0.8322153687477112,0.4876926839351654,7.992616176605225,8.330521583557129,8.220658302307129,2.545597553253174
159,0.8325190544128418,0.48792940378189087,7.994462013244629,8.331902503967285,8.221709251403809,2.5422160625457764
160,0.8325108885765076,0.4878753423690796,7.992702484130859,8.33535099029541,8.220200538635254,2.541147232055664
161,0.832815945148468,0.4885992407798767,7.986888408660889,8.334890365600586,8.225830078125,2.5391147136688232
162,0.8325365781784058,0.48799437284469604,7.988619327545166,8.338346481323242,8.224740982055664,2.5432851314544678
163,0.8325026631355286,0.4875989556312561,7.988198280334473,8.337376594543457,8.222860336303711,2.543433427810669
164,0.832385241985321,0.4879476726055145,7.988583564758301,8.337241172790527,8.22183895111084,2.5438008308410645
165,0.8325065970420837,0.4879349172115326,7.985886096954346,8.33785343170166,8.223573684692383,2.545095443725586
166,0.8328689336776733,0.4883742928504944,7.988635540008545,8.338312149047852,8.223335266113281,2.5455429553985596
167,0.8326611518859863,0.48803383111953735,7.988476753234863,8.337777137756348,8.223718643188477,2.544382095336914
168,0.8327863812446594,0.4881895184516907,7.989379405975342,8.339105606079102,8.223749160766602,2.5440120697021484
169,0.8326916694641113,0.4884134829044342,7.990590572357178,8.34138298034668,8.22462272644043,2.5434207916259766
170,0.8325870037078857,0.48848962783813477,7.988229274749756,8.341845512390137,8.227250099182129,2.5422396659851074
171,0.832545280456543,0.4880998730659485,7.986416339874268,8.34099006652832,8.227378845214844,2.5410804748535156
172,0.8327411413192749,0.4882258474826813,7.9860639572143555,8.340170860290527,8.229317665100098,2.540557861328125
173,0.8327699303627014,0.48851147294044495,7.986666679382324,8.338334083557129,8.231054306030273,2.5409340858459473
174,0.8329854607582092,0.48858848214149475,7.98747444152832,8.337735176086426,8.231837272644043,2.5394127368927
175,0.8329167366027832,0.48854175209999084,7.986146926879883,8.340049743652344,8.231972694396973,2.539088487625122
176,0.8329408168792725,0.48859819769859314,7.985966682434082,8.340397834777832,8.230599403381348,2.539276599884033
177,0.8328189849853516,0.48859497904777527,7.984724521636963,8.342399597167969,8.229972839355469,2.540555953979492
178,0.8328400254249573,0.4884657561779022,7.983833312988281,8.343851089477539,8.229795455932617,2.5405757427215576
179,0.832899808883667,0.4887002110481262,7.983882427215576,8.344484329223633,8.229645729064941,2.540637731552124
180,0.8329843878746033,0.4887625277042389,7.98549747467041,8.34359073638916,8.229544639587402,2.540236234664917
181,0.8328633904457092,0.4886219799518585,7.985350131988525,8.343924522399902,8.229231834411621,2.53924822807312
182,0.8328317403793335,0.48853811621665955,7.984822750091553,8.343659400939941,8.22911262512207,2.5405733585357666
183,0.8329052925109863,0.48870694637298584,7.984857559204102,8.344280242919922,8.227486610412598,2.538464069366455
184,0.8328899145126343,0.48860812187194824,7.985018253326416,8.344804763793945,8.227912902832031,2.5375101566314697
185,0.833006739616394,0.48892882466316223,7.984715938568115,8.344913482666016,8.227631568908691,2.5381581783294678
186,0.8329368829727173,0.4887033998966217,7.984455108642578,8.344696998596191,8.227551460266113,2.5384435653686523
187,0.8329429626464844,0.48864811658859253,7.983859539031982,8.344705581665039,8.226741790771484,2.5371196269989014
188,0.8329745531082153,0.4887394309043884,7.983290195465088,8.34483814239502,8.226778030395508,2.5375986099243164
189,0.8329757452011108,0.4886990785598755,7.9830169677734375,8.345026016235352,8.22714900970459,2.5383787155151367
190,0.8330397009849548,0.4888501465320587,7.982762813568115,8.344964981079102,8.227348327636719,2.5386834144592285
191,0.8330654501914978,0.48883190751075745,7.982633590698242,8.345196723937988,8.22765827178955,2.5387699604034424
192,0.833024263381958,0.4888330399990082,7.982265949249268,8.345791816711426,8.227651596069336,2.5388219356536865
193,0.8329225778579712,0.4885845482349396,7.982217311859131,8.345972061157227,8.227246284484863,2.5383121967315674
194,0.8329890370368958,0.48878756165504456,7.9816083908081055,8.346295356750488,8.227331161499023,2.538562059402466
195,0.8330354690551758,0.48884904384613037,7.98139762878418,8.346144676208496,8.227632522583008,2.538822650909424
196,0.8330667018890381,0.4889109134674072,7.981614589691162,8.34550952911377,8.227591514587402,2.5388519763946533
197,0.8330583572387695,0.48891034722328186,7.981337070465088,8.345794677734375,8.22741985321045,2.5391693115234375
198,0.8330864310264587,0.4889601171016693,7.980835437774658,8.345926284790039,8.227322578430176,2.5392255783081055
199,0.833063006401062,0.48892369866371155,7.980608940124512,8.346071243286133,8.227107048034668,2.5391321182250977
200,0.8331121206283569,0.48901018500328064,7.980444431304932,8.346447944641113,8.226797103881836,2.5390706062316895
