epoch,train_eval_loss,train_step_loss,test_loss
39,0.019897104237686123,0.03997080386528429,0.05069180873975362
40,0.018930635588210926,0.03862790134296103,0.04953118872969118
41,0.019721896859288914,0.03617653345583745,0.04804642654989408
42,0.01720353345337667,0.03344711264208803,0.04608891625382584
43,0.017706583248592957,0.03289647217629091,0.04467967656105076
44,0.018514235674986366,0.03140442393157842,0.04445074437415763
45,0.015047314540858855,0.029176009608046064,0.03911752189131088
46,0.013624235565027995,0.028877554847946706,0.036276974838618276
47,0.019109864332522566,0.028241723881296393,0.041246075608414604
48,0.013379186744752683,0.027906420833940775,0.03360121299142707
49,0.016238101506442355,0.026727120690750627,0.03895798488839032
50,0.010871221238409567,0.025938445983349153,0.030036799575640188
51,0.012125899472780395,0.02411687838019065,0.02983716939954453
52,0.011363485045948921,0.026624987604764273,0.029660254444705842
53,0.009953597601917054,0.02244039554640932,0.02656702690472886
54,0.009936112326662442,0.02154877982190195,0.025429585684924365
55,0.009158516890908542,0.0211521686880656,0.024704277005097638
56,0.008487589286956174,0.019337615068509895,0.02378940493821009
57,0.00844451568541471,0.019704587546721945,0.02362951493426545
58,0.009865650264491812,0.019895283874335153,0.024609755979825374
59,0.008596744985259764,0.01822011645461591,0.02335274314771504
60,0.01152129827709923,0.018572457328017027,0.027320809628321157
61,0.008874374057291544,0.017507975973751186,0.02250441609452304
62,0.008546256212986004,0.01688452137036706,0.022636011651117508
63,0.006952212406703603,0.01635622468618852,0.018385211558646808
64,0.008689987371888077,0.01582749101842912,0.021792127933676384
65,0.006920773516360082,0.01571452670361636,0.01914141854466913
66,0.008744060226351196,0.01469360971999056,0.01978569059339288
67,0.0058073625763693055,0.01589738387825354,0.016802868716520807
68,0.005762955009370868,0.013636404261836465,0.017168783672051886
69,0.008300447250493089,0.013812244852196495,0.017968040214825984
70,0.008425023772737437,0.014106779868872661,0.020208929227367382
71,0.009202155697415447,0.014636170997653367,0.018467236463337727
72,0.0065631676487058225,0.012598400408366942,0.01647161906712676
73,0.007097212626048696,0.014302351037567516,0.01716381066466031
74,0.005681399994513445,0.01320088493971611,0.015046675183457326
75,0.0059262473484751775,0.01205553392053775,0.01581585458288454
76,0.004889861400625859,0.01144646181074797,0.013440923705765101
77,0.004885131172966539,0.011743375785508246,0.013016283954387387
78,0.0059245359305052725,0.011099935140249864,0.014200532034924041
79,0.0053403091818442815,0.010077738668769598,0.013078671135858857
80,0.0059175648535901345,0.010406297280119275,0.014806025274540191
81,0.004130583655699129,0.010187847487066151,0.011575583181424773
82,0.0052456504093450415,0.009796054260629529,0.012165328751415967
83,0.0038606812300607126,0.011055365213597158,0.011278484407897409
84,0.004480111463899501,0.009382002029286803,0.011734727923184226
85,0.004004665280076844,0.008682656383036443,0.011774923261169974
86,0.006506499460740396,0.008551917741742899,0.014874465797589794
87,0.004401717428662624,0.009574620378256406,0.011157574718945648
88,0.0046554006832210644,0.008154275668960697,0.011257301250549212
89,0.003972155747837142,0.00835113347736451,0.010491258103281395
90,0.004226883901664388,0.00819589980473777,0.010491332285888662
91,0.004494316270302611,0.008702760210858201,0.011210935028720665
92,0.0036118983612423053,0.007910063015824219,0.01020061558103997
93,0.004732112510249628,0.008933440316468477,0.011516390461899919
94,0.003384960659545416,0.008004204712737844,0.009765891383772027
95,0.004745707913623219,0.007028256209110314,0.010595855545507718
96,0.003709496287574545,0.00734753094894706,0.009275215775727137
97,0.005057171013271599,0.007765821295456504,0.012002233977187169
98,0.004210598562021702,0.006837343638938553,0.010523322408329951
99,0.003467924188147163,0.007594786707382157,0.009135639932874131
100,0.004969522505127198,0.007256090254435,0.011278551871373773
101,0.004396554642514876,0.006744248098430206,0.010052820625098328
102,0.005498620166241774,0.007400007804258252,0.010373940240574754
103,0.0030220250974883115,0.006820514024990909,0.008578882778071922
104,0.0034339609594024414,0.005861803775055791,0.008153570195039114
105,0.003811191547422381,0.005551798800709394,0.009165929026527492
106,0.0032387800885048524,0.006137364060740988,0.008374305943784103
107,0.0034589761269022846,0.0055783393107495215,0.008340916319933112
108,0.0026320059418852566,0.005620093278165134,0.0072589494015800355
109,0.004555237855304752,0.005634264932629073,0.009940421098171304
110,0.0028901225718402724,0.0052203638259462025,0.007393377029324231
111,0.0031358638451549044,0.005045834537771232,0.007818812512915973
112,0.003082734306086922,0.005406006234961579,0.008072306236175641
113,0.0027171388660606585,0.004935597636262482,0.007005034465359771
114,0.0036582722649936786,0.005147667636848845,0.007636524090483853
115,0.0023701550662299695,0.004990204426301819,0.006671113833853099
116,0.006005239456194883,0.005763848334164271,0.010488371360519706
117,0.002885679857075563,0.0046194867968980995,0.006933272157085541
118,0.0029109573786893087,0.004430208566053858,0.007640402440883254
119,0.004061197273825344,0.004430759232491255,0.008578193174105256
120,0.0025062086959287784,0.004604977344707498,0.0067319942289563615
121,0.002583440332210552,0.0045641777325281,0.006696877482274896
122,0.004703816422942089,0.00476754440723936,0.010179949881823639
123,0.002305862603284288,0.004539344345553304,0.00605707559479426
124,0.002406974754443294,0.004168446430549869,0.006755766871312982
125,0.004191330225582709,0.0042927606198233815,0.008536668570890818
126,0.003814439434144232,0.004488556918178527,0.007870298576409415
127,0.0023716617435521896,0.003968721066759723,0.006451283857974832
128,0.002339529533658111,0.0038470792021813257,0.005899223783925244
129,0.002140451472644743,0.003942135150351052,0.005831886618717076
130,0.002567523762540162,0.003772599952084557,0.005892048466559415
131,0.002361239130167585,0.003807383730023537,0.006185689983574767
132,0.0023618543166558296,0.0037203441672729997,0.006073106607617853
133,0.0031480810403475288,0.003597571479402623,0.00688413151254937
134,0.0025961825362684435,0.00350023813563276,0.0065391044638472605
135,0.002391440544429927,0.0034253024759719956,0.005909210334629773
136,0.0029290045780396602,0.003786885058770905,0.006546947050448422
137,0.0023014813089710577,0.0035467863495830657,0.005705400799575462
138,0.002022234274738888,0.0035727097661638597,0.005437672104193195
139,0.002332155682059408,0.0035334998425447716,0.0061391849564090715
140,0.002150945393749845,0.0034593413232491825,0.005753041223780205
141,0.0026501266961122118,0.003290885253282229,0.006557695363482384
142,0.0023893795951068055,0.003321267299810952,0.0055583355837761
143,0.003591779643419193,0.003559277832226933,0.006753905467927184
144,0.0019909702873195123,0.0035367296055345884,0.005230626295486542
145,0.0027071782077352207,0.003881113151228934,0.0064321100609759764
146,0.0024517051407206827,0.003091025120086687,0.005795410915052509
147,0.002187641983448762,0.0031543185446797958,0.005448357155333915
148,0.0018683527081616615,0.002906431951384359,0.0052203287851048386
149,0.002953007015568471,0.0029353202948838755,0.006716318955840585
150,0.0020566282129427147,0.003749933038873352,0.005257471154133479
151,0.0021029409614789205,0.0028988176139669035,0.00524067908491446
152,0.0026926746831564177,0.0029294429179983882,0.006380431745286402
153,0.0022373751709945716,0.002877576595154714,0.005243117882780833
154,0.0017628776315294686,0.0029843738610100634,0.004934656744201978
155,0.0019130154403896012,0.003065126392340182,0.004988499138861486
156,0.0018247416572460132,0.0026805958214198363,0.005004811496154902
157,0.0017793883438826652,0.0028412426659345344,0.004811963202542366
158,0.0021633918740247425,0.0026062251033507427,0.005500168986108205
159,0.0027120433595271137,0.002514026470412061,0.005759153770257349
160,0.0019022328332502243,0.002656093154998742,0.004992813382246723
161,0.001984577458242924,0.002727646266444112,0.004819180735612297
162,0.002557222630109703,0.0024732743512909366,0.0056616848666374
163,0.0018457405198343665,0.0025557527551427484,0.005049746764236933
164,0.0019091397551111659,0.0026413833476462453,0.004771127344266464
165,0.0018446378562359783,0.0024804833854706783,0.005136903001157116
166,0.0029153016009177382,0.0027469308335193485,0.00573892620940731
167,0.0018289866813660017,0.0026222589768399047,0.004953115319484445
168,0.0021604307649428383,0.0026590649592075147,0.005457034640728611
169,0.0019437345011671732,0.002569876881404165,0.005125696383858925
170,0.002760204579136525,0.0023739508985770198,0.005796762183308601
171,0.001916577148507213,0.0025493851467475012,0.004853159733558899
172,0.0017354096615501838,0.002316016701647555,0.004776464953814468
173,0.0020802214905096773,0.002595630325025545,0.005208247379489141
174,0.0017502395226483979,0.002405734537257198,0.004702553136027567
175,0.0017460336974054053,0.0021847305854536454,0.00462481777553689
176,0.0018132630446980223,0.002325176821476868,0.004866288643177241
177,0.002316246394133359,0.0023029071964182943,0.0052794386466888535
178,0.001978432863122887,0.0024332483936066055,0.00511809689371281
179,0.0016682071592223052,0.0021989950976106076,0.004601898552109934
180,0.001727270198800759,0.0020648909750271517,0.0046901158035890156
181,0.005316709504838576,0.0030101491138339043,0.009136847743432815
182,0.0021373785999521874,0.002807560731560203,0.005137131383566008
183,0.0017473867236587563,0.0023116863438121553,0.004708174037742832
184,0.0019490926412113925,0.0022690725965284794,0.005028824649376956
185,0.0016490360294408792,0.0022178525654247628,0.004454110589592833
186,0.001718529873140897,0.002135702356133821,0.00475735803768379
187,0.0025090867348494584,0.002398884009552311,0.00570352348290622
188,0.0018125382464444428,0.002216212972032152,0.004671710598618472
189,0.0021848005150058116,0.002111631425818042,0.0052449742000396935
190,0.002417066878481218,0.0021270711429610427,0.00562005456043705
191,0.002068881866963286,0.002638967110300964,0.004981800977599948
192,0.0017931539576217445,0.001977551906404771,0.004840869218383206
193,0.001627885516220976,0.0021677756657876635,0.004537874356456543
194,0.001523122891827285,0.0021966067582087695,0.0044471808755982955
195,0.0016383217664010692,0.00192861261948908,0.0045020825965287475
196,0.0015469827242631314,0.0020390282075342563,0.004618654716504763
197,0.0018983600127418139,0.0020052696795659665,0.0049077720130415265
198,0.0015636729928855484,0.001982603854728195,0.0045637391405562834
199,0.001874279935043632,0.00212937095400192,0.004679944931814388
200,0.0014838945353403687,0.001987131266362684,0.0044347796946355746
