epoch,train_r²,test_r²
1,-36.465885162353516,-52.23652267456055
2,-20.70375633239746,-30.064716339111328
3,-12.723917007446289,-19.28072166442871
4,-8.498934745788574,-12.814872741699219
5,-6.663996696472168,-10.246353149414062
6,-4.981996059417725,-8.281285285949707
7,-3.651854991912842,-6.100881576538086
8,-2.9416472911834717,-4.956795692443848
9,-2.2716286182403564,-4.137948513031006
10,-1.8940715789794922,-3.578456401824951
11,-1.3178629875183105,-2.755847692489624
12,-0.9926087856292725,-2.3616251945495605
13,-0.7845094203948975,-2.033886432647705
14,-0.5591028928756714,-1.7240548133850098
15,-0.5258815288543701,-1.4893760681152344
16,-0.21126627922058105,-1.159026861190796
17,-0.16829347610473633,-1.072828769683838
18,0.05732446908950806,-0.7439486980438232
19,0.1782625913619995,-0.580720067024231
20,0.1214037537574768,-0.5799002647399902
21,0.26076996326446533,-0.37179815769195557
22,0.31854403018951416,-0.33052873611450195
23,0.33983147144317627,-0.1859663724899292
24,0.4788944721221924,-0.05375516414642334
25,0.5237627029418945,0.018486738204956055
26,0.5095548629760742,0.05323004722595215
27,0.5356874465942383,0.11327862739562988
28,0.6012349724769592,0.19289976358413696
29,0.5959715843200684,0.20749670267105103
30,0.6777961254119873,0.29883259534835815
31,0.6395753622055054,0.2586557865142822
32,0.7085720300674438,0.36740827560424805
33,0.7099660634994507,0.4023738503456116
34,0.6853915452957153,0.37394416332244873
35,0.6984274387359619,0.3742886781692505
36,0.7918270826339722,0.5178884863853455
37,0.7613807916641235,0.5113794803619385
38,0.7687885761260986,0.5334050059318542
39,0.7994080781936646,0.5578606128692627
40,0.8091515302658081,0.5679836273193359
41,0.8011744618415833,0.5809339284896851
42,0.8265632390975952,0.5980075597763062
43,0.8214917182922363,0.6102991104125977
44,0.8133494853973389,0.6122958660125732
45,0.8483010530471802,0.6588127613067627
46,0.8626477718353271,0.6835883855819702
47,0.8073446154594421,0.6402473449707031
48,0.8651182651519775,0.7069265842437744
49,0.8362962007522583,0.660204291343689
50,0.8904021978378296,0.7380157709121704
51,0.8777531981468201,0.7397570013999939
52,0.8854394555091858,0.741300106048584
53,0.8996531963348389,0.7682795524597168
54,0.8998294472694397,0.7782003879547119
55,0.9076687693595886,0.7845266461372375
56,0.9144327044487,0.7925062775611877
57,0.9148669242858887,0.7939008474349976
58,0.9005398154258728,0.7853510975837708
59,0.9133322238922119,0.7963148951530457
60,0.8838484883308411,0.7617049813270569
61,0.9105333089828491,0.8037140369415283
62,0.9138412475585938,0.8025662899017334
63,0.9299115538597107,0.8396422266960144
64,0.9123921990394592,0.8099267482757568
65,0.9302284717559814,0.8330464959144592
66,0.9118471145629883,0.827427089214325
67,0.9414532780647278,0.8534435629844666
68,0.9419009685516357,0.8502520322799683
69,0.9163193702697754,0.8432808518409729
70,0.9150634407997131,0.8237355947494507
71,0.9072288274765015,0.8389267921447754
72,0.933833658695221,0.8563327789306641
73,0.9284496903419495,0.8502954244613647
74,0.9427231550216675,0.8687613010406494
75,0.9402547478675842,0.8620524406433105
76,0.9507030248641968,0.882766842842102
77,0.9507507085800171,0.8864705562591553
78,0.9402720332145691,0.8761414289474487
