epoch,gamma_wase,gamma_dsc,physbias_w_norm_layer0,physbias_w_norm_layer1,physbias_w_norm_layer2,physbias_w_norm_layer3
56,0.8227768540382385,0.4172516465187073,5.451231956481934,3.836122512817383,2.777513265609741,1.7920482158660889
57,0.8236632943153381,0.4223312437534332,5.446220874786377,3.929173469543457,2.8057076930999756,1.8104712963104248
58,0.82244473695755,0.4202061891555786,5.540834903717041,3.9665486812591553,2.8261241912841797,1.8323957920074463
59,0.8238278031349182,0.4154089093208313,5.609790325164795,4.0203680992126465,2.8419766426086426,1.8293142318725586
60,0.8239287734031677,0.4171907603740692,5.7213921546936035,4.07193660736084,2.835141181945801,1.841907024383545
61,0.8248922824859619,0.414978563785553,5.732872486114502,4.1064019203186035,2.889998197555542,1.853589415550232
62,0.8247707486152649,0.41627466678619385,5.721343040466309,4.153157711029053,2.9131388664245605,1.8689748048782349
63,0.8256779909133911,0.4186713993549347,5.769784927368164,4.183545112609863,2.9531502723693848,1.8671807050704956
64,0.8255859017372131,0.41468513011932373,5.865020751953125,4.234074592590332,3.0353081226348877,1.898382544517517
65,0.8247947096824646,0.41146934032440186,5.8758344650268555,4.287903785705566,3.0676560401916504,1.9139279127120972
66,0.8268017172813416,0.41256988048553467,5.900467872619629,4.329761981964111,3.078660249710083,1.9242531061172485
67,0.8268245458602905,0.4162313938140869,5.901056289672852,4.396561145782471,3.1011974811553955,1.9329297542572021
68,0.8259991407394409,0.4139769971370697,6.051573276519775,4.444634914398193,3.1510872840881348,1.939400315284729
69,0.8271757364273071,0.4098021686077118,6.052248477935791,4.456665992736816,3.156602382659912,1.9431785345077515
70,0.8255945444107056,0.41445180773735046,6.107777118682861,4.502426624298096,3.2143609523773193,1.966187596321106
71,0.8257532119750977,0.4130222499370575,6.134445667266846,4.56709623336792,3.2081339359283447,1.9738849401474
72,0.8245697617530823,0.41148966550827026,6.1522216796875,4.611583232879639,3.232598066329956,1.9698368310928345
73,0.8254768252372742,0.4060992896556854,6.190117359161377,4.688675403594971,3.258604049682617,1.9910995960235596
74,0.8259851932525635,0.4070526659488678,6.190486431121826,4.689908981323242,3.3201632499694824,2.0041887760162354
75,0.8259631395339966,0.4115833640098572,6.225925922393799,4.729211330413818,3.3837599754333496,2.017756700515747
76,0.8260188698768616,0.4032180905342102,6.31587553024292,4.773765563964844,3.4107472896575928,2.027524948120117
77,0.8256259560585022,0.40306535363197327,6.3644561767578125,4.818314075469971,3.423409938812256,2.0644233226776123
78,0.8281344175338745,0.40769875049591064,6.383333206176758,4.859619617462158,3.46040940284729,2.0567569732666016
79,0.8280890583992004,0.40412792563438416,6.408663749694824,4.892963409423828,3.4487802982330322,2.078752040863037
80,0.8254711031913757,0.40622252225875854,6.553731918334961,4.91259765625,3.4817898273468018,2.097996950149536
81,0.8281817436218262,0.40977421402931213,6.699881553649902,4.949801445007324,3.5326972007751465,2.0893056392669678
82,0.8270136117935181,0.4030988812446594,6.717050075531006,4.969221591949463,3.5641777515411377,2.0978622436523438
83,0.8274032473564148,0.4023178517818451,6.723438262939453,4.990061283111572,3.672236204147339,2.1141438484191895
84,0.8270521759986877,0.4024173617362976,6.703728675842285,5.026773929595947,3.6798460483551025,2.1160426139831543
85,0.8267157673835754,0.3980679214000702,6.786647319793701,5.052316665649414,3.686100721359253,2.127716541290283
86,0.8277883529663086,0.40200668573379517,6.801461696624756,5.101560592651367,3.7061069011688232,2.1418185234069824
87,0.8285799622535706,0.39872005581855774,6.870482444763184,5.117039680480957,3.7477760314941406,2.146526575088501
88,0.8304973244667053,0.4004826843738556,6.8174920082092285,5.124207496643066,3.775752067565918,2.1468117237091064
89,0.8275972604751587,0.40006276965141296,6.897869110107422,5.170289516448975,3.8141140937805176,2.171877861022949
90,0.8283640742301941,0.3990861475467682,6.878854274749756,5.208337306976318,3.824115753173828,2.177191972732544
91,0.8289349675178528,0.40111780166625977,6.960258960723877,5.289955139160156,3.871814012527466,2.1854913234710693
92,0.8278267979621887,0.39533111453056335,7.0155792236328125,5.305166721343994,3.905078172683716,2.196727752685547
93,0.827747106552124,0.39436206221580505,7.031013488769531,5.332303524017334,3.9521865844726562,2.2043304443359375
94,0.8294398188591003,0.3981485962867737,7.073041915893555,5.3579630851745605,3.9719767570495605,2.2090563774108887
95,0.8303267359733582,0.3989478647708893,7.112555980682373,5.388138771057129,4.025477886199951,2.226746082305908
96,0.8299380540847778,0.3967193067073822,7.094940185546875,5.382968902587891,4.020852565765381,2.21596097946167
97,0.8316418528556824,0.3996955156326294,7.117970943450928,5.408101558685303,4.035862445831299,2.2162680625915527
98,0.8306674957275391,0.39568376541137695,7.13710880279541,5.443123817443848,4.052247047424316,2.2414703369140625
99,0.8291135430335999,0.39760622382164,7.1584343910217285,5.462731838226318,4.070006370544434,2.2551753520965576
100,0.8289188742637634,0.3972378671169281,7.1738600730896,5.497440338134766,4.124134063720703,2.254031181335449
101,0.8289029598236084,0.39497849345207214,7.205690383911133,5.567214488983154,4.160337448120117,2.2581117153167725
102,0.8280659914016724,0.39640867710113525,7.215977191925049,5.5773701667785645,4.202949047088623,2.259432792663574
103,0.8285690546035767,0.3959488868713379,7.235734462738037,5.61617374420166,4.241212844848633,2.287747621536255
104,0.8287644386291504,0.39394843578338623,7.248857021331787,5.631361484527588,4.2557525634765625,2.277971029281616
105,0.8296948671340942,0.396715372800827,7.262281894683838,5.637698650360107,4.309432506561279,2.288439989089966
106,0.8298985958099365,0.3992675542831421,7.275571823120117,5.647337436676025,4.301364421844482,2.3080501556396484
107,0.8300933837890625,0.3960128724575043,7.269056797027588,5.683326244354248,4.305799961090088,2.3051366806030273
108,0.8310555219650269,0.39495140314102173,7.330799579620361,5.712593078613281,4.34255313873291,2.3029165267944336
109,0.8297647833824158,0.397058367729187,7.320630073547363,5.735469341278076,4.37439489364624,2.3167803287506104
110,0.8302668333053589,0.3966519236564636,7.3592939376831055,5.765330791473389,4.401212692260742,2.3351242542266846
111,0.8300314545631409,0.3941355049610138,7.3211798667907715,5.7734551429748535,4.40767240524292,2.349850654602051
112,0.8315815329551697,0.3994581997394562,7.368413925170898,5.808827877044678,4.4573235511779785,2.3654637336730957
113,0.8306596279144287,0.39713412523269653,7.3930768966674805,5.870022773742676,4.472478866577148,2.3514838218688965
114,0.8298518657684326,0.39450758695602417,7.507193088531494,5.917893886566162,4.488580703735352,2.378971815109253
115,0.8306480050086975,0.3927474617958069,7.593759059906006,5.93012809753418,4.507704734802246,2.373790740966797
116,0.8307642936706543,0.39145001769065857,7.613287925720215,5.951664924621582,4.520061016082764,2.3626630306243896
117,0.8300624489784241,0.3943290710449219,7.56251859664917,5.951130390167236,4.533571720123291,2.3888280391693115
118,0.8317870497703552,0.3946159780025482,7.654470443725586,6.024534225463867,4.584047317504883,2.4120655059814453
119,0.8333078622817993,0.3953590393066406,7.6563239097595215,6.046988010406494,4.618077278137207,2.4280598163604736
120,0.8314030766487122,0.3890341520309448,7.663720607757568,6.064345359802246,4.602695941925049,2.420442581176758
121,0.831792414188385,0.394706130027771,7.702289581298828,6.101057529449463,4.654855728149414,2.424903392791748
122,0.832339882850647,0.3918595612049103,7.725710391998291,6.116305351257324,4.650289535522461,2.434014081954956
123,0.8316117525100708,0.3923918902873993,7.736251354217529,6.1293487548828125,4.69028377532959,2.44343900680542
124,0.8317227959632874,0.39346450567245483,7.7539167404174805,6.154874324798584,4.71011209487915,2.4647109508514404
125,0.8319897055625916,0.38985559344291687,7.755321502685547,6.186211585998535,4.743222236633301,2.4676108360290527
126,0.831963837146759,0.38926422595977783,7.726868629455566,6.190029144287109,4.7540283203125,2.478642702102661
127,0.8329044580459595,0.38981133699417114,7.735044479370117,6.203848838806152,4.763142108917236,2.469841241836548
128,0.8315109014511108,0.38663676381111145,7.7591986656188965,6.2273077964782715,4.785233974456787,2.456991672515869
129,0.8326128721237183,0.39071038365364075,7.786960601806641,6.244182586669922,4.798706531524658,2.459484338760376
130,0.8323307037353516,0.39000293612480164,7.789247989654541,6.25059700012207,4.7989501953125,2.4688868522644043
131,0.8322994709014893,0.38920462131500244,7.817140102386475,6.266099452972412,4.801997184753418,2.4541573524475098
132,0.8329365253448486,0.3897860646247864,7.8145833015441895,6.291818141937256,4.839037895202637,2.462634563446045
133,0.8332744836807251,0.3941359519958496,7.775757312774658,6.3021979331970215,4.843436241149902,2.469008684158325
134,0.8334681391716003,0.3929751217365265,7.806844711303711,6.3022284507751465,4.841483116149902,2.4911210536956787
135,0.8331000804901123,0.3924815356731415,7.793109893798828,6.318750858306885,4.88638162612915,2.50132417678833
136,0.8608496785163879,0.37060004472732544,8.14424991607666,6.550228118896484,5.167385578155518,2.5737643241882324
137,0.8587576746940613,0.38698315620422363,8.387904167175293,6.778804779052734,5.358616828918457,2.856847047805786
138,0.8547267317771912,0.3790391683578491,8.468887329101562,6.864749431610107,5.394232273101807,2.8605830669403076
139,0.8554529547691345,0.381234347820282,8.539754867553711,6.916692733764648,5.471668720245361,2.8434765338897705
140,0.8542121648788452,0.3820511996746063,8.570354461669922,6.995791435241699,5.4679951667785645,2.836623191833496
141,0.8559219241142273,0.38257554173469543,8.559359550476074,7.03986930847168,5.4961347579956055,2.8318674564361572
142,0.854561984539032,0.38159310817718506,8.579533576965332,7.058995246887207,5.510127067565918,2.8456413745880127
143,0.8548783659934998,0.38252314925193787,8.60927677154541,7.089120864868164,5.5294270515441895,2.8490936756134033
144,0.8543155193328857,0.38198259472846985,8.611729621887207,7.097761154174805,5.542055606842041,2.8386051654815674
145,0.8543103337287903,0.38275784254074097,8.621455192565918,7.101698875427246,5.538833141326904,2.832505941390991
146,0.8540768027305603,0.38118404150009155,8.617368698120117,7.110246181488037,5.54288387298584,2.825955629348755
147,0.85498046875,0.38323718309402466,8.624835968017578,7.131389617919922,5.566205978393555,2.8416247367858887
148,0.8543546199798584,0.3815232813358307,8.625818252563477,7.123104095458984,5.576016426086426,2.8247604370117188
149,0.8545429110527039,0.38096025586128235,8.641075134277344,7.132056713104248,5.569488525390625,2.825540542602539
150,0.8539909720420837,0.38142338395118713,8.644688606262207,7.136544704437256,5.575623989105225,2.8240675926208496
151,0.8544169068336487,0.3823661506175995,8.643917083740234,7.148303985595703,5.583587646484375,2.8183884620666504
152,0.8545325994491577,0.3817283809185028,8.649354934692383,7.1421098709106445,5.586539268493652,2.824799060821533
153,0.8537441492080688,0.3805078864097595,8.650457382202148,7.138382911682129,5.580527305603027,2.8157310485839844
154,0.8548071980476379,0.38286492228507996,8.653594017028809,7.139652729034424,5.584454536437988,2.826277256011963
155,0.8542558550834656,0.38212525844573975,8.651808738708496,7.142045021057129,5.574896335601807,2.825033187866211
156,0.8537144064903259,0.3816071152687073,8.668313980102539,7.148797035217285,5.574442386627197,2.823507308959961
157,0.8547412753105164,0.3818053901195526,8.660225868225098,7.151843547821045,5.5705156326293945,2.831158399581909
158,0.8543732762336731,0.3822903335094452,8.665884017944336,7.158603668212891,5.567948818206787,2.8305792808532715
159,0.8547148704528809,0.3811427056789398,8.664068222045898,7.167342662811279,5.5747151374816895,2.825777292251587
160,0.8544309139251709,0.38232821226119995,8.677364349365234,7.179309844970703,5.581451416015625,2.831357955932617
161,0.8542135953903198,0.3808295726776123,8.672089576721191,7.178643703460693,5.582220554351807,2.820712089538574
162,0.8542314767837524,0.3816072344779968,8.676436424255371,7.191725254058838,5.587522029876709,2.822664260864258
163,0.8549208641052246,0.38286978006362915,8.666666984558105,7.187986850738525,5.590087413787842,2.8226473331451416
164,0.8546707034111023,0.38294222950935364,8.674799919128418,7.190727710723877,5.596720218658447,2.8266265392303467
165,0.8547149896621704,0.38303565979003906,8.673166275024414,7.20433235168457,5.6032490730285645,2.816009998321533
166,0.8544928431510925,0.38216036558151245,8.68139362335205,7.196185111999512,5.60024356842041,2.822589874267578
167,0.8548222780227661,0.3836372196674347,8.671277046203613,7.198550224304199,5.601515769958496,2.8201968669891357
168,0.8551045656204224,0.38327717781066895,8.681587219238281,7.203126907348633,5.60126256942749,2.8187978267669678
169,0.8540568947792053,0.38091737031936646,8.677627563476562,7.209470748901367,5.600645065307617,2.8178350925445557
170,0.8551495671272278,0.3833490312099457,8.685243606567383,7.226938247680664,5.605126857757568,2.823744773864746
171,0.8546398878097534,0.38233473896980286,8.696521759033203,7.219732761383057,5.60378885269165,2.815464496612549
172,0.8547593355178833,0.3823414742946625,8.702092170715332,7.2211785316467285,5.617248058319092,2.8167173862457275
173,0.8547340035438538,0.3826398253440857,8.70267105102539,7.226781845092773,5.6104655265808105,2.8178791999816895
174,0.8546503782272339,0.38233381509780884,8.707508087158203,7.224259376525879,5.621025085449219,2.824208974838257
175,0.855033278465271,0.38259804248809814,8.71110725402832,7.232412815093994,5.624182224273682,2.827731132507324
176,0.8542829751968384,0.38297316431999207,8.71190071105957,7.244169235229492,5.624493598937988,2.823984384536743
177,0.8541502356529236,0.3837873935699463,8.712568283081055,7.256011486053467,5.625387191772461,2.831674814224243
178,0.8547590970993042,0.38319578766822815,8.710854530334473,7.239346981048584,5.624457836151123,2.8264026641845703
179,0.8543369770050049,0.3832027316093445,8.717629432678223,7.245649337768555,5.625411510467529,2.8329484462738037
180,0.8546070456504822,0.3833853304386139,8.712770462036133,7.247379302978516,5.63194465637207,2.8303134441375732
181,0.8543277382850647,0.3837343454360962,8.723180770874023,7.249121189117432,5.629283428192139,2.8332273960113525
182,0.854408860206604,0.3831544816493988,8.724505424499512,7.248151779174805,5.633233547210693,2.8351714611053467
183,0.8552184104919434,0.3846535086631775,8.726644515991211,7.2507195472717285,5.638673305511475,2.8363325595855713
184,0.8545495271682739,0.3837268650531769,8.72339153289795,7.260735988616943,5.641193389892578,2.8369598388671875
185,0.854796290397644,0.3832668662071228,8.723796844482422,7.274970531463623,5.64675235748291,2.8421413898468018
186,0.855181097984314,0.3843839466571808,8.719969749450684,7.275145530700684,5.64906644821167,2.8412206172943115
187,0.8545423746109009,0.3833821713924408,8.719050407409668,7.273034572601318,5.649311065673828,2.839586019515991
188,0.8545495867729187,0.3834194540977478,8.720291137695312,7.276327133178711,5.647535800933838,2.8454196453094482
189,0.8551417589187622,0.38422808051109314,8.72288990020752,7.28366231918335,5.642108917236328,2.844186782836914
190,0.8547312617301941,0.38502365350723267,8.729880332946777,7.289292335510254,5.657254219055176,2.846611738204956
191,0.8546904921531677,0.3833051323890686,8.735960960388184,7.283709526062012,5.653356075286865,2.8430795669555664
192,0.855080246925354,0.38443803787231445,8.74152660369873,7.288961887359619,5.654750823974609,2.8473055362701416
193,0.8546139597892761,0.3835129141807556,8.741814613342285,7.294768333435059,5.654740333557129,2.85349440574646
194,0.8545570373535156,0.38389140367507935,8.74448013305664,7.295445919036865,5.654856204986572,2.8467681407928467
195,0.8547369837760925,0.3840523958206177,8.74692153930664,7.312473773956299,5.65570592880249,2.8460090160369873
196,0.8547895550727844,0.38331323862075806,8.743311882019043,7.314621448516846,5.658832550048828,2.8406074047088623
197,0.8553199768066406,0.3847106397151947,8.747309684753418,7.320887088775635,5.659535884857178,2.846019744873047
198,0.8551916480064392,0.38425639271736145,8.744698524475098,7.32262659072876,5.658779144287109,2.843958854675293
199,0.8554807305335999,0.38518425822257996,8.748405456542969,7.331284046173096,5.662507057189941,2.8482587337493896
200,0.8550718426704407,0.3833790719509125,8.750560760498047,7.330562591552734,5.673276901245117,2.8502750396728516
201,0.8550602197647095,0.3842911124229431,8.75168514251709,7.328197479248047,5.669680118560791,2.8423147201538086
202,0.8550333380699158,0.3841734826564789,8.748431205749512,7.332784652709961,5.670898914337158,2.852457046508789
203,0.8549442291259766,0.38478773832321167,8.741952896118164,7.326528072357178,5.672366142272949,2.8492839336395264
204,0.8547570705413818,0.3833461403846741,8.743707656860352,7.3308796882629395,5.6712327003479,2.8524527549743652
205,0.8551076054573059,0.3840181529521942,8.739450454711914,7.324685573577881,5.671318054199219,2.846966028213501
206,0.8549270629882812,0.3851545453071594,8.743316650390625,7.331959247589111,5.678617477416992,2.853888511657715
207,0.8548539876937866,0.38477811217308044,8.7421236038208,7.331899166107178,5.679651737213135,2.8535897731781006
208,0.8551690578460693,0.3851665258407593,8.746970176696777,7.335599899291992,5.6772027015686035,2.8496406078338623
209,0.8547480702400208,0.384731262922287,8.749167442321777,7.342513561248779,5.681203842163086,2.8543741703033447
210,0.8556469678878784,0.3858536183834076,8.748726844787598,7.347650051116943,5.678355693817139,2.8563692569732666
211,0.8555302619934082,0.38556498289108276,8.74738597869873,7.3463640213012695,5.676413536071777,2.8537437915802
212,0.8551917672157288,0.3846399784088135,8.749500274658203,7.355197429656982,5.6837663650512695,2.8573126792907715
213,0.8551908135414124,0.38424402475357056,8.748281478881836,7.360416889190674,5.68528938293457,2.8540701866149902
214,0.8552285432815552,0.38486096262931824,8.741074562072754,7.355884552001953,5.689445972442627,2.855191469192505
215,0.8552014231681824,0.3845812678337097,8.74199390411377,7.360273361206055,5.690081596374512,2.8562633991241455
216,0.855627715587616,0.38606682419776917,8.747360229492188,7.362159252166748,5.694201946258545,2.85365891456604
217,0.8555150628089905,0.38561904430389404,8.752108573913574,7.364215850830078,5.691884517669678,2.854489803314209
218,0.855259895324707,0.385602205991745,8.753523826599121,7.364435195922852,5.693769931793213,2.8510653972625732
219,0.8552799224853516,0.38521939516067505,8.756101608276367,7.370118618011475,5.697199821472168,2.8540894985198975
220,0.8554479479789734,0.38503143191337585,8.751702308654785,7.3731184005737305,5.698263645172119,2.849830150604248
221,0.855358898639679,0.3851921260356903,8.751601219177246,7.370457172393799,5.697535037994385,2.8551554679870605
222,0.8553223013877869,0.38535985350608826,8.752177238464355,7.3748674392700195,5.697741508483887,2.852567434310913
223,0.8554185628890991,0.3849724233150482,8.752795219421387,7.378037452697754,5.699464321136475,2.8518877029418945
224,0.8556001782417297,0.3853829503059387,8.754800796508789,7.382067680358887,5.7033371925354,2.857794761657715
225,0.8553241491317749,0.3861704468727112,8.750691413879395,7.380605697631836,5.704776287078857,2.856300115585327
226,0.855438768863678,0.38557636737823486,8.750290870666504,7.3772101402282715,5.70413875579834,2.8526084423065186
227,0.8552276492118835,0.3854615092277527,8.74953556060791,7.377040863037109,5.703347206115723,2.8596272468566895
228,0.8556013703346252,0.38595399260520935,8.752098083496094,7.384158134460449,5.704525947570801,2.8614704608917236
229,0.8552243709564209,0.38476914167404175,8.752881050109863,7.385026454925537,5.704955577850342,2.8625009059906006
230,0.8553390502929688,0.3858403265476227,8.752318382263184,7.383145809173584,5.706568717956543,2.8638250827789307
231,0.8554474115371704,0.38566240668296814,8.7516450881958,7.385790824890137,5.705991268157959,2.863281011581421
232,0.8553993701934814,0.386051744222641,8.752164840698242,7.389303684234619,5.7096052169799805,2.86492657661438
233,0.8554601669311523,0.3858969509601593,8.747870445251465,7.391139030456543,5.7069902420043945,2.8594095706939697
234,0.8553481698036194,0.3861238360404968,8.74593448638916,7.391402721405029,5.706467151641846,2.8610875606536865
235,0.8555346727371216,0.3858286738395691,8.742952346801758,7.391025066375732,5.70507287979126,2.858903408050537
236,0.8552532196044922,0.3864555060863495,8.743125915527344,7.394870758056641,5.709488391876221,2.860114812850952
237,0.8554534912109375,0.3862743377685547,8.74553108215332,7.396139144897461,5.710613250732422,2.860919237136841
238,0.8555325269699097,0.38591307401657104,8.743824005126953,7.395270347595215,5.710093975067139,2.8598148822784424
239,0.8554605841636658,0.38605019450187683,8.746840476989746,7.397500991821289,5.709679126739502,2.8639800548553467
240,0.8554636836051941,0.3856726586818695,8.744429588317871,7.399310111999512,5.709296703338623,2.863933801651001
241,0.8555296063423157,0.386252224445343,8.742362022399902,7.40291166305542,5.708215713500977,2.8610661029815674
242,0.8555123209953308,0.3863820433616638,8.740158081054688,7.401666164398193,5.7091145515441895,2.8658745288848877
243,0.8556005954742432,0.3867715001106262,8.742317199707031,7.400737762451172,5.708510875701904,2.8630125522613525
244,0.8557892441749573,0.38615554571151733,8.742076873779297,7.40108585357666,5.708745002746582,2.8656723499298096
245,0.8554367423057556,0.3858962059020996,8.742481231689453,7.401914596557617,5.707791805267334,2.864107370376587
246,0.855475902557373,0.3860471546649933,8.742147445678711,7.403848171234131,5.707184791564941,2.8640401363372803
247,0.8554656505584717,0.38618922233581543,8.74002742767334,7.403740882873535,5.707976341247559,2.863626480102539
248,0.8553327322006226,0.385867178440094,8.741100311279297,7.404737949371338,5.710384845733643,2.864910840988159
249,0.8554584980010986,0.38603779673576355,8.739799499511719,7.4062323570251465,5.710585594177246,2.8633217811584473
250,0.8554273247718811,0.38614755868911743,8.738767623901367,7.4037885665893555,5.711029052734375,2.8635432720184326
251,0.855807900428772,0.38662806153297424,8.742392539978027,7.404592037200928,5.7116875648498535,2.8614444732666016
252,0.8554651737213135,0.38654348254203796,8.740392684936523,7.405614852905273,5.712306022644043,2.863762378692627
253,0.855513334274292,0.38625800609588623,8.740629196166992,7.405025959014893,5.712815284729004,2.8651185035705566
254,0.8553755283355713,0.38621896505355835,8.739684104919434,7.406802654266357,5.712461471557617,2.862921953201294
255,0.8553175330162048,0.3861711621284485,8.740333557128906,7.40616512298584,5.711099624633789,2.859750509262085
256,0.8555335998535156,0.38632676005363464,8.739457130432129,7.406373023986816,5.712349891662598,2.861097812652588
257,0.855674147605896,0.3863368630409241,8.739790916442871,7.407448768615723,5.713342666625977,2.860490322113037
258,0.8555651903152466,0.38655686378479004,8.738283157348633,7.406503200531006,5.714412689208984,2.8614461421966553
259,0.8555440902709961,0.3865550458431244,8.739173889160156,7.407837867736816,5.71530818939209,2.8611321449279785
260,0.8553949594497681,0.38633573055267334,8.739580154418945,7.407931327819824,5.7150797843933105,2.8600547313690186
