timestamp,actual,predicted,is_predicted_point
2019/12/29 16:00,4.988075,,0
2019/12/29 17:00,0.54376155,,0
2019/12/29 18:00,-0.02094885,,0
2019/12/29 19:00,-0.021672973,,0
2019/12/29 20:00,-0.021785239,,0
2019/12/29 21:00,-0.021682395,,0
2019/12/29 22:00,-0.021569893,,0
2019/12/29 23:00,-0.021472383,,0
2019/12/30 0:00,-0.02123082,,0
2019/12/30 1:00,-0.021441085,,0
2019/12/30 2:00,-0.02139442,,0
2019/12/30 3:00,-0.021385452,,0
2019/12/30 4:00,-0.021468688,,0
2019/12/30 5:00,-0.021363476,,0
2019/12/30 6:00,0.16747758,,0
2019/12/30 7:00,3.0143251,,0
2019/12/30 8:00,7.5815325,,0
2019/12/30 9:00,11.616158,,0
2019/12/30 10:00,14.952116,,0
2019/12/30 11:00,16.548203,,0
2019/12/30 12:00,14.561001,,0
2019/12/30 13:00,17.003775,,0
2019/12/30 14:00,14.828222,,0
2019/12/30 15:00,12.831984,,0
2019/12/30 16:00,7.9778004,7.975221157073975,1
2019/12/30 17:00,5.8219004,,0
2019/12/30 18:00,2.8751466,,0
2019/12/30 19:00,0.4040752,,0
2019/12/30 20:00,-0.022131972,,0
2019/12/30 21:00,-0.02214714,,0
2019/12/30 22:00,-0.021975018,,0
2019/12/30 23:00,-0.021852968,,0
2019/12/31 0:00,-0.021536091,,0
2019/12/31 1:00,-0.021715589,,0
2019/12/31 2:00,-0.021648653,,0
2019/12/31 3:00,-0.021599827,,0
2019/12/31 4:00,-0.021609921,,0
2019/12/31 5:00,-0.021506486,,0
2019/12/31 6:00,0.41994902,,0
2019/12/31 7:00,3.2110252,,0
2019/12/31 8:00,7.7982907,,0
2019/12/31 9:00,11.966596,,0
2019/12/31 10:00,15.093832,,0
2019/12/31 11:00,17.151503,,0
2019/12/31 12:00,18.147774,,0
2019/12/31 13:00,17.69206,,0
2019/12/31 14:00,16.48424,,0
2019/12/31 15:00,14.1005335,,0
2019/12/31 16:00,9.928354,,0
