epoch,train_loss,test_loss
1,0.029320111280928055,0.011982700122254235
2,0.01863012546673417,0.010892478749155998
3,0.017245235790808996,0.010350009692566735
4,0.017160145364080868,0.009258067368396692
5,0.016154282012333473,0.009209737514278718
6,0.015851398603990673,0.008895995827125651
7,0.015377869239697854,0.00896781895841871
8,0.015601649430269997,0.008998710462557418
9,0.015239986218512058,0.008799823333642312
10,0.015585321669156353,0.009217310430748122
11,0.014756303016717235,0.010161085187324457
12,0.015291500945265095,0.008759873120912485
13,0.014458334880570571,0.008894177951983042
14,0.01479239488641421,0.008385043192122663
15,0.014685763992990057,0.008559052632855517
16,0.014820648559058706,0.008482253445046288
17,0.014760367649917802,0.008431081527045794
18,0.015103401523083449,0.008016110863536596
19,0.014890038113420209,0.008305038791149855
20,0.01428015649629136,0.008529916804816042
21,0.014316109955931704,0.0077666787962828365
22,0.014461327126870554,0.00861164475125926
23,0.014318358898162842,0.009019864723086357
24,0.014248834627990922,0.00849311938509345
25,0.014876034809276462,0.008761972255472626
26,0.01429393474633495,0.00919771081368838
27,0.014074827280516426,0.008273644705436059
28,0.014534871901075046,0.008444448267774922
29,0.014595561505605778,0.008013382953192507
30,0.014216180006042124,0.00891071864004646
31,0.014089622239892682,0.00838334352842399
32,0.014310575587054094,0.008257075612034117
33,0.014231359601641696,0.00849211003099169
34,0.01449379213154316,0.00796334891180907
35,0.014047461065153281,0.008988440768527133
36,0.014094118836025397,0.008418166344719273
37,0.014323119167238474,0.008088208868035249
38,0.01448780600912869,0.007999575364270381
39,0.013573692878708243,0.008696690334805421
40,0.014102671683455506,0.008683265253369297
41,0.01441103583201766,0.008363549531038319
42,0.013985969219356775,0.008027528811778342
43,0.014302050539602837,0.008264666024063314
44,0.014179719875877102,0.008946855552494526
45,0.013783932911852996,0.00805318495258689
46,0.013673346458623807,0.008051993325352669
47,0.013717345707118512,0.00844373766865049
48,0.013610187809293468,0.007937773796064513
49,0.01375601653320094,0.008195746091327496
50,0.013355448329821228,0.008164239648197378
51,0.013854245810459057,0.008449114859104156
52,0.013415216654539108,0.008629916767988886
53,0.013776745786890388,0.008372317201324872
54,0.01374787320382893,0.00795186064871294
55,0.013770751530925433,0.008162588745887791
56,0.01414811893676718,0.007677928544580936
57,0.013974710491796334,0.008246291628373521
58,0.013768117548897863,0.007789393288216421
59,0.013615831810360154,0.008182887653154986
60,0.013984791856879989,0.00825902194316898
61,0.013567820455258091,0.008733419701457024
62,0.014055124546090762,0.008128240571490355
63,0.013628634857013822,0.008922327110277755
64,0.014028137115140756,0.007993237448057957
65,0.013360324874520301,0.007756172679364681
66,0.013890220938871304,0.008178919620279754
67,0.013890288242449363,0.00844325843666281
68,0.013659860473126173,0.008493363790746247
69,0.013416905887424946,0.008044197290603603
70,0.014208263003577788,0.008647305292210408
71,0.013242995102579395,0.008447037610624517
72,0.013672357564792037,0.007963619327970914
73,0.013286941048378745,0.007982832845300436
74,0.013728013308718801,0.008523476775735617
75,0.013605128709847729,0.008011766177202975
76,0.013163250110422572,0.008044331001916103
77,0.01375031154602766,0.00794546545616218
78,0.013637910705680649,0.008342671008514506
79,0.013916254322975875,0.008391686781708683
80,0.01377548947930336,0.008266010521245854
81,0.01383306438413759,0.008590585086494684
82,0.013691187300719321,0.008205769583582878
83,0.013642215728759765,0.0077917070926300114
84,0.01321494133832554,0.007793904614767858
85,0.013340290371949474,0.007825026222105538
86,0.013730738032609224,0.008206072928650039
87,0.01322107583594819,0.008164566741990191
88,0.013311589043587447,0.008094185564134802
89,0.013387962197884917,0.008110790247363704
90,0.012780229778339465,0.007800388881670577
91,0.01372227988516291,0.007979935500770807
92,0.0134233843224744,0.00888778389032398
93,0.013500226304555933,0.007962868282837527
94,0.0141357419701914,0.008173975428300244
95,0.013587245484814048,0.008252743032893963
96,0.013660934598495563,0.008186067654086011
97,0.014003855253880223,0.00809327426499554
98,0.013691226486116648,0.00804864741595728
99,0.013758433687811097,0.00811428323920284
100,0.0136102966653804,0.008563206265015262
