epoch,train_mae,test_mae
1,398.38720703125,4222.462890625
2,0.0,3953.907470703125
3,0.0,3658.0224609375
4,0.0,3349.825927734375
5,0.0,3039.091796875
6,0.0,2720.1923828125
7,0.0,2389.322265625
8,0.0,2072.554443359375
9,0.0,1783.3077392578125
10,0.0,1521.4482421875
11,0.0,1286.3236083984375
12,0.0,1070.2010498046875
13,0.0,883.1005249023438
14,0.0,721.6603393554688
15,0.0,584.4739379882812
16,0.0,472.8153381347656
17,0.0,383.86322021484375
18,0.0,312.85430908203125
19,0.0,247.41954040527344
20,0.0,191.8753204345703
21,0.0,152.58567810058594
22,0.0,124.40098571777344
23,0.0,103.05071258544922
24,0.0,86.75007629394531
25,0.0,74.31887817382812
26,0.0,64.72846221923828
27,0.0,57.22358322143555
28,0.0,51.07414245605469
29,0.0,44.088890075683594
30,0.0,38.9897575378418
31,0.0,35.263755798339844
32,0.0,32.3668098449707
33,0.0,30.009103775024414
34,0.0,28.092458724975586
35,0.0,26.355682373046875
36,0.0,24.764774322509766
37,0.0,23.18851661682129
38,0.0,21.926076889038086
39,0.0,20.803882598876953
40,0.0,19.764497756958008
41,0.0,18.788331985473633
42,0.0,17.878293991088867
43,0.0,16.998306274414062
44,0.0,16.166322708129883
45,0.0,15.362837791442871
46,0.0,14.594937324523926
47,0.0,13.842005729675293
48,0.0,13.117867469787598
49,0.0,12.451994895935059
50,0.3367193341255188,11.820951461791992
51,0.0,11.216469764709473
52,0.0,10.638861656188965
53,0.0,10.093940734863281
54,0.0,9.57188606262207
55,0.0,9.084062576293945
56,0.0,8.624835014343262
57,0.0,8.190689086914062
58,0.0,7.7938008308410645
59,0.0,7.414648056030273
60,0.0,7.051225185394287
61,0.0,6.704020977020264
62,0.0,6.3771257400512695
63,0.0,6.071534156799316
64,0.0,5.78175687789917
65,0.0,5.510904312133789
66,0.0,5.5116095542907715
67,0.0,5.6862263679504395
68,0.0,5.693681716918945
69,0.0,5.655487060546875
70,0.0,5.552199840545654
71,0.0,5.4298601150512695
72,0.0,5.277407646179199
73,0.0,5.098445892333984
74,0.0,4.97257661819458
75,0.0,4.812739849090576
76,0.0,4.620031356811523
77,0.0,4.415338516235352
78,0.0,4.218880653381348
79,0.0,4.024702072143555
80,0.0,3.8332226276397705
81,0.0,3.6529457569122314
82,0.0,3.488164186477661
83,0.0,3.3290421962738037
84,0.0,3.1854891777038574
85,0.0,3.0463452339172363
86,0.0,2.915452241897583
87,0.0,2.7955527305603027
88,0.0,2.792551040649414
89,0.0,2.8082146644592285
90,0.0,2.801605463027954
91,0.0,2.793243646621704
92,0.0,2.7642877101898193
93,0.0,2.72286319732666
94,0.0,2.6759984493255615
95,0.0,2.620368242263794
96,0.0,2.560213088989258
97,0.0,2.497682571411133
98,0.0,2.431645393371582
99,0.0,2.3634822368621826
100,0.29034894704818726,2.294948101043701
101,0.0,2.2265589237213135
102,0.0,2.158214569091797
103,0.0,2.0900747776031494
104,0.0,2.0223212242126465
105,0.0,1.9536211490631104
106,0.0,1.8896757364273071
107,0.0,1.8304599523544312
108,0.0,1.7749680280685425
109,0.0,1.7258121967315674
110,0.0,1.6786220073699951
111,0.0,1.633477807044983
112,0.0,1.5904817581176758
113,0.0,1.5510624647140503
114,0.0,1.5141942501068115
115,0.0,1.4793908596038818
116,0.0,1.4469882249832153
117,0.0,1.4164464473724365
118,0.0,1.388630986213684
119,0.0,1.3619204759597778
120,0.0,1.3372794389724731
121,0.0,1.3149385452270508
122,0.0,1.2943929433822632
123,0.0,1.2751495838165283
124,0.0,1.2577097415924072
125,0.0,1.2398446798324585
126,0.0,1.2231401205062866
127,0.0,1.2074708938598633
128,0.0,1.193121075630188
129,0.0,1.1799002885818481
