epoch,gamma_psg,gamma_wase,gamma_dsc,physbias_w_norm_layer0,physbias_w_norm_layer1,physbias_w_norm_layer2,physbias_w_norm_layer3
96,-0.6260052919387817,0.8998640179634094,0.4662841260433197,11.109881401062012,13.03550910949707,9.123160362243652,4.679531574249268
97,-0.6191642880439758,0.8967369198799133,0.45583319664001465,11.390169143676758,13.308364868164062,9.287925720214844,5.0191521644592285
98,-0.616690456867218,0.889318585395813,0.4493326246738434,11.62879753112793,13.342233657836914,9.396601676940918,5.07662296295166
99,-0.6173072457313538,0.8882967829704285,0.4499576687812805,11.640252113342285,13.38052749633789,9.381645202636719,5.120395183563232
100,-0.6205912232398987,0.886025071144104,0.44785717129707336,11.643296241760254,13.436746597290039,9.38083267211914,5.123195171356201
101,-0.620868980884552,0.8832747340202332,0.44591206312179565,11.707524299621582,13.433086395263672,9.440847396850586,5.120299339294434
102,-0.6244542598724365,0.8826203942298889,0.4453106224536896,11.721673965454102,13.434155464172363,9.46568489074707,5.12810754776001
103,-0.6261535882949829,0.8811213970184326,0.4451953172683716,11.725404739379883,13.423444747924805,9.463884353637695,5.125903129577637
104,-0.6279214024543762,0.8806514739990234,0.444105863571167,11.73371410369873,13.430140495300293,9.466949462890625,5.134395599365234
105,-0.6395608186721802,0.8934866189956665,0.4811211824417114,11.75353717803955,13.420154571533203,9.44019889831543,5.119862079620361
106,-0.6296663284301758,0.8835484981536865,0.4984131455421448,11.855327606201172,13.417695999145508,9.377901077270508,5.188433647155762
107,-0.6269731521606445,0.8780304193496704,0.4880436062812805,11.923259735107422,13.531596183776855,9.358672142028809,5.188146591186523
108,-0.6295724511146545,0.8755829334259033,0.4832300841808319,11.958314895629883,13.506394386291504,9.333192825317383,5.192514896392822
109,-0.6280101537704468,0.871903121471405,0.4782011806964874,11.985901832580566,13.469501495361328,9.343422889709473,5.182105541229248
110,-0.6287932991981506,0.8700017929077148,0.47905203700065613,11.959268569946289,13.44575023651123,9.341925621032715,5.189573764801025
111,-0.628147542476654,0.8688187003135681,0.4759759306907654,11.94869613647461,13.439988136291504,9.357686996459961,5.19657564163208
112,-0.6283283233642578,0.8669110536575317,0.47408366203308105,11.989270210266113,13.451823234558105,9.348230361938477,5.205063819885254
113,-0.6323926448822021,0.8679658770561218,0.47294968366622925,11.998689651489258,13.433613777160645,9.329333305358887,5.197895050048828
114,-0.6330695152282715,0.8677768111228943,0.47241291403770447,11.991347312927246,13.43653678894043,9.327008247375488,5.190521717071533
115,-0.6320635676383972,0.8666197657585144,0.4707076847553253,11.98984432220459,13.454805374145508,9.347402572631836,5.174866199493408
116,-0.6345118880271912,0.8677720427513123,0.4708007872104645,12.008646965026855,13.456360816955566,9.357848167419434,5.180949687957764
117,-0.6348194479942322,0.8668294548988342,0.47047170996665955,12.025489807128906,13.451918601989746,9.385784149169922,5.183616638183594
118,-0.6355817317962646,0.8663334250450134,0.46939799189567566,12.056588172912598,13.454289436340332,9.396997451782227,5.186093330383301
119,-0.6343076825141907,0.8657351732254028,0.4683927297592163,12.062361717224121,13.448405265808105,9.379232406616211,5.184627056121826
120,-0.6340841054916382,0.8651636838912964,0.4676288366317749,12.050701141357422,13.422630310058594,9.371702194213867,5.181830883026123
121,-0.6357443928718567,0.8659496903419495,0.46794551610946655,12.067534446716309,13.449905395507812,9.353344917297363,5.176823139190674
122,-0.6362329125404358,0.8655611872673035,0.4665723741054535,12.054706573486328,13.446950912475586,9.353782653808594,5.176661014556885
123,-0.6375565528869629,0.8662372827529907,0.46688663959503174,12.05466079711914,13.448765754699707,9.354100227355957,5.17504358291626
124,-0.6369484066963196,0.8654675483703613,0.4662913978099823,12.053234100341797,13.468399047851562,9.343269348144531,5.173737049102783
125,-0.6372071504592896,0.8657597303390503,0.4648483693599701,12.074238777160645,13.423627853393555,9.34863567352295,5.171424388885498
126,-0.6375289559364319,0.8663311004638672,0.46594908833503723,12.08532428741455,13.423408508300781,9.330371856689453,5.164464473724365
127,-0.6390024423599243,0.8665018677711487,0.4646867513656616,12.098198890686035,13.408352851867676,9.327864646911621,5.164563179016113
128,-0.6375582218170166,0.865983784198761,0.4636593759059906,12.084330558776855,13.403331756591797,9.331899642944336,5.16852331161499
129,-0.6391370296478271,0.8655781149864197,0.4634285867214203,12.098833084106445,13.38723087310791,9.330865859985352,5.163461208343506
130,-0.6378452777862549,0.8657260537147522,0.46326133608818054,12.093273162841797,13.37839126586914,9.337477684020996,5.16608190536499
131,-0.6377469301223755,0.8664760589599609,0.46333062648773193,12.092479705810547,13.401930809020996,9.333342552185059,5.16338586807251
132,-0.6379297971725464,0.8662817478179932,0.46294400095939636,12.109892845153809,13.40378475189209,9.335661888122559,5.171947479248047
133,-0.636784553527832,0.8668339252471924,0.4624361991882324,12.091172218322754,13.407443046569824,9.347054481506348,5.161051273345947
134,-0.6391541361808777,0.8670262098312378,0.4622163474559784,12.108440399169922,13.392515182495117,9.378162384033203,5.160865783691406
135,-0.639065146446228,0.8674234747886658,0.4628663659095764,12.121898651123047,13.377001762390137,9.384283065795898,5.161376953125
136,-0.6387915015220642,0.8675074577331543,0.4612599015235901,12.093073844909668,13.379194259643555,9.367711067199707,5.158354759216309
137,-0.6395176649093628,0.8680213093757629,0.4614464342594147,12.116154670715332,13.388566970825195,9.389106750488281,5.15960168838501
138,-0.6383416652679443,0.8674136400222778,0.46070265769958496,12.10132122039795,13.390730857849121,9.393062591552734,5.158199310302734
139,-0.6385658383369446,0.8676626682281494,0.4605005085468292,12.124000549316406,13.415794372558594,9.3886079788208,5.159648895263672
140,-0.6406208872795105,0.8688080310821533,0.46012210845947266,12.149768829345703,13.422815322875977,9.393316268920898,5.156088829040527
141,-0.6389886736869812,0.8684412240982056,0.4607650637626648,12.155804634094238,13.404571533203125,9.398233413696289,5.163031578063965
142,-0.640178382396698,0.8691418170928955,0.45979735255241394,12.16557788848877,13.380144119262695,9.394124031066895,5.162312984466553
143,-0.6401747465133667,0.8683794140815735,0.4595499038696289,12.186030387878418,13.38929271697998,9.387919425964355,5.166457653045654
144,-0.6392548084259033,0.8685827255249023,0.4587765038013458,12.19861125946045,13.392298698425293,9.384424209594727,5.168879508972168
145,-0.639982283115387,0.8698780536651611,0.45867031812667847,12.191927909851074,13.375818252563477,9.386456489562988,5.166262149810791
146,-0.6397419571876526,0.8689270615577698,0.4572084844112396,12.198060035705566,13.367635726928711,9.395472526550293,5.161197185516357
147,-0.6399195790290833,0.8702554106712341,0.4581926763057709,12.202666282653809,13.366828918457031,9.396943092346191,5.164084434509277
148,-0.6420538425445557,0.870332658290863,0.4578331410884857,12.195098876953125,13.341353416442871,9.389732360839844,5.166970252990723
149,-0.6393669843673706,0.8695324659347534,0.456932008266449,12.194167137145996,13.3443603515625,9.393392562866211,5.169443607330322
150,-0.6406880617141724,0.8701847791671753,0.45648524165153503,12.222504615783691,13.33099365234375,9.384794235229492,5.161581516265869
151,-0.6401156187057495,0.8693217635154724,0.4567118287086487,12.218266487121582,13.33523941040039,9.381906509399414,5.163410186767578
152,-0.6406828165054321,0.8705346584320068,0.45698145031929016,12.21618938446045,13.324475288391113,9.384439468383789,5.1656670570373535
153,-0.641095757484436,0.8709689974784851,0.4566718637943268,12.229148864746094,13.322144508361816,9.393280982971191,5.162713050842285
154,-0.6412129402160645,0.8704241514205933,0.4554358720779419,12.223166465759277,13.326583862304688,9.405424118041992,5.167793273925781
155,-0.6417630314826965,0.8713014721870422,0.4563441872596741,12.221589088439941,13.294139862060547,9.385599136352539,5.163610458374023
156,-0.6412312984466553,0.8720446825027466,0.4557739794254303,12.218979835510254,13.312225341796875,9.388727188110352,5.172786712646484
157,-0.6385664343833923,0.872809112071991,0.45650774240493774,12.20797061920166,13.345190048217773,9.354246139526367,5.170547008514404
158,-0.6391238570213318,0.8727028965950012,0.455864280462265,12.230951309204102,13.35831356048584,9.354471206665039,5.172403335571289
159,-0.639289379119873,0.8719487190246582,0.4551104009151459,12.22325611114502,13.356365203857422,9.361457824707031,5.174106597900391
160,-0.6397626399993896,0.8730590343475342,0.4554729163646698,12.234070777893066,13.352514266967773,9.361270904541016,5.174559593200684
161,-0.6396573781967163,0.8726394176483154,0.45480862259864807,12.223343849182129,13.346406936645508,9.375405311584473,5.166675090789795
162,-0.6395447850227356,0.8727958798408508,0.45372533798217773,12.224319458007812,13.361270904541016,9.36116886138916,5.168123245239258
163,-0.6391093134880066,0.8730831146240234,0.45535892248153687,12.245064735412598,13.342240333557129,9.34447956085205,5.169970989227295
164,-0.6398653388023376,0.8729044795036316,0.4538084864616394,12.23047161102295,13.329326629638672,9.333917617797852,5.166329383850098
165,-0.6399252414703369,0.8734139800071716,0.4540506899356842,12.22158432006836,13.311856269836426,9.336112022399902,5.16803503036499
166,-0.640225887298584,0.8737309575080872,0.45578426122665405,12.219049453735352,13.314824104309082,9.333891868591309,5.1695780754089355
167,-0.6386867761611938,0.8733458518981934,0.4536706209182739,12.227368354797363,13.311402320861816,9.32836627960205,5.174309253692627
168,-0.6395285129547119,0.8741692304611206,0.45366066694259644,12.237710952758789,13.30700397491455,9.338573455810547,5.175121784210205
169,-0.6401166915893555,0.8743365406990051,0.45331817865371704,12.227812767028809,13.306756019592285,9.342530250549316,5.172423839569092
170,-0.6401036977767944,0.874417245388031,0.4527530074119568,12.22581672668457,13.301319122314453,9.345489501953125,5.171043395996094
171,-0.6407530307769775,0.8751763701438904,0.4535751938819885,12.241515159606934,13.283895492553711,9.346748352050781,5.175622463226318
172,-0.6398907899856567,0.8753588199615479,0.45319804549217224,12.250702857971191,13.285990715026855,9.333050727844238,5.176467418670654
173,-0.6398597359657288,0.8751800656318665,0.45324304699897766,12.243770599365234,13.27625560760498,9.328282356262207,5.175676345825195
174,-0.6409029364585876,0.8760089874267578,0.4529430866241455,12.23218822479248,13.275808334350586,9.340887069702148,5.176796913146973
175,-0.640089213848114,0.8755866885185242,0.4530469477176666,12.256635665893555,13.271571159362793,9.326176643371582,5.174365520477295
176,-0.640146017074585,0.8755730390548706,0.45232146978378296,12.239044189453125,13.27443790435791,9.323454856872559,5.174103260040283
177,-0.6407746076583862,0.8760345578193665,0.45287027955055237,12.23823356628418,13.269015312194824,9.315556526184082,5.173803329467773
178,-0.6410463452339172,0.8764423727989197,0.45299848914146423,12.227132797241211,13.280393600463867,9.335603713989258,5.176321983337402
179,-0.6398431658744812,0.8764221668243408,0.452150821685791,12.24380874633789,13.26950454711914,9.345975875854492,5.181984901428223
180,-0.6412233710289001,0.8762328624725342,0.451852411031723,12.24934196472168,13.263989448547363,9.343622207641602,5.177553176879883
181,-0.6410208940505981,0.8760148882865906,0.45099538564682007,12.242654800415039,13.259793281555176,9.347259521484375,5.1700897216796875
182,-0.6407521367073059,0.87688809633255,0.4513223469257355,12.252285957336426,13.281769752502441,9.366270065307617,5.168198108673096
183,-0.6421974897384644,0.8772493600845337,0.45184364914894104,12.277787208557129,13.278221130371094,9.363104820251465,5.168954849243164
184,-0.6405758857727051,0.8768743276596069,0.4514499604701996,12.26945686340332,13.263325691223145,9.355633735656738,5.174618244171143
185,-0.6400685906410217,0.8773077726364136,0.4516950249671936,12.263143539428711,13.26246166229248,9.352875709533691,5.173393249511719
186,-0.6407952904701233,0.8771788477897644,0.4517582058906555,12.249935150146484,13.259062767028809,9.351198196411133,5.1738996505737305
187,-0.6406933665275574,0.8772947788238525,0.45150911808013916,12.258137702941895,13.254693984985352,9.357007026672363,5.171061992645264
188,-0.6401719450950623,0.8770267367362976,0.45078277587890625,12.260361671447754,13.253594398498535,9.347671508789062,5.170989036560059
189,-0.640275239944458,0.8766463398933411,0.45028945803642273,12.257471084594727,13.250445365905762,9.348343849182129,5.169102668762207
190,-0.6400107145309448,0.8773918151855469,0.45072484016418457,12.237757682800293,13.249529838562012,9.350354194641113,5.17205810546875
191,-0.6401731967926025,0.8774402141571045,0.4519374668598175,12.261483192443848,13.247729301452637,9.357860565185547,5.170801162719727
192,-0.6408194899559021,0.8780275583267212,0.45182743668556213,12.258419036865234,13.242497444152832,9.346363067626953,5.170624256134033
193,-0.6397824883460999,0.8776959180831909,0.4514020085334778,12.252265930175781,13.24713134765625,9.340095520019531,5.171538352966309
194,-0.6405503749847412,0.8780305981636047,0.4505581557750702,12.257523536682129,13.247718811035156,9.350529670715332,5.1777191162109375
195,-0.6401397585868835,0.8782880306243896,0.4510304629802704,12.258089065551758,13.242987632751465,9.358414649963379,5.17831563949585
196,-0.6406524181365967,0.8776323795318604,0.4502597451210022,12.26104736328125,13.236724853515625,9.353104591369629,5.177035808563232
197,-0.6404457092285156,0.8781153559684753,0.45070981979370117,12.277750015258789,13.235612869262695,9.354063987731934,5.180293083190918
198,-0.6409545540809631,0.8785586953163147,0.4511282444000244,12.25909423828125,13.218856811523438,9.359042167663574,5.175313949584961
199,-0.6405923366546631,0.8781399130821228,0.4497241973876953,12.248797416687012,13.209311485290527,9.373298645019531,5.182055950164795
200,-0.6416207551956177,0.8788645267486572,0.45094770193099976,12.257431983947754,13.206425666809082,9.368501663208008,5.178157806396484
201,-0.6395399570465088,0.8781291246414185,0.4502977430820465,12.252471923828125,13.202177047729492,9.371051788330078,5.177308082580566
202,-0.6417568922042847,0.8788983821868896,0.4516157805919647,12.25751781463623,13.205495834350586,9.36868667602539,5.178800582885742
203,-0.6413677930831909,0.8790060877799988,0.45106154680252075,12.262239456176758,13.197897911071777,9.37682819366455,5.177618980407715
204,-0.6412402391433716,0.8791924118995667,0.4507138431072235,12.256985664367676,13.200098991394043,9.376903533935547,5.178267955780029
205,-0.6416317820549011,0.8797162175178528,0.4517119228839874,12.252062797546387,13.199462890625,9.393794059753418,5.171317100524902
206,-0.6406598091125488,0.8787442445755005,0.4500473737716675,12.256888389587402,13.204818725585938,9.392404556274414,5.1703267097473145
207,-0.6417078375816345,0.8796073198318481,0.4515174627304077,12.252084732055664,13.206964492797852,9.382253646850586,5.170951843261719
208,-0.6411808133125305,0.8792577385902405,0.450520396232605,12.255959510803223,13.209041595458984,9.37668514251709,5.179535388946533
209,-0.6416952013969421,0.879572868347168,0.45017069578170776,12.255961418151855,13.211008071899414,9.379021644592285,5.17893648147583
210,-0.641299843788147,0.8796821236610413,0.4498363733291626,12.258145332336426,13.204583168029785,9.377880096435547,5.18087100982666
211,-0.6415761709213257,0.8802114725112915,0.45012393593788147,12.255280494689941,13.203352928161621,9.379122734069824,5.184219837188721
212,-0.6414777636528015,0.8795625567436218,0.4492223560810089,12.260215759277344,13.198623657226562,9.375138282775879,5.1845703125
213,-0.6416565775871277,0.8802793622016907,0.45007801055908203,12.262641906738281,13.202150344848633,9.37846851348877,5.181495666503906
214,-0.6414636969566345,0.8803308606147766,0.45071011781692505,12.252291679382324,13.199925422668457,9.374403953552246,5.1801958084106445
215,-0.6413512229919434,0.8802501559257507,0.451384961605072,12.260037422180176,13.20406436920166,9.373006820678711,5.182616233825684
216,-0.6412369608879089,0.8804079294204712,0.4509027600288391,12.247957229614258,13.206160545349121,9.373414993286133,5.180858135223389
217,-0.6412932276725769,0.8803515434265137,0.4507060647010803,12.246002197265625,13.205896377563477,9.375249862670898,5.180800914764404
218,-0.6419233679771423,0.8805603384971619,0.45120322704315186,12.24970817565918,13.210128784179688,9.381159782409668,5.182429313659668
219,-0.6415867209434509,0.8803291320800781,0.45082584023475647,12.24532413482666,13.210892677307129,9.383830070495605,5.179831027984619
220,-0.6416382193565369,0.8806270360946655,0.4501190185546875,12.245387077331543,13.206215858459473,9.384288787841797,5.179627895355225
221,-0.6416440010070801,0.8809440732002258,0.45102041959762573,12.239410400390625,13.202545166015625,9.382643699645996,5.178379058837891
