timestamp,actual,predicted,is_predicted_point
2019/12/13 0:00,-0.021437801,,0
2019/12/13 1:00,-0.021625873,,0
2019/12/13 2:00,-0.021737786,,0
2019/12/13 3:00,-0.02176858,,0
2019/12/13 4:00,-0.021873925,,0
2019/12/13 5:00,-0.02173747,,0
2019/12/13 6:00,0.56300473,,0
2019/12/13 7:00,3.088081,,0
2019/12/13 8:00,8.053239,,0
2019/12/13 9:00,11.728768,,0
2019/12/13 10:00,16.135912,,0
2019/12/13 11:00,11.222632,,0
2019/12/13 12:00,10.415279,,0
2019/12/13 13:00,5.769011,,0
2019/12/13 14:00,4.5783734,,0
2019/12/13 15:00,6.1611385,,0
2019/12/13 16:00,6.902211,,0
2019/12/13 17:00,5.171682,,0
2019/12/13 18:00,1.5621419,,0
2019/12/13 19:00,0.12532932,,0
2019/12/13 20:00,-0.022254515,,0
2019/12/13 21:00,-0.022069039,,0
2019/12/13 22:00,-0.021889508,,0
2019/12/13 23:00,-0.021758324,,0
2019/12/14 0:00,-0.021583267,-0.021488847211003304,1
2019/12/14 1:00,-0.021932166,,0
2019/12/14 2:00,-0.021907713,,0
2019/12/14 3:00,-0.021948593,,0
2019/12/14 4:00,-0.02207471,,0
2019/12/14 5:00,-0.021916837,,0
2019/12/14 6:00,0.7543878,,0
2019/12/14 7:00,4.182657,,0
2019/12/14 8:00,9.168044,,0
2019/12/14 9:00,12.628645,,0
2019/12/14 10:00,16.133959,,0
2019/12/14 11:00,18.011269,,0
2019/12/14 12:00,18.715075,,0
2019/12/14 13:00,18.407259,,0
2019/12/14 14:00,16.75778,,0
2019/12/14 15:00,14.307062,,0
2019/12/14 16:00,9.640635,,0
2019/12/14 17:00,5.545007,,0
2019/12/14 18:00,1.5836369,,0
2019/12/14 19:00,0.12158392,,0
2019/12/14 20:00,-0.02178446,,0
2019/12/14 21:00,-0.021723742,,0
2019/12/14 22:00,-0.021616392,,0
2019/12/14 23:00,-0.02150385,,0
2019/12/15 0:00,-0.021294657,,0
