epoch,train_eval_loss,train_step_loss,test_loss
1,0.9055021904497201,6.089212128013934,1.5731798927738982
2,0.11708972010152878,0.4365407655823906,0.21623113715628203
3,0.028172532246617418,0.06828921852317059,0.05645357264049262
4,0.011817057207128676,0.021098617183149985,0.024378976902326495
5,0.007778707247119001,0.011001984421866682,0.015662782256299253
6,0.006421073441361934,0.008131604459365163,0.013048429210367307
7,0.005643511022372571,0.00688155232884763,0.011091474688618846
8,0.005090940302338397,0.006184395286254585,0.010592812603033904
9,0.00506334750482226,0.005756560341841629,0.009329695133156882
10,0.0045219127822182965,0.005328471789944847,0.009741568919793069
11,0.004316896778289313,0.005056499835226755,0.00976074140640311
12,0.004084345850430421,0.004757849568773483,0.008916136970037456
13,0.004007507192974326,0.0046416470969869,0.008198432603040514
14,0.00381722341320076,0.0044950470130644595,0.007911248615021158
15,0.0037426255204473322,0.004251565215318411,0.007648639828222285
16,0.003704399731366,0.004217136990639188,0.00784273082236006
17,0.0037060118372570757,0.004087215914382195,0.00779502152578704
18,0.004005870055115779,0.004094742381295084,0.007448611837444883
19,0.0035911901082031138,0.00401268292543531,0.007150025638922614
20,0.0035170992375666834,0.003962176514763104,0.007604226981182655
21,0.0035914559504656098,0.003856984219724699,0.007679537739530163
22,0.003860047575278695,0.003796366952746263,0.008277032309221909
23,0.00339794340037399,0.003863562680429445,0.007014157330396858
24,0.0034785244528885836,0.003729754782123667,0.007282447229629929
25,0.003341047718240466,0.0037454907334286648,0.006928926920587502
26,0.0032939727490184007,0.003835878245980602,0.0070774103911554155
27,0.0032812519846529015,0.003676376434016692,0.007149967450697535
28,0.0032380486040145783,0.003581851687862204,0.0072979546866122486
29,0.00335535137545379,0.0036367487496221963,0.007230528444477733
30,0.0033365443991288744,0.003586294031745912,0.007154516419933618
31,0.0031745225941405167,0.0037875639237375616,0.00700060550598433
32,0.003608302436240483,0.003534233353522448,0.008133491766391446
33,0.0031360245244521677,0.0035380320272074555,0.00721341804768986
34,0.0035867171215744277,0.003367485604820035,0.007825394752640394
35,0.003138203743130897,0.0034329775701066093,0.007166196306205737
36,0.0031238968824784936,0.003512375011715054,0.006805794342304381
37,0.003095667161531305,0.0033500816998124684,0.0074564597866002185
38,0.003196274250074491,0.0034052625711444976,0.007591717017589807
39,0.003185631314457919,0.0033548731699515628,0.00700849543441153
40,0.0031709204084219875,0.0033663860324524204,0.007326240093793918
41,0.003737107329849735,0.003334451809455201,0.006944715467655979
42,0.003008208240993856,0.003265905475138493,0.007286571140900007
43,0.003055952806764045,0.003300472001220047,0.007145004935899144
44,0.002957200221891717,0.0031998010049134776,0.007368170862336919
45,0.003485938630310506,0.0032533760861282782,0.008548641444240862
46,0.003117984809723534,0.003221196573851454,0.007759928226198313
47,0.0036428893742086036,0.0033687028736271458,0.007383844225729718
48,0.003270788955711579,0.0032639791299413257,0.007228883142008517
49,0.002934830250043879,0.0033080119871367474,0.007612634558824896
50,0.0035928615563830665,0.0031903298793553884,0.007216619605623429
51,0.0035191853968645896,0.0032036316972050183,0.007161024293349497
52,0.002834647778392762,0.0031347348973075947,0.007361707228074556
53,0.003010331609877418,0.0031145591061465653,0.007524620155868291
54,0.0028097140780531976,0.003176843903449206,0.00749794342658941
55,0.0028306957805866785,0.003139824314341652,0.007227222736032436
