epoch,train_eval_loss,train_step_loss,test_loss
1,1.7227779336538478,10.803983533157492,2.8942776915003328
2,0.791262683279772,1.2476011559648335,1.3827877121015302
3,0.29063989921883393,0.5731576040106,0.5173592706487273
4,0.10266940067503838,0.20028147466902463,0.19244502870746175
5,0.04955978679154828,0.08603554872690507,0.09549550672065468
6,0.026393278437224294,0.04322987162279633,0.05263482263389487
7,0.016116778012237057,0.02440796398891593,0.03288725936937632
8,0.010933218245157918,0.016031510161481938,0.022420536047257716
9,0.00835207872952532,0.011569966491803809,0.01713159003892989
10,0.007094921850139885,0.00927174801252923,0.014669734709872186
11,0.006251396159906389,0.007974828136557678,0.013348537438116188
12,0.005793446648516675,0.0071247884441377985,0.012126200876623102
13,0.0053276501969756205,0.006497264048963223,0.01104858299539456
14,0.004995230609855928,0.00614840495575852,0.010808019347706135
15,0.00475290057347308,0.005785197129402802,0.009882419040504355
16,0.004632360389772451,0.005620399916122826,0.010058935197030838
17,0.004469324834508576,0.005444610513360152,0.009117054327547107
18,0.004359725156042404,0.005172488073168217,0.008862368042568536
19,0.004283496472236443,0.005092512658041603,0.008656376162346872
20,0.0041627441050017,0.004920639576530963,0.008891555378953683
21,0.004015256659327604,0.004650217678643904,0.008462614966093164
22,0.003939802656640814,0.004730928153291626,0.008226773188821652
23,0.003882068550031367,0.004473082312681484,0.008146804799482849
24,0.004019129648096331,0.004395251487434472,0.008231367227893478
25,0.003908002982563105,0.004442770266905427,0.008252161376608516
26,0.003866705033833893,0.0043201630161899445,0.007953154829449487
27,0.0036565782811508484,0.004203478515780759,0.007653556044201227
28,0.004141129352805104,0.0041673630475997925,0.007845823460813929
29,0.0036248902273845894,0.0042471752133009565,0.007696993167636189
30,0.00356363517602616,0.0041468319008654015,0.007499163911777473
31,0.0035688925424967486,0.004016534508785831,0.007618571619363156
32,0.0035608823123610437,0.003956294385716319,0.007431397733175802
33,0.003742243004321215,0.0040048802082585,0.0075542489551284646
34,0.0035258765015421475,0.003934509907234108,0.0074527586712845395
35,0.003466353462800586,0.003871770694254423,0.007322078742184865
36,0.0034118908072914562,0.003842360493814889,0.007291598531980389
37,0.003412878098579567,0.003796887197443899,0.007314928263647342
38,0.0033586760273175194,0.00391618053885704,0.007103315484803223
39,0.0033786841193468786,0.0038257003015012675,0.007053147313457138
40,0.0033078356248925824,0.0037346034583126035,0.00722841007699961
41,0.003316574924362147,0.00365469608684334,0.007037578701223218
42,0.003324854885784701,0.003761154322726828,0.0071661361051737205
43,0.003287053010029386,0.003711235823707198,0.007211531176438939
44,0.003236504705072199,0.0036410717688992902,0.007088055826719316
45,0.0033010491850398098,0.0036129130068112093,0.007346053713727093
46,0.0032061818980047784,0.0035744414880063457,0.007075238629979635
47,0.0032643933054585547,0.0036211473656431684,0.007380334972449205
48,0.0032167130975245873,0.0035622077554745496,0.007314782864438117
49,0.0031749919957021044,0.0035400845743012877,0.007331447474543472
50,0.0031655775725022033,0.003558825890375477,0.007212124871417002
51,0.003464144095397055,0.003623062017690039,0.007012311793041611
52,0.003465017468103352,0.003572391917191024,0.006876562853551988
53,0.003298745573294935,0.0034987803017017694,0.006933581861446352
54,0.003374829699273205,0.0035281634366772364,0.006956312027980833
55,0.0032760117606747408,0.003510642996637748,0.0068374714761410115
56,0.0031196325635969315,0.0034553314480087103,0.007265497951114975
57,0.0033173592905822477,0.003426141323047286,0.007486760343668323
