timestamp,step,actual,predicted
2017/12/24 16:00,1,10.3687725,10.183314
2017/12/24 17:00,2,4.85821,4.3053713
2017/12/24 18:00,3,1.1957948,1.2380425
2017/12/24 19:00,4,0.12952016,0.41276535
