epoch,train_mse,test_mse
1,20.37343978881836,20.37343978881836
2,10.144804000854492,10.144804000854492
3,8.176812171936035,8.176812171936035
4,7.646199703216553,7.646199703216553
5,7.174392223358154,7.174392223358154
6,6.43211030960083,6.43211030960083
7,6.7569756507873535,6.7569756507873535
8,6.06123161315918,6.06123161315918
9,6.234387397766113,6.234387397766113
10,6.5733466148376465,6.5733466148376465
11,6.005524158477783,6.005524158477783
12,6.293676853179932,6.293676853179932
13,6.488372325897217,6.488372325897217
14,5.813381671905518,5.813381671905518
15,5.95327615737915,5.95327615737915
16,5.975083827972412,5.975083827972412
17,5.972902774810791,5.972902774810791
18,5.444455146789551,5.444455146789551
19,5.818699836730957,5.818699836730957
20,5.642083168029785,5.642083168029785
21,5.852294445037842,5.852294445037842
22,5.848272323608398,5.848272323608398
23,5.800917625427246,5.800917625427246
24,5.237206935882568,5.237206935882568
25,5.424725532531738,5.424725532531738
26,5.938869953155518,5.938869953155518
27,5.431414604187012,5.431414604187012
28,5.469118118286133,5.469118118286133
29,5.512994289398193,5.512994289398193
30,5.3062591552734375,5.3062591552734375
31,5.041569232940674,5.041569232940674
32,5.137267112731934,5.137267112731934
33,5.0885539054870605,5.0885539054870605
34,5.269766807556152,5.269766807556152
35,5.416419982910156,5.416419982910156
36,5.3240532875061035,5.3240532875061035
37,5.585244655609131,5.585244655609131
38,5.034992694854736,5.034992694854736
39,5.180977821350098,5.180977821350098
40,5.095996379852295,5.095996379852295
41,4.740962982177734,4.740962982177734
42,4.763134479522705,4.763134479522705
43,5.004916191101074,5.004916191101074
44,4.879841327667236,4.879841327667236
45,5.078709125518799,5.078709125518799
46,5.294434547424316,5.294434547424316
47,4.950239181518555,4.950239181518555
48,4.738536834716797,4.738536834716797
49,4.8323845863342285,4.8323845863342285
50,4.834717750549316,4.834717750549316
51,5.039724826812744,5.039724826812744
52,4.913204669952393,4.913204669952393
53,5.2597527503967285,5.2597527503967285
54,4.7711944580078125,4.7711944580078125
55,4.828828811645508,4.828828811645508
56,5.236179828643799,5.236179828643799
57,5.058905124664307,5.058905124664307
58,4.925535678863525,4.925535678863525
59,4.794681072235107,4.794681072235107
60,4.557929992675781,4.557929992675781
61,4.536248207092285,4.536248207092285
62,4.433141231536865,4.433141231536865
63,4.598934173583984,4.598934173583984
64,4.679999351501465,4.679999351501465
65,4.890141487121582,4.890141487121582
66,4.647183418273926,4.647183418273926
67,4.616849422454834,4.616849422454834
68,4.724694728851318,4.724694728851318
69,4.642228603363037,4.642228603363037
70,4.557590961456299,4.557590961456299
71,4.158936023712158,4.158936023712158
72,4.457484722137451,4.457484722137451
73,4.457981586456299,4.457981586456299
74,4.787667751312256,4.787667751312256
75,4.634637832641602,4.634637832641602
76,4.524161338806152,4.524161338806152
77,4.574121952056885,4.574121952056885
78,4.763815879821777,4.763815879821777
79,4.586064338684082,4.586064338684082
80,4.412967205047607,4.412967205047607
81,4.217752933502197,4.217752933502197
82,4.532840251922607,4.532840251922607
83,4.444786548614502,4.444786548614502
84,4.730541706085205,4.730541706085205
85,4.389431953430176,4.389431953430176
86,4.4893646240234375,4.4893646240234375
87,4.664806365966797,4.664806365966797
88,4.144366264343262,4.144366264343262
89,4.33366060256958,4.33366060256958
90,4.366936206817627,4.366936206817627
91,4.143969535827637,4.143969535827637
92,4.349903106689453,4.349903106689453
93,4.155189514160156,4.155189514160156
94,4.186648845672607,4.186648845672607
95,4.529740810394287,4.529740810394287
96,4.350992202758789,4.350992202758789
97,4.835020065307617,4.835020065307617
98,4.434312343597412,4.434312343597412
99,4.598647594451904,4.598647594451904
100,4.233215808868408,4.233215808868408
