timestamp,step,actual,predicted
2018/12/17 13:00,1,18.499891,17.089033
2018/12/17 14:00,2,16.810114,15.230262
2018/12/17 15:00,3,12.350399,11.714076
2018/12/17 16:00,4,6.107486,6.974274
2018/12/17 17:00,5,3.159253,2.8079026
2018/12/17 18:00,6,0.6857085,0.5439022
2018/12/17 19:00,7,0.051275376,0.13832982
2018/12/17 20:00,8,-0.021769008,0.039257716
2018/12/17 21:00,9,-0.021564411,0.18127373
2018/12/17 22:00,10,-0.021473119,-0.09815815
2018/12/17 23:00,11,-0.021300202,-0.094113015
2018/12/18 0:00,12,-0.021055728,-0.11360642
2018/12/18 1:00,13,-0.021353647,0.0007753633
2018/12/18 2:00,14,-0.021325145,-0.089490816
2018/12/18 3:00,15,-0.021275764,-0.27901542
2018/12/18 4:00,16,-0.021239214,-0.32646644
2018/12/18 5:00,17,-0.02106774,-0.116253614
2018/12/18 6:00,18,0.44458497,0.6942508
2018/12/18 7:00,19,4.222657,3.4100955
2018/12/18 8:00,20,9.036927,8.091097
2018/12/18 9:00,21,13.0245285,12.713071
2018/12/18 10:00,22,16.014757,16.095871
2018/12/18 11:00,23,18.072863,17.574682
2018/12/18 12:00,24,18.887753,17.808493
