epoch,gamma_psg,gamma_wase,gamma_dsc,alpha_pgia_layer0,alpha_pgia_layer1,alpha_pgia_layer2
19,-3.07450270652771,0.9646468758583069,9.028630302054808e-05,0.1015271469950676,0.07776115089654922,0.0023105856962502003
20,-3.1263175010681152,0.9689109921455383,-6.226031837286428e-05,0.10183864831924438,0.07817099988460541,0.0025348614435642958
21,-3.15926194190979,0.9709836840629578,2.9843589800293557e-05,0.10232535004615784,0.07923349738121033,0.0029103609267622232
22,-3.2028496265411377,0.9754956960678101,0.00011336595343891531,0.10261406004428864,0.08010483533143997,0.0032208776101469994
23,-3.2469542026519775,0.9774776697158813,-6.294495688052848e-05,0.10318773984909058,0.0807478204369545,0.0034980839118361473
24,-3.2794947624206543,0.9798343181610107,-0.00014997403195593506,0.10314575582742691,0.08130309730768204,0.003926913719624281
25,-3.3109076023101807,0.982514500617981,-0.00026037092902697623,0.10335779935121536,0.08151567727327347,0.004591058939695358
26,-3.3322691917419434,0.9850767850875854,-0.0005693710409104824,0.10400375723838806,0.0823085755109787,0.005707943346351385
27,-3.3504347801208496,0.9863579869270325,-0.0012297091307118535,0.1043536439538002,0.08278520405292511,0.007463985122740269
28,-3.3756349086761475,0.9875609874725342,-0.0020092399790883064,0.10480401664972305,0.0845847800374031,0.01126057468354702
29,-3.3898801803588867,0.9894472360610962,-0.00176766118966043,0.1055617704987526,0.08541921526193619,0.014628211967647076
30,-3.3972861766815186,0.990771472454071,-0.001567021245136857,0.10547462850809097,0.0862448439002037,0.01997986063361168
31,-3.4025747776031494,0.9923549294471741,-0.0013164883712306619,0.10628841072320938,0.08717858046293259,0.0286357793956995
32,-3.4138503074645996,0.9928464889526367,-0.0015002698637545109,0.10677269846200943,0.08881795406341553,0.03932832181453705
33,-3.408921241760254,0.9929484128952026,-0.0008420260855928063,0.10824134200811386,0.09175607562065125,0.05365964397788048
34,-3.4259722232818604,0.9954476356506348,-0.0008102083811536431,0.10843346267938614,0.09306444227695465,0.07728268206119537
35,-3.4279873371124268,0.9954404830932617,0.0003367451427038759,0.10916633903980255,0.09597552567720413,0.10196510702371597
36,-3.4226765632629395,0.9970159530639648,-0.0003611895372159779,0.11014983803033829,0.09826953709125519,0.13488821685314178
37,-3.422694444656372,0.9987326860427856,-5.035557842347771e-05,0.11099180579185486,0.10129866003990173,0.18353371322155
38,-3.4184985160827637,0.9979366660118103,-0.000933085277210921,0.1116434633731842,0.10263931006193161,0.22550472617149353
39,-3.4187984466552734,0.9994880557060242,-0.002808036981150508,0.11241830140352249,0.10454639047384262,0.27023938298225403
40,-3.411437511444092,0.9989345073699951,-0.00023124320432543755,0.11292928457260132,0.10681727528572083,0.31948065757751465
41,-3.407646894454956,0.9974876046180725,0.00020733202109113336,0.11360697448253632,0.10815275460481644,0.34705957770347595
42,-3.4054782390594482,0.9978022575378418,-0.00025528721744194627,0.11412560194730759,0.11130081862211227,0.3835407793521881
43,-3.396693468093872,0.9979509115219116,0.0006738465162925422,0.11463193595409393,0.1151362732052803,0.4086613953113556
44,-3.3933029174804688,0.9979924559593201,-0.0036090698558837175,0.11392216384410858,0.11660892516374588,0.4417792558670044
45,-3.3866772651672363,0.9983761310577393,-0.0006942008039914072,0.11525644361972809,0.12286954373121262,0.4439418613910675
46,-3.3862717151641846,0.999869167804718,-0.002873125020414591,0.11499322205781937,0.12782496213912964,0.4425567388534546
47,-3.3765463829040527,1.0008050203323364,0.0014983481960371137,0.11651396751403809,0.13285528123378754,0.4676238000392914
48,-3.3731110095977783,0.9985232949256897,0.0017583282897248864,0.11875980347394943,0.14315976202487946,0.4920267164707184
49,-3.364349603652954,1.0005544424057007,0.0007479122141376138,0.12114430218935013,0.14461921155452728,0.45761236548423767
50,-3.361088275909424,0.9995756149291992,0.005483279004693031,0.12073595076799393,0.14877839386463165,0.4540743827819824
51,-3.358466863632202,1.0005640983581543,0.0025279305409640074,0.1290506273508072,0.15678277611732483,0.453855961561203
52,-3.354905605316162,1.0019469261169434,-0.004268994554877281,0.13678938150405884,0.16942869126796722,0.46120360493659973
53,-3.3463222980499268,1.0002832412719727,-0.005094914697110653,0.14061832427978516,0.19161632657051086,0.46195217967033386
54,-3.34405255317688,1.000840663909912,-0.003850123845040798,0.14693573117256165,0.21952830255031586,0.4704456329345703
55,-3.3348238468170166,0.9987621307373047,0.001308949082158506,0.15468108654022217,0.22967392206192017,0.4794454574584961
56,-3.3315794467926025,1.0010929107666016,0.0024336869828402996,0.17084552347660065,0.23972755670547485,0.49830272793769836
57,-3.3260302543640137,1.0011714696884155,-0.006226700730621815,0.18609510362148285,0.2669028043746948,0.5011699199676514
58,-3.320194959640503,1.0007394552230835,-0.00015935150440782309,0.19846409559249878,0.3064954876899719,0.5356468558311462
59,-3.319124937057495,1.0028973817825317,-0.012020030058920383,0.20465853810310364,0.36356672644615173,0.5421231389045715
60,-3.3159477710723877,1.0033831596374512,-0.01076463982462883,0.21301649510860443,0.40571659803390503,0.5870007872581482
61,-3.3135735988616943,1.0043487548828125,-0.007308628875762224,0.22104695439338684,0.4825311303138733,0.6025658249855042
62,-3.3109562397003174,1.0045177936553955,0.004490502178668976,0.24721504747867584,0.5564407110214233,0.5893354415893555
63,-3.3016719818115234,1.0014387369155884,-0.006529711186885834,0.2678651511669159,0.6324474811553955,0.5769672393798828
64,-3.300873279571533,1.0023388862609863,-0.01363543700426817,0.308342844247818,0.7205603122711182,0.5666502714157104
65,-3.2977755069732666,1.0046054124832153,-0.012747288681566715,0.34688541293144226,0.7877955436706543,0.5729504227638245
66,-3.2975823879241943,1.0043160915374756,-0.009734556078910828,0.38241809606552124,0.8382987976074219,0.546295702457428
67,-3.289642333984375,1.0053529739379883,-0.00020545902953017503,0.4332610070705414,0.9358366131782532,0.5398485660552979
68,-3.286106824874878,1.0025303363800049,-0.007569094654172659,0.4935247600078583,0.9842674136161804,0.5638418793678284
69,-3.2847793102264404,1.0034608840942383,-0.008977982215583324,0.5340930819511414,0.9867395758628845,0.545990526676178
70,-3.2817113399505615,1.003037929534912,-0.01432916522026062,0.5983705520629883,1.0187947750091553,0.5387125015258789
71,-3.28106427192688,1.0030982494354248,0.00976689625531435,0.626726508140564,1.0658557415008545,0.5308093428611755
72,-3.274545192718506,1.003159999847412,0.018363213166594505,0.6771297454833984,1.1182180643081665,0.5233346819877625
73,-3.2742626667022705,1.0051501989364624,0.01086622104048729,0.7030454277992249,1.1139297485351562,0.5253586173057556
74,-3.2713217735290527,1.0036133527755737,0.01107810065150261,0.7165236473083496,1.1124581098556519,0.5402618050575256
75,-3.2661120891571045,1.0028609037399292,0.009206094779074192,0.7622910737991333,1.1189242601394653,0.5463589429855347
76,-3.2636144161224365,1.004862904548645,0.02431180328130722,0.7986456751823425,1.1325215101242065,0.5224796533584595
77,-3.255861759185791,1.0036131143569946,0.013610179536044598,0.8425494432449341,1.152144432067871,0.5396455526351929
78,-3.2534756660461426,1.0044020414352417,0.014679042622447014,0.8492816090583801,1.1712887287139893,0.5687546133995056
79,-3.248797655105591,1.0051027536392212,0.010720930993556976,0.8831645846366882,1.1871205568313599,0.5644453167915344
80,-3.2446508407592773,1.0034708976745605,-0.007754217833280563,0.8944050073623657,1.2047892808914185,0.5198877453804016
81,-3.2411417961120605,1.0045123100280762,0.011326298117637634,0.9269936084747314,1.2433524131774902,0.5566877722740173
82,-3.2406020164489746,1.00653076171875,0.022616522386670113,0.9218961000442505,1.2821635007858276,0.5603313446044922
83,-3.230654001235962,1.0026779174804688,0.04428514093160629,0.9258334040641785,1.2990360260009766,0.5692289471626282
84,-3.2308075428009033,1.0055632591247559,0.03700695559382439,0.9483478665351868,1.3669275045394897,0.5712834000587463
85,-3.2244272232055664,1.0040481090545654,0.02533017285168171,0.9691658020019531,1.3796186447143555,0.5807221531867981
86,-3.2210190296173096,1.0030180215835571,0.013799559324979782,0.9856990575790405,1.372840404510498,0.5636144280433655
87,-3.222036600112915,1.0068364143371582,0.014730020426213741,1.0089768171310425,1.3970074653625488,0.5545283555984497
88,-3.218522310256958,1.0067121982574463,0.0064586759544909,1.000569462776184,1.4341555833816528,0.5498570799827576
89,-3.217298984527588,1.0065476894378662,0.008900023065507412,1.0055440664291382,1.4564721584320068,0.5540642738342285
90,-3.209270477294922,1.0059036016464233,0.018931061029434204,1.0141462087631226,1.4626195430755615,0.5592900514602661
91,-3.2277274131774902,1.0156495571136475,0.06941387057304382,1.0015158653259277,1.5268977880477905,0.5673096179962158
92,-3.2219128608703613,1.011457920074463,0.040182024240493774,1.01409912109375,1.5406121015548706,0.5562644004821777
93,-3.21791672706604,1.0101592540740967,0.0239348653703928,1.0403422117233276,1.5491341352462769,0.5590395927429199
94,-3.208054304122925,1.0094289779663086,0.01251556072384119,1.0562148094177246,1.5518393516540527,0.5446367263793945
95,-3.2066168785095215,1.0123436450958252,0.00853754486888647,1.0605326890945435,1.5599780082702637,0.5266690254211426
96,-3.2018465995788574,1.0096386671066284,0.01184659730643034,1.0420881509780884,1.559293508529663,0.5129016637802124
97,-3.2053041458129883,1.0103938579559326,0.0023530663456767797,1.051681399345398,1.548567533493042,0.5248347520828247
98,-3.2023565769195557,1.0133134126663208,0.02738194167613983,1.0529873371124268,1.5227696895599365,0.5229854583740234
99,-3.2009029388427734,1.0108603239059448,0.03153514862060547,1.0714545249938965,1.5400480031967163,0.5280439257621765
100,-3.194838285446167,1.0081160068511963,0.033018823713064194,1.0783586502075195,1.5327463150024414,0.5299168229103088
101,-3.190741777420044,1.0078891515731812,-0.014811424538493156,1.0838392972946167,1.5155402421951294,0.5955461859703064
102,-3.1885762214660645,1.0088107585906982,0.00430688913911581,1.0944181680679321,1.5082224607467651,0.5721348524093628
103,-3.1895196437835693,1.0086677074432373,-0.005603861063718796,1.0837962627410889,1.5032169818878174,0.5783020257949829
104,-3.1905112266540527,1.0085638761520386,-0.003262976882979274,1.0847737789154053,1.4785330295562744,0.5728977918624878
105,-3.1919641494750977,1.0098602771759033,0.02748354710638523,1.080322027206421,1.493485927581787,0.5987454652786255
106,-3.1886892318725586,1.0089789628982544,0.022976743057370186,1.0698862075805664,1.4810065031051636,0.596065104007721
107,-3.1916275024414062,1.0110327005386353,0.015465572476387024,1.084402084350586,1.489504098892212,0.5819706916809082
108,-3.1879544258117676,1.0101165771484375,0.014767498709261417,1.0966675281524658,1.4917712211608887,0.5815544724464417
109,-3.1853983402252197,1.0084788799285889,0.010577690787613392,1.0824874639511108,1.4951424598693848,0.575161337852478
110,-3.1799914836883545,1.0057886838912964,-0.014698018319904804,1.1315468549728394,1.5417808294296265,0.5674922466278076
111,-3.1765713691711426,1.0056589841842651,-0.0003821894933935255,1.1066341400146484,1.5226471424102783,0.5885779857635498
112,-3.1796724796295166,1.0053167343139648,0.009145938791334629,1.1150819063186646,1.5082354545593262,0.5656847953796387
113,-3.175663948059082,1.004170536994934,0.006426924839615822,1.1331790685653687,1.5216801166534424,0.5394614338874817
114,-3.1773674488067627,1.0072669982910156,-0.02055925317108631,1.15639066696167,1.5129131078720093,0.5515167117118835
115,-3.1768460273742676,1.0061078071594238,-0.008449039421975613,1.1614229679107666,1.5024781227111816,0.5541287064552307
116,-3.171627998352051,1.006258487701416,0.009114245884120464,1.140649676322937,1.5252083539962769,0.5421351194381714
117,-3.1741139888763428,1.0065194368362427,0.012434055097401142,1.1371023654937744,1.516594648361206,0.5336408019065857
118,-3.1673262119293213,1.0033042430877686,0.02217012643814087,1.155129313468933,1.5597889423370361,0.5164063572883606
119,-3.1678390502929688,1.0033718347549438,0.022791238501667976,1.1467368602752686,1.5403878688812256,0.5239232182502747
120,-3.165130615234375,1.0015233755111694,0.028154339641332626,1.1426528692245483,1.5184887647628784,0.5137117505073547
121,-3.1648566722869873,1.0030627250671387,-0.012127107940614223,1.1553202867507935,1.4891921281814575,0.49496185779571533
122,-3.1635279655456543,1.0036886930465698,-0.0018054456450045109,1.1331300735473633,1.5281928777694702,0.5238124132156372
123,-3.162188768386841,1.0041451454162598,0.005570336245000362,1.1119372844696045,1.52373206615448,0.49277424812316895
124,-3.1599502563476562,1.001785397529602,-0.0032211372163146734,1.1188610792160034,1.4904896020889282,0.4970915913581848
125,-3.161630868911743,1.001339316368103,0.010518210008740425,1.1294472217559814,1.5018510818481445,0.4867311716079712
126,-3.16377329826355,1.0042170286178589,0.00698830047622323,1.077189564704895,1.525162696838379,0.4975139796733856
127,-3.1625914573669434,1.002384066581726,-0.00761514063924551,1.0884956121444702,1.5377976894378662,0.47980156540870667
128,-3.162541151046753,1.0057127475738525,0.023765256628394127,1.0944571495056152,1.494345784187317,0.47241339087486267
129,-3.167175531387329,1.0062766075134277,0.007829668000340462,1.1006149053573608,1.518471121788025,0.4625159800052643
130,-3.168642282485962,1.0063092708587646,0.01110631600022316,1.1086280345916748,1.5188946723937988,0.470307856798172
131,-3.1666696071624756,1.0033406019210815,0.007997381500899792,1.125277042388916,1.5253175497055054,0.4667302966117859
132,-3.165491819381714,1.0065099000930786,0.006272578611969948,1.109663724899292,1.504533052444458,0.4722517430782318
133,-3.1705400943756104,1.0045075416564941,0.0007522014784626663,1.0978190898895264,1.4766201972961426,0.46742960810661316
134,-3.1685712337493896,1.005363941192627,-0.005135549698024988,1.0934789180755615,1.4558225870132446,0.4692862033843994
135,-3.163731098175049,1.003854513168335,0.004850407596677542,1.0978304147720337,1.5140116214752197,0.48405197262763977
136,-3.165673017501831,1.004088282585144,0.002379605546593666,1.095954418182373,1.5301547050476074,0.4746880531311035
137,-3.1662511825561523,1.0044214725494385,-0.0035825083032250404,1.0914990901947021,1.537284016609192,0.4872240126132965
138,-3.164841651916504,1.0027738809585571,-0.004763181321322918,1.1130619049072266,1.5449711084365845,0.46596527099609375
139,-3.163071632385254,1.0035829544067383,0.006521605886518955,1.098078966140747,1.5407427549362183,0.4873979985713959
140,-3.1634905338287354,1.0034558773040771,0.016053270548582077,1.0960060358047485,1.530524730682373,0.48011162877082825
141,-3.1618869304656982,1.004291296005249,-0.0042417761869728565,1.0629708766937256,1.4831277132034302,0.4944453835487366
142,-3.1601617336273193,1.0029059648513794,0.005432531703263521,1.0462218523025513,1.534490704536438,0.4979783594608307
143,-3.155949831008911,1.0010628700256348,0.009645148180425167,1.0817553997039795,1.5368804931640625,0.5068019032478333
144,-3.1554601192474365,1.0001176595687866,-0.04192720353603363,1.1084128618240356,1.5274449586868286,0.5057330131530762
145,-3.1538949012756348,1.0020029544830322,-0.004815319087356329,1.0941262245178223,1.4888944625854492,0.5288782715797424
146,-3.151641368865967,1.0018577575683594,-0.0032250380609184504,1.1190844774246216,1.5227482318878174,0.5316920280456543
147,-3.1458303928375244,1.000266671180725,0.004247511737048626,1.1058897972106934,1.5336098670959473,0.5375021696090698
148,-3.1484360694885254,1.0010401010513306,0.0009394365479238331,1.0776044130325317,1.5493210554122925,0.5169047117233276
149,-3.146101713180542,1.001552939414978,-0.007868410088121891,1.0770244598388672,1.5404318571090698,0.5334126949310303
150,-3.1491916179656982,1.0013874769210815,0.0043196845799684525,1.0491092205047607,1.5223602056503296,0.5376973152160645
151,-3.151625156402588,1.0031291246414185,0.011226377449929714,1.079097867012024,1.52898108959198,0.5291541218757629
152,-3.1520113945007324,1.00279700756073,0.0011929036118090153,1.060794711112976,1.5278525352478027,0.5267615914344788
153,-3.1488564014434814,1.0024139881134033,-0.0021271908190101385,1.0671199560165405,1.537227749824524,0.5029027462005615
154,-3.1466503143310547,1.0027869939804077,0.003264831146225333,1.0434461832046509,1.526206612586975,0.4802570343017578
155,-3.146735906600952,1.0031616687774658,-0.023229239508509636,1.059208869934082,1.5253262519836426,0.4877500534057617
156,-3.1424171924591064,1.0012425184249878,-0.0048088617622852325,1.0791149139404297,1.5417633056640625,0.5108900666236877
157,-3.1413497924804688,1.0020081996917725,-0.01841791905462742,1.0676823854446411,1.5346394777297974,0.4954911768436432
158,-3.1424977779388428,1.0023655891418457,0.0027252607978880405,1.0657575130462646,1.5507642030715942,0.5130557417869568
159,-3.14312481880188,0.9999181032180786,0.01035950519144535,1.0892564058303833,1.527632713317871,0.5223678946495056
160,-3.1463310718536377,1.001020908355713,0.004900203552097082,1.0935927629470825,1.5245050191879272,0.5332669019699097
161,-3.1414754390716553,1.0003890991210938,-0.00211956980638206,1.0551495552062988,1.5370842218399048,0.5189857482910156
162,-3.143766403198242,1.000036597251892,-0.0047312332317233086,1.0850621461868286,1.5513694286346436,0.502059280872345
163,-3.1440353393554688,1.0003408193588257,0.011930776759982109,1.0846538543701172,1.5673714876174927,0.5158157348632812
164,-3.143387794494629,1.0002437829971313,-0.005231915973126888,1.0755544900894165,1.5631340742111206,0.5361327528953552
165,-3.141798734664917,1.000694990158081,0.0022143179085105658,1.0753886699676514,1.5593197345733643,0.5425108075141907
166,-3.1370387077331543,1.0000427961349487,-0.01269530225545168,1.0499482154846191,1.5681583881378174,0.5241155624389648
167,-3.1373865604400635,1.000917911529541,-0.0029040658846497536,1.0349912643432617,1.5256587266921997,0.5296220183372498
168,-3.141181468963623,1.0026925802230835,-0.0005180471343919635,1.0585764646530151,1.5383511781692505,0.5242809057235718
169,-3.139969825744629,1.0028676986694336,-0.006051875185221434,1.0731275081634521,1.5354079008102417,0.5122587084770203
170,-3.1402366161346436,1.0026577711105347,0.014502299949526787,1.080721139907837,1.5279961824417114,0.5453873872756958
171,-3.136052370071411,1.0022963285446167,0.007327465806156397,1.0600489377975464,1.5381947755813599,0.5325927138328552
172,-3.1330738067626953,1.0011104345321655,0.005109348334372044,1.0464273691177368,1.5375289916992188,0.5152556300163269
173,-3.1339542865753174,1.0020864009857178,-0.0007241294370032847,1.068009614944458,1.5335043668746948,0.5262801051139832
174,-3.132044553756714,1.001078486442566,0.011759394779801369,1.0555920600891113,1.5170977115631104,0.5222391486167908
175,-3.130833864212036,1.002153992652893,0.009299349039793015,1.057881236076355,1.5189799070358276,0.48009881377220154
176,-3.131744861602783,1.001652717590332,0.0031019262969493866,1.0176032781600952,1.551690936088562,0.5015723705291748
177,-3.1262266635894775,1.000529170036316,0.02084258198738098,1.009525179862976,1.535309076309204,0.49255871772766113
178,-3.124053716659546,1.0003807544708252,0.010260425508022308,1.0352346897125244,1.5256967544555664,0.4790019989013672
179,-3.1251583099365234,1.000695824623108,0.027286257594823837,1.0546268224716187,1.5182809829711914,0.5018940567970276
180,-3.1236233711242676,1.0008527040481567,0.015185522846877575,1.0548332929611206,1.522228479385376,0.4989745020866394
181,-3.1230881214141846,1.002239465713501,-0.010641416534781456,1.0547319650650024,1.502126932144165,0.49105432629585266
182,-3.1243622303009033,1.0005725622177124,0.012524250894784927,1.026528000831604,1.498111367225647,0.5072590708732605
183,-3.127607583999634,1.0034759044647217,0.0007441146299242973,1.0380277633666992,1.5231661796569824,0.5339781045913696
184,-3.1281702518463135,1.0026339292526245,0.006642226129770279,1.0682988166809082,1.5150737762451172,0.515589714050293
185,-3.1242387294769287,1.0022311210632324,0.00894155353307724,1.0617157220840454,1.497464895248413,0.5176821351051331
186,-3.1273155212402344,1.0021111965179443,0.00781290978193283,1.0657516717910767,1.4890590906143188,0.52345210313797
187,-3.126718521118164,1.0024950504302979,-0.004084547515958548,1.0677509307861328,1.5082297325134277,0.5114403367042542
188,-3.126955032348633,1.0030128955841064,0.008113163523375988,1.0790202617645264,1.4709445238113403,0.5275478363037109
189,-3.1304450035095215,1.0028760433197021,-0.02165912091732025,1.0769450664520264,1.4851924180984497,0.5365774631500244
190,-3.1230220794677734,1.0026144981384277,0.0019330588402226567,1.0653449296951294,1.46797513961792,0.5483830571174622
191,-3.122135639190674,1.0025842189788818,-0.00575886107981205,1.0449457168579102,1.4695746898651123,0.5388327240943909
192,-3.1211001873016357,1.0029594898223877,0.0028629919979721308,1.060732364654541,1.4968494176864624,0.5358968377113342
193,-3.1208388805389404,1.0025278329849243,-0.0034245746210217476,1.0095521211624146,1.4859949350357056,0.5270934104919434
194,-3.121922254562378,1.0025991201400757,-0.0021055429242551327,1.0618542432785034,1.4578077793121338,0.5125923752784729
195,-3.1247265338897705,1.0029101371765137,0.006153541151434183,1.0400961637496948,1.4479550123214722,0.48755326867103577
196,-3.1204001903533936,0.9997117519378662,-0.0003315963258501142,1.0292361974716187,1.4529335498809814,0.4842464029788971
197,-3.121612548828125,1.0016473531723022,-0.01257468294352293,1.0198854207992554,1.4396969079971313,0.5020642280578613
198,-3.1179873943328857,1.0013072490692139,0.0016858532326295972,0.9845244884490967,1.4490281343460083,0.5185333490371704
199,-3.120030641555786,1.0012755393981934,0.024602653458714485,0.9923584461212158,1.4240959882736206,0.5258406400680542
200,-3.117640256881714,1.0014578104019165,-0.001125926268287003,1.0128796100616455,1.4438965320587158,0.5082975625991821
201,-3.117502450942993,1.0008518695831299,-0.0017865204717963934,0.9719732999801636,1.4286731481552124,0.511957049369812
202,-3.1184139251708984,1.0008386373519897,0.0018099508015438914,0.9744635224342346,1.451131820678711,0.5323668718338013
203,-3.114686965942383,1.0002068281173706,0.010435269214212894,1.0189619064331055,1.4403353929519653,0.5332769751548767
204,-3.112794876098633,0.999724268913269,0.0059630488976836205,0.970464825630188,1.438976764678955,0.5194326639175415
205,-3.1157853603363037,1.0008859634399414,-0.0010828166268765926,1.0308709144592285,1.427304744720459,0.5149527192115784
206,-3.117607593536377,1.0012667179107666,0.01219404861330986,1.0453842878341675,1.4253418445587158,0.5420392751693726
207,-3.1113271713256836,1.0007573366165161,0.01961945742368698,1.0579853057861328,1.4492374658584595,0.5275341272354126
208,-3.1089885234832764,1.000874400138855,-0.002466137520968914,1.0361329317092896,1.440220594406128,0.5332944989204407
209,-3.112894296646118,1.000789999961853,0.007426664233207703,1.0092153549194336,1.4217227697372437,0.5356575846672058
210,-3.109919786453247,1.0005357265472412,-0.010390032082796097,1.0044807195663452,1.3890794515609741,0.5272244811058044
211,-3.109684705734253,1.0005173683166504,0.003907669801265001,1.0345847606658936,1.4091235399246216,0.5374040007591248
212,-3.1155192852020264,1.0018953084945679,0.013797042891383171,1.0488914251327515,1.4277434349060059,0.5282076001167297
213,-3.1126058101654053,1.0018051862716675,0.015688080340623856,1.0301073789596558,1.4076991081237793,0.5371996164321899
214,-3.1125004291534424,1.0009894371032715,0.012948275543749332,1.0001164674758911,1.413057804107666,0.5361767411231995
215,-3.1131627559661865,1.0034056901931763,0.016255179420113564,0.9930213689804077,1.385137915611267,0.550498902797699
216,-3.1110599040985107,1.0009037256240845,0.011271900497376919,0.9996938705444336,1.3982949256896973,0.5293624997138977
217,-3.1170341968536377,1.001876711845398,0.02004168927669525,1.012264370918274,1.4323017597198486,0.5332266092300415
218,-3.1106269359588623,1.0009170770645142,0.02109159715473652,1.0055309534072876,1.4200072288513184,0.516022264957428
219,-3.1112265586853027,1.0004158020019531,0.0005656915600411594,1.0150763988494873,1.4177237749099731,0.54646235704422
220,-3.113574266433716,1.0019999742507935,0.01254325918853283,1.0073152780532837,1.4518131017684937,0.5212827324867249
221,-3.1113545894622803,1.0002171993255615,-0.024619698524475098,1.0061262845993042,1.423109769821167,0.5170164108276367
222,-3.110776662826538,1.001019835472107,0.003930582199245691,1.0024086236953735,1.4271576404571533,0.5282664895057678
223,-3.10905385017395,0.9999488592147827,-0.003213758347555995,0.9908691048622131,1.4027044773101807,0.5474179983139038
224,-3.108262538909912,1.0008635520935059,0.008102437481284142,1.0075936317443848,1.4117532968521118,0.5133280158042908
225,-3.108692169189453,1.0010920763015747,0.014704038389027119,1.0190176963806152,1.4090913534164429,0.5173366069793701
226,-3.1123478412628174,1.001907229423523,0.012756813317537308,0.9877259135246277,1.408552646636963,0.49935880303382874
227,-3.113617181777954,1.0022053718566895,0.0010167009895667434,1.0305107831954956,1.4141559600830078,0.4929064214229584
228,-3.1144652366638184,1.002024531364441,0.010891000740230083,1.0045487880706787,1.4105499982833862,0.4949626624584198
229,-3.1077558994293213,1.000128149986267,0.018832555040717125,1.000455617904663,1.4373470544815063,0.5095903873443604
230,-3.1094605922698975,1.0019489526748657,0.007045544218271971,1.0207905769348145,1.4307969808578491,0.4829826354980469
231,-3.111100673675537,1.0019500255584717,0.014765480533242226,1.0040708780288696,1.4065032005310059,0.48914557695388794
232,-3.1073520183563232,1.0012561082839966,0.008396795950829983,0.9991050958633423,1.4170061349868774,0.4984681010246277
233,-3.1036911010742188,1.000680685043335,-0.00022486945090349764,1.0096378326416016,1.3908956050872803,0.48182329535484314
234,-3.1013176441192627,1.0014008283615112,0.010404052212834358,0.9992076754570007,1.4255796670913696,0.4851197302341461
235,-3.095451593399048,0.9930053949356079,0.024236004799604416,1.0130956172943115,1.39785897731781,0.44386720657348633
236,-3.094761371612549,0.9952602982521057,-0.013819771818816662,1.005515694618225,1.4048947095870972,0.45410922169685364
237,-3.10027813911438,0.9965570569038391,0.004135788884013891,1.0129799842834473,1.3917156457901,0.45401856303215027
238,-3.1020665168762207,0.9976285099983215,0.0029634549282491207,0.9928005337715149,1.3954055309295654,0.4815351963043213
239,-3.0999398231506348,0.9981032013893127,0.0018673817394301295,1.0274721384048462,1.3720273971557617,0.471626877784729
240,-3.097259759902954,0.996749997138977,-0.0026267082430422306,0.999472975730896,1.3795011043548584,0.48073574900627136
241,-3.0922319889068604,0.9979040026664734,-0.0062949503771960735,1.0138386487960815,1.367172360420227,0.4690879285335541
242,-3.0933940410614014,0.9977604150772095,0.011870010755956173,1.0018736124038696,1.3575187921524048,0.4775317907333374
243,-3.0931146144866943,0.9985799193382263,-0.0029234045650810003,1.0184775590896606,1.366928219795227,0.4677031934261322
