timestamp,step,actual,predicted
2017/11/24 8:00,1,10.242178,10.532794
2017/11/24 9:00,2,14.553712,14.579721
2017/11/24 10:00,3,17.603601,17.189293
2017/11/24 11:00,4,19.333742,19.229977
