epoch,gamma_psg,gamma_wase,gamma_dsc,physbias_w_norm_layer0,physbias_w_norm_layer1,physbias_w_norm_layer2,physbias_w_norm_layer3
1,0.026500243693590164,0.026593392714858055,0.04020422697067261,0.07859496027231216,0.026114195585250854,0.027046693488955498,0.026480933651328087
2,0.06169802322983742,0.0632995218038559,0.10432291030883789,0.15522652864456177,0.07572755217552185,0.0502956360578537,0.052965957671403885
3,0.11331361532211304,0.14176295697689056,0.2049817144870758,0.20567618310451508,0.12316916882991791,0.06202217563986778,0.08665410429239273
4,0.2665707468986511,0.4069654941558838,0.3989317715167999,0.25526949763298035,0.17014171183109283,0.0787084773182869,0.14063352346420288
5,0.4602709114551544,0.6277601718902588,0.45035338401794434,0.415538489818573,0.23076875507831573,0.17633116245269775,0.23295095562934875
6,0.4678115248680115,0.6335277557373047,0.4361926019191742,0.5492091178894043,0.296362042427063,0.2536700963973999,0.412697970867157
7,0.4705774486064911,0.636791467666626,0.4321187436580658,0.640525221824646,0.3559524416923523,0.33119121193885803,0.649666965007782
8,0.47325608134269714,0.6400021314620972,0.430943101644516,0.7189604043960571,0.4476765990257263,0.40745556354522705,0.852847695350647
9,0.4754120111465454,0.6424544453620911,0.4304466247558594,0.7860268354415894,0.5241739153862,0.49059537053108215,0.9219952821731567
10,0.4787956178188324,0.6464956402778625,0.43221741914749146,0.8404766917228699,0.5859569311141968,0.5714715123176575,0.9521111249923706
11,0.48079779744148254,0.6485931277275085,0.431527704000473,0.9082087874412537,0.6692981123924255,0.6719128489494324,1.0154907703399658
12,0.4821043610572815,0.649810791015625,0.4317814111709595,0.9565109610557556,0.7320957183837891,0.7558678388595581,1.0124094486236572
13,0.4823721945285797,0.650578498840332,0.4307241141796112,1.0226718187332153,0.819940447807312,0.8398236036300659,1.0621010065078735
14,0.4835743308067322,0.6521144509315491,0.43079936504364014,1.0844289064407349,0.8781284689903259,0.9284928441047668,1.0771405696868896
15,0.4845181405544281,0.6533800363540649,0.43048393726348877,1.1650530099868774,0.9416117072105408,1.0362619161605835,1.0983428955078125
16,0.4857540726661682,0.6547554731369019,0.43091171979904175,1.227693796157837,0.9915202856063843,1.1728912591934204,1.0994668006896973
17,0.4866690933704376,0.6563880443572998,0.4315495491027832,1.3000714778900146,1.0502656698226929,1.2889454364776611,1.1179027557373047
18,0.48705899715423584,0.6570737957954407,0.43137189745903015,1.3627194166183472,1.1130824089050293,1.3913133144378662,1.1447850465774536
19,0.4870898723602295,0.6572705507278442,0.4304080903530121,1.4217321872711182,1.183937907218933,1.5010507106781006,1.1594386100769043
20,0.48785921931266785,0.658315896987915,0.43088603019714355,1.4687973260879517,1.2384814023971558,1.6137019395828247,1.1566147804260254
21,0.48774710297584534,0.6584697365760803,0.43080660700798035,1.525856852531433,1.27972412109375,1.710637092590332,1.1731290817260742
22,0.48773786425590515,0.6585603356361389,0.43032798171043396,1.6089602708816528,1.331396460533142,1.782432198524475,1.1912846565246582
23,0.4879947900772095,0.6590155363082886,0.43041473627090454,1.6692755222320557,1.3809961080551147,1.894797682762146,1.1967512369155884
24,0.48861080408096313,0.659928560256958,0.4305569529533386,1.772847056388855,1.4437865018844604,2.056779384613037,1.208579182624817
25,0.4885885715484619,0.660014808177948,0.43073686957359314,1.8348404169082642,1.4895862340927124,2.166555404663086,1.215235710144043
26,0.4891217350959778,0.6611374020576477,0.43101900815963745,1.9336313009262085,1.5223973989486694,2.2305634021759033,1.2318665981292725
27,0.488383948802948,0.660953938961029,0.4300917685031891,2.0373175144195557,1.575453281402588,2.2811439037323,1.2348003387451172
28,0.4886000156402588,0.6611429452896118,0.43002578616142273,2.1308212280273438,1.5991400480270386,2.3667900562286377,1.2376042604446411
29,0.48877954483032227,0.6617270708084106,0.4297254979610443,2.268676519393921,1.6423436403274536,2.47279691696167,1.2387652397155762
30,0.4884023070335388,0.6614428162574768,0.42919790744781494,2.401766777038574,1.6795886754989624,2.5172173976898193,1.242201328277588
31,0.48912906646728516,0.6627107858657837,0.4309537708759308,2.493495225906372,1.7646821737289429,2.604827880859375,1.2340397834777832
32,0.48903152346611023,0.6629365682601929,0.43029630184173584,2.566648244857788,1.799990177154541,2.666316270828247,1.2249845266342163
33,0.4890875816345215,0.6630462408065796,0.4303027391433716,2.6610279083251953,1.8789780139923096,2.7758822441101074,1.2415096759796143
34,0.48957839608192444,0.6636459231376648,0.4303198754787445,2.7316131591796875,1.9619460105895996,2.8435981273651123,1.241219162940979
35,0.48892244696617126,0.6633247137069702,0.430022269487381,2.769987106323242,2.0203518867492676,2.9254112243652344,1.2448687553405762
36,0.4891452193260193,0.6638846397399902,0.42987972497940063,2.828700542449951,2.0681655406951904,2.977977991104126,1.2377756834030151
37,0.4899868965148926,0.6647775173187256,0.4301399290561676,2.8539175987243652,2.093733072280884,3.000741720199585,1.2346001863479614
38,0.48974525928497314,0.664696455001831,0.4301820993423462,2.933544874191284,2.1637375354766846,3.0941531658172607,1.2352502346038818
39,0.4895644187927246,0.6645342111587524,0.42968568205833435,2.9982821941375732,2.183037757873535,3.145129442214966,1.2412517070770264
40,0.48978111147880554,0.6652863621711731,0.43004855513572693,3.0200884342193604,2.210068464279175,3.188814163208008,1.236149549484253
