epoch,train_mae,test_mae
1,962.035888671875,1732.952392578125
2,572.526611328125,1046.094482421875
3,271.1833801269531,521.4151000976562
4,151.76080322265625,294.1015625
5,101.79891204833984,198.37594604492188
6,75.24951171875,147.47250366210938
7,59.49458312988281,117.38542175292969
8,49.21307373046875,97.29829406738281
9,41.42250061035156,81.90304565429688
10,35.63496780395508,70.74771881103516
11,31.46900749206543,62.105899810791016
12,27.673959732055664,54.80973434448242
13,24.425731658935547,48.56018829345703
14,21.836671829223633,43.622161865234375
15,19.448884963989258,38.88885498046875
16,17.603193283081055,34.93577575683594
17,16.105772018432617,31.58279037475586
18,14.883456230163574,28.849624633789062
19,13.066275596618652,25.814510345458984
20,11.719526290893555,23.210617065429688
21,11.142783164978027,21.291946411132812
22,9.668472290039062,19.373153686523438
23,9.369697570800781,18.05428123474121
24,8.197092056274414,16.364730834960938
25,7.8631815910339355,15.181427001953125
26,7.43424654006958,14.062542915344238
27,6.696981906890869,12.792482376098633
28,6.637691020965576,12.110302925109863
29,5.92626953125,11.121698379516602
30,6.058547496795654,10.784215927124023
31,5.273132801055908,9.80165958404541
32,5.177183628082275,9.47970199584961
33,4.975275993347168,8.779467582702637
34,4.486037731170654,8.134294509887695
35,3.9332034587860107,7.5425124168396
36,4.038501262664795,7.241983890533447
37,4.228114604949951,7.1602067947387695
38,3.7026472091674805,6.499599933624268
39,3.3000247478485107,6.182314872741699
40,3.1522977352142334,5.758991241455078
41,2.8623387813568115,5.470921993255615
42,3.318760395050049,5.432732105255127
43,2.897902250289917,5.098733425140381
44,2.4748282432556152,4.6745758056640625
45,2.535637855529785,4.50430965423584
46,2.3681421279907227,4.201930522918701
47,2.4166083335876465,4.163144588470459
48,2.245222568511963,3.794718027114868
49,2.272690534591675,3.855607509613037
50,1.9408138990402222,3.526050567626953
51,1.9753979444503784,3.423675537109375
52,2.358887195587158,3.5051093101501465
53,2.1463706493377686,3.283828020095825
54,1.7312016487121582,2.9764931201934814
55,2.062858819961548,3.0048604011535645
56,1.7402706146240234,2.7563462257385254
57,1.7792361974716187,2.7427592277526855
58,1.7332948446273804,2.636695146560669
59,1.4393552541732788,2.3977272510528564
60,1.3751376867294312,2.3297243118286133
61,1.6144756078720093,2.35514235496521
62,1.7539775371551514,2.505777597427368
63,1.4030871391296387,2.2164175510406494
64,1.3407418727874756,2.0345802307128906
65,1.2298917770385742,1.9763699769973755
66,1.1253211498260498,1.8448177576065063
67,1.2206676006317139,1.878218173980713
68,1.2458640336990356,1.8663307428359985
69,1.0561628341674805,1.7149085998535156
70,0.9694276452064514,1.590476155281067
71,0.9869867563247681,1.5690546035766602
72,0.8850466012954712,1.4975831508636475
73,0.8418892025947571,1.456600546836853
