epoch,train_mae,test_mae
1,1.2929811477661133,1.5787248611450195
2,1.6008306741714478,1.8464728593826294
3,1.6710625886917114,1.8954569101333618
4,1.2275203466415405,1.4737077951431274
5,1.4062323570251465,1.6498456001281738
6,1.3254821300506592,1.5673490762710571
7,1.1647846698760986,1.4414522647857666
8,1.4391260147094727,1.6993513107299805
9,1.447737693786621,1.6986985206604004
10,0.9120222926139832,1.1661337614059448
11,0.9439085125923157,1.2347091436386108
12,0.9687619209289551,1.2351752519607544
13,0.5591270327568054,0.827045738697052
14,0.6003573536872864,0.8711273670196533
15,0.9603176116943359,1.2397154569625854
16,0.5752370953559875,0.8607664108276367
17,0.8126125335693359,1.0745010375976562
18,0.6051803231239319,0.8788235187530518
19,0.5242493152618408,0.7630245685577393
20,0.9741319417953491,1.2496224641799927
21,0.7535976767539978,1.0482105016708374
22,0.571286678314209,0.8677911758422852
23,0.6512177586555481,0.9093905687332153
24,0.8201908469200134,1.0516505241394043
25,0.5315300226211548,0.8203218579292297
26,0.5164024829864502,0.8421321511268616
27,0.7745090126991272,1.0743286609649658
28,0.5246418118476868,0.7624817490577698
29,0.5553056001663208,0.8181542754173279
30,0.670216977596283,0.9755625128746033
31,0.7409977316856384,1.0311123132705688
32,0.5757045745849609,0.8056392669677734
33,0.6087297201156616,0.8743225932121277
34,0.5030657649040222,0.7859745025634766
35,0.4837580919265747,0.7811906933784485
36,0.4604317247867584,0.7457966804504395
37,0.6332604289054871,0.9023430347442627
38,0.5185861587524414,0.8237237930297852
39,0.5993940234184265,0.8677510023117065
40,0.5903204083442688,0.8491548895835876
41,0.6844709515571594,0.9630029201507568
42,0.464983195066452,0.7517592310905457
43,0.5184669494628906,0.822135865688324
44,0.49497419595718384,0.8155565857887268
45,0.6076914668083191,0.9112311601638794
46,0.84123295545578,1.0179219245910645
47,0.44396770000457764,0.7449206113815308
48,0.5395773649215698,0.8366078734397888
49,0.42237502336502075,0.7379661798477173
50,0.7753353714942932,0.9195516705513
51,0.5162858366966248,0.8177816867828369
52,0.4952998161315918,0.8094024062156677
53,0.48638343811035156,0.8179254531860352
54,0.40744417905807495,0.7490928769111633
55,0.4552081525325775,0.7382287383079529
56,0.5919591188430786,0.8916062712669373
57,0.5460687279701233,0.8703427314758301
58,0.5486940145492554,0.8673568367958069
59,0.44451624155044556,0.7321788668632507
60,0.4596930742263794,0.7519100308418274
61,0.4108330011367798,0.7253074645996094
62,0.4578131139278412,0.7456192374229431
63,0.4463658630847931,0.7835144996643066
64,0.5466357469558716,0.885571300983429
65,0.5384382009506226,0.8877992630004883
66,0.47605881094932556,0.7885016798973083
67,0.48468726873397827,0.7938657999038696
68,0.44226330518722534,0.800882875919342
69,0.4205872416496277,0.7414916753768921
70,0.45258599519729614,0.7994217276573181
71,0.473016619682312,0.8453422784805298
72,0.45266732573509216,0.7575383186340332
73,0.45474621653556824,0.7227146029472351
74,0.4957941174507141,0.8557487726211548
75,0.4794824719429016,0.8185611963272095
76,0.5317836403846741,0.8524009585380554
77,0.5989248752593994,0.9187670350074768
78,0.5399280190467834,0.9060007333755493
79,0.40225428342819214,0.7432043552398682
80,0.4761200547218323,0.7979560494422913
81,0.4606133699417114,0.7808365225791931
82,0.42310741543769836,0.7757322192192078
83,0.387948602437973,0.7434543371200562
84,0.43613120913505554,0.775489866733551
85,0.48510220646858215,0.8280640840530396
86,0.41755032539367676,0.7793734073638916
87,0.46643078327178955,0.8116547465324402
88,0.3763820230960846,0.7294199466705322
89,0.5591338276863098,0.9278600215911865
90,0.4282721281051636,0.8292328715324402
91,0.3596930205821991,0.7329733371734619
92,0.41690725088119507,0.7802721858024597
93,0.3960152268409729,0.7163763046264648
94,0.37742340564727783,0.7394487261772156
95,0.5455827116966248,0.9384169578552246
96,0.4668266773223877,0.854344367980957
97,0.3850741386413574,0.7871242761611938
98,0.42959821224212646,0.7649208307266235
99,0.43857523798942566,0.8454698920249939
100,0.4104764759540558,0.751122772693634
