timestamp,actual,predicted,is_predicted_point
2019/12/5 11:00,18.426662,,0
2019/12/5 12:00,19.223585,,0
2019/12/5 13:00,18.788359,,0
2019/12/5 14:00,17.38685,,0
2019/12/5 15:00,14.686441,,0
2019/12/5 16:00,9.72012,,0
2019/12/5 17:00,5.5790544,,0
2019/12/5 18:00,1.3721482,,0
2019/12/5 19:00,0.05080018,,0
2019/12/5 20:00,-0.021781845,,0
2019/12/5 21:00,-0.021772798,,0
2019/12/5 22:00,-0.021689707,,0
2019/12/5 23:00,-0.02157793,,0
2019/12/6 0:00,-0.02123551,,0
2019/12/6 1:00,-0.021429619,,0
2019/12/6 2:00,-0.021544494,,0
2019/12/6 3:00,-0.021677487,,0
2019/12/6 4:00,-0.02181322,,0
2019/12/6 5:00,-0.021667933,,0
2019/12/6 6:00,0.7530173,,0
2019/12/6 7:00,4.738806,,0
2019/12/6 8:00,9.631205,,0
2019/12/6 9:00,13.715874,,0
2019/12/6 10:00,16.740488,,0
2019/12/6 11:00,18.402897,18.402324676513672,1
2019/12/6 12:00,18.913708,,0
2019/12/6 13:00,18.445782,,0
2019/12/6 14:00,17.273848,,0
2019/12/6 15:00,14.694076,,0
2019/12/6 16:00,8.743765,,0
2019/12/6 17:00,5.5555058,,0
2019/12/6 18:00,1.4331841,,0
2019/12/6 19:00,0.0540015,,0
2019/12/6 20:00,-0.021683594,,0
2019/12/6 21:00,-0.021667203,,0
2019/12/6 22:00,-0.021546904,,0
2019/12/6 23:00,-0.021456579,,0
2019/12/7 0:00,-0.02118895,,0
2019/12/7 1:00,-0.021442294,,0
2019/12/7 2:00,-0.021553757,,0
2019/12/7 3:00,-0.021558529,,0
2019/12/7 4:00,-0.021646747,,0
2019/12/7 5:00,-0.021467527,,0
2019/12/7 6:00,0.75017357,,0
2019/12/7 7:00,4.4749436,,0
2019/12/7 8:00,9.254393,,0
2019/12/7 9:00,13.327045,,0
2019/12/7 10:00,16.334017,,0
2019/12/7 11:00,18.140646,,0
