timestamp,actual,predicted,is_predicted_point
2018/12/24 2:00,-0.021876046,,0
2018/12/24 3:00,-0.021994395,,0
2018/12/24 4:00,-0.021987207,,0
2018/12/24 5:00,-0.021788515,,0
2018/12/24 6:00,0.5684598,,0
2018/12/24 7:00,4.3055897,,0
2018/12/24 8:00,9.587026,,0
2018/12/24 9:00,13.982209,,0
2018/12/24 10:00,17.09759,,0
2018/12/24 11:00,18.871439,,0
2018/12/24 12:00,19.530794,,0
2018/12/24 13:00,19.393288,,0
2018/12/24 14:00,18.119432,,0
2018/12/24 15:00,15.689049,,0
2018/12/24 16:00,10.858288,,0
2018/12/24 17:00,6.3732986,,0
2018/12/24 18:00,1.8403887,,0
2018/12/24 19:00,0.11174226,,0
2018/12/24 20:00,-0.02182527,,0
2018/12/24 21:00,-0.021798462,,0
2018/12/24 22:00,-0.02171971,,0
2018/12/24 23:00,-0.02168346,,0
2018/12/25 0:00,-0.021398094,,0
2018/12/25 1:00,-0.021708017,,0
2018/12/25 2:00,-0.021741252,-0.02223607897758484,1
2018/12/25 3:00,-0.021771463,,0
2018/12/25 4:00,-0.021857511,,0
2018/12/25 5:00,-0.021708727,,0
2018/12/25 6:00,0.5542323,,0
2018/12/25 7:00,4.1817164,,0
2018/12/25 8:00,9.294253,,0
2018/12/25 9:00,13.610093,,0
2018/12/25 10:00,16.658012,,0
2018/12/25 11:00,18.480244,,0
2018/12/25 12:00,19.425009,,0
2018/12/25 13:00,19.236053,,0
2018/12/25 14:00,17.931612,,0
2018/12/25 15:00,15.498877,,0
2018/12/25 16:00,10.807741,,0
2018/12/25 17:00,6.3218384,,0
2018/12/25 18:00,1.8586973,,0
2018/12/25 19:00,0.13087817,,0
2018/12/25 20:00,-0.021671824,,0
2018/12/25 21:00,-0.021612171,,0
2018/12/25 22:00,-0.02158174,,0
2018/12/25 23:00,-0.021501174,,0
2018/12/26 0:00,-0.021198178,,0
2018/12/26 1:00,-0.021555666,,0
2018/12/26 2:00,-0.02159462,,0
