epoch,train_loss,test_loss
1,0.12072122446357957,0.10613390734350239
2,0.040121963471792546,0.024976621416431886
3,0.014948289737074454,0.01920687833249017
4,0.012107198783563628,0.01892859162762761
5,0.010788785651156145,0.020431400906225597
6,0.009731882647901032,0.018255829569642192
7,0.00924970544836024,0.022291005313120508
8,0.008808360686255194,0.017561294552352693
9,0.008411361333523796,0.015800026383388927
10,0.008128303597793292,0.018243083359535645
11,0.007939746640081598,0.016753863551895374
12,0.007683491119844414,0.01433903011665852
13,0.007618052484969999,0.01871420598278443
14,0.007544087394840119,0.017477393969548522
15,0.007176855758713612,0.01594153681287059
16,0.007106174866541354,0.015311212925654318
17,0.007047672222727809,0.014701851014116848
18,0.0070053493088165384,0.01369527202203042
19,0.0068116727202002314,0.014721247169223649
20,0.006777273475567335,0.01615516517173361
21,0.006698234930356261,0.014361138636660244
22,0.006471037031904914,0.01673313373423837
23,0.0064732438403556575,0.015326863059912014
24,0.00634466850148568,0.01592957500057916
25,0.006304537853287896,0.014641800145101216
26,0.006263047989063676,0.014066625627930518
27,0.006125043763651578,0.0142660449448697
28,0.006135563710047497,0.014422380770729095
29,0.0060018376279158585,0.015870006772241107
30,0.005910029674443529,0.014691477563853065
31,0.005971318271196606,0.014297581424384757
32,0.005858943489461334,0.016074572051702825
33,0.005819038053224814,0.014324926650496545
34,0.005728175222131721,0.015533724765258806
35,0.005677288064841351,0.014387646741751168
36,0.005580814214253265,0.014646324053130768
37,0.005579357286644674,0.014211574189916806
38,0.005520195075160055,0.014504429056412645
39,0.005578609373752816,0.01452257458327545
40,0.005555409150723662,0.014523386394743014
41,0.005446961963031426,0.014827445709939909
42,0.005459588430667319,0.013560476600778875
43,0.005393790725533584,0.015315956724980087
44,0.005412177835819138,0.01532059630241107
45,0.005301428585858142,0.014803468991346934
46,0.005340674509491416,0.0150890553076924
47,0.005316113267689016,0.01395666634629446
48,0.00523857405617895,0.014086469085197206
49,0.00520418741434998,0.01367930949372412
50,0.005158752835784648,0.01379350145968298
51,0.005168188227093257,0.014969001800097801
52,0.005108317120688585,0.014373462914523703
53,0.005042329695292157,0.01456246465979213
54,0.005072167955717667,0.016096563354410506
55,0.0050018805028924805,0.01437838235007668
56,0.004977622315774506,0.01388158821673305
57,0.004993230823226489,0.014632074567661793
58,0.004956176873543821,0.015946112435173104
59,0.004946920199559314,0.01542986708227545
60,0.0048909691206848105,0.015319357716685368
61,0.004835197503999246,0.015530504639846858
