timestamp,actual,predicted,is_predicted_point
2018/12/20 19:00,0.12145942,,0
2018/12/20 20:00,-0.021811921,,0
2018/12/20 21:00,-0.021682182,,0
2018/12/20 22:00,-0.021552252,,0
2018/12/20 23:00,-0.02145234,,0
2018/12/21 0:00,-0.021164322,,0
2018/12/21 1:00,-0.02137894,,0
2018/12/21 2:00,-0.021404294,,0
2018/12/21 3:00,-0.021448823,,0
2018/12/21 4:00,-0.021565642,,0
2018/12/21 5:00,-0.021451626,,0
2018/12/21 6:00,0.58101106,,0
2018/12/21 7:00,4.141141,,0
2018/12/21 8:00,9.266371,,0
2018/12/21 9:00,13.492718,,0
2018/12/21 10:00,16.686321,,0
2018/12/21 11:00,18.597298,,0
2018/12/21 12:00,19.460232,,0
2018/12/21 13:00,18.968792,,0
2018/12/21 14:00,17.744862,,0
2018/12/21 15:00,15.274932,,0
2018/12/21 16:00,10.487957,,0
2018/12/21 17:00,6.0877657,,0
2018/12/21 18:00,1.6574297,,0
2018/12/21 19:00,0.12945215,0.12935206294059753,1
2018/12/21 20:00,-0.022191271,,0
2018/12/21 21:00,-0.022036994,,0
2018/12/21 22:00,-0.021969745,,0
2018/12/21 23:00,-0.02183595,,0
2018/12/22 0:00,-0.02156008,,0
2018/12/22 1:00,-0.021935668,,0
2018/12/22 2:00,-0.02192071,,0
2018/12/22 3:00,-0.022008885,,0
2018/12/22 4:00,-0.02198391,,0
2018/12/22 5:00,-0.021811603,,0
2018/12/22 6:00,0.5719879,,0
2018/12/22 7:00,4.146181,,0
2018/12/22 8:00,9.487835,,0
2018/12/22 9:00,13.968222,,0
2018/12/22 10:00,17.273708,,0
2018/12/22 11:00,19.281048,,0
2018/12/22 12:00,20.043697,,0
2018/12/22 13:00,19.782686,,0
2018/12/22 14:00,18.36536,,0
2018/12/22 15:00,15.759023,,0
2018/12/22 16:00,10.873261,,0
2018/12/22 17:00,6.3327007,,0
2018/12/22 18:00,1.7816894,,0
2018/12/22 19:00,0.11654884,,0
