epoch,train_r²,test_r²
1,-131.29483032226562,-196.5062255859375
2,0.0,-10.12414836883545
3,0.0,-0.49821436405181885
4,0.0,0.4883487820625305
5,0.0,0.7360235452651978
6,0.0,0.8163591623306274
7,0.0,0.8515176177024841
8,0.0,0.8728243112564087
9,0.0,0.8834656476974487
10,0.0,0.8915291428565979
11,0.0,0.8991928100585938
12,0.0,0.9032876491546631
13,0.0,0.908344030380249
14,0.0,0.9088937044143677
15,0.0,0.9124879240989685
16,0.0,0.905021607875824
17,0.0,0.9168091416358948
18,0.0,0.9182420372962952
19,0.0,0.920628547668457
20,0.0,0.9223657846450806
21,0.0,0.9202587008476257
22,0.0,0.922791600227356
23,0.0,0.923795759677887
24,0.0,0.9258055686950684
25,0.0,0.924893856048584
26,0.0,0.9291688799858093
27,0.0,0.9273306131362915
28,0.0,0.9275659918785095
29,0.0,0.9289693236351013
30,0.0,0.921761691570282
31,0.0,0.9323734045028687
32,0.0,0.9310843348503113
33,0.0,0.930544912815094
34,0.0,0.9288522005081177
35,0.0,0.9259523749351501
36,0.0,0.9314085245132446
37,0.0,0.9251908659934998
38,0.0,0.9312148690223694
39,0.0,0.9303451180458069
40,0.0,0.9328690767288208
41,0.0,0.9288303852081299
42,0.0,0.9335635304450989
43,0.0,0.9291259050369263
44,0.0,0.9276166558265686
45,0.0,0.9193392992019653
46,0.0,0.9339844584465027
47,0.0,0.9285763502120972
48,0.0,0.9340493679046631
49,0.0,0.9334256649017334
50,0.9684917330741882,0.932332456111908
51,0.0,0.9225010275840759
52,0.0,0.9322066307067871
53,0.0,0.9287663698196411
54,0.0,0.9297680258750916
55,0.0,0.9342739582061768
56,0.0,0.9331841468811035
57,0.0,0.9327676296234131
58,0.0,0.9260117411613464
59,0.0,0.9254449009895325
60,0.0,0.935782790184021
61,0.0,0.9358451962471008
62,0.0,0.9258220195770264
63,0.0,0.932209849357605
64,0.0,0.9335607290267944
65,0.0,0.9334239363670349
66,0.0,0.9358975887298584
67,0.0,0.9309635758399963
68,0.0,0.9307702779769897
69,0.0,0.9349437355995178
70,0.0,0.9327400326728821
71,0.0,0.9312446713447571
72,0.0,0.9347500205039978
73,0.0,0.9269655346870422
74,0.0,0.9308633804321289
75,0.0,0.9290085434913635
76,0.0,0.9302796721458435
77,0.0,0.9251390099525452
78,0.0,0.93165123462677
79,0.0,0.9248955249786377
80,0.0,0.9285262823104858
81,0.0,0.9269053936004639
82,0.0,0.9271036386489868
83,0.0,0.9250251650810242
84,0.0,0.9257238507270813
85,0.0,0.9314091205596924
86,0.0,0.9292237758636475
87,0.0,0.9282063841819763
88,0.0,0.9265296459197998
89,0.0,0.9235828518867493
90,0.0,0.9274981021881104
91,0.0,0.9252992272377014
92,0.0,0.9206568598747253
93,0.0,0.9219823479652405
94,0.0,0.9254013299942017
95,0.0,0.9271876215934753
96,0.0,0.9260966181755066
97,0.0,0.9251309037208557
98,0.0,0.924552857875824
99,0.0,0.9196153283119202
100,0.9924619197845459,0.9228647947311401
