timestamp,step,actual,predicted
2017/12/23 6:00,1,0.53322697,0.35976654
2017/12/23 7:00,2,4.0259366,3.941249
2017/12/23 8:00,3,9.012362,9.178943
2017/12/23 9:00,4,13.283987,13.296523
