epoch,train_r²,test_r²
1,0.8625916242599487,0.8191002607345581
2,0.8868920803070068,0.8269309401512146
3,0.9074033498764038,0.836809515953064
4,0.9146839380264282,0.8380220532417297
5,0.9241101145744324,0.8428555727005005
6,0.9281998872756958,0.858158528804779
7,0.9382345676422119,0.8714653253555298
8,0.9296234250068665,0.8578734397888184
9,0.9411332607269287,0.8742418885231018
10,0.9440785050392151,0.8777698278427124
11,0.950090765953064,0.8850883841514587
12,0.9465389251708984,0.8793620467185974
13,0.9395631551742554,0.8661165237426758
14,0.9445909261703491,0.8757237195968628
15,0.9478427767753601,0.8784133195877075
16,0.9483824968338013,0.8821682929992676
17,0.9517134428024292,0.8882607221603394
18,0.9487839937210083,0.8820488452911377
19,0.9476674795150757,0.8771491646766663
20,0.9455248713493347,0.8733733296394348
21,0.9469798803329468,0.8913487792015076
22,0.9558925032615662,0.8895304203033447
23,0.9514234662055969,0.8769216537475586
24,0.9502882957458496,0.8799562454223633
25,0.9574973583221436,0.8965198993682861
26,0.9544866681098938,0.8866331577301025
27,0.9530979990959167,0.8855999112129211
28,0.9570273160934448,0.8900766968727112
29,0.9561551213264465,0.8834320306777954
30,0.9571847319602966,0.8867687582969666
31,0.9549768567085266,0.8817546367645264
32,0.9553776979446411,0.8816565275192261
33,0.9552762508392334,0.8788110613822937
34,0.9533506035804749,0.8799183964729309
35,0.9594036340713501,0.8873820304870605
36,0.9580981731414795,0.8898026943206787
37,0.958617627620697,0.8857260942459106
38,0.9578338861465454,0.8790377974510193
39,0.9571869373321533,0.8759039640426636
40,0.9595630764961243,0.8842003345489502
41,0.9598840475082397,0.8870692253112793
42,0.957947850227356,0.8819175362586975
43,0.961061954498291,0.8891368508338928
44,0.9589976072311401,0.8868268132209778
45,0.9611029028892517,0.8855562210083008
46,0.9625930786132812,0.8881829977035522
47,0.9649004340171814,0.8904601335525513
48,0.9605975151062012,0.8835185170173645
49,0.9615374803543091,0.8868299722671509
50,0.9628298282623291,0.8890570998191833
51,0.9637817144393921,0.8845747709274292
52,0.9647238850593567,0.8915737271308899
53,0.9649056792259216,0.891442596912384
54,0.9657345414161682,0.8882619738578796
55,0.9628422260284424,0.8877407312393188
56,0.9655655026435852,0.8906153440475464
57,0.9621992111206055,0.8867529630661011
58,0.9643254280090332,0.8882879614830017
59,0.9653503894805908,0.8886886239051819
60,0.9655619263648987,0.887791097164154
61,0.9655417203903198,0.8830200433731079
62,0.9675695896148682,0.8880440592765808
63,0.9646704196929932,0.8800027966499329
64,0.9680597186088562,0.8850708603858948
65,0.9673199653625488,0.8875232338905334
66,0.9679241180419922,0.8811460137367249
67,0.9702330827713013,0.8850870728492737
68,0.9648339152336121,0.882844865322113
69,0.9670710563659668,0.8785374164581299
70,0.9681409597396851,0.8805891275405884
71,0.9654022455215454,0.8762928247451782
72,0.9676066637039185,0.8780218362808228
73,0.9714223742485046,0.8864181041717529
74,0.9673927426338196,0.885158896446228
75,0.9695901274681091,0.8823544383049011
76,0.9717223048210144,0.8788827061653137
77,0.9658859968185425,0.8812693953514099
78,0.9709145426750183,0.8817956447601318
79,0.9707356691360474,0.8846908211708069
80,0.9708595275878906,0.8726073503494263
81,0.9740259647369385,0.8818415403366089
82,0.9739582538604736,0.8832967281341553
83,0.9738513827323914,0.8818868398666382
84,0.973176121711731,0.8855298161506653
85,0.9725961685180664,0.8859404921531677
86,0.9744311571121216,0.8836321830749512
87,0.9727097749710083,0.8816021084785461
88,0.9730882048606873,0.8820467591285706
89,0.9746625423431396,0.8788317441940308
90,0.9755102396011353,0.8791248798370361
91,0.9725706577301025,0.8768982291221619
92,0.9771744012832642,0.8819442987442017
93,0.9758155941963196,0.8741448521614075
94,0.9745737910270691,0.8754270076751709
95,0.9758474230766296,0.8799048662185669
96,0.9759162068367004,0.8796154260635376
97,0.9750375747680664,0.8826313018798828
98,0.9766363501548767,0.880020260810852
99,0.9786680936813354,0.8852302432060242
100,0.9779070615768433,0.8815034627914429
101,0.9777215123176575,0.8804650902748108
102,0.9786034226417542,0.8842888474464417
103,0.9784541726112366,0.8862723112106323
104,0.9758545756340027,0.8768687844276428
105,0.9776729941368103,0.8832118511199951
106,0.9753878116607666,0.8782088756561279
107,0.9787276387214661,0.8782870769500732
108,0.9791451692581177,0.8832355737686157
109,0.9760376811027527,0.8747696876525879
110,0.9794027805328369,0.8818921446800232
111,0.9780887961387634,0.8759738206863403
112,0.9806225895881653,0.8876714110374451
113,0.9798331260681152,0.8840993642807007
114,0.9800722002983093,0.8771212100982666
115,0.9795466661453247,0.8775020837783813
116,0.9800541996955872,0.8758575916290283
117,0.9811655879020691,0.8711417317390442
118,0.9784572124481201,0.8805947303771973
119,0.9815290570259094,0.8817442655563354
120,0.9820319414138794,0.8809125423431396
121,0.9815731048583984,0.8784340023994446
122,0.9810011386871338,0.8875406980514526
123,0.9774768352508545,0.8820418119430542
124,0.9818387031555176,0.8855676651000977
125,0.9814080595970154,0.8838372230529785
126,0.9789718389511108,0.8782995939254761
127,0.9824754595756531,0.8856565952301025
128,0.9836419224739075,0.8812927007675171
129,0.9814879894256592,0.8807999491691589
130,0.9816135168075562,0.881128191947937
131,0.9822534322738647,0.878196120262146
132,0.9826257824897766,0.8737810850143433
133,0.9821972846984863,0.8770580887794495
134,0.98309725522995,0.8831770420074463
135,0.9828707575798035,0.8842924237251282
136,0.9831917881965637,0.8765788078308105
137,0.9844191670417786,0.8808308243751526
138,0.9846221804618835,0.8732796907424927
139,0.9797801971435547,0.8826811909675598
140,0.9839314818382263,0.8694910407066345
141,0.9843118786811829,0.8827998042106628
142,0.9844422340393066,0.8836634159088135
143,0.9854052066802979,0.8800683617591858
144,0.9848650693893433,0.8751208782196045
145,0.9846151471138,0.881934404373169
146,0.9860352873802185,0.8781099319458008
147,0.9843927621841431,0.877532958984375
148,0.9844383001327515,0.8764185905456543
149,0.9851065278053284,0.8836641907691956
150,0.9855479001998901,0.8769781589508057
151,0.9867338538169861,0.8840041160583496
152,0.9860828518867493,0.8779458999633789
153,0.9867998361587524,0.8822493553161621
154,0.9863864183425903,0.8693303465843201
155,0.9878806471824646,0.8864730596542358
156,0.9871350526809692,0.8805018067359924
157,0.9865953922271729,0.8787330985069275
158,0.9860556125640869,0.883836567401886
159,0.9874976277351379,0.8767802715301514
160,0.9878659844398499,0.8823533058166504
161,0.987036406993866,0.8805985450744629
162,0.9864118695259094,0.8765978217124939
163,0.9873534440994263,0.8820444941520691
164,0.9878937602043152,0.8791883587837219
165,0.9875288605690002,0.8824253678321838
166,0.9879623651504517,0.8777644038200378
167,0.9892594814300537,0.8805407285690308
168,0.9868012070655823,0.8772488236427307
169,0.9876067042350769,0.8791149258613586
170,0.9863255023956299,0.8772405982017517
171,0.9888358116149902,0.8787780404090881
172,0.9886279106140137,0.8843914270401001
173,0.9878771305084229,0.8811565637588501
174,0.9882117509841919,0.8756550550460815
175,0.9872925281524658,0.8781684041023254
176,0.9890367984771729,0.8857273459434509
