epoch,train_r²,test_r²
1,-3781.422119140625,-6369.34716796875
2,-194.79937744140625,-353.6521301269531
3,-55.682071685791016,-105.51553344726562
4,-23.652896881103516,-47.019287109375
5,-12.464247703552246,-24.6997127532959
6,-7.126992225646973,-15.707530975341797
7,-4.289142608642578,-9.438878059387207
8,-2.5732040405273438,-6.248988628387451
9,-1.539989948272705,-4.352789878845215
10,-0.7873787879943848,-2.7747983932495117
11,-0.33259057998657227,-1.8944268226623535
12,0.012683272361755371,-1.1824164390563965
13,0.2296055555343628,-0.823596715927124
14,0.4017186164855957,-0.3789212703704834
15,0.5259730815887451,-0.02701091766357422
16,0.613553524017334,0.030255138874053955
17,0.6847875118255615,0.268391489982605
18,0.7489108443260193,0.3799743056297302
19,0.7853482961654663,0.4384791851043701
20,0.8210386037826538,0.55876624584198
21,0.8438229560852051,0.5937657356262207
22,0.8648690581321716,0.6818562746047974
23,0.8835799694061279,0.7165871858596802
24,0.8959641456604004,0.7449641227722168
25,0.9038379192352295,0.7611083984375
26,0.911279559135437,0.7764275074005127
27,0.9181438684463501,0.7969387769699097
28,0.9221413135528564,0.8289312124252319
29,0.9302690029144287,0.8314794301986694
30,0.9336557984352112,0.8485841155052185
31,0.9374537467956543,0.8570873737335205
32,0.9386134743690491,0.8806410431861877
33,0.9433697462081909,0.8709900379180908
34,0.9454168677330017,0.8832428455352783
35,0.9494861364364624,0.8885043263435364
36,0.9484930038452148,0.8892787098884583
37,0.9521267414093018,0.8958714008331299
38,0.9548336863517761,0.8994895815849304
39,0.9574713706970215,0.9034355282783508
40,0.9584270119667053,0.9145941138267517
41,0.9600625038146973,0.9157715439796448
42,0.9589149355888367,0.9061905741691589
43,0.9635445475578308,0.9244276285171509
44,0.9601094126701355,0.9137409329414368
45,0.9659407138824463,0.9262001514434814
46,0.9629576802253723,0.922418475151062
47,0.967040479183197,0.9281644225120544
48,0.9676480889320374,0.9312694072723389
49,0.969099223613739,0.9392415881156921
50,0.9700955152511597,0.9352266192436218
51,0.9599143862724304,0.9317679405212402
52,0.9718006253242493,0.9383183121681213
53,0.9719035625457764,0.944652259349823
54,0.9694998264312744,0.9334195852279663
55,0.9729562997817993,0.9412012696266174
56,0.9696590900421143,0.9344496726989746
57,0.9736776947975159,0.9465581178665161
58,0.9742220640182495,0.9449812173843384
59,0.9722138047218323,0.9401702880859375
60,0.9750869274139404,0.9474214911460876
61,0.972338080406189,0.9487359523773193
62,0.962011456489563,0.926965594291687
63,0.9734976887702942,0.9400342702865601
64,0.9694210886955261,0.9412341117858887
65,0.9591770768165588,0.9332274794578552
66,0.9748793244361877,0.9457409381866455
67,0.9730275869369507,0.9486647844314575
68,0.9773917198181152,0.9498059749603271
69,0.9761468768119812,0.9499956369400024
70,0.9775115847587585,0.9503926634788513
71,0.9745573997497559,0.9482558965682983
72,0.9786474704742432,0.9523623585700989
73,0.978293776512146,0.9532210826873779
74,0.976780891418457,0.9490310549736023
75,0.9777501225471497,0.9507459402084351
76,0.9782992601394653,0.9492621421813965
77,0.9789333343505859,0.9519728422164917
78,0.9793989658355713,0.9524601101875305
79,0.9687153100967407,0.9389244914054871
80,0.9777897000312805,0.9519332647323608
81,0.9797782897949219,0.9548624753952026
82,0.9765750765800476,0.9495531916618347
83,0.9774457812309265,0.9491763114929199
84,0.937301754951477,0.905631959438324
85,0.9809589982032776,0.9540156722068787
86,0.9807528853416443,0.9514906406402588
87,0.9776685237884521,0.9491437673568726
88,0.9775449633598328,0.9524157047271729
89,0.980511486530304,0.9533422589302063
90,0.9750224351882935,0.9482802152633667
91,0.982654333114624,0.9508785605430603
92,0.9812424778938293,0.9521072506904602
93,0.9630995988845825,0.9275186657905579
94,0.9827568531036377,0.9509089589118958
95,0.9809794425964355,0.9519874453544617
96,0.9825286865234375,0.9490031599998474
97,0.979251503944397,0.9467002153396606
98,0.983048677444458,0.9523171186447144
99,0.980346143245697,0.9451724886894226
100,0.9692674279212952,0.9379331469535828
