epoch,train_mse,test_mse
123,0.0,6.074534893035889
124,0.0,6.081757068634033
125,0.0,6.087352275848389
126,0.0,6.096991062164307
127,0.0,6.103801727294922
128,0.0,6.114780902862549
129,0.0,6.110105514526367
130,0.0,6.11599588394165
131,0.0,6.112414360046387
132,0.0,6.115140438079834
133,0.0,6.111050605773926
134,0.0,6.097462177276611
135,0.0,6.080152988433838
136,0.0,6.066884517669678
137,0.0,6.061742782592773
138,0.0,6.054572105407715
139,0.0,6.061197757720947
140,0.0,6.058042526245117
141,0.0,6.058559417724609
142,0.0,6.053901195526123
143,0.0,6.047102451324463
144,0.0,6.044386863708496
145,0.0,6.040802955627441
146,0.0,6.03812837600708
147,0.0,6.038071155548096
148,0.0,6.037781238555908
149,0.0,6.0383195877075195
150,0.010758982971310616,6.038877964019775
151,0.0,6.034955978393555
152,0.0,6.0353240966796875
153,0.0,6.0368332862854
154,0.0,6.0399274826049805
155,0.0,6.034916400909424
156,0.0,6.034788608551025
157,0.0,6.042439937591553
158,0.0,6.043907165527344
159,0.0,6.040155410766602
160,0.0,6.0381927490234375
161,0.0,6.038487434387207
162,0.0,6.035434246063232
163,0.0,6.036284923553467
164,0.0,6.0377068519592285
165,0.0,6.042214870452881
166,0.0,6.041648864746094
167,0.0,6.0376787185668945
168,0.0,6.03645658493042
169,0.0,6.033786296844482
170,0.0,6.0367512702941895
171,0.0,6.040006637573242
172,0.0,6.041219234466553
173,0.0,6.045009613037109
174,0.0,6.051093101501465
175,0.0,6.062545299530029
176,0.0,6.070427894592285
177,0.0,6.0801849365234375
178,0.0,6.086517810821533
179,0.0,6.087673664093018
180,0.0,6.089969158172607
181,0.0,6.0893354415893555
182,0.0,6.0889105796813965
183,0.0,6.092057228088379
184,0.0,6.094411849975586
185,0.0,6.095498561859131
186,0.0,6.091847896575928
187,0.0,6.090922832489014
188,0.0,6.091119766235352
189,0.0,6.090749740600586
190,0.0,6.092104434967041
191,0.0,6.097227573394775
192,0.0,6.101088523864746
193,0.0,6.104086399078369
194,0.0,6.105926513671875
195,0.0,6.106146335601807
196,0.0,6.10856294631958
197,0.0,6.108893871307373
198,0.0,6.108280181884766
199,0.0,6.109960079193115
200,0.0023781131021678448,6.109294891357422
