epoch,gamma_psg,gamma_wase,gamma_dsc,physbias_w_norm_layer0,physbias_w_norm_layer1,physbias_w_norm_layer2,physbias_w_norm_layer3
34,1.0,1.0,1.0,4.848031044006348,4.598668098449707,4.279096603393555,1.973271131515503
35,1.0,1.0,1.0,5.0416412353515625,4.620209693908691,4.414858818054199,2.0002450942993164
36,1.0,1.0,1.0,5.236131191253662,4.776614189147949,4.538016319274902,2.032802104949951
37,1.0,1.0,1.0,5.39087438583374,4.809760570526123,4.725118637084961,1.9933353662490845
38,1.0,1.0,1.0,5.474212169647217,4.99644136428833,4.830772876739502,2.007039785385132
39,1.0,1.0,1.0,5.588217735290527,5.160159111022949,4.898040771484375,1.9917376041412354
40,1.0,1.0,1.0,5.827399730682373,5.314919471740723,5.070021152496338,1.9870635271072388
41,1.0,1.0,1.0,5.931463718414307,5.340659141540527,5.107985496520996,2.003847599029541
42,1.0,1.0,1.0,6.1480793952941895,5.409443378448486,5.161914825439453,2.0164384841918945
43,1.0,1.0,1.0,6.228893280029297,5.401118755340576,5.262929916381836,2.0541911125183105
44,1.0,1.0,1.0,6.29302978515625,5.470385551452637,5.367885112762451,2.058450937271118
45,1.0,1.0,1.0,6.436980247497559,5.512531757354736,5.369861602783203,2.055983066558838
46,1.0,1.0,1.0,6.528909206390381,5.575164318084717,5.536795616149902,2.0402143001556396
47,1.0,1.0,1.0,6.5656514167785645,5.669775485992432,5.633073329925537,2.0693867206573486
48,1.0,1.0,1.0,6.640754699707031,5.704357147216797,5.704261779785156,2.0569305419921875
49,1.0,1.0,1.0,6.678206443786621,5.728208065032959,5.756302833557129,2.0623738765716553
50,1.0,1.0,1.0,6.740810871124268,5.714971542358398,5.7800703048706055,2.0638070106506348
51,1.0,1.0,1.0,6.750202655792236,5.797776699066162,5.800444602966309,2.08191180229187
52,1.0,1.0,1.0,6.796389579772949,5.83828067779541,5.812445640563965,2.076448678970337
53,1.0,1.0,1.0,6.801974296569824,5.903958320617676,5.891972064971924,2.0972352027893066
54,1.0,1.0,1.0,6.921219348907471,5.911772727966309,5.945207595825195,2.0926780700683594
55,1.0,1.0,1.0,6.905471324920654,5.999162673950195,5.99616003036499,2.1031641960144043
56,1.0,1.0,1.0,7.008786678314209,5.99711275100708,6.07001256942749,2.095799207687378
57,1.0,1.0,1.0,7.02469539642334,6.0076446533203125,6.088026523590088,2.1036856174468994
58,1.0,1.0,1.0,7.075170993804932,6.037574291229248,6.122810363769531,2.100639581680298
59,1.0,1.0,1.0,7.223615646362305,6.134953022003174,6.129485130310059,2.0263171195983887
60,1.0,1.0,1.0,7.380909442901611,6.159947872161865,6.1884965896606445,2.0253148078918457
61,1.0,1.0,1.0,7.509469509124756,6.188692092895508,6.345767498016357,2.079240560531616
62,1.0,1.0,1.0,7.4834818840026855,6.234731197357178,6.393795490264893,2.0700573921203613
63,1.0,1.0,1.0,7.620809078216553,6.29564094543457,6.427546501159668,2.0851173400878906
64,1.0,1.0,1.0,7.520876407623291,6.431030750274658,6.442744255065918,2.1126527786254883
65,1.0,1.0,1.0,7.594152450561523,6.435006141662598,6.479467868804932,2.0945751667022705
66,1.0,1.0,1.0,7.67232084274292,6.510627746582031,6.493730545043945,2.0865366458892822
67,1.0,1.0,1.0,7.6396684646606445,6.500526428222656,6.49971866607666,2.117453098297119
68,1.0,1.0,1.0,7.693330764770508,6.507052898406982,6.4694366455078125,2.117692232131958
69,1.0,1.0,1.0,7.763141632080078,6.532336711883545,6.463250160217285,2.11942195892334
70,1.0,1.0,1.0,7.696022987365723,6.548187732696533,6.476365089416504,2.1237082481384277
71,1.0,1.0,1.0,7.728191375732422,6.557995796203613,6.4626145362854,2.1498708724975586
72,1.0,1.0,1.0,7.703892230987549,6.600554466247559,6.4418158531188965,2.1473309993743896
73,1.0,1.0,1.0,7.730288028717041,6.643680572509766,6.43507194519043,2.162424087524414
74,1.0,1.0,1.0,7.806581020355225,6.623927116394043,6.451990127563477,2.1527955532073975
75,1.0,1.0,1.0,7.867987632751465,6.63192081451416,6.472733020782471,2.1651902198791504
76,1.0,1.0,1.0,7.856801509857178,6.663009166717529,6.454311847686768,2.155926465988159
77,1.0,1.0,1.0,7.859736442565918,6.681601524353027,6.468439102172852,2.1500635147094727
78,1.0,1.0,1.0,7.83155632019043,6.6620402336120605,6.463088035583496,2.1783807277679443
79,1.0,1.0,1.0,7.856176376342773,6.659575462341309,6.475327968597412,2.1639766693115234
80,1.0,1.0,1.0,7.866774559020996,6.690905570983887,6.488319396972656,2.1498429775238037
81,1.0,1.0,1.0,7.925875186920166,6.69489049911499,6.468799591064453,2.152606964111328
82,1.0,1.0,1.0,7.897733688354492,6.6920390129089355,6.47275447845459,2.184236526489258
83,1.0,1.0,1.0,7.894571304321289,6.706658840179443,6.493716716766357,2.1788291931152344
84,1.0,1.0,1.0,7.919012546539307,6.700080394744873,6.507505416870117,2.182894468307495
85,1.0,1.0,1.0,7.9327192306518555,6.7331414222717285,6.507211208343506,2.1616289615631104
86,1.0,1.0,1.0,7.97996711730957,6.730789661407471,6.53804874420166,2.174215793609619
87,1.0,1.0,1.0,7.9957709312438965,6.709677219390869,6.564937591552734,2.1949994564056396
88,1.0,1.0,1.0,8.029842376708984,6.736208915710449,6.579639911651611,2.1827869415283203
89,1.0,1.0,1.0,8.057894706726074,6.768031120300293,6.5871992111206055,2.214839220046997
90,1.0,1.0,1.0,8.062408447265625,6.7818217277526855,6.615819454193115,2.2157440185546875
91,1.0,1.0,1.0,8.076480865478516,6.762744426727295,6.638863563537598,2.223625421524048
92,1.0,1.0,1.0,8.113447189331055,6.774345874786377,6.62932014465332,2.2149314880371094
93,1.0,1.0,1.0,8.104413986206055,6.750500202178955,6.650895595550537,2.229519844055176
94,1.0,1.0,1.0,8.106863021850586,6.764346122741699,6.6539998054504395,2.2262074947357178
95,1.0,1.0,1.0,8.055794715881348,6.758143901824951,6.673588275909424,2.2190799713134766
96,1.0,1.0,1.0,8.121326446533203,6.771685600280762,6.685721397399902,2.2302889823913574
97,1.0,1.0,1.0,8.194747924804688,6.801692485809326,6.705867290496826,2.209152936935425
98,1.0,1.0,1.0,8.175335884094238,6.80802583694458,6.68414831161499,2.184741973876953
99,1.0,1.0,1.0,8.207194328308105,6.831094741821289,6.679899215698242,2.215020179748535
100,1.0,1.0,1.0,8.197704315185547,6.854113578796387,6.689671039581299,2.196826457977295
101,1.0,1.0,1.0,8.207070350646973,6.841151237487793,6.694179534912109,2.18127179145813
102,1.0,1.0,1.0,8.29306411743164,6.857525825500488,6.6976237297058105,2.1925644874572754
103,1.0,1.0,1.0,8.2623291015625,6.88460111618042,6.707438945770264,2.188016891479492
104,1.0,1.0,1.0,8.273109436035156,6.880463123321533,6.705612659454346,2.195504903793335
105,1.0,1.0,1.0,8.267953872680664,6.889154434204102,6.701629161834717,2.2116358280181885
106,1.0,1.0,1.0,8.24197769165039,6.908970355987549,6.71339225769043,2.2034196853637695
107,1.0,1.0,1.0,8.244498252868652,6.914613246917725,6.708629131317139,2.196495771408081
108,1.0,1.0,1.0,8.26754093170166,6.904531002044678,6.729040145874023,2.2004942893981934
109,1.0,1.0,1.0,8.248318672180176,6.904478549957275,6.741086006164551,2.1989920139312744
110,1.0,1.0,1.0,8.250990867614746,6.912184238433838,6.7500104904174805,2.2045774459838867
111,1.0,1.0,1.0,8.257303237915039,6.901821613311768,6.751724720001221,2.2115278244018555
112,1.0,1.0,1.0,8.271203994750977,6.891556262969971,6.752750873565674,2.2072408199310303
113,1.0,1.0,1.0,8.263368606567383,6.894858360290527,6.765709400177002,2.2093775272369385
114,1.0,1.0,1.0,8.252493858337402,6.894295692443848,6.781750202178955,2.2096030712127686
115,1.0,1.0,1.0,8.252729415893555,6.901968002319336,6.774770259857178,2.207387685775757
116,1.0,1.0,1.0,8.244915962219238,6.877279281616211,6.778197765350342,2.2333426475524902
117,1.0,1.0,1.0,8.295641899108887,6.905673503875732,6.785432815551758,2.173924207687378
118,1.0,1.0,1.0,8.307168960571289,6.911344051361084,6.784970283508301,2.201674699783325
119,1.0,1.0,1.0,8.268872261047363,6.919977188110352,6.793753147125244,2.1985998153686523
120,1.0,1.0,1.0,8.278057098388672,6.911293029785156,6.778524398803711,2.194915294647217
121,1.0,1.0,1.0,8.295832633972168,6.935032367706299,6.806454181671143,2.1873607635498047
122,1.0,1.0,1.0,8.304400444030762,6.931196689605713,6.813493251800537,2.1925697326660156
123,1.0,1.0,1.0,8.308414459228516,6.925064563751221,6.799729824066162,2.2024271488189697
124,1.0,1.0,1.0,8.29149341583252,6.912802696228027,6.7989349365234375,2.2147696018218994
125,1.0,1.0,1.0,8.277511596679688,6.934581756591797,6.824976921081543,2.204613447189331
126,1.0,1.0,1.0,8.283886909484863,6.938344478607178,6.813880920410156,2.2070746421813965
127,1.0,1.0,1.0,8.291768074035645,6.951416969299316,6.818119049072266,2.2039005756378174
128,1.0,1.0,1.0,8.288989067077637,6.9531402587890625,6.799456596374512,2.202040910720825
129,1.0,1.0,1.0,8.284676551818848,6.9601216316223145,6.806105136871338,2.2046780586242676
130,1.0,1.0,1.0,8.289336204528809,6.960575580596924,6.796091556549072,2.193885087966919
131,1.0,1.0,1.0,8.291418075561523,6.948925495147705,6.802045822143555,2.1965508460998535
132,1.0,1.0,1.0,8.307437896728516,6.949249267578125,6.805920600891113,2.1945550441741943
133,1.0,1.0,1.0,8.307442665100098,6.941850662231445,6.801856994628906,2.1991140842437744
134,1.0,1.0,1.0,8.305333137512207,6.946894645690918,6.793208122253418,2.1952009201049805
135,1.0,1.0,1.0,8.304080963134766,6.956790924072266,6.7913713455200195,2.197427272796631
136,1.0,1.0,1.0,8.297648429870605,6.960989952087402,6.803596019744873,2.192239761352539
137,1.0,1.0,1.0,8.306323051452637,6.960348129272461,6.788660049438477,2.2002785205841064
138,1.0,1.0,1.0,8.305245399475098,6.965113639831543,6.790051460266113,2.198582649230957
139,1.0,1.0,1.0,8.311570167541504,6.959359169006348,6.786838054656982,2.1937615871429443
140,1.0,1.0,1.0,8.317004203796387,6.959023475646973,6.803426742553711,2.1942989826202393
141,1.0,1.0,1.0,8.313909530639648,6.9617743492126465,6.798583030700684,2.185027837753296
142,1.0,1.0,1.0,8.312650680541992,6.956680774688721,6.795094013214111,2.1899402141571045
143,1.0,1.0,1.0,8.307045936584473,6.957708835601807,6.79177713394165,2.1821491718292236
144,1.0,1.0,1.0,8.307714462280273,6.9579758644104,6.800933837890625,2.181910514831543
145,1.0,1.0,1.0,8.315296173095703,6.961972713470459,6.7969536781311035,2.1863465309143066
146,1.0,1.0,1.0,8.307485580444336,6.964264869689941,6.792617321014404,2.1827597618103027
147,1.0,1.0,1.0,8.31315803527832,6.961089611053467,6.789822578430176,2.180635690689087
148,1.0,1.0,1.0,8.309722900390625,6.9546942710876465,6.796688079833984,2.1789636611938477
149,1.0,1.0,1.0,8.314322471618652,6.954516410827637,6.793622970581055,2.189145565032959
150,1.0,1.0,1.0,8.31373405456543,6.9513258934021,6.791682243347168,2.192568778991699
151,1.0,1.0,1.0,8.318941116333008,6.950053691864014,6.79213809967041,2.1885628700256348
152,1.0,1.0,1.0,8.313450813293457,6.949728012084961,6.784943103790283,2.195646286010742
153,1.0,1.0,1.0,8.308186531066895,6.9535651206970215,6.781719207763672,2.197688341140747
154,1.0,1.0,1.0,8.316596031188965,6.959898471832275,6.777479648590088,2.1885485649108887
155,1.0,1.0,1.0,8.320889472961426,6.957362651824951,6.778316497802734,2.1895318031311035
156,1.0,1.0,1.0,8.313739776611328,6.959181308746338,6.782462120056152,2.1955220699310303
157,1.0,1.0,1.0,8.312294960021973,6.957067966461182,6.78316068649292,2.1946213245391846
158,1.0,1.0,1.0,8.307133674621582,6.955796241760254,6.778788089752197,2.1970374584198
159,1.0,1.0,1.0,8.304953575134277,6.959434509277344,6.7801642417907715,2.1933321952819824
160,1.0,1.0,1.0,8.309267044067383,6.959394454956055,6.788325786590576,2.196331024169922
161,1.0,1.0,1.0,8.312084197998047,6.961929798126221,6.787153244018555,2.1964375972747803
162,1.0,1.0,1.0,8.309845924377441,6.9611053466796875,6.785584449768066,2.1941521167755127
163,1.0,1.0,1.0,8.305636405944824,6.9618239402771,6.784209251403809,2.19757080078125
164,1.0,1.0,1.0,8.310820579528809,6.960325241088867,6.782106876373291,2.1907660961151123
165,1.0,1.0,1.0,8.310409545898438,6.958775997161865,6.780887126922607,2.193862199783325
166,1.0,1.0,1.0,8.30739688873291,6.958108901977539,6.783827781677246,2.193054676055908
167,1.0,1.0,1.0,8.306987762451172,6.961225986480713,6.782858848571777,2.190980911254883
168,1.0,1.0,1.0,8.309008598327637,6.962709903717041,6.783082485198975,2.1855313777923584
169,1.0,1.0,1.0,8.314412117004395,6.961296558380127,6.7807297706604,2.1889255046844482
170,1.0,1.0,1.0,8.310354232788086,6.960379123687744,6.78444242477417,2.1879920959472656
171,1.0,1.0,1.0,8.311141967773438,6.958071708679199,6.783288955688477,2.1896626949310303
172,1.0,1.0,1.0,8.312126159667969,6.958271026611328,6.778650283813477,2.189235210418701
173,1.0,1.0,1.0,8.31140422821045,6.957973957061768,6.778122901916504,2.188704013824463
174,1.0,1.0,1.0,8.31117057800293,6.957434177398682,6.780582427978516,2.189767599105835
175,1.0,1.0,1.0,8.309713363647461,6.957403182983398,6.7797980308532715,2.187116861343384
176,1.0,1.0,1.0,8.303937911987305,6.957855701446533,6.778079509735107,2.188878059387207
177,1.0,1.0,1.0,8.302848815917969,6.958019256591797,6.775904178619385,2.188643455505371
178,1.0,1.0,1.0,8.302604675292969,6.958759307861328,6.775897026062012,2.18791127204895
179,1.0,1.0,1.0,8.305376052856445,6.958979606628418,6.778278827667236,2.185262441635132
180,1.0,1.0,1.0,8.304905891418457,6.959084987640381,6.7784037590026855,2.1855247020721436
181,1.0,1.0,1.0,8.302501678466797,6.957849502563477,6.777613639831543,2.184577703475952
182,1.0,1.0,1.0,8.303858757019043,6.957520961761475,6.776872158050537,2.1876282691955566
183,1.0,1.0,1.0,8.303812980651855,6.957310676574707,6.77670955657959,2.1861891746520996
184,1.0,1.0,1.0,8.303901672363281,6.95655632019043,6.776214122772217,2.187718391418457
185,1.0,1.0,1.0,8.306260108947754,6.957239151000977,6.776358127593994,2.187441349029541
186,1.0,1.0,1.0,8.306132316589355,6.956785202026367,6.776618003845215,2.187767267227173
187,1.0,1.0,1.0,8.306427955627441,6.9563069343566895,6.777480125427246,2.1893081665039062
188,1.0,1.0,1.0,8.307920455932617,6.9565911293029785,6.777541637420654,2.188974142074585
189,1.0,1.0,1.0,8.308670997619629,6.956293106079102,6.777271747589111,2.187683343887329
190,1.0,1.0,1.0,8.308300018310547,6.955860614776611,6.7779436111450195,2.1879279613494873
191,1.0,1.0,1.0,8.307806015014648,6.954974174499512,6.778111934661865,2.187448024749756
192,1.0,1.0,1.0,8.306955337524414,6.954552173614502,6.777764797210693,2.1874313354492188
193,1.0,1.0,1.0,8.306462287902832,6.953817844390869,6.777547359466553,2.187168836593628
194,1.0,1.0,1.0,8.306059837341309,6.953681468963623,6.777121543884277,2.187110662460327
195,1.0,1.0,1.0,8.306693077087402,6.953283786773682,6.776374340057373,2.187469482421875
196,1.0,1.0,1.0,8.306092262268066,6.953201770782471,6.776440143585205,2.18733811378479
197,1.0,1.0,1.0,8.30528736114502,6.953378677368164,6.776243209838867,2.1867971420288086
198,1.0,1.0,1.0,8.304987907409668,6.9535064697265625,6.77632999420166,2.1862447261810303
199,1.0,1.0,1.0,8.305112838745117,6.953208923339844,6.776453018188477,2.1863160133361816
200,1.0,1.0,1.0,8.305456161499023,6.953427791595459,6.776458263397217,2.1861305236816406
