epoch,train_r²,test_r²
1,-6567.08544921875,-306837.15625
2,0.0,-267299.90625
3,0.0,-226310.171875
4,0.0,-185879.96875
5,0.0,-149041.265625
6,0.0,-118856.7421875
7,0.0,-94443.0859375
8,0.0,-74818.34375
9,0.0,-59173.9453125
10,0.0,-46669.7421875
11,0.0,-36736.0
12,0.0,-28799.626953125
13,0.0,-22535.908203125
14,0.0,-17534.6171875
15,0.0,-13565.9951171875
16,0.0,-10380.2998046875
17,0.0,-7825.873046875
18,0.0,-5858.67578125
19,0.0,-4372.775390625
20,0.0,-3240.4658203125
21,0.0,-2423.39990234375
22,0.0,-1810.0550537109375
23,0.0,-1357.674072265625
24,0.0,-1026.9097900390625
25,0.0,-778.176513671875
26,0.0,-595.1177368164062
27,0.0,-457.2474060058594
28,0.0,-356.6447448730469
29,0.0,-277.5787353515625
30,0.0,-216.2460174560547
31,0.0,-169.03866577148438
32,0.0,-133.04586791992188
33,0.0,-105.60554504394531
34,0.0,-83.52694702148438
35,0.0,-65.50224304199219
36,0.0,-50.943180084228516
37,0.0,-39.366329193115234
38,0.0,-30.24696159362793
39,0.0,-23.066287994384766
40,0.0,-18.42108154296875
41,0.0,-14.55693531036377
42,0.0,-11.32830810546875
43,0.0,-8.68785285949707
44,0.0,-6.6016154289245605
45,0.0,-4.957032680511475
46,0.0,-3.695340156555176
47,0.0,-2.7383179664611816
48,0.0,-1.9911487102508545
49,0.0,-1.4484326839447021
50,0.9969368577003479,-1.063948631286621
51,0.0,-0.7875189781188965
52,0.0,-0.5759129524230957
53,0.0,-0.42328643798828125
54,0.0,-0.29327261447906494
55,0.0,-0.18900585174560547
56,0.0,-0.10483705997467041
57,0.0,-0.038498878479003906
58,0.0,0.01691824197769165
59,0.0,0.12074428796768188
60,0.0,0.21538019180297852
61,0.0,0.3026888370513916
62,0.0,0.3808194398880005
63,0.0,0.44725173711776733
64,0.0,0.502894401550293
65,0.0,0.5492428541183472
66,0.0,0.5852142572402954
67,0.0,0.6165654063224792
68,0.0,0.6406688690185547
69,0.0,0.662841796875
70,0.0,0.6829955577850342
71,0.0,0.7024375200271606
72,0.0,0.7194310426712036
73,0.0,0.7338913679122925
74,0.0,0.7476118206977844
75,0.0,0.7594865560531616
76,0.0,0.7700260877609253
77,0.0,0.7784546613693237
78,0.0,0.7865718007087708
79,0.0,0.7944177389144897
80,0.0,0.8004962205886841
81,0.0,0.8061362504959106
82,0.0,0.8115800023078918
83,0.0,0.8168598413467407
84,0.0,0.8231215476989746
85,0.0,0.8278411626815796
86,0.0,0.831998884677887
87,0.0,0.8345168828964233
88,0.0,0.8373173475265503
89,0.0,0.8395786285400391
90,0.0,0.84233558177948
91,0.0,0.8448584675788879
92,0.0,0.8474372625350952
93,0.0,0.8506889343261719
94,0.0,0.8531469106674194
95,0.0,0.855462372303009
96,0.0,0.8574649095535278
97,0.0,0.8593165874481201
98,0.0,0.8617579340934753
99,0.0,0.8630286455154419
100,0.9990593791007996,0.8638973236083984
101,0.0,0.865128219127655
102,0.0,0.8663361668586731
103,0.0,0.8679652214050293
104,0.0,0.8693655729293823
105,0.0,0.8703454732894897
106,0.0,0.8711777329444885
107,0.0,0.8716506958007812
108,0.0,0.8726248741149902
109,0.0,0.8735551834106445
110,0.0,0.8745104074478149
111,0.0,0.8753486275672913
112,0.0,0.8762091398239136
113,0.0,0.8768385648727417
114,0.0,0.876961886882782
115,0.0,0.8773752450942993
116,0.0,0.8776227831840515
117,0.0,0.8779653310775757
118,0.0,0.8784278631210327
119,0.0,0.87862229347229
120,0.0,0.8789172172546387
121,0.0,0.8789815902709961
122,0.0,0.878752589225769
123,0.0,0.878595769405365
124,0.0,0.8784514665603638
125,0.0,0.8783395886421204
126,0.0,0.8781470060348511
127,0.0,0.8780108690261841
128,0.0,0.8777914047241211
129,0.0,0.8778848648071289
130,0.0,0.8777671456336975
131,0.0,0.8778387308120728
132,0.0,0.877784252166748
133,0.0,0.8778659701347351
134,0.0,0.8781375885009766
135,0.0,0.8784834742546082
136,0.0,0.8787486553192139
137,0.0,0.8788514137268066
138,0.0,0.8789947628974915
139,0.0,0.8788623213768005
140,0.0,0.8789253830909729
141,0.0,0.8789150714874268
142,0.0,0.8790081739425659
143,0.0,0.8791440725326538
144,0.0,0.8791983127593994
145,0.0,0.8792699575424194
146,0.0,0.8793233633041382
147,0.0,0.8793245553970337
148,0.0,0.8793303370475769
149,0.0,0.8793195486068726
150,0.9997518658638,0.8793084025382996
151,0.0,0.8793867826461792
152,0.0,0.8793794512748718
153,0.0,0.8793492913246155
154,0.0,0.8792874217033386
155,0.0,0.879387617111206
156,0.0,0.8793901205062866
157,0.0,0.8792372345924377
158,0.0,0.8792079091072083
159,0.0,0.8792828917503357
160,0.0,0.8793221116065979
161,0.0,0.8793162107467651
162,0.0,0.8793772459030151
163,0.0,0.8793601989746094
164,0.0,0.8793318271636963
165,0.0,0.8792417049407959
166,0.0,0.8792530298233032
167,0.0,0.8793323636054993
168,0.0,0.8793568015098572
169,0.0,0.8794101476669312
170,0.0,0.8793509006500244
171,0.0,0.8792858719825745
172,0.0,0.8792616128921509
173,0.0,0.8791858553886414
174,0.0,0.8790642619132996
175,0.0,0.8788353800773621
176,0.0,0.8786778450012207
177,0.0,0.8784828782081604
178,0.0,0.8783562779426575
179,0.0,0.8783332109451294
180,0.0,0.8782873153686523
181,0.0,0.8782999515533447
182,0.0,0.8783084750175476
183,0.0,0.8782455921173096
184,0.0,0.878198504447937
185,0.0,0.8781768083572388
186,0.0,0.8782497644424438
187,0.0,0.8782682418823242
188,0.0,0.878264307975769
189,0.0,0.8782716989517212
190,0.0,0.8782446384429932
191,0.0,0.878142237663269
192,0.0,0.8780651092529297
193,0.0,0.8780051469802856
194,0.0,0.877968430519104
195,0.0,0.8779640197753906
196,0.0,0.8779157400131226
197,0.0,0.8779090642929077
198,0.0,0.8779213428497314
199,0.0,0.8778877854347229
200,0.9999451637268066,0.8779010772705078
