epoch,train_r²,test_r²
1,0.9592819809913635,0.9390988349914551
2,0.9642032384872437,0.9456982612609863
3,0.9633551239967346,0.9403271675109863
4,0.9665743708610535,0.9463644623756409
5,0.9546959400177002,0.9353585839271545
6,0.9740111827850342,0.9557793736457825
7,0.9545796513557434,0.936980664730072
8,0.954394519329071,0.9354802370071411
9,0.9687425494194031,0.9436414837837219
10,0.977536678314209,0.9569578766822815
11,0.960204005241394,0.939914345741272
12,0.9658955931663513,0.9448091983795166
13,0.9566991329193115,0.9377957582473755
14,0.9710777401924133,0.9487057328224182
15,0.9728888273239136,0.950910747051239
16,0.9687044024467468,0.9441743493080139
17,0.9710618853569031,0.9456026554107666
18,0.9475528001785278,0.9244478344917297
19,0.9667643904685974,0.944277822971344
20,0.9716542959213257,0.9494307637214661
21,0.9772711396217346,0.9556883573532104
22,0.9739624261856079,0.9539679884910583
23,0.9521300792694092,0.9304336905479431
24,0.9755699038505554,0.9544456601142883
25,0.9770073294639587,0.9570572376251221
26,0.9763801693916321,0.9532333612442017
27,0.9787484407424927,0.9564897418022156
28,0.9723456501960754,0.9490306377410889
29,0.9782335758209229,0.9554562568664551
30,0.9712929725646973,0.9497123956680298
31,0.969429075717926,0.946684718132019
32,0.9669683575630188,0.9412096738815308
33,0.9749552607536316,0.9522261619567871
34,0.9692658185958862,0.9458113312721252
35,0.977881133556366,0.9558612704277039
36,0.9782766699790955,0.9546620845794678
37,0.9690322279930115,0.9449015259742737
38,0.958522617816925,0.9357466101646423
39,0.958859920501709,0.9359186291694641
40,0.976938009262085,0.9541239738464355
41,0.9794744849205017,0.9561798572540283
42,0.9764376282691956,0.9527856707572937
43,0.9753566980361938,0.9499250054359436
44,0.9747565388679504,0.9529294371604919
45,0.9786281585693359,0.9563189148902893
46,0.979175329208374,0.9569968581199646
47,0.9647740125656128,0.9385049939155579
48,0.9757165312767029,0.9501299262046814
49,0.968903124332428,0.9434577226638794
50,0.9700253009796143,0.9457676410675049
51,0.9779775142669678,0.9538858532905579
52,0.9811304807662964,0.9563828706741333
53,0.9786956906318665,0.9528137445449829
54,0.9738938212394714,0.9511210322380066
55,0.9741740226745605,0.9532145261764526
56,0.9789922833442688,0.9536563158035278
57,0.9708718657493591,0.9476317167282104
58,0.9793742895126343,0.9538486003875732
59,0.9751419425010681,0.9520003795623779
60,0.9649760723114014,0.9376800656318665
61,0.9776371121406555,0.9523389339447021
62,0.9716892242431641,0.9430954456329346
63,0.9813783764839172,0.9570235013961792
64,0.9783111810684204,0.9538165330886841
65,0.9810554385185242,0.9540904760360718
66,0.9803063273429871,0.9554623961448669
67,0.9774758219718933,0.9480260014533997
68,0.9718632102012634,0.9418977499008179
69,0.9804030656814575,0.9527949094772339
70,0.9758049845695496,0.9468079805374146
71,0.9714731574058533,0.9458951950073242
72,0.9791234731674194,0.9519411325454712
73,0.9814981818199158,0.9541942477226257
74,0.9560577273368835,0.9253048300743103
75,0.9824729561805725,0.9548854231834412
76,0.9791029095649719,0.9518316984176636
77,0.9783281683921814,0.9520328044891357
78,0.981304943561554,0.9534985423088074
79,0.9703753590583801,0.9408015608787537
80,0.9765397906303406,0.9503619074821472
81,0.981871485710144,0.9564134478569031
82,0.9825483560562134,0.956617534160614
83,0.9743376970291138,0.9435479640960693
84,0.9811164140701294,0.9522324204444885
85,0.9722210168838501,0.9447536468505859
86,0.9689421653747559,0.9387170672416687
87,0.9722357988357544,0.9437792897224426
88,0.9741717576980591,0.9445275068283081
89,0.9782431721687317,0.9483663439750671
90,0.9809479713439941,0.9485559463500977
91,0.9761514663696289,0.9449645280838013
92,0.9749184250831604,0.946550190448761
93,0.9773687720298767,0.9466092586517334
94,0.9752682447433472,0.9461055994033813
95,0.9742097854614258,0.944657027721405
96,0.9757512807846069,0.944490373134613
97,0.97822105884552,0.9456043839454651
98,0.9759545922279358,0.9457342028617859
99,0.98224276304245,0.9498184323310852
100,0.9832077026367188,0.9491391181945801
101,0.9726632237434387,0.9413710236549377
102,0.9772413372993469,0.9458413124084473
