epoch,gamma_psg,gamma_wase,gamma_dsc,alpha_pgia_layer0,alpha_pgia_layer1,alpha_pgia_layer2,alpha_pgia_layer3,alpha_pgia_layer4
1,-1.0456629991531372,0.4144863784313202,0.3259434103965759,-0.11174020171165466,0.1420293003320694,-0.035021111369132996,-0.2978207767009735,-0.015576559118926525
2,-1.444469690322876,0.4729626476764679,0.33420783281326294,-0.13029609620571136,0.13685308396816254,-0.03690300136804581,-0.37272897362709045,-0.006482297088950872
3,-1.5848106145858765,0.49477195739746094,0.33617234230041504,-0.13331544399261475,0.13804981112480164,-0.0415910966694355,-0.3790442943572998,-0.00621523754671216
4,-1.6764284372329712,0.5081886053085327,0.33763980865478516,-0.1345396637916565,0.1384039670228958,-0.044873714447021484,-0.38684841990470886,-0.007674969267100096
5,-1.7414606809616089,0.5169685482978821,0.3382278382778168,-0.13521592319011688,0.13874351978302002,-0.045906372368335724,-0.39036279916763306,-0.009389064274728298
6,-1.796080231666565,0.5235443115234375,0.3385102450847626,-0.1356334090232849,0.13863979279994965,-0.0463639497756958,-0.39438143372535706,-0.00913550890982151
7,-1.8448140621185303,0.5286452174186707,0.33870694041252136,-0.13582603633403778,0.1385667324066162,-0.046784862875938416,-0.39740246534347534,-0.008857406675815582
8,-1.8906694650650024,0.5328879356384277,0.33882904052734375,-0.13603533804416656,0.13824240863323212,-0.046986352652311325,-0.4008430540561676,-0.007721624802798033
9,-1.942519187927246,0.5366358757019043,0.33891451358795166,-0.1361972987651825,0.13796502351760864,-0.04703187942504883,-0.4034465253353119,-0.006874498911201954
10,-1.998435616493225,0.5399364233016968,0.3389934003353119,-0.1363242119550705,0.13776209950447083,-0.04699426516890526,-0.4044707417488098,-0.006718173623085022
11,-2.060235023498535,0.5428211688995361,0.3390333950519562,-0.13640354573726654,0.13741427659988403,-0.046906135976314545,-0.404800683259964,-0.006828915327787399
12,-2.1282851696014404,0.5455358028411865,0.3391021490097046,-0.1364562064409256,0.13718661665916443,-0.0469219833612442,-0.4050214886665344,-0.007810291834175587
13,-2.1941728591918945,0.5478368997573853,0.33914047479629517,-0.13654419779777527,0.13689662516117096,-0.04686616733670235,-0.4045718312263489,-0.00817363616079092
14,-2.2626473903656006,0.5500606298446655,0.3392086327075958,-0.1365867704153061,0.13670086860656738,-0.046885017305612564,-0.40398895740509033,-0.00834227167069912
15,-2.326427936553955,0.5521355867385864,0.3392467498779297,-0.1366121470928192,0.1365220695734024,-0.046945374459028244,-0.40281593799591064,-0.008900993503630161
16,-2.383413314819336,0.5539472103118896,0.3392780125141144,-0.13660331070423126,0.1363518089056015,-0.04697536677122116,-0.40318864583969116,-0.008796320296823978
17,-2.444701671600342,0.5557800531387329,0.3393097519874573,-0.13661712408065796,0.13619983196258545,-0.04702034965157509,-0.40352511405944824,-0.008264279924333096
18,-2.5019259452819824,0.5574995875358582,0.33935120701789856,-0.1366274505853653,0.13603362441062927,-0.047034990042448044,-0.4045908749103546,-0.008234071545302868
19,-2.5534658432006836,0.5591245293617249,0.3393860161304474,-0.13665005564689636,0.13593214750289917,-0.04708945006132126,-0.4056594669818878,-0.008190559223294258
20,-2.593172311782837,0.5609760284423828,0.3391338884830475,-0.13665682077407837,0.135793998837471,-0.04702918976545334,-0.40847763419151306,-0.00791899487376213
21,-2.641922950744629,0.5625413060188293,0.3391540050506592,-0.13668225705623627,0.13565701246261597,-0.04693807289004326,-0.4101273715496063,-0.008490580134093761
22,-2.688807725906372,0.5640618801116943,0.3391752541065216,-0.1366918385028839,0.1355694681406021,-0.046936653554439545,-0.4123009145259857,-0.009867241606116295
23,-2.7346696853637695,0.5656129717826843,0.33920159935951233,-0.13672634959220886,0.1354835331439972,-0.04686710238456726,-0.41605323553085327,-0.011321241036057472
24,-2.778986930847168,0.5671899318695068,0.339224636554718,-0.1367558091878891,0.13542033731937408,-0.04675234854221344,-0.4211285412311554,-0.013292889110744
25,-2.8257930278778076,0.568777322769165,0.3392432928085327,-0.1367521435022354,0.13532251119613647,-0.04667704179883003,-0.4282715320587158,-0.016212543472647667
26,-2.874014139175415,0.5703980922698975,0.33928486704826355,-0.13677307963371277,0.13534626364707947,-0.04662249609827995,-0.4376915693283081,-0.019145246595144272
27,-2.9232497215270996,0.5720424056053162,0.33929720520973206,-0.13679136335849762,0.13531041145324707,-0.046548906713724136,-0.44833818078041077,-0.021152473986148834
28,-2.970134735107422,0.5737902522087097,0.33935198187828064,-0.13681329786777496,0.13537657260894775,-0.046601906418800354,-0.46074801683425903,-0.02397182397544384
29,-3.0161006450653076,0.5754678845405579,0.3393814265727997,-0.13682016730308533,0.13542430102825165,-0.04654637351632118,-0.4792860150337219,-0.028662556782364845
