timestamp,step,actual,predicted
2017/8/24 7:00,1,0.5891624,0.52288693
2017/8/24 8:00,2,5.0952067,5.7029157
2017/8/24 9:00,3,10.31951,9.762936
2017/8/24 10:00,4,14.24952,13.98495
