epoch,train_r²,test_r²
1,-2251.73095703125,-3349.828125
2,-936.5874633789062,-1332.2979736328125
3,-410.3056640625,-595.37255859375
4,-126.62547302246094,-198.7416229248047
5,-38.595458984375,-64.54156494140625
6,-15.71158218383789,-27.719161987304688
7,-8.096101760864258,-14.892537117004395
8,-4.657013893127441,-9.006950378417969
9,-2.863065004348755,-5.869373798370361
10,-1.8121113777160645,-4.012629985809326
11,-1.1377108097076416,-2.819676399230957
12,-0.6767653226852417,-1.9791057109832764
13,-0.3507932424545288,-1.39933180809021
14,-0.11475753784179688,-0.976020097732544
15,0.06722486019134521,-0.6395775079727173
16,0.2048822045326233,-0.38542771339416504
17,0.3129088282585144,-0.19186508655548096
18,0.39929407835006714,-0.024874091148376465
19,0.4693673253059387,0.1052623987197876
20,0.526330828666687,0.20598340034484863
21,0.5736390352249146,0.2927722930908203
22,0.6131647825241089,0.37044358253479004
23,0.6459712982177734,0.4242100119590759
24,0.6742596626281738,0.48640215396881104
25,0.698399543762207,0.5257250070571899
26,0.7191451191902161,0.5683479309082031
27,0.7373600006103516,0.5956169366836548
28,0.753175675868988,0.6208236217498779
29,0.7672097682952881,0.6473197937011719
30,0.7796149849891663,0.6642967462539673
31,0.7907407283782959,0.689585268497467
32,0.800554633140564,0.698235273361206
33,0.8098666667938232,0.7151529788970947
34,0.8182367086410522,0.728775143623352
35,0.825714647769928,0.7421356439590454
36,0.833137035369873,0.7300485372543335
37,0.8405196070671082,0.7490375638008118
38,0.8472222685813904,0.7477356195449829
39,0.8531923890113831,0.7592905759811401
40,0.8584141731262207,0.7641110420227051
41,0.8640838265419006,0.7595152854919434
42,0.8693442344665527,0.7498793601989746
43,0.867668867111206,0.7847442030906677
44,0.8796370029449463,0.7590466737747192
45,0.8843071460723877,0.7641929388046265
46,0.8892682790756226,0.7600382566452026
47,0.8858640789985657,0.7288634777069092
48,0.8975290656089783,0.7640765905380249
49,0.9019740223884583,0.7681078314781189
50,0.9013599157333374,0.791527509689331
