epoch,train_mse,test_mse
1,97593.09375,167863.859375
2,40618.28125,66793.203125
3,17818.63671875,29876.015625
4,5529.0068359375,10006.3017578125
5,1715.3594970703125,3283.385009765625
6,723.9812622070312,1438.7216796875
7,394.0624694824219,796.1561889648438
8,245.07386779785156,501.3104553222656
9,167.35618591308594,344.1297302246094
10,121.82664489746094,251.1138458251953
11,92.61018371582031,191.35137939453125
12,72.64103698730469,149.24195861816406
13,58.51923370361328,120.19747161865234
14,48.29366683959961,98.99115753173828
15,40.4098014831543,82.13665008544922
16,34.44619369506836,69.40470123291016
17,29.766250610351562,59.707950592041016
18,26.02385711669922,51.342323303222656
19,22.988136291503906,44.82297897338867
20,20.520355224609375,39.77723693847656
21,18.470863342285156,35.429443359375
22,16.75852394104004,31.53840446472168
23,15.337275505065918,28.844907760620117
24,14.111762046813965,25.72931480407715
25,13.065972328186035,23.759389877319336
26,12.167229652404785,21.624141693115234
27,11.37812328338623,20.258066177368164
28,10.692955017089844,18.99530792236328
29,10.084967613220215,17.66794776916504
30,9.547547340393066,16.817468643188477
31,9.06555461883545,15.55060863494873
32,8.640398979187012,15.117273330688477
33,8.236981391906738,14.26976203918457
34,7.874373435974121,13.587342262268066
35,7.550411224365234,12.918033599853516
36,7.228857040405273,13.52354907989502
37,6.909029006958008,12.572271347045898
38,6.618655681610107,12.637492179870605
39,6.360018253326416,12.058635711669922
40,6.133797645568848,11.817146301269531
41,5.88817834854126,12.047377586364746
42,5.6602864265441895,12.530101776123047
43,5.732866287231445,10.783503532409668
44,5.214379787445068,12.070852279663086
45,5.012061595916748,11.813043594360352
46,4.7971343994140625,12.021177291870117
47,4.944609642028809,13.582918167114258
48,4.439258098602295,11.818873405456543
49,4.2466936111450195,11.616922378540039
50,4.273299217224121,10.443684577941895
