timestamp,step,actual,predicted
2017/11/2 15:00,1,14.777442,14.923181
2017/11/2 16:00,2,9.726919,9.071927
2017/11/2 17:00,3,4.658264,4.008841
2017/11/2 18:00,4,0.76239717,0.6500201
