timestamp,step,actual,predicted
2017/11/3 6:00,1,0.6758258,1.4193501
2017/11/3 7:00,2,4.9219065,4.5350676
2017/11/3 8:00,3,10.3262615,10.055195
2017/11/3 9:00,4,14.782236,14.9661255
