epoch,train_loss,test_loss
1,1475.552586228635,444.4117955988104
2,111.40220440609355,38.97683417580345
3,10.321087353666064,9.09257370341908
4,2.8117387440282973,3.6225767309015446
5,1.276830579193545,2.0668284968896344
6,0.7348334056111009,1.2867739661173387
7,0.47710730352312186,0.9140757159753279
8,0.3388209021847013,0.6764453386718576
9,0.24656383612765953,0.5038814165375449
10,0.18864203783128183,0.40604747371240096
11,0.14690970234188117,0.3171002677895806
12,0.1168101205022682,0.26337378743019974
13,0.09505762722990323,0.21898830011487008
14,0.07912757441821233,0.17722626731477
15,0.0665938744207783,0.15297565897080032
16,0.05617097802809986,0.13383338881487197
17,0.04828370085309649,0.11585365743799643
18,0.041621358584210344,0.09626708067953586
19,0.03652205897993605,0.08825149302455512
20,0.03241566310203831,0.07554470402273265
21,0.02876122676255837,0.06878590248525143
22,0.025894471103141845,0.061298634399744596
23,0.02352986999398246,0.05541342198848724
24,0.02141563397145747,0.049056173014369875
25,0.019618070046002037,0.045788370682434604
26,0.01817946302586458,0.04191457048397173
27,0.01683042508860429,0.03913199762729081
28,0.015640099034447904,0.036048676886341786
29,0.01478038852850736,0.03484558698467233
30,0.013794489108690633,0.031691035137257795
31,0.012980277125369494,0.029830557302656498
32,0.01228058985718679,0.02793552355671471
33,0.011682582496634812,0.026557022375477985
34,0.011042920081163516,0.026446075195615943
35,0.010532513717757845,0.023933469580317085
36,0.010011932390693907,0.02339002150534229
37,0.009593984990997213,0.023550581610338253
38,0.009079064253472807,0.022174780866639182
39,0.0087364111849907,0.020113106546076863
40,0.008358893370553152,0.019839492338624868
41,0.007907826529964454,0.022832755524326454
42,0.0076917893802003826,0.01797743265263059
43,0.007284855548764619,0.016219664648683234
44,0.0071269514130979355,0.01730492834679105
45,0.006881595160724691,0.015541752377016977
46,0.006507709334897393,0.015431943324140527
47,0.006467163993456694,0.016082386376166886
48,0.006413176867831061,0.014787613829089837
49,0.006013951963906836,0.015068688887086781
50,0.005737889316501402,0.014224097640676931
