date,Global_Horizontal_Radiation,Pyranometer_1,Wind_Speed,Temperature_Probe_1,Active_Power,theta_z,gamma,omega,delta,AM,GHI_cs,kt,I0,alpha_s,DL,tnoon,Iday
2017/1/2 3:00,-2.226292451,-2.178491066,1.626944443,39.9759407,-0.020287174,122.31994,-35.99431,-147.35284,-22.979342,40.0,0.0,0.0,0.0,-32.31994,13.5379095,12.823523,0.0
2017/1/2 4:00,-2.258793433,-2.222601732,1.674722234,39.90550359,-0.020290638,113.23411,-47.76665,-132.35284,-22.979342,40.0,0.0,0.0,0.0,-23.234106,13.5379095,12.823523,0.0
2017/1/2 5:00,-2.208744387,-2.085782915,1.838333299,39.73528512,-0.020256445,102.48011,-56.877174,-117.35284,-22.979342,40.0,0.0,0.0,0.0,-12.480109,13.5379095,12.823523,0.0
2017/1/2 6:00,22.11148625,19.8087186,2.126666675,39.60239061,0.352976826,90.66685,-64.07832,-102.35284,-22.979342,40.0,0.0,0.0,0.0,-0.66684717,13.5379095,12.823523,0.0
2017/1/2 7:00,144.4560137,125.9841363,3.681111177,41.19112269,2.93276916,78.17261,-69.98644,-87.35284,-22.979342,4.7740335,138.8706,0.50131166,288.1561,11.827393,13.5379095,12.823523,1.0
2017/1/2 8:00,397.9612045,335.4364459,4.919722219,44.99921322,7.853278895,65.23197,-75.06102,-72.35284,-22.979342,2.3764567,373.61462,0.6756674,588.9898,24.768032,13.5379095,12.823523,1.0
2017/1/2 9:00,389.8672079,354.5705656,4.541111151,45.36091932,7.241545836,51.995483,-79.67052,-57.35284,-22.979342,1.6213907,607.1242,0.45038164,865.63745,38.004517,13.5379095,12.823523,1.0
2017/1/2 10:00,295.0287018,265.277771,3.376944403,45.1543773,5.680816372,38.566216,-84.205986,-42.35284,-22.979342,1.2778649,808.98505,0.26839188,1099.246,51.433784,13.5379095,12.823523,1.0
2017/1/2 11:00,388.4490814,379.0414988,3.764722208,46.37083785,8.351765752,25.026062,-89.40976,-27.35284,-22.979342,1.1030375,961.35895,0.30493012,1273.8954,64.97394,13.5379095,12.823523,1.0
2017/1/2 12:00,389.3926366,378.1063843,3.693611086,47.01939106,8.241950512,11.495757,-98.78939,-12.35284,-22.979342,1.0201018,1052.3018,0.28264302,1377.6836,78.50424,13.5379095,12.823523,1.0
2017/1/2 13:00,625.1389236,607.487709,3.470555564,51.49884669,12.96947193,3.3124723,132.61826,2.6471598,-22.979342,1.0013674,1074.9894,0.44540235,1403.5375,86.68753,13.5379095,12.823523,1.0
2017/1/2 14:00,876.8478242,851.5083516,3.584722201,57.93700949,16.07155315,16.253735,94.31636,17.64716,-22.979342,1.0412092,1027.754,0.6496635,1349.6953,73.74626,13.5379095,12.823523,1.0
2017/1/2 15:00,956.2476298,925.2329661,3.735277851,60.34670162,17.49101003,29.812567,87.406944,32.64716,-22.979342,1.1518276,914.08704,0.7839211,1219.8264,60.18743,13.5379095,12.823523,1.0
2017/1/2 16:00,499.3179728,480.5259628,3.279444456,53.45004718,8.906115611,43.322872,82.581955,47.64716,-22.979342,1.3731222,742.6133,0.48819643,1022.7808,46.677128,13.5379095,12.823523,1.0
2017/1/2 17:00,331.6578522,309.4796015,3.234722237,49.30852636,5.857275287,56.69398,78.074524,62.64716,-22.979342,1.8170247,527.16724,0.42961577,771.9872,33.30602,13.5379095,12.823523,1.0
2017/1/2 18:00,101.9455566,94.0890325,2.746111115,45.04518223,1.802529275,69.83967,73.34105,77.64716,-22.979342,2.8813646,288.50824,0.21039811,484.53647,20.160334,13.5379095,12.823523,1.0
2017/1/2 19:00,16.76795568,15.3925928,1.792499979,42.66994381,0.232206604,82.64331,68.01724,92.64716,-22.979342,7.3937163,68.873634,0.09314596,180.01807,7.35669,13.5379095,12.823523,1.0
2017/1/2 20:00,-3.094320873,-2.911662797,1.851388902,41.37604332,-0.021533521,94.929825,61.712284,107.64716,-22.979342,40.0,0.0,0.0,0.0,-4.929825,13.5379095,12.823523,0.0
2017/1/2 21:00,-2.579770406,-2.405350129,2.106666644,41.50263786,-0.021288566,106.42223,53.916653,122.64716,-22.979342,40.0,0.0,0.0,0.0,-16.422232,13.5379095,12.823523,0.0
2017/1/2 22:00,-2.258285602,-2.102476438,2.583611111,41.11460749,-0.021047589,116.67174,43.954735,137.64716,-22.979342,40.0,0.0,0.0,0.0,-26.671736,13.5379095,12.823523,0.0
2017/1/2 23:00,-2.287256141,-2.077287227,3.269722243,40.76446311,-0.021368805,124.967064,31.077015,152.64716,-22.979342,40.0,0.0,0.0,0.0,-34.967068,13.5379095,12.823523,0.0
2017/1/3 0:00,-2.281673193,-2.091185033,3.135833323,40.36869812,-0.02100515,130.36853,15.126752,-192.46358,-22.89243,40.0,0.0,0.0,0.0,-40.368534,13.531334,12.830905,0.0
2017/1/3 1:00,-2.890434027,-2.707396031,1.951944451,39.59358629,-0.021195918,131.7992,-3.1349413,-177.46358,-22.89243,40.0,0.0,0.0,0.0,-41.7992,13.531334,12.830905,0.0
2017/1/3 2:00,-2.431349854,-2.319796642,1.583611111,39.32367452,-0.021257679,128.94792,-20.910908,-162.46358,-22.89243,40.0,0.0,0.0,0.0,-38.947918,13.531334,12.830905,0.0
2017/1/3 3:00,-2.614080707,-2.503599823,1.653888871,38.93404897,-0.02127736,122.44976,-35.95505,-147.46358,-22.89243,40.0,0.0,0.0,0.0,-32.44976,13.531334,12.830905,0.0
2017/1/3 4:00,-3.194199761,-3.061272482,1.833055546,38.39257304,-0.021318997,113.36792,-47.759235,-132.46358,-22.89243,40.0,0.0,0.0,0.0,-23.367924,13.531334,12.830905,0.0
2017/1/3 5:00,-2.877565662,-2.764027983,1.802222232,38.16377672,-0.021294264,102.61342,-56.89101,-117.46357,-22.89243,40.0,0.0,0.0,0.0,-12.613416,13.531334,12.830905,0.0
2017/1/3 6:00,71.29557118,36.61304207,2.587500016,38.74799188,0.687358993,90.79766,-64.10732,-102.46357,-22.89243,40.0,0.0,0.0,0.0,-0.79766154,13.531334,12.830905,0.0
2017/1/3 7:00,208.82072,144.3217297,3.838888864,41.657101,3.38344112,78.300186,-70.02828,-87.46357,-22.89243,4.823005,136.71112,0.7324865,285.08475,11.699817,13.531334,12.830905,1.0
2017/1/3 8:00,433.9573657,349.1658249,4.351666629,45.64322408,8.270260931,65.35614,-75.11645,-72.46357,-22.89243,2.387558,371.32086,0.7402788,586.208,24.643862,13.531334,12.830905,1.0
2017/1/3 9:00,652.8916473,554.5635656,4.25222222,50.50041167,12.51998544,52.11639,-79.743744,-57.463573,-22.89243,1.6257652,605.10406,0.75629413,863.2774,37.88361,13.531334,12.830905,1.0
2017/1/3 10:00,808.7343953,737.7685954,3.68527778,55.97171879,15.29185247,38.684322,-84.307365,-42.463573,-22.89243,1.2799658,807.393,0.7369476,1097.411,51.315678,13.531334,12.830905,1.0
2017/1/3 11:00,903.126063,841.6435242,3.634166658,59.03473663,16.91404843,25.142588,-89.56577,-27.463573,-22.89243,1.104086,960.27563,0.7096404,1272.6531,64.857414,13.531334,12.830905,1.0
2017/1/3 12:00,1112.487305,1064.151377,3.44083333,66.16781235,20.27992471,11.615754,-99.08699,-12.463573,-22.89243,1.0205376,1051.7593,0.8078707,1377.0612,78.38425,13.531334,12.830905,1.0
2017/1/3 13:00,1095.770589,1062.73676,3.270555576,66.97005463,19.87513622,3.3014297,134.93329,2.536427,-22.89243,1.0013564,1074.9777,0.7807303,1403.5199,86.69857,13.531334,12.830905,1.0
2017/1/3 14:00,1027.443985,998.5204468,3.666388869,63.48018774,18.63013538,16.171566,94.69543,17.536427,-22.89243,1.040776,1028.2233,0.76094204,1350.2263,73.82844,13.531334,12.830905,1.0
2017/1/3 15:00,863.5782318,835.5093791,3.086666664,61.74005222,15.8822666,29.729275,87.61832,32.536427,-22.89243,1.1508721,914.9519,0.70738006,1220.8123,60.270725,13.531334,12.830905,1.0
2017/1/3 16:00,697.864034,663.8371582,3.225000024,56.9452556,11.56863793,43.243195,82.739075,47.536427,-22.89243,1.3713305,743.75696,0.6814433,1024.097,46.756805,13.531334,12.830905,1.0
2017/1/3 17:00,470.2749049,430.5243963,3.263888876,52.28444544,6.868501067,56.619946,78.208206,62.536427,-22.89243,1.8134803,528.44446,0.6079937,773.48645,33.380054,13.531334,12.830905,1.0
2017/1/3 18:00,230.2336464,188.373806,3.357499997,47.45276928,2.184798494,69.77304,73.46491,77.53643,-22.89243,2.8724146,289.7322,0.47367403,486.05927,20.226957,13.531334,12.830905,1.0
2017/1/3 19:00,34.94491918,20.69299508,2.692222198,43.95221106,0.17122204,82.58621,68.13947,92.53643,-22.89243,7.3427696,69.670586,0.19263683,181.4031,7.413785,13.531334,12.830905,1.0
2017/1/3 20:00,-4.33390983,-4.078902702,2.180555562,42.17279943,-0.020636807,94.88513,61.839066,107.53643,-22.89243,40.0,0.0,0.0,0.0,-4.885133,13.531334,12.830905,0.0
2017/1/3 21:00,-4.052059054,-3.807169,2.18194443,41.39559301,-0.020521214,106.394005,54.053196,122.53643,-22.89243,40.0,0.0,0.0,0.0,-16.394007,13.531334,12.830905,0.0
2017/1/3 22:00,-3.430916349,-3.165934285,3.157777766,40.95970694,-0.020383549,116.665634,44.10452,137.53642,-22.89243,40.0,0.0,0.0,0.0,-26.665638,13.531334,12.830905,0.0
2017/1/3 23:00,-3.374140481,-3.071457009,3.278333306,40.64230633,-0.020218729,124.9901,31.23811,152.53642,-22.89243,40.0,0.0,0.0,0.0,-34.9901,13.531334,12.830905,0.0
2017/1/4 0:00,-3.462142467,-3.159361482,2.786111116,40.07175191,-0.019950109,130.43385,15.2868185,-192.57314,-22.797934,40.0,0.0,0.0,0.0,-40.433853,13.524197,12.838209,0.0
2017/1/4 1:00,-3.748571316,-3.46911784,2.205833326,39.33821996,-0.020083983,131.89888,-3.0062506,-177.57314,-22.797934,40.0,0.0,0.0,0.0,-41.898872,13.524197,12.838209,0.0
2017/1/4 2:00,-3.357632081,-3.175648133,2.389166643,38.84257158,-0.020164327,129.07175,-20.831694,-162.57314,-22.797934,40.0,0.0,0.0,0.0,-39.071754,13.524197,12.838209,0.0
2017/1/4 3:00,-3.264549553,-3.045891722,2.457499971,38.5195055,-0.020164781,122.58517,-35.921726,-147.57314,-22.797934,40.0,0.0,0.0,0.0,-32.585167,13.524197,12.838209,0.0
2017/1/4 4:00,-3.0560926,-2.856132984,2.893333316,38.40801048,-0.020261028,113.50621,-47.758465,-132.57314,-22.797934,40.0,0.0,0.0,0.0,-23.506212,13.524197,12.838209,0.0
2017/1/4 5:00,-3.072098523,-2.911582371,2.099722207,38.06265259,-0.020166183,102.75022,-56.911743,-117.573135,-22.797934,40.0,0.0,0.0,0.0,-12.75022,13.524197,12.838209,0.0
2017/1/4 6:00,50.66750155,19.53353177,2.376666645,38.32962831,0.255305981,90.93117,-64.143394,-102.573135,-22.797934,40.0,0.0,0.0,0.0,-0.93116575,13.524197,12.838209,0.0
2017/1/4 7:00,174.5558561,111.9569133,4.00222218,41.67009544,2.905996958,78.429794,-70.07752,-87.573135,-22.797934,4.873796,134.52322,0.61907893,281.9606,11.570209,13.524197,12.838209,1.0
2017/1/4 8:00,504.1433538,389.8758901,4.496388853,46.75986862,9.079902609,65.48181,-75.179924,-72.573135,-22.797934,2.3989103,368.9952,0.8641698,583.38464,24.518192,13.524197,12.838209,1.0
2017/1/4 9:00,646.8339538,560.1682638,4.062777718,51.63966084,12.43375286,52.238377,-79.82621,-57.57314,-22.797934,1.63021,603.05743,0.7513597,860.8845,37.761623,13.524197,12.838209,1.0
2017/1/4 10:00,939.1340027,860.4838511,4.06027778,59.37999312,17.53436438,38.803207,-84.42024,-42.57314,-22.797934,1.282093,805.779,0.8572267,1095.5491,51.196793,13.524197,12.838209,1.0
2017/1/4 11:00,1030.91332,981.5263622,3.87055558,64.35974979,18.79040623,25.259798,-89.738144,-27.573137,-22.797934,1.1051472,959.17236,0.8108576,1271.3865,64.740204,13.524197,12.838209,1.0
2017/1/4 12:00,1092.609975,1054.333318,3.528611104,67.1175251,19.8708814,11.737018,-99.41548,-12.573137,-22.797934,1.0209831,1051.1962,0.7938095,1376.4133,78.262985,13.524197,12.838209,1.0
2017/1/4 13:00,1096.911886,1066.729594,3.507499993,68.22171211,19.68032106,3.30203,137.33458,2.4268625,-22.797934,1.001357,1074.9413,0.78156984,1403.4727,86.69797,13.524197,12.838209,1.0
2017/1/4 14:00,1040.397975,1014.318085,3.221944491,68.56071536,18.66747395,16.092588,95.104,17.426863,-22.797934,1.040362,1028.6613,0.7702543,1350.7201,73.90741,13.524197,12.838209,1.0
2017/1/4 15:00,892.2968089,866.5434011,3.303055545,63.44206874,16.07479898,29.648726,87.845276,32.42686,-22.797934,1.1499519,915.77673,0.73034275,1221.7507,60.351276,13.524197,12.838209,1.0
2017/1/4 16:00,720.3334758,692.9563344,2.865833302,61.34026527,11.9907856,43.166363,82.907036,47.42686,-22.797934,1.3696097,744.8505,0.702522,1025.3536,46.833637,13.524197,12.838209,1.0
2017/1/4 17:00,484.4615161,450.5760625,3.013888935,56.39904213,7.46515882,56.549038,78.35045,62.42686,-22.797934,1.8101013,529.6613,0.6251818,774.913,33.450962,13.524197,12.838209,1.0
2017/1/4 18:00,238.3506832,197.1210181,2.969166696,50.08064238,2.210707943,69.70993,73.596085,77.426865,-22.797934,2.863991,290.88858,0.48892865,487.49585,20.290068,13.524197,12.838209,1.0
2017/1/4 19:00,35.27216391,21.88309176,2.783055584,45.63725408,0.186936362,82.533104,68.26824,92.426865,-22.797934,7.2959847,70.41397,0.19307195,182.68922,7.4668946,13.524197,12.838209,1.0
2017/1/4 20:00,-4.422791103,-4.090721587,1.86722223,43.59614626,-0.020501468,94.844986,61.971878,107.426865,-22.797934,40.0,0.0,0.0,0.0,-4.8449893,13.524197,12.838209,0.0
2017/1/4 21:00,-4.285857201,-4.036596616,1.576666653,42.3785003,-0.020308929,106.370995,54.195328,122.426865,-22.797934,40.0,0.0,0.0,0.0,-16.370995,13.524197,12.838209,0.0
2017/1/4 22:00,-3.740532299,-3.562150022,1.511388878,41.75461928,-0.020215474,116.665504,44.25927,137.42686,-22.797934,40.0,0.0,0.0,0.0,-26.665503,13.524197,12.838209,0.0
2017/1/4 23:00,-3.040140132,-2.882544994,2.069999973,41.77302996,-0.02012618,125.01986,31.402987,152.42686,-22.797934,40.0,0.0,0.0,0.0,-35.01986,13.524197,12.838209,0.0
2017/1/5 0:00,-2.755261322,-2.549744666,2.182499975,41.62616158,-0.019769439,130.50642,15.44845,-192.68143,-22.695894,40.0,0.0,0.0,0.0,-40.506424,13.516501,12.845428,0.0
2017/1/5 1:00,-2.444135388,-2.275813748,2.515833358,41.56953748,-0.019919817,132.00581,-2.8790388,-177.68143,-22.695894,40.0,0.0,0.0,0.0,-42.00581,13.516501,12.845428,0.0
2017/1/5 2:00,-2.682768166,-2.429571986,2.498055537,41.13825639,-0.019955965,129.20218,-20.756796,-162.68143,-22.695894,40.0,0.0,0.0,0.0,-39.202183,13.516501,12.845428,0.0
2017/1/5 3:00,-3.209510863,-2.948105613,2.066388915,40.36591816,-0.019996734,122.72608,-35.894405,-147.68143,-22.695894,40.0,0.0,0.0,0.0,-32.72608,13.516501,12.845428,0.0
2017/1/5 4:00,-3.106772323,-2.835579614,2.715555509,39.80127748,-0.020013902,113.64889,-47.764378,-132.68143,-22.695894,40.0,0.0,0.0,0.0,-23.64889,13.516501,12.845428,0.0
2017/1/5 5:00,-3.020657112,-2.797140599,2.172222177,39.17081547,-0.019978815,102.890434,-56.939396,-117.681435,-22.695894,40.0,0.0,0.0,0.0,-12.890431,13.516501,12.845428,0.0
2017/1/5 6:00,48.69203175,20.56009031,2.62944446,39.71263313,0.277031069,91.06727,-64.186554,-102.681435,-22.695894,40.0,0.0,0.0,0.0,-1.0672699,13.516501,12.845428,0.0
2017/1/5 7:00,168.3595565,107.1266915,4.167499979,43.04866536,2.693802983,78.56135,-70.134155,-87.681435,-22.695894,4.926455,132.30891,0.60390306,278.78574,11.438653,13.516501,12.845428,1.0
2017/1/5 8:00,490.5872091,379.7523448,4.650833329,48.33640575,8.746538162,65.6089,-75.251396,-72.681435,-22.695894,2.4105124,366.6392,0.84508044,580.5213,24.3911,13.516501,12.845428,1.0
2017/1/5 9:00,711.7857107,614.2604268,4.802500049,54.17534351,13.23894525,52.361378,-79.91785,-57.68143,-22.695894,1.6347239,600.9855,0.8291424,858.46014,37.638622,13.516501,12.845428,1.0
2017/1/5 10:00,896.9500936,818.4283295,4.321666678,60.21402327,16.66918691,38.92282,-84.544495,-42.68143,-22.695894,1.2842461,804.14386,0.82013535,1093.661,51.07718,13.516501,12.845428,1.0
2017/1/5 11:00,1028.392273,968.8597361,4.148888846,65.86037095,18.86086512,25.377665,-89.92657,-27.681433,-22.695894,1.1062212,958.04956,0.80969673,1270.0956,64.62234,13.516501,12.845428,1.0
2017/1/5 12:00,1093.8579,1055.749675,3.604166647,69.25479635,19.71572113,11.859576,-99.773735,-12.681433,-22.695894,1.0214384,1050.612,0.7951051,1375.74,78.14043,13.516501,12.845428,1.0
2017/1/5 13:00,1092.513814,1065.686208,3.281388859,71.17244784,19.5328536,3.3148413,139.79884,2.3185675,-22.695894,1.0013698,1074.8796,0.77847934,1403.3948,86.68516,13.516501,12.845428,1.0
2017/1/5 14:00,1026.37561,999.4925233,3.011388918,70.2386481,18.28641494,16.017033,95.54207,17.318567,-22.695894,1.039968,1029.067,0.7596169,1351.1753,73.98297,13.516501,12.845428,1.0
2017/1/5 15:00,897.3779297,868.9014943,2.635833303,69.05256335,15.99033213,29.571064,88.08777,32.31857,-22.695894,1.1490684,916.56024,0.7339673,1222.6401,60.428936,13.516501,12.845428,1.0
2017/1/5 16:00,728.6053111,697.7777862,3.180277765,62.21975772,11.31664979,43.0925,83.08577,47.31857,-22.695894,1.3679616,745.8924,0.70976186,1026.549,46.9075,13.516501,12.845428,1.0
2017/1/5 17:00,487.3160909,449.3354925,2.973333279,56.76188119,6.597844283,56.48136,78.50118,62.31857,-22.695894,1.8068904,530.81616,0.6277703,776.26495,33.51864,13.516501,12.845428,1.0
2017/1/5 18:00,231.0526746,191.1296616,3.19083333,50.98996639,2.211013958,69.65041,73.734474,77.318565,-22.695894,2.8560946,291.9759,0.47265065,488.8445,20.349586,13.516501,12.845428,1.0
2017/1/5 19:00,35.15120356,21.31619462,2.396944463,46.63546912,0.180605583,82.48404,68.40348,92.318565,-22.695894,7.2532754,71.10226,0.19116911,183.87491,7.515957,13.516501,12.845428,1.0
2017/1/5 20:00,-4.669471026,-4.260319491,1.732500007,44.16987896,-0.020296279,94.80944,62.110657,107.318565,-22.695894,40.0,0.0,0.0,0.0,-4.809441,13.516501,12.845428,0.0
2017/1/5 21:00,-3.902809978,-3.650532285,1.266944438,43.17393176,-0.020163014,106.353226,54.34298,122.318565,-22.695894,40.0,0.0,0.0,0.0,-16.353224,13.516501,12.845428,0.0
2017/1/5 22:00,-3.291972598,-3.090499123,1.497777775,42.93201478,-0.019990727,116.67134,44.418915,137.31857,-22.695894,40.0,0.0,0.0,0.0,-26.671339,13.516501,12.845428,0.0
2017/1/5 23:00,-3.411671221,-3.074380418,0.900555551,42.13788096,-0.019854967,125.05633,31.571585,152.31857,-22.695894,40.0,0.0,0.0,0.0,-35.05633,13.516501,12.845428,0.0
2017/1/6 0:00,-3.542474369,-3.206393162,0.8163889,41.72954273,-0.019590619,130.58623,15.61159,-192.78836,-22.586363,40.0,0.0,0.0,0.0,-40.586224,13.508256,12.852557,0.0
2017/1/6 1:00,-3.94140178,-3.668304225,0.336388895,40.62104003,-0.019810098,132.11996,-2.7533724,-177.78836,-22.586363,40.0,0.0,0.0,0.0,-42.11997,13.508256,12.852557,0.0
2017/1/6 2:00,-3.229595105,-3.144974033,0.545833341,39.98508167,-0.019823533,129.33914,-20.686293,-162.78836,-22.586363,40.0,0.0,0.0,0.0,-39.339138,13.508256,12.852557,0.0
2017/1/6 3:00,-2.727894386,-2.742696365,0.409166679,39.68970521,-0.019815236,122.87243,-35.873158,-147.78836,-22.586363,40.0,0.0,0.0,0.0,-32.87243,13.508256,12.852557,0.0
2017/1/6 4:00,-2.419312656,-2.277365218,0.486944453,39.68273544,-0.019939959,113.79587,-47.77703,-132.78836,-22.586363,40.0,0.0,0.0,0.0,-23.795866,13.508256,12.852557,0.0
2017/1/6 5:00,-2.631024748,-2.58524841,0.321944447,39.46749656,-0.019916655,103.03396,-56.973988,-117.78836,-22.586363,40.0,0.0,0.0,0.0,-13.0339575,13.508256,12.852557,0.0
2017/1/6 6:00,41.92463893,18.39151426,0.347500006,39.90895621,0.243732398,91.20588,-64.236786,-102.78836,-22.586363,40.0,0.0,0.0,0.0,-1.2058829,13.508256,12.852557,0.0
2017/1/6 7:00,172.4258143,107.7567097,0.953888872,44.33852514,2.614407525,78.69476,-70.19815,-87.78836,-22.586363,4.9810314,130.07024,0.6257235,275.56232,11.305237,13.508256,12.852557,1.0
2017/1/6 8:00,456.6551081,355.2312635,0.974444439,52.62221909,8.048382164,65.737335,-75.33084,-72.78836,-22.586363,2.4223633,364.25433,0.79058063,577.6199,24.262663,13.508256,12.852557,1.0
2017/1/6 9:00,704.6123759,608.5729396,1.708055556,61.23271274,12.87170935,52.485325,-80.01858,-57.788357,-22.586363,1.6393054,598.88934,0.82314,856.0055,37.514675,13.508256,12.852557,1.0
2017/1/6 10:00,855.1967774,778.6086731,2.092499981,66.36757914,15.62287672,39.043114,-84.67999,-42.788357,-22.586363,1.2864243,802.4881,0.78332824,1091.7477,50.956886,13.508256,12.852557,1.0
2017/1/6 11:00,828.5025126,772.9614207,2.501388878,68.30343978,15.0647587,25.496166,-90.13078,-27.788357,-22.586363,1.1073078,956.9072,0.65299106,1268.7809,64.50383,13.508256,12.852557,1.0
2017/1/6 12:00,768.2659276,738.518186,2.469722221,67.25357246,13.30884302,11.983464,-100.16065,-12.788357,-22.586363,1.0219036,1050.0066,0.5587224,1375.0406,78.01653,13.508256,12.852557,1.0
