date,Global_Horizontal_Radiation,Pyranometer_1,Wind_Speed,Temperature_Probe_1,Active_Power,theta_z,gamma,omega,delta,AM,GHI_cs,kt,I0,alpha_s,DL,tnoon,Iday
2019/3/13 11:00,896.1570384,928.4151103,3.097500006,63.32994716,17.24664132,35.576534,-123.52396,-29.063688,-3.2253778,1.2285719,841.23584,0.80097044,1118.8391,54.423466,12.203023,12.937579,1.0
2019/3/13 12:00,971.3132884,1029.248957,2.764444431,68.4514033,18.17717537,25.844088,-146.18214,-14.063688,-3.2253778,1.1105378,945.4935,0.7845647,1238.0283,64.155914,12.203023,12.937579,1.0
2019/3/13 13:00,979.2579193,1045.497314,2.092777779,70.44561513,17.87459024,22.038641,177.508,0.9363117,-3.2253778,1.0783156,977.9945,0.7679867,1275.0975,67.96136,12.203023,12.937579,1.0
2019/3/13 14:00,903.2175415,975.2705566,2.236333322,69.33088226,16.54990594,26.830597,142.60126,15.936312,-3.2253778,1.1200249,936.28656,0.7358065,1227.5204,63.169403,12.203023,12.937579,1.0
2019/3/13 15:00,769.2738342,825.2373912,1.795833344,69.04210409,14.11454868,37.005066,121.48565,30.936312,-3.2253778,1.2512187,823.5215,0.70026964,1098.5394,52.994934,12.203023,12.937579,1.0
2019/3/13 16:00,549.0928803,601.8768718,1.906944444,61.24923865,9.286456506,49.304947,108.87295,45.936314,-3.2253778,1.5314673,648.4875,0.6121816,896.9444,40.695053,12.203023,12.937579,1.0
2019/3/13 17:00,354.3299942,395.5350215,2.23777778,55.29564285,5.001643896,62.439568,100.13287,60.936314,-3.2253778,2.1538332,426.1784,0.55670804,636.47363,27.560434,12.203023,12.937579,1.0
2019/3/13 18:00,67.95355963,75.27749936,2.235555559,48.89141083,0.791566527,75.91039,93.107895,75.93631,-3.2253778,4.046206,182.70294,0.20292048,334.87778,14.089609,12.203023,12.937579,1.0
2019/3/13 19:00,-3.352236157,-2.977119272,1.611111105,45.59550158,-0.019921429,89.470604,86.68355,90.93631,-3.2253778,31.01393,12.633403,0.0,12.710137,0.5293989,12.203023,12.937579,1.0
2019/3/13 20:00,-5.089615981,-4.711459438,1.336666683,44.13163948,-0.021979244,102.94139,80.08534,105.93631,-3.2253778,40.0,0.0,0.0,0.0,-12.94139,12.203023,12.937579,0.0
2019/3/13 21:00,-4.399644117,-4.171530386,1.465833346,43.32062403,-0.021819558,116.11987,72.51317,120.93631,-3.2253778,40.0,0.0,0.0,0.0,-26.119873,12.203023,12.937579,0.0
2019/3/13 22:00,-3.951536218,-3.738183598,1.886666655,43.28180536,-0.021736186,128.67554,62.798542,135.93631,-3.2253778,40.0,0.0,0.0,0.0,-38.675533,12.203023,12.937579,0.0
2019/3/13 23:00,-3.657918135,-3.419394553,2.751666685,43.11172199,-0.021552028,139.9378,48.900604,150.93631,-3.2253778,40.0,0.0,0.0,0.0,-49.937805,12.203023,12.937579,0.0
2019/3/14 0:00,-3.612741212,-3.307386518,3.711666683,43.41662629,-0.021218311,148.81508,27.806055,-193.99513,-2.8313353,40.0,0.0,0.0,0.0,-58.815083,12.178172,12.933009,0.0
2019/3/14 1:00,-3.533988933,-3.219515204,3.81805555,42.84438388,-0.02140107,151.90616,-2.13163,-178.99513,-2.8313353,40.0,0.0,0.0,0.0,-61.906155,12.178172,12.933009,0.0
2019/3/14 2:00,-3.841162145,-3.474392335,2.989722212,42.08633041,-0.021558142,147.91917,-31.231596,-163.99513,-2.8313353,40.0,0.0,0.0,0.0,-57.91917,12.178172,12.933009,0.0
2019/3/14 3:00,-3.525199131,-3.28537035,2.887121201,41.48531237,-0.02157526,138.87218,-51.462036,-148.99513,-2.8313353,40.0,0.0,0.0,0.0,-48.87218,12.178172,12.933009,0.0
2019/3/14 4:00,-3.314149558,-3.130208194,2.507222235,40.90549787,-0.0217054,127.33113,-64.64016,-133.99513,-2.8313353,40.0,0.0,0.0,0.0,-37.33113,12.178172,12.933009,0.0
2019/3/14 5:00,-2.924316764,-2.687670291,2.76333332,40.85506757,-0.021879708,114.6349,-73.95963,-118.99513,-2.8313353,40.0,0.0,0.0,0.0,-24.634907,12.178172,12.933009,0.0
2019/3/14 6:00,-1.970785106,-1.796738466,2.437777777,40.27396202,-0.01996878,101.38534,-81.33475,-103.99513,-2.8313353,40.0,0.0,0.0,0.0,-11.385338,12.178172,12.933009,0.0
2019/3/14 7:00,39.57122036,35.58459671,2.296388904,40.77799638,1.38052992,87.88471,-87.86622,-88.99513,-2.8313353,18.836094,18.397985,0.77977115,50.747223,2.115286,12.178172,12.933009,1.0
2019/3/14 8:00,277.9384905,252.4922943,3.104444444,45.21703148,5.940484901,74.32696,-94.334694,-73.99513,-2.8313353,3.6573458,210.64888,0.7483131,371.42,15.673041,12.178172,12.933009,1.0
2019/3/14 9:00,537.237737,520.5991097,2.908333321,51.46369902,10.38386945,60.895096,-101.537094,-58.995132,-2.8313353,2.0495956,453.43094,0.80334,668.75507,29.104906,12.178172,12.933009,1.0
2019/3/14 10:00,728.9134242,738.1673991,2.841111104,58.20408885,14.04420634,47.858753,-110.67285,-43.995132,-2.8313353,1.4884259,670.6294,0.79015905,922.4895,42.141247,12.178172,12.933009,1.0
2019/3/14 11:00,813.1207682,833.1218516,2.836388886,62.30821037,15.02718147,35.784523,-124.10965,-28.995132,-2.8313353,1.2317708,838.24634,0.7290394,1115.3318,54.215477,12.178172,12.933009,1.0
2019/3/14 12:00,579.7063115,583.4773407,3.053055545,56.51824792,11.12035807,26.151037,-146.76709,-13.995132,-2.8313353,1.1134372,942.1604,0.46972498,1234.1399,63.848965,12.178172,12.933009,1.0
2019/3/14 13:00,608.4088338,622.5788421,3.514444451,57.40056642,10.74711696,22.435131,177.36938,1.0048676,-2.8313353,1.0813648,974.315,0.47875395,1270.8174,67.564865,12.178172,12.933009,1.0
2019/3/14 14:00,432.5009969,434.8112869,3.811111132,50.97027302,9.050055703,27.197739,142.95052,16.004868,-2.8313353,1.1236826,932.2821,0.35367855,1222.8646,62.80226,12.178172,12.933009,1.0
2019/3/14 15:00,522.3406893,533.4951032,5.635277788,51.52272606,9.080132484,37.308945,121.91616,31.004868,-2.8313353,1.2562454,819.24097,0.47765616,1093.5496,52.691055,12.178172,12.933009,1.0
2019/3/14 16:00,286.4178238,290.4579506,5.135555546,46.72198709,5.979319692,49.567238,109.270386,46.004868,-2.8313353,1.539647,644.01416,0.32120967,891.68494,40.432762,12.178172,12.933009,1.0
2019/3/14 17:00,168.6997026,173.2564284,4.708611151,45.88260873,2.719923159,62.679375,100.49352,61.004868,-2.8313353,2.171115,421.66162,0.26734138,631.0273,27.320623,12.178172,12.933009,1.0
2019/3/14 18:00,24.13667945,24.07801402,3.831111153,43.70579116,0.34906426,76.14053,93.44497,76.00487,-2.8313353,4.109857,178.57341,0.07328799,329.34015,13.859464,12.178172,12.933009,1.0
2019/3/14 19:00,-0.870266356,-0.866844432,3.361212145,43.22104021,-0.021873476,89.70066,87.010704,91.00487,-2.8313353,33.782135,10.467641,0.0,7.182929,0.29933792,12.178172,12.933009,1.0
2019/3/14 20:00,-2.154446691,-2.032680392,2.71208331,43.0125494,-0.02183926,103.1801,80.41476,106.00487,-2.8313353,40.0,0.0,0.0,0.0,-13.1801,12.178172,12.933009,0.0
2019/3/14 21:00,-1.913191448,-1.831873248,2.085277756,42.59040547,-0.021716072,116.37699,72.85473,121.00487,-2.8313353,40.0,0.0,0.0,0.0,-26.376991,12.178172,12.933009,0.0
2019/3/14 22:00,-2.310363094,-2.320220053,0.990277782,42.1904796,-0.021573419,128.96355,63.15471,136.00487,-2.8313353,40.0,0.0,0.0,0.0,-38.963547,12.178172,12.933009,0.0
2019/3/14 23:00,-2.452369798,-2.355998592,0.898484853,41.636081,-0.02149532,140.27199,49.2432,151.00487,-2.8313353,40.0,0.0,0.0,0.0,-50.27198,12.178172,12.933009,0.0
2019/3/15 0:00,-2.573110422,-2.636627307,1.461388916,40.99953207,-0.021299484,149.20204,28.007757,-193.92514,-2.4368336,40.0,0.0,0.0,0.0,-59.202038,12.15331,12.928343,0.0
2019/3/15 1:00,-2.889642934,-2.730525156,0.51666667,40.61690267,-0.021468198,152.29796,-2.310543,-178.92514,-2.4368336,40.0,0.0,0.0,0.0,-62.297962,12.15331,12.928343,0.0
2019/3/15 2:00,-2.040060032,-2.005555673,0.77378788,40.74582672,-0.021431748,148.2338,-31.700722,-163.92514,-2.4368336,40.0,0.0,0.0,0.0,-58.233788,12.15331,12.928343,0.0
2019/3/15 3:00,-2.09646217,-2.05875363,0.673333325,40.72368368,-0.021385629,139.10002,-51.964222,-148.92514,-2.4368336,40.0,0.0,0.0,0.0,-49.100025,12.15331,12.928343,0.0
2019/3/15 4:00,-1.736013067,-1.7056831,0.661888888,40.64890518,-0.02144131,127.49977,-65.09773,-133.92514,-2.4368336,40.0,0.0,0.0,0.0,-37.49977,12.15331,12.928343,0.0
2019/3/15 5:00,-1.672214806,-1.609387487,1.42805556,40.78353119,-0.021486461,114.76775,-74.37569,-118.92515,-2.4368336,40.0,0.0,0.0,0.0,-24.767752,12.15331,12.928343,0.0
2019/3/15 6:00,-1.294397816,-1.260170306,1.596944431,40.75221475,-0.021368885,101.498245,-81.72695,-103.92515,-2.4368336,40.0,0.0,0.0,0.0,-11.498247,12.15331,12.928343,0.0
2019/3/15 7:00,36.15809305,32.40222697,2.058611075,41.4541769,0.739263718,87.989334,-88.25321,-88.92515,-2.4368336,19.376648,17.841938,0.7499743,48.212444,2.0106637,12.15331,12.928343,1.0
2019/3/15 8:00,122.162796,113.5413361,2.13611112,43.47931671,2.569045216,74.43367,-94.73568,-73.92515,-2.4368336,3.6811388,208.63255,0.33128354,368.756,15.566328,12.15331,12.928343,1.0
2019/3/15 9:00,183.610124,168.1500372,2.326522712,45.18039893,5.144456645,61.0157,-101.97412,-58.925144,-2.4368336,2.05732,451.05273,0.2757457,665.8676,28.984297,12.15331,12.928343,1.0
2019/3/15 10:00,421.0302691,413.9067993,2.687470232,51.19082315,8.998238285,48.010128,-111.17253,-43.925144,-2.4368336,1.4927737,667.939,0.45799026,919.2996,41.989872,12.15331,12.928343,1.0
2019/3/15 11:00,785.3466848,799.6080984,2.894861142,60.89201514,14.71420646,35.994526,-124.69168,-28.925146,-2.4368336,1.2350342,835.21967,0.70638615,1111.781,54.005474,12.15331,12.928343,1.0
2019/3/15 12:00,491.2961502,480.2327321,2.369722207,56.53569921,9.025403619,26.459974,-147.34274,-13.925146,-2.4368336,1.116403,938.77814,0.3993646,1230.1946,63.540028,12.15331,12.928343,1.0
2019/3/15 13:00,428.3153585,415.8573532,1.739166667,54.93157991,8.386401654,22.832256,177.2316,1.0748543,-2.4368336,1.0844882,970.5777,0.3381961,1266.4705,67.16774,12.15331,12.928343,1.0
2019/3/15 14:00,655.0701014,695.3610611,2.128888875,62.31708717,12.89068373,27.566904,143.289,16.074854,-2.4368336,1.1274313,928.21533,0.537764,1218.1367,62.433098,12.15331,12.928343,1.0
2019/3/15 15:00,510.2649663,533.4380188,2.698055585,57.23171329,10.25511007,37.615784,122.339714,31.074854,-2.4368336,1.2613983,814.8982,0.46878368,1088.487,52.384216,12.15331,12.928343,1.0
2019/3/15 16:00,309.1183555,311.0430145,2.793030305,51.59214401,5.323922396,49.832375,109.66423,46.074856,-2.4368336,1.5480376,639.4836,0.34875152,886.35706,40.167625,12.15331,12.928343,1.0
2019/3/15 17:00,131.9101327,125.8550854,2.799999992,47.40872701,2.325015426,62.92163,100.85231,61.074856,-2.4368336,2.188894,417.09872,0.2108803,625.52136,27.078371,12.15331,12.928343,1.0
2019/3/15 18:00,45.46143206,41.73281813,2.884722193,44.3904864,0.675917655,76.37267,93.781136,76.07485,-2.4368336,4.17615,174.42593,0.14041899,323.75558,13.62733,12.15331,12.928343,1.0
2019/3/15 19:00,-1.477553666,-1.760196398,2.038055579,42.4825786,-0.021318832,89.93226,87.33763,91.07485,-2.4368336,36.927612,3.9072003,0.0,1.624581,0.06773804,12.15331,12.928343,1.0
2019/3/15 20:00,-3.66656531,-3.714971282,1.098787882,41.32791762,-0.021971025,103.419914,80.74455,106.07485,-2.4368336,40.0,0.0,0.0,0.0,-13.419913,12.15331,12.928343,0.0
2019/3/15 21:00,-4.088784361,-3.936590505,0.687777784,40.34412804,-0.021834764,116.6348,73.19743,121.07485,-2.4368336,40.0,0.0,0.0,0.0,-26.634804,12.15331,12.928343,0.0
2019/3/15 22:00,-3.892245423,-3.838506157,0.745606065,39.42354029,-0.021794781,129.25194,63.513134,136.07486,-2.4368336,40.0,0.0,0.0,0.0,-39.251934,12.15331,12.928343,0.0
2019/3/15 23:00,-3.61046952,-3.645314634,0.732222232,39.18194834,-0.021742231,140.60648,49.58944,151.07486,-2.4368336,40.0,0.0,0.0,0.0,-50.606483,12.15331,12.928343,0.0
2019/3/16 0:00,-3.856433173,-3.835813741,0.62055556,38.91952769,-0.021399946,149.58958,28.211918,-193.85382,-2.0419762,40.0,0.0,0.0,0.0,-59.58958,12.128443,12.923588,0.0
2019/3/16 1:00,-4.125586098,-3.913322947,0.479090901,38.06237516,-0.021603676,152.68983,-2.4972067,-178.85382,-2.0419762,40.0,0.0,0.0,0.0,-62.68983,12.128443,12.923588,0.0
2019/3/16 2:00,-3.670252005,-3.490018944,0.420000002,37.39585336,-0.021720494,148.5463,-32.18086,-163.85382,-2.0419762,40.0,0.0,0.0,0.0,-58.5463,12.128443,12.923588,0.0
2019/3/16 3:00,-2.422329982,-2.168429583,0.506111116,37.69919077,-0.021737067,139.32492,-52.472878,-148.85382,-2.0419762,40.0,0.0,0.0,0.0,-49.32493,12.128443,12.923588,0.0
2019/3/16 4:00,-2.893205484,-2.782190263,0.373611119,37.54602146,-0.02180641,127.6657,-65.55872,-133.85382,-2.0419762,40.0,0.0,0.0,0.0,-37.665703,12.128443,12.923588,0.0
2019/3/16 5:00,-3.222887039,-3.202284813,0.326111113,37.02211285,-0.021864611,114.898415,-74.79371,-118.85382,-2.0419762,40.0,0.0,0.0,0.0,-24.898413,12.128443,12.923588,0.0
2019/3/16 6:00,-0.069919478,-0.287596977,1.165833333,36.89164162,-0.00560999,101.60955,-82.120415,-103.85382,-2.0419762,40.0,0.0,0.0,0.0,-11.609553,12.128443,12.923588,0.0
2019/3/16 7:00,56.03721714,52.1143295,1.885277778,39.49160322,1.184654127,88.09296,-88.64107,-88.85382,-2.0419762,19.938858,17.321774,1.2260864,45.704136,1.907046,12.128443,12.923588,1.0
2019/3/16 8:00,211.2399814,201.324145,2.45194445,43.38383579,4.308878025,74.54002,-95.13719,-73.85382,-2.0419762,3.7051685,206.62604,0.5769996,366.10077,15.459979,12.128443,12.923588,1.0
2019/3/16 9:00,258.3562164,245.6747326,2.372272697,45.94105842,5.302909374,61.13667,-102.41121,-58.85382,-2.0419762,2.065135,448.66754,0.38969484,662.9706,28.863333,12.128443,12.923588,1.0
2019/3/16 10:00,297.3535126,290.871814,2.250333309,48.27928619,6.09910198,48.162693,-111.67122,-43.85382,-2.0419762,1.4971917,665.22577,0.32459256,916.0824,41.837307,12.128443,12.923588,1.0
2019/3/16 11:00,627.9084473,635.5525437,2.389444421,57.34432475,12.52679515,36.206535,-125.269844,-28.853823,-2.0419762,1.2383631,832.15594,0.5666087,1108.187,53.793465,12.128443,12.923588,1.0
2019/3/16 12:00,662.5210088,673.3455759,2.284444432,62.89632893,11.72082082,26.770813,-147.90909,-13.853822,-2.0419762,1.119436,935.3472,0.5403073,1226.193,63.229187,12.128443,12.923588,1.0
2019/3/16 13:00,243.1123848,235.1926867,1.629722208,51.3507541,4.801104128,23.22991,177.09482,1.1461781,-2.0419762,1.0876863,966.78375,0.19263168,1262.0582,66.77009,12.128443,12.923588,1.0
2019/3/16 14:00,219.6445656,216.7420006,1.364722222,50.54449908,4.443644166,27.937906,143.61716,16.146177,-2.0419762,1.1312712,924.0879,0.18102495,1213.3386,62.06209,12.128443,12.923588,1.0
2019/3/16 15:00,218.9641024,220.3385862,2.556388885,48.77558867,4.327819149,37.925396,122.756386,31.146177,-2.0419762,1.2666776,810.4952,0.2021168,1083.3544,52.074604,12.128443,12.923588,1.0
2019/3/16 16:00,174.832311,168.3664296,2.520277768,47.93246047,3.19939514,50.100193,110.05444,46.14618,-2.0419762,1.55664,634.89813,0.19845578,880.96356,39.899807,12.128443,12.923588,1.0
2019/3/16 17:00,110.9574356,106.1602039,2.469722241,46.71300443,2.010443409,63.166172,101.20919,61.14618,-2.0419762,2.2071774,412.49265,0.17897543,619.959,26.833826,12.128443,12.923588,1.0
2019/3/16 18:00,48.47324467,47.01327936,2.074999998,45.61298879,0.750009693,76.60665,94.11637,76.14618,-2.0419762,4.245198,170.26416,0.15237045,318.1276,13.393351,12.128443,12.923588,1.0
2019/3/16 19:00,-2.676824396,-2.520626858,1.289722214,43.43895435,-0.021974764,90.16526,87.66429,91.14618,-2.0419762,40.0,0.0,0.0,0.0,-0.16526003,12.128443,12.923588,0.0
2019/3/16 20:00,-2.801803986,-2.632651448,1.55583332,43.1040802,-0.021894633,103.66068,81.07469,106.14618,-2.0419762,40.0,0.0,0.0,0.0,-13.6606865,12.128443,12.923588,0.0
2019/3/16 21:00,-3.215449294,-2.986636798,1.021944434,42.17246215,-0.021766374,116.89316,73.54126,121.14618,-2.0419762,40.0,0.0,0.0,0.0,-26.89316,12.128443,12.923588,0.0
2019/3/16 22:00,-2.961695135,-2.77342248,0.844722221,41.48747603,-0.021730661,129.54054,63.873848,136.14618,-2.0419762,40.0,0.0,0.0,0.0,-39.540535,12.128443,12.923588,0.0
2019/3/16 23:00,-3.62113301,-3.472299,2.032499979,41.36438433,-0.021668181,140.94115,49.939438,151.14618,-2.0419762,40.0,0.0,0.0,0.0,-50.94115,12.128443,12.923588,0.0
2019/3/17 0:00,-3.363295277,-3.195790092,2.240555535,41.27425702,-0.021310419,149.97757,28.418749,-193.78125,-1.6468657,40.0,0.0,0.0,0.0,-59.977573,12.103573,12.918751,0.0
2019/3/17 1:00,-1.935905516,-1.919704408,2.827500006,41.89888891,-0.02148348,153.08163,-2.6917222,-178.78125,-1.6468657,40.0,0.0,0.0,0.0,-63.08164,12.103573,12.918751,0.0
2019/3/17 2:00,-2.700334867,-2.600591361,3.013888856,41.44002469,-0.021469888,148.85658,-32.672,-163.78125,-1.6468657,40.0,0.0,0.0,0.0,-58.85658,12.103573,12.918751,0.0
2019/3/17 3:00,-3.527463003,-3.373773163,2.75333333,40.7673704,-0.021516416,139.54683,-52.98782,-148.78125,-1.6468657,40.0,0.0,0.0,0.0,-49.54683,12.103573,12.918751,0.0
2019/3/17 4:00,-3.676529516,-3.525555264,2.29111109,39.84223522,-0.02164879,127.82892,-66.022934,-133.78125,-1.6468657,40.0,0.0,0.0,0.0,-37.828915,12.103573,12.918751,0.0
2019/3/17 5:00,-3.339389185,-3.111904025,2.979444444,39.5334425,-0.021771575,115.02691,-75.21353,-118.78126,-1.6468657,40.0,0.0,0.0,0.0,-25.02691,12.103573,12.918751,0.0
2019/3/17 6:00,-2.311929216,-2.059299976,2.433333347,38.83072408,-0.021606784,101.71929,-82.515,-103.78126,-1.6468657,40.0,0.0,0.0,0.0,-11.71929,12.103573,12.918751,0.0
2019/3/17 7:00,21.71439242,21.11197789,2.039444437,38.7253046,0.707572992,88.19561,-89.02965,-88.78126,-1.6468657,20.52393,16.83693,0.5024006,43.221275,1.8043902,12.103573,12.918751,1.0
2019/3/17 8:00,260.3264745,246.9439249,2.643888881,43.62096691,6.152514458,74.64605,-95.5391,-73.78126,-1.6468657,3.729448,204.6286,0.7162584,363.4533,15.35395,12.103573,12.918751,1.0
2019/3/17 9:00,425.6717224,407.3483027,1.977121201,49.61176993,8.042191863,61.25803,-102.84821,-58.781254,-1.6468657,2.0730445,446.2747,0.64489543,660.0632,28.74197,12.103573,12.918751,1.0
2019/3/17 10:00,698.1373876,709.8257625,1.770000011,59.50015799,13.44870142,48.316467,-112.16874,-43.781254,-1.6468657,1.5016822,662.48926,0.76479924,912.83746,41.683533,12.103573,12.918751,1.0
2019/3/17 11:00,878.9846573,912.8487091,2.296111117,67.25246684,16.03116608,36.42053,-125.843925,-28.781256,-1.6468657,1.2417587,829.05524,0.79578537,1104.5499,53.57947,12.103573,12.918751,1.0
2019/3/17 12:00,782.5285771,819.4592489,1.808611115,68.54926332,14.71240759,27.083473,-148.46605,-13.781255,-1.6468657,1.1225368,931.86835,0.6402959,1222.1357,62.916527,12.103573,12.918751,1.0
2019/3/17 13:00,606.8507741,614.8358002,1.738333335,61.48324013,10.69434476,23.62799,176.95926,1.2187449,-1.6468657,1.0909595,962.9342,0.48255375,1257.5817,66.37201,12.103573,12.918751,1.0
2019/3/17 14:00,401.3995565,395.6930644,1.639166663,56.65989749,7.597570499,28.31056,143.9354,16.218744,-1.6468657,1.1352026,919.90137,0.3321546,1208.472,61.689438,12.103573,12.918751,1.0
2019/3/17 15:00,248.1102715,235.8646342,2.096944422,51.32030868,4.565444648,38.237583,123.16627,31.218744,-1.6468657,1.2720833,806.0341,0.23012514,1078.1537,51.762417,12.103573,12.918751,1.0
2019/3/17 16:00,175.5204849,176.8275541,2.49999998,49.31259473,3.432487547,50.370525,110.44101,46.218746,-1.6468657,1.5654551,630.2605,0.20047857,875.5075,39.629475,12.103573,12.918751,1.0
2019/3/17 17:00,123.8550584,122.4225432,3.722222169,47.21800518,2.180966993,63.412857,101.56411,61.218746,-1.6468657,2.225972,407.84625,0.20160554,614.3435,26.587143,12.103573,12.918751,1.0
2019/3/17 18:00,24.24895684,24.21569661,3.053787817,44.71334631,0.345897317,76.84233,94.450615,76.21874,-1.6468657,4.317122,166.09177,0.07760668,312.45966,13.15767,12.103573,12.918751,1.0
2019/3/17 19:00,-2.569558531,-2.329943304,2.37944446,43.46764533,-0.021866434,90.39951,87.99063,91.21874,-1.6468657,40.0,0.0,0.0,0.0,-0.39951444,12.103573,12.918751,0.0
2019/3/17 20:00,-2.787070096,-2.623353918,1.807777762,42.73414516,-0.021771049,103.902275,81.40516,106.21874,-1.6468657,40.0,0.0,0.0,0.0,-13.902276,12.103573,12.918751,0.0
2019/3/17 21:00,-2.220634125,-2.229905464,2.187878782,42.2738318,-0.021698796,117.15192,73.88619,121.21874,-1.6468657,40.0,0.0,0.0,0.0,-27.151915,12.103573,12.918751,0.0
2019/3/17 22:00,-2.281883002,-2.13493681,2.629687488,42.51093388,-0.021560726,129.8292,64.23687,136.21875,-1.6468657,40.0,0.0,0.0,0.0,-39.8292,12.103573,12.918751,0.0
2019/3/17 23:00,-2.438798269,-2.246684074,2.39847224,42.18188254,-0.021491863,141.27583,50.293316,151.21875,-1.6468657,40.0,0.0,0.0,0.0,-51.27583,12.103573,12.918751,0.0
2019/3/18 0:00,-2.989724,-2.747912407,3.164074024,41.8743248,-0.021208351,150.36588,28.62847,-193.70753,-1.2516043,40.0,0.0,0.0,0.0,-60.365875,12.078704,12.9138365,0.0
2019/3/18 1:00,-3.923917085,-3.514472395,2.198712111,40.33472443,-0.021474761,153.47327,-2.8941917,-178.70753,-1.2516043,40.0,0.0,0.0,0.0,-63.473267,12.078704,12.9138365,0.0
2019/3/18 2:00,-4.404283722,-4.029690246,1.321388881,39.03752963,-0.021596939,149.1645,-33.174133,-163.70753,-1.2516043,40.0,0.0,0.0,0.0,-59.164513,12.078704,12.9138365,0.0
2019/3/18 3:00,-4.360290686,-4.02750959,0.901944438,37.93884055,-0.02182447,139.76567,-53.50885,-148.70753,-1.2516043,40.0,0.0,0.0,0.0,-49.765667,12.078704,12.9138365,0.0
2019/3/18 4:00,-3.501183291,-3.414832135,0.758888888,37.24576251,-0.02192978,127.9894,-66.49019,-133.70753,-1.2516043,40.0,0.0,0.0,0.0,-37.989407,12.078704,12.9138365,0.0
2019/3/18 5:00,-1.837528636,-1.813680261,1.069444453,38.26685969,-0.021909849,115.15327,-75.635,-118.70754,-1.2516043,40.0,0.0,0.0,0.0,-25.153267,12.078704,12.9138365,0.0
2019/3/18 6:00,-1.48556598,-1.307443291,1.666944444,38.29166826,-0.016691218,101.8275,-82.91056,-103.70754,-1.2516043,40.0,0.0,0.0,0.0,-11.827497,12.078704,12.9138365,0.0
2019/3/18 7:00,27.13920605,26.83191617,1.878611098,38.6252149,1.470750275,88.29735,-89.418816,-88.70754,-1.2516043,21.13315,16.38677,0.6657837,40.7628,1.7026517,12.078704,12.9138365,1.0
2019/3/18 8:00,260.4134843,249.6608324,2.280277779,43.87084866,6.260685543,74.75181,-95.94128,-73.70754,-1.2516043,3.7539918,202.63948,0.7217415,360.81268,15.248195,12.078704,12.9138365,1.0
2019/3/18 9:00,538.7148465,534.2915067,2.281515143,51.51478577,11.16341615,61.37983,-103.28498,-58.707542,-1.2516043,2.0810525,443.87363,0.81978106,657.1448,28.62017,12.078704,12.9138365,1.0
2019/3/18 10:00,767.4622447,786.4503835,2.864722222,60.33940411,15.06342928,48.47148,-112.664894,-43.707542,-1.2516043,1.506247,659.7293,0.84376895,909.56445,41.52852,12.078704,12.9138365,1.0
2019/3/18 11:00,898.2453206,943.45165,2.746388882,65.47788556,17.20012967,36.636486,-126.41371,-28.70754,-1.2516043,1.245222,825.9177,0.8159414,1100.8699,53.363514,12.078704,12.9138365,1.0
2019/3/18 12:00,969.8361664,1035.202642,2.839444449,68.02489471,18.18268442,27.397863,-149.01364,-13.707541,-1.2516043,1.1257058,928.34204,0.79623747,1218.0238,62.602135,12.078704,12.9138365,1.0
2019/3/18 13:00,976.6384379,1051.981415,2.405000011,69.48410161,18.03612502,24.02639,176.82506,1.2924588,-1.2516043,1.0943081,959.0303,0.77941376,1253.0424,65.97361,12.078704,12.9138365,1.0
2019/3/18 14:00,899.1320292,979.1685079,3.056111087,64.6649189,16.71997078,28.684683,144.24411,16.29246,-1.2516043,1.1392257,915.65753,0.74707335,1203.5392,61.31532,12.078704,12.9138365,1.0
2019/3/18 15:00,744.1066869,797.0370331,2.664444427,61.56495126,15.03868127,38.552162,123.56945,31.29246,-1.2516043,1.2776158,801.51715,0.69355506,1072.8877,51.447838,12.078704,12.9138365,1.0
2019/3/18 16:00,565.0827179,628.5806885,3.248333335,57.13255946,10.51165589,50.6432,110.823906,46.292458,-1.2516043,1.5744836,625.57324,0.64952654,869.99176,39.3568,12.078704,12.9138365,1.0
2019/3/18 17:00,328.0950292,372.9577802,2.898611108,51.84077771,5.28611362,63.661526,101.917046,61.292458,-1.2516043,2.2452848,403.16257,0.53902864,608.6782,26.338474,12.078704,12.9138365,1.0
2019/3/18 18:00,83.76491829,99.2336034,2.665555556,47.17531331,0.949208341,77.07957,94.78383,76.29246,-1.2516043,4.3920493,161.91248,0.27306753,306.7553,12.920433,12.078704,12.9138365,1.0
2019/3/18 19:00,-4.464034041,-4.066130658,1.419166664,43.64103731,-0.021893057,90.63488,88.31663,91.29246,-1.2516043,40.0,0.0,0.0,0.0,-0.6348824,12.078704,12.9138365,0.0
2019/3/18 20:00,-5.317342003,-4.991556406,0.940000008,41.57246908,-0.021951886,104.14454,81.7359,106.29246,-1.2516043,40.0,0.0,0.0,0.0,-14.144539,12.078704,12.9138365,0.0
2019/3/18 21:00,-4.406102744,-4.269057946,1.044696976,41.43886601,-0.022178072,117.41092,74.23222,121.29246,-1.2516043,40.0,0.0,0.0,0.0,-27.41092,12.078704,12.9138365,0.0
2019/3/18 22:00,-3.886281772,-3.629263423,1.483484842,41.01174268,-0.022419341,130.11777,64.60222,136.29247,-1.2516043,40.0,0.0,0.0,0.0,-40.117767,12.078704,12.9138365,0.0
2019/3/18 23:00,-3.199154635,-3.008519471,2.316666653,41.35788377,-0.022462811,141.61035,50.651196,151.29247,-1.2516043,40.0,0.0,0.0,0.0,-51.61035,12.078704,12.9138365,0.0
