date,Global_Horizontal_Radiation,Pyranometer_1,Wind_Speed,Temperature_Probe_1,Active_Power
2019/1/3 16:00,-10.29622815,-9.474577367,-6.16022343,36.99397213,7.095442852
2019/1/3 17:00,-10.62982103,-9.812094492,-6.679312116,36.91336222,3.973176122
2019/1/3 18:00,-10.94481993,-10.13459659,-7.17629212,36.85773679,1.42509982
2019/1/3 19:00,-11.23918128,-10.43978524,-7.647076961,36.82766728,0.153951176
2019/1/3 20:00,-11.51086151,-10.72536202,-8.087580157,36.82372511,-0.021599108
2019/1/3 21:00,-11.75781706,-10.9890285,-8.493715226,36.84648173,-0.021473309
2019/1/3 22:00,-11.97800434,-11.22848625,-8.861395688,36.89650857,-0.021365292
2019/1/3 23:00,-12.16937978,-11.44143687,-9.186535059,36.97437707,-0.021272632
2019/1/4 0:00,-12.32989982,-11.62558191,-9.465046859,37.08065867,-0.020922305
2019/1/4 1:00,-12.45752088,-11.77862297,-9.692844607,37.21592479,-0.021153734
2019/1/4 2:00,-12.55019939,-11.8982616,-9.865841819,37.38074689,-0.02118972
2019/1/4 3:00,-12.60589177,-11.9821994,-9.979952015,37.57569638,-0.021143301
2019/1/4 4:00,-12.62255446,-12.02813794,-10.03108871,37.80134471,-0.021133685
2019/1/4 5:00,-12.59814387,-12.03377879,-10.01516543,38.05826332,-0.021121125
2019/1/4 6:00,-12.53061645,-11.99682352,-9.92809569,38.34702364,0.438782189
2019/1/4 7:00,-12.41792862,-11.91497373,-9.765793005,38.66819711,3.297751039
2019/1/4 8:00,-12.2580368,-11.78593098,-9.524170896,39.02235516,7.878445228
2019/1/4 9:00,-12.04889742,-11.60739684,-9.19914288,39.41006923,11.94935807
2019/1/4 10:00,-11.78846691,-11.3770729,-8.786622477,39.83191076,14.48097428
2019/1/4 11:00,-11.47470171,-11.09266073,-8.282523204,40.28845118,17.13393291
2019/1/4 12:00,-11.10555822,-10.75186191,-7.682758581,40.78026192,17.32340471
2019/1/4 13:00,-10.6789929,-10.35237801,-6.983242125,41.30791444,16.59011229
2019/1/4 14:00,-10.19296215,-9.891910609,-6.179887355,41.87198015,16.5115691
2019/1/4 15:00,-9.645422417,-9.368161286,-5.268607789,42.4730305,11.12034488
2019/1/4 16:00,-9.034330119,-8.778831615,-4.245316945,43.11163692,5.047601938
2019/1/4 17:00,-8.357641687,-8.121623173,-3.105928342,43.78837086,2.830401431
2019/1/4 18:00,-7.613313547,-7.394237536,-1.846355499,44.50380373,1.37515912
2019/1/4 19:00,-6.799302129,-6.594376281,-0.462511934,45.25850699,0.243292081
2019/1/4 20:00,-5.913563859,-5.719740983,1.049688836,46.05305207,-0.021649123
2019/1/4 21:00,-4.954055166,-4.768033218,2.694333291,46.88801041,-0.021493075
2019/1/4 22:00,-3.917348782,-3.661752741,4.159444412,47.03998184,-0.021418835
2019/1/4 23:00,-2.882453779,-2.419640571,4.566388845,44.6173226,-0.021389723
2019/1/5 0:00,-2.173095107,-2.00340116,4.773333371,42.94926135,-0.021232934
2019/1/5 1:00,-1.87057213,-1.839728048,4.324722211,42.73337555,-0.02144958
2019/1/5 2:00,-2.032096277,-1.93231082,4.639166733,42.4062074,-0.021396592
2019/1/5 3:00,-1.813611507,-1.742392932,4.332460267,42.06150328,-0.021225898
2019/1/5 4:00,-2.071535249,-1.9007924,3.936666648,40.93803819,-0.021387897
2019/1/5 5:00,-1.60632875,-1.484262097,3.550166631,40.44369621,-0.021459169
2019/1/5 6:00,17.85440156,15.7888061,2.7611111,40.2386961,0.2926228
2019/1/5 7:00,122.7429482,103.3339675,2.751666685,41.54438559,2.480205864
2019/1/5 8:00,466.4904276,372.3283895,3.613333344,45.73899555,7.878491481
2019/1/5 9:00,573.6479747,499.2443517,3.949444473,47.31075827,10.70113242
2019/1/5 10:00,759.4297638,694.2848613,4.305555483,51.95300579,13.83583625
2019/1/5 11:00,1010.857005,959.6917572,4.324722211,57.15355778,18.77541987
2019/1/5 12:00,1069.824829,1025.858292,4.523888946,60.06255404,19.35464525
2019/1/5 13:00,1068.291372,1035.225525,4.458333274,61.72210376,19.09243155
2019/1/5 14:00,1003.149816,975.7336324,4.8191667,60.90146891,17.73916674
2019/1/5 15:00,869.2761688,840.6362152,4.295833329,60.23469098,15.14723754
2019/1/5 16:00,679.7483978,647.7495372,4.078333318,56.46141624,10.76909145
2019/1/5 17:00,452.989975,414.6025797,4.456388891,52.53079859,6.260662635
2019/1/5 18:00,213.5793934,178.4493542,4.171666682,48.59010156,2.014333139
2019/1/5 19:00,30.95401418,21.90508577,4.079722166,45.35167599,0.193857907
2019/1/5 20:00,-3.778212666,-3.550439994,4.076388856,43.7429355,-0.021983867
2019/1/5 21:00,-3.835592548,-3.613235652,3.525833348,42.78455448,-0.021838035
2019/1/5 22:00,-3.674335659,-3.451163729,3.461666624,42.0314881,-0.02174501
2019/1/5 23:00,-3.935308357,-3.657930573,2.723055591,41.36183898,-0.021665293
2019/1/6 0:00,-4.036876341,-3.817060153,2.07361111,40.34029484,-0.021437073
2019/1/6 1:00,-3.465181192,-3.260236601,2.944166641,40.06696828,-0.021690652
2019/1/6 2:00,-3.788053056,-3.482497652,2.543055554,39.55575339,-0.021649492
2019/1/6 3:00,-3.74872903,-3.462213894,2.418611089,38.97808107,-0.021700468
2019/1/6 4:00,-3.767383476,-3.437812328,2.264999996,38.44933287,-0.021745408
2019/1/6 5:00,-3.834282935,-3.563545525,1.771666666,37.75845242,-0.021755907
2019/1/6 6:00,44.54394171,19.5987633,3.265000026,38.37942505,0.379034167
2019/1/6 7:00,173.1502288,109.4526167,4.61611112,41.09110355,3.571164469
2019/1/6 8:00,505.8029505,390.6047796,4.512500048,45.0796601,8.868056933
2019/1/6 9:00,738.3370717,634.6320648,4.472777784,50.08999729,13.5234476
2019/1/6 10:00,927.7690074,843.8750102,3.899166644,56.40910785,16.98549946
2019/1/6 11:00,1056.073303,994.7024231,4.111666679,59.61404419,19.00790644
2019/1/6 12:00,1119.202067,1073.677236,3.726111114,62.60812632,19.93142367
2019/1/6 13:00,1119.811757,1086.286214,3.75222222,64.3866539,19.67993673
2019/1/6 14:00,1053.266052,1024.857681,2.945833325,66.11267344,18.37045733
2019/1/6 15:00,915.15389,886.0817363,3.55583334,61.33893331,15.97624787
2019/1/6 16:00,723.9940847,690.0818787,3.159166644,57.55971464,11.39086525
2019/1/6 17:00,489.7466024,447.1120834,2.403055569,55.17057737,6.675386906
2019/1/6 18:00,242.5439326,199.5219491,2.246944437,49.32811737,2.165037875
2019/1/6 19:00,36.52032882,22.52274195,1.703611111,44.56983058,0.175136289
2019/1/6 20:00,-6.452746749,-6.034659584,0.87888889,41.63377921,-0.022425097
2019/1/6 21:00,-4.956632177,-4.896490176,1.594444459,41.32255078,-0.02219792
2019/1/6 22:00,-5.5623703,-5.215085268,1.274166669,40.6117204,-0.022148488
2019/1/6 23:00,-4.803368847,-4.577861985,1.913888872,40.34397189,-0.022239292
2019/1/7 0:00,-4.760346015,-4.482653856,1.798055539,39.6947759,-0.021732892
2019/1/7 1:00,-4.44967707,-4.122776886,1.780833324,38.94412454,-0.022222935
2019/1/7 2:00,-3.469775339,-3.332445661,1.799722215,38.72035789,-0.022243573
2019/1/7 3:00,-3.100237926,-2.918990096,2.659444451,39.06741683,-0.022190461
2019/1/7 4:00,-3.528718611,-3.264236113,2.62388887,38.75817871,-0.022174569
2019/1/7 5:00,-3.388716618,-3.116714855,2.994722207,38.52796396,-0.022165176
2019/1/7 6:00,42.06613583,18.37338277,2.703611115,38.56417052,0.367649628
2019/1/7 7:00,172.9867779,108.8968325,3.410833379,41.45069567,3.486349404
2019/1/7 8:00,496.5804901,384.0082245,3.423611104,46.72436555,8.67801106
2019/1/7 9:00,720.9257202,620.199646,3.378611167,52.94591014,13.12840438
2019/1/7 10:00,905.367986,824.0438792,3.211388906,59.46751563,16.4056503
2019/1/7 11:00,1033.413966,974.0203705,2.433333337,66.37237422,18.45761267
2019/1/7 12:00,1101.114441,1057.121012,2.223888874,72.70008278,19.29849831
2019/1/7 13:00,1102.87854,1071.153717,2.614722252,70.44371859,19.26786216
2019/1/7 14:00,1040.245158,1014.576686,2.343333344,68.85041682,17.95345592
2019/1/7 15:00,910.7054545,883.5687968,2.435000022,66.0569404,15.75511384
2019/1/7 16:00,723.3997803,690.1560059,2.696666698,59.66517258,11.29229085
2019/1/7 17:00,491.4195811,449.489624,2.420555542,55.33922799,6.671573957
2019/1/7 18:00,244.4845212,201.2527351,2.221388886,50.30508232,2.17035378
2019/1/7 19:00,38.6045509,23.7642007,2.461388886,45.78055668,0.168863168
2019/1/7 20:00,-5.922861099,-5.747911612,1.684444448,43.4351209,-0.022654687
2019/1/7 21:00,-5.135586739,-5.113791505,2.209444443,42.75665887,-0.022488232
2019/1/7 22:00,-4.988374114,-4.816442966,2.631388883,42.62414932,-0.022213149
2019/1/7 23:00,-4.957025051,-4.713862419,2.682222247,41.99249967,-0.022188177
2019/1/8 0:00,-4.877056678,-4.562897444,2.543055534,41.08271885,-0.021874886
2019/1/8 1:00,-5.031127016,-4.699366291,1.619722227,39.52742958,-0.022274627
2019/1/8 2:00,-4.81115675,-4.491918266,1.158888886,38.28864193,-0.022407365
2019/1/8 3:00,-4.441632708,-4.289110859,1.174444437,38.00947189,-0.022420086
2019/1/8 4:00,-4.761853337,-4.594141602,0.978611097,37.51004283,-0.022392906
2019/1/8 5:00,-4.318491836,-4.17009006,0.908611092,36.79974333,-0.022381807
2019/1/8 6:00,42.81461693,16.85601044,0.73944446,36.73300362,0.342577705
2019/1/8 7:00,177.1089694,108.952384,1.387500018,41.74435838,3.540283938
2019/1/8 8:00,509.754865,393.1000824,3.502499998,47.41850662,8.762670755
2019/1/8 9:00,742.6671244,638.37618,3.19305561,53.99879678,13.25178329
2019/1/8 10:00,931.5728455,848.0782369,3.0088889,60.81476371,16.63653723
2019/1/8 11:00,1065.459463,1004.845606,3.024722189,64.99695619,18.73021221
2019/1/8 12:00,1134.857157,1090.948822,2.924722234,67.22206624,19.89363114
2019/1/8 13:00,1133.177439,1101.645986,2.779444446,68.79839071,19.71337811
2019/1/8 14:00,1064.442703,1039.176763,2.865833302,67.98798688,18.39591757
2019/1/8 15:00,923.6338246,896.8957011,2.859722237,64.39015325,15.95735876
2019/1/8 16:00,733.3039602,700.4704895,2.949166656,59.32469845,11.51361577
2019/1/8 17:00,499.1531067,457.4539363,2.801666657,55.01965587,6.781574885
2019/1/8 18:00,247.9971949,205.2176228,3.118055552,49.93373203,2.213513747
2019/1/8 19:00,39.61463886,24.57638218,2.386111091,45.73284276,0.176895386
2019/1/8 20:00,-6.142537395,-5.976416906,1.409444441,43.16110071,-0.022141986
2019/1/8 21:00,-5.746245027,-5.570208311,1.612222224,42.6795276,-0.021951477
2019/1/8 22:00,-5.698660096,-5.512225747,1.259722213,41.08312257,-0.021884297
2019/1/8 23:00,-4.637771303,-4.715414611,1.405151519,40.66758659,-0.021910475
2019/1/9 0:00,-4.473318577,-4.457457582,2.417777777,41.34715207,-0.021465129
2019/1/9 1:00,-4.179181993,-4.136877994,3.251388908,41.45993424,-0.021624172
2019/1/9 2:00,-4.441801071,-4.330205937,2.781388879,40.72282219,-0.021549413
2019/1/9 3:00,-3.995475789,-3.860276858,3.417777757,40.50384776,-0.021538218
2019/1/9 4:00,-4.268167595,-4.178670923,2.530277769,39.73697567,-0.021598906
2019/1/9 5:00,-4.284609139,-4.139669001,2.237499992,39.19448789,-0.021638568
2019/1/9 6:00,39.86567213,16.12892412,1.842777779,38.7547582,0.325927968
2019/1/9 7:00,176.0917749,108.3529224,3.484166642,41.65229003,3.439135581
2019/1/9 8:00,499.7481003,385.524203,4.252777855,46.15584469,8.669922392
2019/1/9 9:00,734.2225647,631.1055756,4.458333353,51.69034863,13.24878264
2019/1/9 10:00,921.7742106,838.8766327,3.650555571,59.28384018,16.68465948
2019/1/9 11:00,1053.076116,992.8737335,3.390833318,65.37882106,18.77717543
2019/1/9 12:00,1120.303538,1076.610016,3.211944411,68.44916662,19.57482688
2019/1/9 13:00,1119.082835,1088.267009,2.885555565,68.79517047,19.48639886
2019/1/9 14:00,1049.878321,1025.866908,2.68305557,69.40205701,17.99842628
2019/1/9 15:00,915.161677,889.3813527,2.563888888,67.77010536,15.70027638
2019/1/9 16:00,722.028478,690.1834615,1.723611151,63.1172514,11.20527729
2019/1/9 17:00,492.1317622,452.0927328,2.55194443,56.30902926,6.653872411
2019/1/9 18:00,246.1419118,204.2416776,2.671944469,50.71789805,2.216052597
2019/1/9 19:00,38.83547314,24.07114535,1.919444432,46.07069174,0.175278887
2019/1/9 20:00,-7.052198982,-6.465837526,0.626888898,42.26222649,-0.021947575
2019/1/9 21:00,-5.740918597,-5.394813299,0.590833332,40.65280405,-0.021969788
2019/1/9 22:00,-5.238132715,-5.042722464,0.810000002,39.97977861,-0.021828902
2019/1/9 23:00,-4.098035117,-3.953578631,1.803888907,40.64114952,-0.021724765
2019/1/10 0:00,-4.235567709,-3.876688838,2.496388932,40.88759994,-0.02127967
2019/1/10 1:00,-4.493843774,-4.121428748,1.766111116,39.72133509,-0.021611276
2019/1/10 2:00,-4.131351312,-3.920891802,2.103611072,39.77600956,-0.021662846
2019/1/10 3:00,-4.223415554,-4.093351483,1.686666648,39.30929438,-0.021657803
2019/1/10 4:00,-3.712598642,-3.540700217,2.586666663,39.35082754,-0.021606546
2019/1/10 5:00,-3.626921793,-3.347925862,2.586944461,38.88815403,-0.021599513
2019/1/10 6:00,38.89023061,16.06237262,2.284166644,39.01365535,0.312892954
2019/1/10 7:00,177.4324277,108.2856045,2.863333345,42.31984711,3.385581583
2019/1/10 8:00,486.6341705,376.0554606,3.100555579,48.15645758,8.439660629
2019/1/10 9:00,710.0593109,611.3340581,3.30472221,54.51268132,12.82550478
2019/1/10 10:00,896.2803701,816.8894857,3.026666641,63.38483493,16.19128331
2019/1/10 11:00,1033.221171,975.2610168,2.86166666,69.62460518,18.26601569
2019/1/10 12:00,1097.727275,1056.115021,2.295277765,75.11838404,18.99300273
2019/1/10 13:00,1098.791494,1069.474365,2.077777753,77.39366277,18.7799929
2019/1/10 14:00,1035.202876,1011.449315,2.06361112,75.58482997,17.47257503
2019/1/10 15:00,898.3775482,873.1561839,2.460277776,69.99975268,15.26104125
2019/1/10 16:00,704.3034872,673.9767049,2.591944426,64.805487,10.96093233
2019/1/10 17:00,472.0895971,434.7684021,2.661944449,58.22670937,6.369788965
2019/1/10 18:00,225.9895312,189.4642976,2.37055559,52.09874789,2.130492205
2019/1/10 19:00,30.85479041,20.46608147,1.537500004,47.12214692,0.186262398
2019/1/10 20:00,-6.756552537,-6.162895083,0.831666658,44.2253685,-0.022274657
2019/1/10 21:00,-5.887866577,-5.3195767,0.685000007,42.60907936,-0.022016074
2019/1/10 22:00,-4.967164675,-4.526312788,1.11944446,42.37884458,-0.021943016
2019/1/10 23:00,-5.369938016,-4.895586689,0.937500005,41.69074504,-0.02180665
2019/1/11 0:00,-4.894535105,-4.444593271,1.019722214,41.38231277,-0.021461521
2019/1/11 1:00,-5.342907766,-4.864548365,0.711388891,40.37451394,-0.021603979
2019/1/11 2:00,-4.043410719,-3.728649596,1.291388864,40.46953551,-0.021622188
2019/1/11 3:00,-4.865476529,-4.431698362,1.112499997,40.00374222,-0.02157962
2019/1/11 4:00,-4.197114885,-3.830927332,1.249722223,39.46081543,-0.021622256
2019/1/11 5:00,-3.76624765,-3.380078097,1.915277749,39.46140448,-0.021639141
2019/1/11 6:00,31.38679201,16.28951299,2.056388885,39.51126766,0.331992088
2019/1/11 7:00,174.1353563,109.1655251,2.157222231,43.36001587,3.164426516
2019/1/11 8:00,466.2047145,362.2418582,3.894444426,50.0796051,8.017538945
2019/1/11 9:00,693.3945719,598.8889974,4.269722263,56.39389451,12.45699453
2019/1/11 10:00,884.7366282,807.653834,3.926944454,64.22026285,15.84247971
2019/1/11 11:00,1016.400496,960.7628784,3.117878784,71.38414764,17.78480419
2019/1/11 12:00,1084.807129,1044.951131,2.905555526,75.25684166,18.67445898
2019/1/11 13:00,1076.269216,1048.893199,2.418333342,76.00007629,18.30559397
2019/1/11 14:00,1006.256363,985.1242574,2.645277739,73.42636871,16.96606334
2019/1/11 15:00,874.5646312,851.5844472,2.556388885,69.72172038,14.75923753
2019/1/11 16:00,679.63355,651.9959869,3.19416666,63.94147047,10.56288695
2019/1/11 17:00,325.914266,303.0123583,3.00444446,56.74131775,4.485462298
2019/1/11 18:00,147.8295765,124.3759995,2.583333343,51.71802044,1.50127473
2019/1/11 19:00,27.73541579,20.48522008,1.87722219,48.74203746,0.214057528
2019/1/11 20:00,-6.227559566,-5.689884305,1.269999991,45.46068128,-0.021660297
2019/1/11 21:00,-5.278504491,-4.86289986,1.211388906,43.9698623,-0.021578798
