timestamp,step,actual,predicted
2018/12/10 6:00,1,0.29347852,-0.028653221
2018/12/10 7:00,2,1.9756763,1.7889441
2018/12/10 8:00,3,6.614365,7.437079
2018/12/10 9:00,4,13.257994,13.041014
2018/12/10 10:00,5,16.319859,16.4547
2018/12/10 11:00,6,18.87345,18.591366
2018/12/10 12:00,7,19.134548,19.525337
2018/12/10 13:00,8,18.791428,18.506142
2018/12/10 14:00,9,17.454737,16.27378
2018/12/10 15:00,10,12.893535,12.837995
2018/12/10 16:00,11,8.39482,8.024676
2018/12/10 17:00,12,4.5659924,4.0057955
2018/12/10 18:00,13,1.146057,1.0589448
2018/12/10 19:00,14,0.12626466,-0.13597187
2018/12/10 20:00,15,-0.021955384,-0.17255855
2018/12/10 21:00,16,-0.021891352,-0.1749317
2018/12/10 22:00,17,-0.021683248,-0.17641519
2018/12/10 23:00,18,-0.021514805,-0.17702553
2018/12/11 0:00,19,-0.021253223,-0.17698216
2018/12/11 1:00,20,-0.021517443,-0.17602864
2018/12/11 2:00,21,-0.021535065,-0.17500088
2018/12/11 3:00,22,-0.021486856,-0.174126
2018/12/11 4:00,23,-0.021501219,-0.17371783
2018/12/11 5:00,24,-0.021366376,-0.1663487
