epoch,train_loss,test_loss
1,105.68573317572336,25.189484154736554
2,5.7445425672508845,1.5489477827041238
3,0.3378992329273268,0.1534743782615772
4,0.06291763219877938,0.050880743794281175
5,0.02965423328558279,0.030669750154225364
6,0.019185011869157168,0.022320783869535836
7,0.01495210127252215,0.01837234481462036
8,0.012184580912047598,0.016252309553911565
9,0.010368867598856999,0.014548460185458814
10,0.00956673927117731,0.013105490182405683
11,0.009132952064876314,0.012537629610893351
12,0.008134136494318737,0.012394995320829804
13,0.0073309289291501045,0.010972409058551959
14,0.007567297897919594,0.011565842797238103
15,0.006943317927707369,0.010445631671852121
16,0.006356458068677337,0.009918736992403865
17,0.005965979251940952,0.009824979750663732
18,0.005768582859146191,0.009750587050803006
19,0.005807166729801309,0.009645424753048078
20,0.005439616853989243,0.00912667989635978
21,0.005184181484450351,0.00901711177882842
22,0.0057501792472517375,0.009145926017986817
23,0.004972800472098464,0.009507437758320183
24,0.004709107729510587,0.008519193192047102
25,0.004690961889426494,0.008611052926560794
26,0.0045332488855216475,0.008932548234480675
27,0.004445091523143037,0.008423489025854334
28,0.004592539517374309,0.008323537419696717
29,0.0044305373021841015,0.008547112010462486
30,0.004640038332479754,0.009008084464800992
31,0.004309110406015904,0.008350396300321099
32,0.004102376587775962,0.008562279373614324
33,0.004217103096465015,0.008487673487117584
34,0.004862760495836194,0.012167005976489573
35,0.00473772688435878,0.00859961227763927
36,0.004301528313641097,0.008431126589938585
37,0.004127246838783253,0.00799894205367848
38,0.004058908763620132,0.008025538965335323
39,0.00399568713396335,0.008330901031580719
40,0.004026628577555138,0.008397375258263546
41,0.0038431615720472567,0.008056527599735462
42,0.0037738551101734355,0.008051163898522241
43,0.003853828831745538,0.008203050576547091
44,0.0038215388414976578,0.008160506385913188
45,0.0037822977696310416,0.008277351329861968
46,0.0036115383315357056,0.008024039339808817
47,0.003677691972736165,0.00830273657683628
48,0.003647861804782683,0.008107217949819405
49,0.0035084966998808432,0.007829954420837263
50,0.003659202074240371,0.00834282308265015
51,0.00353729010126597,0.007990681886440143
52,0.0036395971032803895,0.007980966386471496
53,0.003674226489612206,0.00812501533181165
54,0.0035564447924490393,0.008769048489975157
55,0.003512277942701356,0.008298924416993503
56,0.0034266680981702756,0.008061770592272902
57,0.003353356281741496,0.008084057777456043
58,0.0034060080439966417,0.008233397318421069
59,0.0032642429739957084,0.008115210383914894
60,0.0032554241163856306,0.008500471924586842
61,0.0034548125689997226,0.008140616076330102
62,0.0032147121812634728,0.00841093853792969
63,0.003225266696258544,0.007858604255253103
64,0.0031055615497883582,0.008057123118002588
65,0.00297175786946465,0.008564499814787673
66,0.0030543458899352526,0.008423471522595113
67,0.0029444936428993733,0.008201601108777578
68,0.0030450528077117524,0.008262045583385905
69,0.002910915746138144,0.008222921382791052
70,0.00283652137778373,0.008200681483248007
71,0.0027908353724138304,0.008274081781834227
72,0.002786822917884233,0.009085709786396128
73,0.0027449640092357262,0.008486520449406709
74,0.0028178013595164903,0.008433226947629548
75,0.002637119148585893,0.009262803938192385
76,0.002441626611692291,0.008260819775319693
77,0.0024992783478282776,0.008828023618897769
78,0.002406260361797046,0.00892086010922126
79,0.002361674318971356,0.008271333112605606
80,0.002350002496229119,0.008210934321309819
81,0.002348952706240631,0.008781434707257344
82,0.002210430135470641,0.009287055221782928
83,0.0023035347563971843,0.009058284301621219
84,0.0021348189782605847,0.008363480046952006
85,0.002085017266266579,0.009204269503243268
86,0.0021292516801486696,0.008609327480102095
87,0.0021161623263762064,0.008833325612444983
88,0.0020243312217508415,0.009238935856114107
89,0.0019624727133772486,0.009111475451694181
90,0.0019043764234389937,0.008967423629386488
91,0.0019124464521393459,0.008600735532430312
92,0.0017551830186395446,0.00877706283817706
93,0.001740204424936777,0.00894986682019576
94,0.0017878164188549026,0.009068221315155152
95,0.0017221687133391343,0.008528920898916785
96,0.0016682192337237926,0.009523778566357645
97,0.0016073476050971686,0.0091245315852575
98,0.0017747040582324649,0.008615220361173636
99,0.0017025525739882141,0.009398395769056623
100,0.0016493437833220168,0.00902823359420937
