epoch,train_r²,test_r²
1,-144.47877502441406,-217.90530395507812
2,0.0,-12.423505783081055
3,0.0,-0.3279290199279785
4,0.0,0.559529721736908
5,0.0,0.7345492839813232
6,0.0,0.8069033622741699
7,0.0,0.8409942984580994
8,0.0,0.8593038320541382
9,0.0,0.8740218877792358
10,0.0,0.8865730166435242
11,0.0,0.8913661241531372
12,0.0,0.89267897605896
13,0.0,0.9051164984703064
14,0.0,0.8999354839324951
15,0.0,0.9097704887390137
16,0.0,0.9143141508102417
17,0.0,0.9151978492736816
18,0.0,0.9158101081848145
19,0.0,0.9166655540466309
20,0.0,0.9211710095405579
21,0.0,0.9221519231796265
22,0.0,0.9211559295654297
23,0.0,0.9179362058639526
24,0.0,0.9265443682670593
25,0.0,0.9258908033370972
26,0.0,0.9229521751403809
27,0.0,0.9275636672973633
28,0.0,0.9282160401344299
29,0.0,0.9264302253723145
30,0.0,0.9224513173103333
31,0.0,0.9282219409942627
32,0.0,0.9262363910675049
33,0.0,0.9270285367965698
34,0.0,0.8948633670806885
35,0.0,0.9259986281394958
36,0.0,0.9275203347206116
37,0.0,0.9311780333518982
38,0.0,0.9311036467552185
39,0.0,0.9285657405853271
40,0.0,0.9277763962745667
41,0.0,0.9308816194534302
42,0.0,0.9309042096138
43,0.0,0.9294760227203369
44,0.0,0.9297811985015869
45,0.0,0.9290702939033508
46,0.0,0.9309607744216919
47,0.0,0.9288633465766907
48,0.0,0.9305365085601807
49,0.0,0.9326959848403931
50,0.9664837121963501,0.9282935857772827
51,0.0,0.9313947558403015
52,0.0,0.9316162467002869
53,0.0,0.930404543876648
54,0.0,0.9247627854347229
55,0.0,0.9290870428085327
56,0.0,0.9310135245323181
57,0.0,0.9304697513580322
58,0.0,0.9294893145561218
59,0.0,0.9306369423866272
60,0.0,0.927184522151947
61,0.0,0.9303274154663086
62,0.0,0.9279381036758423
63,0.0,0.9328064918518066
64,0.0,0.9311174750328064
65,0.0,0.9266039133071899
66,0.0,0.9277670979499817
67,0.0,0.9295291900634766
68,0.0,0.9292791485786438
69,0.0,0.9295684099197388
70,0.0,0.9297978281974792
71,0.0,0.929043173789978
72,0.0,0.9222179055213928
73,0.0,0.9272472858428955
74,0.0,0.9275836944580078
75,0.0,0.9204322099685669
76,0.0,0.9289804100990295
77,0.0,0.9237862229347229
78,0.0,0.9235003590583801
79,0.0,0.9288865327835083
80,0.0,0.9295177459716797
81,0.0,0.9245578050613403
82,0.0,0.9199844598770142
83,0.0,0.9221794605255127
84,0.0,0.9282651543617249
85,0.0,0.9210371971130371
86,0.0,0.9259825944900513
87,0.0,0.9238749146461487
88,0.0,0.9202783703804016
89,0.0,0.9218124151229858
90,0.0,0.9227719306945801
91,0.0,0.9259432554244995
92,0.0,0.9243205785751343
93,0.0,0.9229146838188171
94,0.0,0.9222156405448914
95,0.0,0.9270126223564148
96,0.0,0.9181322455406189
97,0.0,0.9216746687889099
98,0.0,0.9259461164474487
99,0.0,0.9196164608001709
100,0.9882691502571106,0.922697126865387
