timestamp,step,actual,predicted
2017/12/6 16:00,1,5.6550837,6.096644
2017/12/6 17:00,2,2.0868783,2.4422977
2017/12/6 18:00,3,0.6021519,0.27587566
2017/12/6 19:00,4,0.04641067,-0.082899764
