epoch,train_r²,test_r²
1,-2611.701416015625,-3844.10009765625
2,-1070.3021240234375,-1596.6395263671875
3,-542.0365600585938,-883.0233764648438
4,-281.8406677246094,-592.1409912109375
5,-146.08657836914062,-482.6937561035156
6,-79.7964859008789,-451.5037536621094
7,-43.70771789550781,-458.0447082519531
8,-26.105018615722656,-472.670654296875
9,-16.49835968017578,-479.28466796875
10,-10.83643627166748,-474.7672119140625
11,-7.702171325683594,-457.1531677246094
12,-5.1760759353637695,-429.87628173828125
13,-3.8755083084106445,-402.4482421875
14,-2.682326555252075,-373.0914001464844
15,-1.8758025169372559,-348.4916076660156
16,-1.3612682819366455,-319.61767578125
17,-0.8685951232910156,-297.27813720703125
18,-0.5241930484771729,-275.28033447265625
19,-0.29465794563293457,-250.3761749267578
20,-0.11144673824310303,-233.3883819580078
21,0.10123604536056519,-215.22438049316406
22,0.2448837161064148,-197.8240966796875
23,0.3116109371185303,-181.4286346435547
24,0.4088093638420105,-166.9320068359375
25,0.512205183506012,-156.13003540039062
26,0.572437047958374,-143.9757080078125
27,0.6174373626708984,-132.8524169921875
28,0.6649366021156311,-124.39437103271484
29,0.7047233581542969,-116.23552703857422
30,0.7073168754577637,-105.59198760986328
31,0.7496147155761719,-100.17208862304688
32,0.782611072063446,-93.51673889160156
33,0.7579919099807739,-87.21212005615234
34,0.819254994392395,-82.46681213378906
35,0.8385142087936401,-75.46815490722656
36,0.8467623591423035,-70.95516967773438
37,0.8594098091125488,-66.61961364746094
38,0.8610025644302368,-64.04993438720703
39,0.8739964962005615,-61.16404342651367
40,0.8850966095924377,-58.73225402832031
41,0.8941322565078735,-52.47150802612305
42,0.902893602848053,-50.837371826171875
43,0.9062485694885254,-47.57453536987305
44,0.909515380859375,-45.35920715332031
45,0.9012901186943054,-43.2792854309082
46,0.9181020259857178,-40.77485275268555
47,0.9216322302818298,-38.450645446777344
48,0.9258843064308167,-37.43796157836914
49,0.9329328536987305,-34.05131530761719
50,0.9319712519645691,-32.40805435180664
