epoch,gamma_psg,gamma_wase,gamma_dsc,alpha_pgia_layer0,alpha_pgia_layer1,alpha_pgia_layer2,alpha_pgia_layer3,alpha_pgia_layer4
1,-0.05775155499577522,0.024758098646998405,0.005769247189164162,-0.0024741627275943756,0.004271055106073618,-0.00011068770254496485,0.005262183956801891,0.000953204114921391
2,-0.10166443139314651,0.06853758543729782,0.007254265248775482,-0.007330112624913454,0.01029360480606556,-0.00011216791608603671,0.012557139620184898,0.0012864050222560763
3,-0.1088542714715004,0.07481793314218521,0.007529340218752623,-0.01097041741013527,0.012251143343746662,2.7572689305088716e-06,0.014921898953616619,0.0023959504906088114
4,-0.11189305037260056,0.0768810585141182,0.0076162624172866344,-0.012598589062690735,0.012941874563694,9.589877299731597e-05,0.01607389748096466,0.0029266513884067535
5,-0.11412916332483292,0.07819065451622009,0.0076721287332475185,-0.013641280122101307,0.013426356017589569,0.0001354561682092026,0.016856878995895386,0.003408140270039439
6,-0.11602289974689484,0.07920071482658386,0.0077144308015704155,-0.014450670219957829,0.013818947598338127,0.00017760240007191896,0.017900794744491577,0.003897671354934573
7,-0.11782047897577286,0.08002946525812149,0.007749429903924465,-0.015103918500244617,0.014148004353046417,0.0002076505043078214,0.018642405048012733,0.0044387816451489925
8,-0.1195368766784668,0.0807441845536232,0.007779256906360388,-0.01569356769323349,0.014461426995694637,0.00023715573479421437,0.01941918581724167,0.004989175125956535
9,-0.12119119614362717,0.08137578517198563,0.00780536700040102,-0.01628999225795269,0.01475249882787466,0.0002720503252930939,0.02006712183356285,0.005697258282452822
10,-0.12290922552347183,0.08194047957658768,0.007828126661479473,-0.01682753674685955,0.014981748536229134,0.00031765326275490224,0.02067665010690689,0.006601238157600164
11,-0.12457864731550217,0.08245060592889786,0.007848666049540043,-0.017314590513706207,0.015258829109370708,0.0003526498912833631,0.02146323211491108,0.007337814662605524
12,-0.12619222700595856,0.08291676640510559,0.007867063395678997,-0.01777176558971405,0.015521782450377941,0.00039365686825476587,0.022420478984713554,0.008237102068960667
