timestamp,actual,predicted,is_predicted_point
2017/11/27 23:00,-0.020942215,,0
2017/11/28 0:00,-0.020598734,,0
2017/11/28 1:00,-0.020920612,,0
2017/11/28 2:00,-0.02105454,,0
2017/11/28 3:00,-0.021070087,,0
2017/11/28 4:00,-0.021105668,,0
2017/11/28 5:00,-0.020905413,,0
2017/11/28 6:00,0.742139,,0
2017/11/28 7:00,4.6454206,,0
2017/11/28 8:00,9.675074,,0
2017/11/28 9:00,11.833686,,0
2017/11/28 10:00,15.945232,,0
2017/11/28 11:00,14.709287,,0
2017/11/28 12:00,14.31402,,0
2017/11/28 13:00,8.655856,,0
2017/11/28 14:00,13.823821,,0
2017/11/28 15:00,8.046511,,0
2017/11/28 16:00,1.3664985,,0
2017/11/28 17:00,2.5370548,,0
2017/11/28 18:00,1.5046695,,0
2017/11/28 19:00,0.063400686,,0
2017/11/28 20:00,-0.021458605,,0
2017/11/28 21:00,-0.021380084,,0
2017/11/28 22:00,-0.021450778,,0
2017/11/28 23:00,-0.02144478,-0.021436043083667755,1
2017/11/29 0:00,-0.021201324,,0
2017/11/29 1:00,-0.021323053,,0
2017/11/29 2:00,-0.0212591,,0
2017/11/29 3:00,-0.021285605,,0
2017/11/29 4:00,-0.021423398,,0
2017/11/29 5:00,-0.021129478,,0
2017/11/29 6:00,0.6960512,,0
2017/11/29 7:00,4.126187,,0
2017/11/29 8:00,9.1617985,,0
2017/11/29 9:00,12.721385,,0
2017/11/29 10:00,15.854121,,0
2017/11/29 11:00,17.581108,,0
2017/11/29 12:00,18.217745,,0
2017/11/29 13:00,17.81948,,0
2017/11/29 14:00,16.174982,,0
2017/11/29 15:00,13.408303,,0
2017/11/29 16:00,8.703721,,0
2017/11/29 17:00,4.4205403,,0
2017/11/29 18:00,0.8555629,,0
2017/11/29 19:00,0.023473524,,0
2017/11/29 20:00,-0.020991286,,0
2017/11/29 21:00,-0.020897927,,0
2017/11/29 22:00,-0.020894319,,0
2017/11/29 23:00,-0.02085044,,0
