epoch,gamma_psg,gamma_wase,gamma_dsc,alpha_pgia_layer0,alpha_pgia_layer1,alpha_pgia_layer2,alpha_pgia_layer3,alpha_pgia_layer4
69,-2.454488754272461,0.8605912327766418,0.22720272839069366,0.0022934377193450928,-0.0034257303923368454,0.009470685385167599,-0.08005715161561966,1.5059281587600708
70,-2.451643943786621,0.8598262667655945,0.22659584879875183,0.0023867059499025345,-0.0034794872626662254,0.009547541849315166,-0.08110484480857849,1.528830885887146
71,-2.451580762863159,0.8604111075401306,0.22616931796073914,0.0023806244134902954,-0.0034946587402373552,0.00967276468873024,-0.08113382011651993,1.5447131395339966
72,-2.4466960430145264,0.8606377840042114,0.22526004910469055,0.002258563879877329,-0.0035455962643027306,0.009425131604075432,-0.08349581062793732,1.5823235511779785
73,-2.448072671890259,0.8602269887924194,0.22477976977825165,0.0022980072535574436,-0.003540332429111004,0.009664000943303108,-0.08599594980478287,1.6042203903198242
74,-2.44802188873291,0.861408531665802,0.22422195971012115,0.0027385482098907232,-0.00354531011544168,0.009647219441831112,-0.08900836110115051,1.6319055557250977
75,-2.4502451419830322,0.862989604473114,0.2236010581254959,0.0027546253986656666,-0.0035986031871289015,0.010017681866884232,-0.08843293786048889,1.6802085638046265
76,-2.459228515625,0.8646084666252136,0.22330348193645477,0.0030239690095186234,-0.0035841441713273525,0.010151699185371399,-0.09304618835449219,1.7213072776794434
77,-2.457813024520874,0.8653372526168823,0.22227250039577484,0.0034754073712974787,-0.003613087348639965,0.010277588851749897,-0.09357071667909622,1.7721680402755737
78,-2.460592031478882,0.8677709698677063,0.22143147885799408,0.003517676843330264,-0.003677062690258026,0.010660595260560513,-0.10655822604894638,1.8430923223495483
79,-2.464808702468872,0.8695929646492004,0.22062557935714722,0.003817201592028141,-0.0037271424662321806,0.011076783761382103,-0.11512798815965652,1.8806991577148438
80,-2.476877450942993,0.8776407241821289,0.22040250897407532,0.002364011947065592,-0.003680438967421651,0.011292497627437115,-0.13203057646751404,1.8912534713745117
81,-2.4671409130096436,0.8796657919883728,0.2183089256286621,0.0026857720222324133,-0.0037979718763381243,0.012335636653006077,-0.14845995604991913,1.9743561744689941
82,-2.466320514678955,0.8895619511604309,0.2167118936777115,0.0031451000832021236,-0.003843992715701461,0.012315379455685616,-0.16685287654399872,2.0615603923797607
83,-2.415249824523926,0.8849130272865295,0.21195051074028015,0.003077220870181918,-0.003913894761353731,0.012326342053711414,-0.1796039491891861,2.0840494632720947
84,-2.3803277015686035,0.8830941319465637,0.20820070803165436,0.0038843683432787657,-0.003972615581005812,0.01339819747954607,-0.18760733306407928,2.0917112827301025
85,-2.398716449737549,0.8945073485374451,0.20843596756458282,0.004105559084564447,-0.003920233808457851,0.01376723125576973,-0.21416106820106506,2.117140054702759
86,-2.3954920768737793,0.8986191749572754,0.20646631717681885,0.004668236710131168,-0.0039298455230891705,0.014263701625168324,-0.2193673700094223,2.121760129928589
87,-2.396652936935425,0.9005419611930847,0.20513702929019928,0.00481279194355011,-0.00393403135240078,0.014741373248398304,-0.243933767080307,2.155104875564575
88,-2.333641290664673,0.8986337780952454,0.1980559378862381,0.00566526036709547,-0.004030079580843449,0.015511048957705498,-0.2529285252094269,2.159809112548828
89,-2.335409164428711,0.9119211435317993,0.19629356265068054,0.005840964149683714,-0.004044987726956606,0.015499702654778957,-0.2592652440071106,2.199570417404175
90,-2.1742048263549805,0.958415150642395,0.16960319876670837,0.008160879835486412,-0.0038896745536476374,0.019915178418159485,-0.31054383516311646,2.2923200130462646
91,-2.1824288368225098,0.9749236106872559,0.15278875827789307,0.016400573775172234,-0.0041939918883144855,0.019631847739219666,-0.3473599851131439,2.3739523887634277
92,-2.1797759532928467,0.9619527459144592,0.1478090137243271,0.01671360433101654,-0.004373305477201939,0.021098045632243156,-0.3608824610710144,2.4602644443511963
93,-2.1794326305389404,0.9533653259277344,0.14607243239879608,0.015263508073985577,-0.004500172566622496,0.020389607176184654,-0.3743773102760315,2.440002202987671
94,-2.1796562671661377,0.9572458267211914,0.14509256184101105,0.014940557070076466,-0.004679594188928604,0.021812910214066505,-0.39335396885871887,2.4706318378448486
95,-2.1758880615234375,0.9572790861129761,0.14388979971408844,0.014680564403533936,-0.004852344747632742,0.02225446328520775,-0.41669991612434387,2.463056802749634
96,-2.1216492652893066,0.9453988671302795,0.13268637657165527,0.01622990518808365,-0.005025172606110573,0.024500612169504166,-0.45245644450187683,2.477806806564331
97,-2.129798412322998,0.9580857753753662,0.11601217836141586,0.017218394204974174,-0.005101907532662153,0.025921637192368507,-0.4782201051712036,2.4655466079711914
98,-2.141078233718872,0.9597305655479431,0.1197037547826767,0.018048066645860672,-0.005447567906230688,0.02512582205235958,-0.49249467253685,2.463101863861084
99,-2.1461949348449707,0.9585209488868713,0.12302053719758987,0.017842156812548637,-0.0057001495733857155,0.02669706754386425,-0.518600583076477,2.4580562114715576
100,-2.072570562362671,1.0622121095657349,0.03477315232157707,0.029635541141033173,-0.0030691558495163918,0.0029237689450383186,-0.5321041941642761,2.4673030376434326
101,-2.08805775642395,1.0286524295806885,0.0418841578066349,0.03180592879652977,-0.003819448407739401,-0.011393431574106216,-0.5308988094329834,2.5329082012176514
102,-2.1001791954040527,1.0179274082183838,0.05114181339740753,0.032012760639190674,-0.004092028830200434,-0.018068641424179077,-0.5269060730934143,2.5051679611206055
103,-2.1098668575286865,1.0103437900543213,0.0582256019115448,0.03232609108090401,-0.0045543815940618515,-0.022948071360588074,-0.5224623680114746,2.4802305698394775
104,-2.11246919631958,0.9972056150436401,0.062470436096191406,0.033705536276102066,-0.005512410309165716,-0.025977956131100655,-0.5168688297271729,2.460142135620117
105,-2.1054298877716064,0.9722442030906677,0.06984873861074448,0.03625410422682762,-0.0064099510200321674,-0.03138583153486252,-0.5120612382888794,2.4471065998077393
106,-2.1495182514190674,1.0023422241210938,0.08498329669237137,0.0366046242415905,-0.007431867532432079,-0.03397249057888985,-0.5090895891189575,2.461583375930786
107,-2.1525251865386963,0.993040919303894,0.08943814039230347,0.04010198637843132,-0.008497786708176136,-0.03835728392004967,-0.506043553352356,2.412187337875366
108,-2.157382011413574,0.9895669221878052,0.09494857490062714,0.044693633913993835,-0.010275866836309433,-0.03878048434853554,-0.5039718151092529,2.4132463932037354
109,-2.16357159614563,0.9821211099624634,0.09810308367013931,0.049075882881879807,-0.012128680944442749,-0.042463384568691254,-0.5052139163017273,2.4333114624023438
110,-2.163980007171631,0.9857913255691528,0.1008034273982048,0.05625598505139351,-0.014536512084305286,-0.049066536128520966,-0.5030183792114258,2.4080255031585693
111,-2.1623854637145996,0.979772686958313,0.10694988816976547,0.06884521245956421,-0.018057039007544518,-0.05169479548931122,-0.5072437524795532,2.388587713241577
112,-2.1698384284973145,0.9786972403526306,0.11487115174531937,0.08168432861566544,-0.021395063027739525,-0.060527779161930084,-0.5080933570861816,2.402484655380249
113,-2.1633682250976562,0.9728508591651917,0.11259341239929199,0.10587229579687119,-0.026643995195627213,-0.06587150692939758,-0.5131008625030518,2.3903744220733643
114,-2.1685690879821777,0.9733449220657349,0.12220705300569534,0.12364453077316284,-0.03262728452682495,-0.0774756595492363,-0.5194968581199646,2.4278950691223145
115,-2.1711063385009766,0.9688125848770142,0.12296103686094284,0.146446093916893,-0.03535212203860283,-0.08263281732797623,-0.5228328704833984,2.396982192993164
116,-2.2479729652404785,1.0000523328781128,0.14099130034446716,0.2071758359670639,-0.0327865295112133,-0.07213544845581055,-0.527649462223053,2.409778118133545
117,-2.2383291721343994,1.0100418329238892,0.12966036796569824,0.15173006057739258,-0.02173885889351368,-0.15222281217575073,-0.5726656913757324,2.358564853668213
118,-2.2249507904052734,0.9939595460891724,0.12221281230449677,0.1718026101589203,-0.030120639130473137,-0.15391208231449127,-0.5568060278892517,2.3620662689208984
119,-2.211146116256714,0.9821714758872986,0.11380448192358017,0.1857367604970932,-0.04079396650195122,-0.1598580926656723,-0.557197630405426,2.3476853370666504
120,-2.2073826789855957,0.9815664887428284,0.11645901203155518,0.1968470960855484,-0.0543723925948143,-0.16743142902851105,-0.561661958694458,2.3831961154937744
121,-2.2054708003997803,0.9743846654891968,0.11737673729658127,0.21186493337154388,-0.06666354089975357,-0.17224717140197754,-0.5664148926734924,2.380388021469116
122,-2.1974775791168213,0.9717144966125488,0.11651470512151718,0.2205675095319748,-0.08482277393341064,-0.1829119473695755,-0.5694488883018494,2.360705852508545
123,-2.2027690410614014,0.9740240573883057,0.12422772496938705,0.23635567724704742,-0.10659225285053253,-0.1885543018579483,-0.5737283229827881,2.340395450592041
124,-2.201735496520996,0.9755746126174927,0.1291355937719345,0.2545448839664459,-0.12798768281936646,-0.18828940391540527,-0.5845431685447693,2.3545308113098145
125,-2.199537754058838,0.9764530062675476,0.1314896047115326,0.27744346857070923,-0.16124291718006134,-0.2003248631954193,-0.5951445698738098,2.3595268726348877
126,-2.194718599319458,0.9686182141304016,0.1294214427471161,0.28864285349845886,-0.19863015413284302,-0.1931813508272171,-0.5997411012649536,2.3614611625671387
127,-2.1691174507141113,0.9632682800292969,0.11691147834062576,0.2840118110179901,-0.26028522849082947,-0.2090618759393692,-0.617315948009491,2.3862721920013428
128,-2.1752684116363525,0.9677779674530029,0.12719470262527466,0.29384860396385193,-0.3079780340194702,-0.22330699861049652,-0.640683114528656,2.401756525039673
129,-2.147089719772339,0.9684828519821167,0.10666190832853317,0.308624267578125,-0.3929325044155121,-0.2660483419895172,-0.6526457071304321,2.4314041137695312
130,-2.147282123565674,1.0782822370529175,-0.0247699823230505,0.5039440393447876,-0.36662864685058594,-0.37810441851615906,-0.6196192502975464,2.5323591232299805
131,-2.151867151260376,1.0797839164733887,-0.021527737379074097,0.5594478845596313,-0.42971333861351013,-0.3686125874519348,-0.6097643971443176,2.5981600284576416
132,-2.146075963973999,1.0628654956817627,-0.010864360257983208,0.6021644473075867,-0.4897315800189972,-0.37859734892845154,-0.5970014333724976,2.6134235858917236
133,-2.1396474838256836,1.0501201152801514,0.015185062773525715,0.7499690651893616,-0.6439494490623474,-0.41762593388557434,-0.6082682609558105,2.608739137649536
134,-2.1156094074249268,1.0284175872802734,0.07231661677360535,0.8795677423477173,-0.7153105139732361,-0.4462156295776367,-0.604442834854126,2.563828229904175
135,-2.1134161949157715,1.0213747024536133,0.0744413509964943,1.0090878009796143,-0.80101478099823,-0.4634169042110443,-0.6184337735176086,2.533388137817383
136,-2.137248992919922,0.9614435434341431,0.16571904718875885,0.9541546702384949,-0.7175878882408142,-0.3280959725379944,-0.5163699984550476,2.5808277130126953
137,-2.1424901485443115,0.9635211229324341,0.16863802075386047,0.9569019079208374,-0.7171205282211304,-0.3289504647254944,-0.5472572445869446,2.6223931312561035
138,-2.1422786712646484,0.963615894317627,0.16799628734588623,0.9630841612815857,-0.7161256074905396,-0.3307054936885834,-0.5812527537345886,2.648836135864258
139,-2.141385555267334,0.9634522199630737,0.16656266152858734,0.9692284464836121,-0.7165424823760986,-0.3352189064025879,-0.6031549572944641,2.6702053546905518
140,-2.13016414642334,0.9592208862304688,0.1533409059047699,0.9732094407081604,-0.7166870832443237,-0.33768248558044434,-0.6207579970359802,2.6800785064697266
141,-2.1222357749938965,0.9574655890464783,0.14666807651519775,0.9814422130584717,-0.7180976867675781,-0.3358688950538635,-0.6249502301216125,2.7106375694274902
142,-2.125546455383301,0.9585753679275513,0.1466357409954071,0.9843799471855164,-0.7203298211097717,-0.33615314960479736,-0.6284769773483276,2.715219259262085
143,-2.127047300338745,0.9591034054756165,0.14702434837818146,0.9923762679100037,-0.7237882614135742,-0.3556632399559021,-0.6228147149085999,2.703815460205078
144,-2.1382431983947754,0.9616127014160156,0.15151602029800415,0.9968246221542358,-0.7269900441169739,-0.3579479157924652,-0.6283325552940369,2.6988730430603027
145,-2.1383402347564697,0.9622427225112915,0.15367598831653595,0.9895346164703369,-0.7304772734642029,-0.3684397041797638,-0.6190227270126343,2.697493553161621
146,-2.1509077548980713,0.9678784012794495,0.16854503750801086,0.9880838990211487,-0.7357962131500244,-0.3877333402633667,-0.6051323413848877,2.70019268989563
147,-2.138965606689453,0.9651436805725098,0.1628715842962265,1.008069396018982,-0.7393145561218262,-0.4448169469833374,-0.5884829163551331,2.7081475257873535
148,-2.152143955230713,0.9690976738929749,0.17007319629192352,1.0252207517623901,-0.7452161312103271,-0.4531882703304291,-0.5602123737335205,2.708482503890991
149,-2.141817092895508,0.9659488797187805,0.1650121808052063,1.0424071550369263,-0.7496039867401123,-0.43809178471565247,-0.571334719657898,2.7225446701049805
150,-2.143498182296753,0.967235267162323,0.16672097146511078,1.080030918121338,-0.756004273891449,-0.46540436148643494,-0.6033422946929932,2.7098586559295654
151,-2.1445095539093018,0.9687044620513916,0.16702547669410706,1.1112242937088013,-0.7689244151115417,-0.501292884349823,-0.6960772275924683,2.73595929145813
152,-2.1169331073760986,0.9595200419425964,0.1463671326637268,1.119784951210022,-0.7785323262214661,-0.5958730578422546,-0.6971985697746277,2.753980875015259
153,-2.1720082759857178,0.9695733189582825,0.16098284721374512,1.1013587713241577,-0.7845435738563538,-0.6444478631019592,-0.744617223739624,2.7004165649414062
154,-2.2047648429870605,0.9861920475959778,0.2357538491487503,1.1542093753814697,-0.7292321920394897,-0.5728519558906555,-0.8422993421554565,2.7609360218048096
155,-2.287607431411743,1.0720371007919312,0.3126957416534424,1.1380046606063843,-0.67600417137146,-0.6428664326667786,-1.1107876300811768,3.1382100582122803
156,-2.2831673622131348,1.0690337419509888,0.3090318739414215,1.1449402570724487,-0.6827847361564636,-0.6444871425628662,-1.0937750339508057,3.1405203342437744
157,-2.278648853302002,1.066271185874939,0.30536967515945435,1.150293231010437,-0.6912744641304016,-0.6455118656158447,-1.0768187046051025,3.1422300338745117
158,-2.274930238723755,1.0647752285003662,0.3020281195640564,1.1561181545257568,-0.7046180367469788,-0.6463468670845032,-1.0771108865737915,3.1464452743530273
159,-2.271789789199829,1.0631242990493774,0.29934412240982056,1.1710834503173828,-0.7205343842506409,-0.6473564505577087,-1.0846974849700928,3.1509664058685303
160,-2.2689626216888428,1.062298059463501,0.2968105673789978,1.1992849111557007,-0.7451083064079285,-0.6480218172073364,-1.0826749801635742,3.155540943145752
161,-2.2664387226104736,1.0615772008895874,0.29457059502601624,1.224706768989563,-0.7773599624633789,-0.6488890647888184,-1.0728392601013184,3.1625993251800537
162,-2.262718677520752,1.0601872205734253,0.2915200889110565,1.2524476051330566,-0.8169966340065002,-0.6489912867546082,-1.0898993015289307,3.1657185554504395
163,-2.25966477394104,1.0581940412521362,0.2894221842288971,1.2740494012832642,-0.8618230819702148,-0.6492704749107361,-1.1061122417449951,3.169051170349121
164,-2.257453680038452,1.0580121278762817,0.28730452060699463,1.3073198795318604,-0.958031415939331,-0.6489769220352173,-1.0942339897155762,3.171544313430786
165,-2.2546164989471436,1.057249665260315,0.28488901257514954,1.3352546691894531,-0.9534809589385986,-0.6493567228317261,-1.0846387147903442,3.168442726135254
166,-2.2521204948425293,1.0568184852600098,0.2833751440048218,1.3503360748291016,-0.9564544558525085,-0.6498626470565796,-1.0838491916656494,3.1596250534057617
167,-2.249964952468872,1.058570384979248,0.2822798192501068,1.3880034685134888,-0.9762944579124451,-0.6468796730041504,-1.069083333015442,3.1644365787506104
168,-2.245561122894287,1.0557037591934204,0.27928924560546875,1.396875023841858,-0.9934773445129395,-0.6484023928642273,-1.074245810508728,3.15366792678833
169,-2.2427937984466553,1.0551319122314453,0.2769477665424347,1.4171613454818726,-0.9834150671958923,-0.650173008441925,-1.057265281677246,3.1411995887756348
170,-2.235076665878296,1.0505002737045288,0.2699788212776184,1.427075982093811,-0.9853155612945557,-0.6554363965988159,-1.0496983528137207,3.1551029682159424
171,-2.2334702014923096,1.049988865852356,0.2694278061389923,1.4282879829406738,-0.9661345481872559,-0.6601917147636414,-1.059993028640747,3.15396785736084
172,-2.2303755283355713,1.0505481958389282,0.26714134216308594,1.4287803173065186,-0.9669902920722961,-0.6622645854949951,-1.060679316520691,3.159263849258423
173,-2.2247447967529297,1.0486724376678467,0.2634330689907074,1.444138526916504,-0.9632571339607239,-0.6742437481880188,-1.0616213083267212,3.1787095069885254
174,-2.218247413635254,1.0458365678787231,0.2584854066371918,1.4711369276046753,-0.9629407525062561,-0.6767634749412537,-1.0712683200836182,3.177651882171631
175,-2.215411424636841,1.044800877571106,0.25622662901878357,1.4787909984588623,-0.958919882774353,-0.677944540977478,-1.0630176067352295,3.184053659439087
176,-2.2121975421905518,1.0446114540100098,0.2532070577144623,1.4865968227386475,-0.9493043422698975,-0.6873197555541992,-1.0690311193466187,3.206008195877075
177,-2.2091288566589355,1.0425584316253662,0.25025251507759094,1.5025863647460938,-0.9432069659233093,-0.6796892285346985,-1.0924025774002075,3.2111268043518066
178,-2.205127239227295,1.0399774312973022,0.24330148100852966,1.5199856758117676,-0.938030481338501,-0.6920301914215088,-1.0837162733078003,3.209819793701172
