epoch,gamma_psg,gamma_wase,gamma_dsc,alpha_pgia_layer0,alpha_pgia_layer1,alpha_pgia_layer2,alpha_pgia_layer3,alpha_pgia_layer4
20,-0.07892869412899017,0.12012409418821335,-0.007609454914927483,-0.15050660073757172,0.0865543931722641,0.0069103180430829525,-0.06458140164613724,0.09849588572978973
21,-0.07932190597057343,0.12058599293231964,-0.00762444082647562,-0.15451563894748688,0.08830844610929489,0.00706977816298604,-0.06748199462890625,0.10832918435335159
22,-0.07966132462024689,0.12102911621332169,-0.007635707501322031,-0.15832501649856567,0.08988883346319199,0.008153943344950676,-0.07012747973203659,0.1157597154378891
23,-0.08001106977462769,0.1214434802532196,-0.007645187899470329,-0.16138678789138794,0.09143081307411194,0.008608422242105007,-0.07181889563798904,0.12014646083116531
24,-0.08034496754407883,0.12184982001781464,-0.007652244996279478,-0.16453950107097626,0.09245671331882477,0.008743374608457088,-0.07395041733980179,0.12585514783859253
25,-0.0806506797671318,0.12222321331501007,-0.007664095610380173,-0.1675456464290619,0.09345319122076035,0.008767974562942982,-0.07602134346961975,0.13045243918895721
26,-0.08097968995571136,0.12259100377559662,-0.007665724493563175,-0.1701713651418686,0.09424997866153717,0.008837618865072727,-0.07766205817461014,0.1329835206270218
27,-0.08128651976585388,0.12293685972690582,-0.007669876795262098,-0.1726226508617401,0.09536062180995941,0.009367217309772968,-0.07984676212072372,0.13671353459358215
28,-0.08154898881912231,0.12327566742897034,-0.007675749249756336,-0.1749066710472107,0.09584694355726242,0.00980991218239069,-0.08042247593402863,0.13474364578723907
29,-0.08180244266986847,0.12360899895429611,-0.007679300848394632,-0.17723003029823303,0.09667690098285675,0.009926834143698215,-0.08162342756986618,0.13502736389636993
30,-0.08208160847425461,0.12393399327993393,-0.0076762596145272255,-0.17906586825847626,0.09708357602357864,0.010432908311486244,-0.08206477016210556,0.13609279692173004
31,-0.08231179416179657,0.12425418943166733,-0.007679503411054611,-0.18090884387493134,0.09737640619277954,0.010712393559515476,-0.0833318755030632,0.1380857527256012
32,-0.08254086226224899,0.12455983459949493,-0.007684855256229639,-0.1826324462890625,0.0978703647851944,0.011172047816216946,-0.08429957926273346,0.1355929970741272
33,-0.08277614414691925,0.1248537003993988,-0.007684662938117981,-0.1841384917497635,0.09816186875104904,0.011925245635211468,-0.08477330952882767,0.13495449721813202
34,-0.08290441334247589,0.1251463145017624,-0.007694211322814226,-0.18550820648670197,0.0982895940542221,0.013261634856462479,-0.08548073470592499,0.13511443138122559
35,-0.08316746354103088,0.1254294067621231,-0.007697637192904949,-0.18692710995674133,0.09853452444076538,0.014173774980008602,-0.08511972427368164,0.1333366334438324
36,-0.08338629454374313,0.12572017312049866,-0.0077016716822981834,-0.18818487226963043,0.09866628795862198,0.01611223816871643,-0.0857749953866005,0.1329970806837082
37,-0.08356814086437225,0.12600819766521454,-0.007705921772867441,-0.18927621841430664,0.0987386405467987,0.01819540187716484,-0.08587667346000671,0.13117890059947968
38,-0.08374621719121933,0.12629204988479614,-0.00770588219165802,-0.19045980274677277,0.09867288172245026,0.02068237029016018,-0.08606074005365372,0.12903787195682526
39,-0.08396124839782715,0.1265690177679062,-0.00771190132945776,-0.1917601376771927,0.09855403751134872,0.022544311359524727,-0.08637777715921402,0.1286865472793579
40,-0.08411577343940735,0.1268443614244461,-0.007711626123636961,-0.19284315407276154,0.09891943633556366,0.025124279782176018,-0.08693352341651917,0.1267959028482437
41,-0.08429434895515442,0.12714430689811707,-0.0077250683680176735,-0.19389672577381134,0.09896934032440186,0.02719513140618801,-0.08662987500429153,0.12567877769470215
42,-0.08447755128145218,0.12742416560649872,-0.007733485661447048,-0.19494128227233887,0.0987667366862297,0.03144866228103638,-0.08713079988956451,0.12540028989315033
43,-0.08469381183385849,0.12770509719848633,-0.007745557930320501,-0.1961335986852646,0.09912113845348358,0.033210206776857376,-0.08702046424150467,0.12324836105108261
44,-0.08486661314964294,0.12800833582878113,-0.007762891240417957,-0.19677938520908356,0.09926587343215942,0.03492521494626999,-0.08700620383024216,0.12235671281814575
45,-0.08516798913478851,0.12833812832832336,-0.007777863647788763,-0.19785287976264954,0.09918512403964996,0.03604874759912491,-0.08740952610969543,0.12146613746881485
46,-0.08523814380168915,0.12860488891601562,-0.007778382394462824,-0.1987081915140152,0.0996108204126358,0.03739214316010475,-0.08776431530714035,0.12195731699466705
47,-0.08540980517864227,0.1288762241601944,-0.007787487935274839,-0.19925205409526825,0.09940342605113983,0.040377888828516006,-0.0880717858672142,0.12042687833309174
48,-0.08567660301923752,0.1291673183441162,-0.007800585590302944,-0.19986611604690552,0.09938591718673706,0.042307645082473755,-0.08786188066005707,0.11865788698196411
49,-0.08595805615186691,0.12947893142700195,-0.00781420711427927,-0.20036278665065765,0.09956575930118561,0.04415227100253105,-0.08816683292388916,0.11774265766143799
50,-0.08629246801137924,0.1298104077577591,-0.007836461067199707,-0.20057161152362823,0.09983669221401215,0.0455952063202858,-0.08816707879304886,0.11578428745269775
51,-0.08658698201179504,0.1301213800907135,-0.007843502797186375,-0.20100663602352142,0.10022062808275223,0.04692152887582779,-0.08794108033180237,0.1158180832862854
52,-0.08695558458566666,0.13044573366641998,-0.007869097404181957,-0.20138061046600342,0.10030636936426163,0.0503157377243042,-0.08794456720352173,0.11503484100103378
53,-0.08732625097036362,0.13075536489486694,-0.007875053212046623,-0.2017671912908554,0.10035283863544464,0.05229799449443817,-0.08778872340917587,0.11349347978830338
54,-0.08773797750473022,0.1311180740594864,-0.007893329486250877,-0.20192492008209229,0.1005343347787857,0.05249262973666191,-0.08778044581413269,0.11246920377016068
55,-0.08803603053092957,0.13143140077590942,-0.007908660918474197,-0.20209242403507233,0.1008124127984047,0.05344414338469505,-0.08803696185350418,0.11084222793579102
56,-0.08855723589658737,0.1318110078573227,-0.007931997999548912,-0.20261162519454956,0.10072489827871323,0.05522986128926277,-0.08819453418254852,0.10966958105564117
57,-0.0888909250497818,0.1321551352739334,-0.007949639111757278,-0.20306837558746338,0.10017934441566467,0.05609322339296341,-0.0878714844584465,0.10790365189313889
58,-0.08920620381832123,0.13249433040618896,-0.007973122410476208,-0.2034776657819748,0.10063526779413223,0.0566275492310524,-0.08790593594312668,0.10735362768173218
59,-0.0896020457148552,0.1328364908695221,-0.00799164455384016,-0.2033483386039734,0.10046274960041046,0.058466702699661255,-0.08793837577104568,0.10693564265966415
60,-0.08995399624109268,0.1331832855939865,-0.008006521500647068,-0.20361049473285675,0.10041052103042603,0.05789446458220482,-0.08785684406757355,0.104191355407238
61,-0.0905786007642746,0.13366903364658356,-0.008049247786402702,-0.2040526419878006,0.10056442767381668,0.059276681393384933,-0.08802859485149384,0.10402867943048477
62,-0.0912390798330307,0.13420340418815613,-0.008095796220004559,-0.20443230867385864,0.10086202621459961,0.061275821179151535,-0.0882304310798645,0.10369950532913208
63,-0.09170719236135483,0.1346423178911209,-0.008118931204080582,-0.20421099662780762,0.1007467582821846,0.06365938484668732,-0.08831518143415451,0.10390502959489822
64,-0.0921737477183342,0.1350836455821991,-0.008159492164850235,-0.20472721755504608,0.10104882717132568,0.0645907074213028,-0.08834851533174515,0.10399863123893738
65,-0.0927221029996872,0.13554735481739044,-0.008190738037228584,-0.20499594509601593,0.10100002586841583,0.06411720812320709,-0.08842011541128159,0.10131710767745972
66,-0.09317155927419662,0.13596855103969574,-0.008220049552619457,-0.20518934726715088,0.10096656531095505,0.06552354246377945,-0.0885772556066513,0.1010352373123169
67,-0.09377215057611465,0.13648703694343567,-0.008256581611931324,-0.2055339813232422,0.10077087581157684,0.06609468907117844,-0.0885271206498146,0.10002430528402328
68,-0.09399707615375519,0.136816143989563,-0.00827550608664751,-0.20536142587661743,0.10074629634618759,0.06868748366832733,-0.08880337327718735,0.10014709085226059
69,-0.09435746818780899,0.1371781975030899,-0.008300653658807278,-0.20526842772960663,0.100551076233387,0.06933606415987015,-0.08881350606679916,0.09878372400999069
70,-0.0948185995221138,0.13765519857406616,-0.008341829292476177,-0.20519760251045227,0.10082520544528961,0.06945674866437912,-0.08910434693098068,0.09763294458389282
71,-0.09524599462747574,0.13806626200675964,-0.008373613469302654,-0.20514607429504395,0.10047560185194016,0.07101710140705109,-0.08949451148509979,0.097289077937603
72,-0.09547366946935654,0.13844075798988342,-0.008399245329201221,-0.20515330135822296,0.1004297286272049,0.07166171818971634,-0.08955428004264832,0.0965183675289154
73,-0.09612215310335159,0.13907070457935333,-0.008462108671665192,-0.20492298901081085,0.10074254870414734,0.07447842508554459,-0.08953145146369934,0.09654444456100464
74,-0.09664473682641983,0.13962164521217346,-0.008518436923623085,-0.20491273701190948,0.10097960382699966,0.07386866956949234,-0.0894123837351799,0.09542324393987656
75,-0.09689853340387344,0.14015516638755798,-0.008571944199502468,-0.20428012311458588,0.10048091411590576,0.0761701911687851,-0.08949434012174606,0.09462787210941315
76,-0.09726940095424652,0.14076384902000427,-0.008621756918728352,-0.20473290979862213,0.10067426413297653,0.07600168883800507,-0.08963790535926819,0.09491996467113495
77,-0.09774729609489441,0.14125488698482513,-0.008662382140755653,-0.20460762083530426,0.10064303874969482,0.07634996622800827,-0.0898861214518547,0.09440949559211731
78,-0.09846360236406326,0.14199809730052948,-0.008750074543058872,-0.20457179844379425,0.10062837600708008,0.07679963856935501,-0.0902954563498497,0.09421367943286896
79,-0.09893454611301422,0.1426282823085785,-0.0087957214564085,-0.20422983169555664,0.1002848818898201,0.0790037289261818,-0.09032589197158813,0.09389590471982956
80,-0.09934413433074951,0.14329667389392853,-0.008858969435095787,-0.20383259654045105,0.0996621623635292,0.07942451536655426,-0.09028197079896927,0.09323007613420486
81,-0.09979577362537384,0.1439647674560547,-0.008927944116294384,-0.20366401970386505,0.0992690771818161,0.08056670427322388,-0.09021493047475815,0.0933724120259285
82,-0.1002870425581932,0.14449401199817657,-0.00898430123925209,-0.20367278158664703,0.0993465781211853,0.08022763580083847,-0.09023676067590714,0.0934251919388771
83,-0.10028810054063797,0.14498217403888702,-0.009043404832482338,-0.20334887504577637,0.09870502352714539,0.08093887567520142,-0.09049809724092484,0.09292154759168625
84,-0.10086066275835037,0.14567601680755615,-0.009110079146921635,-0.2034550905227661,0.09803000837564468,0.08123970031738281,-0.09074611216783524,0.09283760190010071
85,-0.10138420015573502,0.1463291198015213,-0.009209911338984966,-0.20291714370250702,0.09798265248537064,0.0814199224114418,-0.09042764455080032,0.09219382703304291
86,-0.10159803926944733,0.14682872593402863,-0.00926551315933466,-0.20282799005508423,0.09799297899007797,0.08229734003543854,-0.09090758860111237,0.09323589503765106
87,-0.10223890095949173,0.14927726984024048,-0.009505839087069035,-0.2031208872795105,0.097738116979599,0.08164568245410919,-0.09113633632659912,0.0918724313378334
88,-0.1033674031496048,0.15128877758979797,-0.009769879281520844,-0.20364044606685638,0.09646438807249069,0.08334378898143768,-0.09169246256351471,0.09306895732879639
89,-0.10360221564769745,0.15193752944469452,-0.009852363727986813,-0.20376603305339813,0.09639602154493332,0.08380560576915741,-0.09203264117240906,0.09342552721500397
90,-0.10388775169849396,0.15268565714359283,-0.009969716891646385,-0.20393477380275726,0.095791295170784,0.08310305327177048,-0.09244363009929657,0.09353586286306381
91,-0.10386355221271515,0.15331266820430756,-0.010088597424328327,-0.20406746864318848,0.09501426666975021,0.08385209739208221,-0.09280738234519958,0.0936746820807457
92,-0.10402543097734451,0.15404970943927765,-0.010206573642790318,-0.20397831499576569,0.09410767257213593,0.08362144231796265,-0.09316769987344742,0.09410237520933151
93,-0.1040487214922905,0.15484954416751862,-0.010343823581933975,-0.20346508920192719,0.09352132678031921,0.0855647549033165,-0.09410648792982101,0.09541276097297668
94,-0.10410837829113007,0.15561382472515106,-0.010518810711801052,-0.20358769595623016,0.09313741326332092,0.08557520806789398,-0.09527255594730377,0.09620329737663269
95,-0.1044442430138588,0.15674181282520294,-0.010746132582426071,-0.20374971628189087,0.09231636673212051,0.08740696310997009,-0.09627658128738403,0.09865687042474747
96,-0.10483018308877945,0.15761089324951172,-0.010929721407592297,-0.20378872752189636,0.09182759374380112,0.08676933497190475,-0.09777889400720596,0.10019572824239731
97,-0.10517054796218872,0.1587221771478653,-0.011174761690199375,-0.2037656009197235,0.0908946841955185,0.08807536214590073,-0.09906940907239914,0.10228775441646576
98,-0.10507753491401672,0.15976278483867645,-0.01138369832187891,-0.2035774439573288,0.08946286886930466,0.08929312229156494,-0.10004478693008423,0.10475270450115204
99,-0.10554247349500656,0.1606202870607376,-0.0117873540148139,-0.20249056816101074,0.08955573290586472,0.09044700860977173,-0.10118545591831207,0.10808684676885605
100,-0.1056976467370987,0.16178804636001587,-0.012142473831772804,-0.2023238092660904,0.08850163221359253,0.09063632041215897,-0.10282236337661743,0.10929297655820847
101,-0.10731090605258942,0.1631840318441391,-0.012583576142787933,-0.20203669369220734,0.08802367746829987,0.09171876311302185,-0.10313743352890015,0.1133432686328888
102,-0.1082916110754013,0.16409282386302948,-0.012993286363780499,-0.20170807838439941,0.08719948679208755,0.09108000993728638,-0.10280830413103104,0.11729908734560013
103,-0.1091155931353569,0.16517192125320435,-0.013591478578746319,-0.20136845111846924,0.08651400357484818,0.09231867641210556,-0.10324490815401077,0.12200335413217545
104,-0.10973621159791946,0.16631531715393066,-0.014163687825202942,-0.20104144513607025,0.08647367358207703,0.09186573326587677,-0.10272888094186783,0.12428099662065506
105,-0.10873783379793167,0.1676529198884964,-0.014770455658435822,-0.2004961520433426,0.08563032746315002,0.091594398021698,-0.10312097519636154,0.13019700348377228
106,-0.1091880202293396,0.16879138350486755,-0.015523308888077736,-0.20104318857192993,0.08593934029340744,0.09219995141029358,-0.10248742997646332,0.13380475342273712
107,-0.1100897490978241,0.1705082207918167,-0.016581403091549873,-0.20195090770721436,0.08591946214437485,0.09278517961502075,-0.10226511210203171,0.14147937297821045
108,-0.11101635545492172,0.171950101852417,-0.017626265063881874,-0.20226258039474487,0.0854763314127922,0.09178278595209122,-0.10215967893600464,0.14541365206241608
109,-0.11009275168180466,0.17301352322101593,-0.018787479028105736,-0.20274217426776886,0.0851278007030487,0.09274014085531235,-0.10305517166852951,0.14780712127685547
110,-0.1093214824795723,0.17542877793312073,-0.020897094160318375,-0.20055530965328217,0.08378235995769501,0.09197444468736649,-0.10441996902227402,0.15130391716957092
111,-0.10936971753835678,0.17727206647396088,-0.023037821054458618,-0.20106185972690582,0.08366023004055023,0.09136159718036652,-0.10468035191297531,0.15327943861484528
112,-0.10866857320070267,0.1790984570980072,-0.024818476289510727,-0.20089036226272583,0.08354488760232925,0.09359850734472275,-0.10549087822437286,0.15283557772636414
113,-0.1101367399096489,0.18087011575698853,-0.027224821969866753,-0.20092442631721497,0.08420658856630325,0.09562509506940842,-0.10453128814697266,0.1571943461894989
114,-0.1097230389714241,0.18269777297973633,-0.02993900142610073,-0.20087139308452606,0.08420414477586746,0.09551510214805603,-0.10438874363899231,0.15684005618095398
115,-0.11342412233352661,0.18434010446071625,-0.031809572130441666,-0.20187318325042725,0.08425241708755493,0.09508758038282394,-0.10323940962553024,0.15778836607933044
116,-0.11271504312753677,0.1861281841993332,-0.03479185327887535,-0.20291483402252197,0.08367228507995605,0.097539521753788,-0.10380280762910843,0.16053983569145203
117,-0.11491207778453827,0.18824774026870728,-0.03763489052653313,-0.20230300724506378,0.08283171057701111,0.09814954549074173,-0.10303118824958801,0.16110631823539734
118,-0.11742965131998062,0.18985110521316528,-0.04082581400871277,-0.2034309357404709,0.0846906378865242,0.10202588886022568,-0.10460322350263596,0.162643164396286
119,-0.1179657131433487,0.19157731533050537,-0.04355596750974655,-0.20363327860832214,0.08421219140291214,0.10301394015550613,-0.10322310775518417,0.16513006389141083
120,-0.12036305665969849,0.19324344396591187,-0.04580509662628174,-0.20375612378120422,0.08469164371490479,0.10532964020967484,-0.10403352975845337,0.1636022925376892
121,-0.12024085968732834,0.19544579088687897,-0.04802389815449715,-0.20255906879901886,0.08391804993152618,0.10758499056100845,-0.10369067639112473,0.1646353006362915
122,-0.12166821956634521,0.1969909965991974,-0.050164151936769485,-0.20279401540756226,0.08530325442552567,0.1112222969532013,-0.10447104275226593,0.16576462984085083
123,-0.12219146639108658,0.19899027049541473,-0.05287701264023781,-0.2044871747493744,0.08833125978708267,0.11461979895830154,-0.10399678349494934,0.16456620395183563
124,-0.12453456223011017,0.20075754821300507,-0.053142059594392776,-0.20500022172927856,0.08937345445156097,0.11623527854681015,-0.10552822053432465,0.16940948367118835
125,-0.12895134091377258,0.20260298252105713,-0.05541779100894928,-0.2055468112230301,0.09036043286323547,0.11527328193187714,-0.10750400274991989,0.1690422147512436
126,-0.1286146491765976,0.20418213307857513,-0.05770988017320633,-0.20535947382450104,0.09037298709154129,0.11395837366580963,-0.10779210180044174,0.1708189994096756
127,-0.12859462201595306,0.2060687243938446,-0.05951254442334175,-0.20493540167808533,0.09235789626836777,0.1152440756559372,-0.10884026437997818,0.1709357053041458
128,-0.12971240282058716,0.20796674489974976,-0.06107284873723984,-0.20489513874053955,0.09397226572036743,0.11449131369590759,-0.10915420949459076,0.17118139564990997
129,-0.13139913976192474,0.20987927913665771,-0.06355294585227966,-0.2054251879453659,0.08966326713562012,0.11551834642887115,-0.10900028795003891,0.1695573776960373
130,-0.13241350650787354,0.2114267796278,-0.06510982662439346,-0.20670650899410248,0.0889863520860672,0.11310233920812607,-0.11076822876930237,0.17239606380462646
131,-0.13343624770641327,0.21374210715293884,-0.06704609096050262,-0.20872168242931366,0.08792497962713242,0.11386308073997498,-0.1127738505601883,0.1740470677614212
132,-0.13457366824150085,0.215388223528862,-0.06871439516544342,-0.2103808969259262,0.0867820456624031,0.11631835997104645,-0.11239272356033325,0.17473551630973816
133,-0.13622456789016724,0.2171536087989807,-0.07036611437797546,-0.20925655961036682,0.08586139231920242,0.11704330891370773,-0.11329464614391327,0.17422868311405182
134,-0.1382199078798294,0.2184344381093979,-0.07188257575035095,-0.2103538066148758,0.08516629040241241,0.11518232524394989,-0.11544514447450638,0.17398323118686676
135,-0.13774463534355164,0.22001789510250092,-0.07261529564857483,-0.2129359096288681,0.08661579340696335,0.11590860784053802,-0.11657774448394775,0.1737843006849289
136,-0.1384952962398529,0.2215675413608551,-0.07432768493890762,-0.21582330763339996,0.08653425425291061,0.11912642419338226,-0.11685731261968613,0.17340946197509766
137,-0.13980194926261902,0.22292855381965637,-0.0754789263010025,-0.21678175032138824,0.08553049713373184,0.11706209927797318,-0.11622270941734314,0.1747942417860031
138,-0.1405101716518402,0.22458675503730774,-0.07741164416074753,-0.21512717008590698,0.08983458578586578,0.11883804947137833,-0.11601623892784119,0.17730547487735748
139,-0.1416432112455368,0.226103737950325,-0.07834862917661667,-0.21584375202655792,0.0896667093038559,0.11797048896551132,-0.11694224178791046,0.17475873231887817
140,-0.14223720133304596,0.22766633331775665,-0.08011917769908905,-0.21651457250118256,0.09008604288101196,0.12109875679016113,-0.11941772699356079,0.17689314484596252
141,-0.142924964427948,0.22927869856357574,-0.08160300552845001,-0.2172851711511612,0.0889803096652031,0.12289121001958847,-0.11941305547952652,0.17696024477481842
142,-0.14407135546207428,0.23056291043758392,-0.08279495686292648,-0.21660216152668,0.08912228792905807,0.1219368427991867,-0.12001257389783859,0.17684601247310638
143,-0.14417384564876556,0.2317897081375122,-0.08362168818712234,-0.21552619338035583,0.08828843384981155,0.12403889745473862,-0.11962222307920456,0.17605841159820557
144,-0.14206208288669586,0.23245695233345032,-0.08117078244686127,-0.21063940227031708,0.0978175699710846,0.11856421083211899,-0.12133896350860596,0.17561772465705872
145,-0.1453564465045929,0.23498691618442535,-0.082945816218853,-0.21180438995361328,0.09900548309087753,0.12442310154438019,-0.12125088274478912,0.17679645121097565
146,-0.14790967106819153,0.23669740557670593,-0.08410605043172836,-0.21310661733150482,0.09947562962770462,0.12535199522972107,-0.12390599399805069,0.1807248592376709
147,-0.14868511259555817,0.23788487911224365,-0.08503198623657227,-0.2121126353740692,0.09993324428796768,0.13021329045295715,-0.12442893534898758,0.1816333532333374
148,-0.1493319720029831,0.23887427151203156,-0.08554881811141968,-0.2117604911327362,0.0996430367231369,0.13185010850429535,-0.12325922399759293,0.18041251599788666
149,-0.14940130710601807,0.23955292999744415,-0.08602185547351837,-0.21144171059131622,0.09999013692140579,0.13465701043605804,-0.12356071174144745,0.17967712879180908
150,-0.1496831625699997,0.2403605431318283,-0.08645310252904892,-0.21172544360160828,0.0999518632888794,0.13487452268600464,-0.12410341203212738,0.17890535295009613
151,-0.15039274096488953,0.240998312830925,-0.08676280826330185,-0.21246720850467682,0.09951142966747284,0.13566438853740692,-0.12519778311252594,0.17824006080627441
152,-0.14944784343242645,0.24204306304454803,-0.08720305562019348,-0.21270118653774261,0.09995509684085846,0.13631244003772736,-0.12418247759342194,0.17598193883895874
153,-0.15013335645198822,0.24311792850494385,-0.08783601969480515,-0.21170304715633392,0.10005484521389008,0.13783693313598633,-0.12503887712955475,0.1758049726486206
154,-0.1496402770280838,0.24400624632835388,-0.08800163865089417,-0.21312443912029266,0.09956378489732742,0.13705185055732727,-0.12574394047260284,0.17652298510074615
155,-0.1503923386335373,0.2451535165309906,-0.08893170207738876,-0.21358755230903625,0.09984438121318817,0.13838748633861542,-0.12401121854782104,0.17705407738685608
156,-0.15068194270133972,0.24627520143985748,-0.08950512111186981,-0.2136923372745514,0.10110358148813248,0.13901899755001068,-0.12547652423381805,0.1748197078704834
157,-0.15091916918754578,0.2472570687532425,-0.09023821353912354,-0.2153823971748352,0.10044439136981964,0.14080336689949036,-0.125357985496521,0.17661795020103455
158,-0.15094324946403503,0.24832683801651,-0.09079166501760483,-0.21408210694789886,0.1008390262722969,0.14114612340927124,-0.12692898511886597,0.17773652076721191
159,-0.15153133869171143,0.24939168989658356,-0.09137846529483795,-0.2159690409898758,0.10075369477272034,0.14178545773029327,-0.12816397845745087,0.18007192015647888
160,-0.1521470546722412,0.250103235244751,-0.0917244628071785,-0.2165766954421997,0.1008329689502716,0.14272281527519226,-0.13053028285503387,0.17956705391407013
161,-0.15188182890415192,0.25129082798957825,-0.09249532967805862,-0.21822769939899445,0.10143271833658218,0.1429184079170227,-0.12858007848262787,0.179097980260849
162,-0.15233948826789856,0.25232231616973877,-0.09312338382005692,-0.21894659101963043,0.10162319988012314,0.1440092772245407,-0.1300492286682129,0.17902567982673645
163,-0.15222525596618652,0.253476083278656,-0.09384322166442871,-0.2238772213459015,0.10418204963207245,0.1463666409254074,-0.13029834628105164,0.17961281538009644
164,-0.15306375920772552,0.2546716630458832,-0.09448472410440445,-0.22054527699947357,0.10285412520170212,0.14714854955673218,-0.1302514374256134,0.1811806708574295
165,-0.1544879823923111,0.25613483786582947,-0.09527485817670822,-0.22210019826889038,0.10531504452228546,0.14884255826473236,-0.13030493259429932,0.18190373480319977
166,-0.15463989973068237,0.25708475708961487,-0.09591693431138992,-0.22342000901699066,0.10624555498361588,0.15079905092716217,-0.13172303140163422,0.18179889023303986
167,-0.15502263605594635,0.2581319510936737,-0.09625161439180374,-0.22481071949005127,0.10778515040874481,0.15054689347743988,-0.1315685212612152,0.1807968020439148
168,-0.1549534797668457,0.25901830196380615,-0.09677223116159439,-0.2269856333732605,0.10737784951925278,0.15291641652584076,-0.13322757184505463,0.18163686990737915
169,-0.15461434423923492,0.2599968910217285,-0.09722425788640976,-0.2266598790884018,0.1089114174246788,0.15169034898281097,-0.13398043811321259,0.1828145831823349
170,-0.1553068906068802,0.26100954413414,-0.09779205918312073,-0.22997848689556122,0.10713301599025726,0.15161427855491638,-0.13441655039787292,0.1831950843334198
171,-0.1559665948152542,0.26230505108833313,-0.0987689197063446,-0.2302902489900589,0.106430284678936,0.15340350568294525,-0.13613322377204895,0.182543084025383
172,-0.15652288496494293,0.2628900110721588,-0.09860476106405258,-0.2325422614812851,0.10683342069387436,0.152458056807518,-0.13625992834568024,0.18412737548351288
173,-0.15666258335113525,0.26399439573287964,-0.09907111525535583,-0.23255084455013275,0.10946319252252579,0.15632927417755127,-0.13719366490840912,0.18592481315135956
174,-0.15682676434516907,0.26483240723609924,-0.09923087805509567,-0.2383352816104889,0.1101924329996109,0.1601017713546753,-0.1396070420742035,0.1843707263469696
175,-0.1571732610464096,0.2658039629459381,-0.09979631751775742,-0.23957505822181702,0.11126229912042618,0.15962514281272888,-0.13887083530426025,0.18667836487293243
176,-0.15746471285820007,0.26663243770599365,-0.10036477446556091,-0.2408837378025055,0.11209461838006973,0.16256457567214966,-0.14107830822467804,0.185817688703537
177,-0.15714240074157715,0.26773855090141296,-0.10070544481277466,-0.2404409945011139,0.110161691904068,0.16166460514068604,-0.14200474321842194,0.1887926608324051
