epoch,train_mse,test_mse
1,1688.514892578125,2856.13330078125
2,983.48095703125,1692.065185546875
3,655.189697265625,1108.644775390625
4,474.45574951171875,774.7307739257812
5,338.54296875,549.5381469726562
6,241.09474182128906,391.46856689453125
7,167.50714111328125,278.31549072265625
8,127.2000503540039,213.67576599121094
9,97.41885375976562,164.89332580566406
10,77.53042602539062,132.80995178222656
11,63.38138198852539,109.04645538330078
12,52.2752571105957,91.56936645507812
13,45.512168884277344,80.24449920654297
14,37.43856430053711,67.09192657470703
15,32.400596618652344,58.15953826904297
16,27.6539363861084,50.2241096496582
17,24.235336303710938,44.4329719543457
18,21.189912796020508,39.031742095947266
19,18.895973205566406,35.24751281738281
20,16.947277069091797,31.591466903686523
21,15.040153503417969,28.46540069580078
22,13.601716995239258,25.620885848999023
23,12.22650146484375,23.49338150024414
24,11.153847694396973,21.49822425842285
25,10.323589324951172,19.774734497070312
26,9.365230560302734,18.239273071289062
27,8.613778114318848,16.91439437866211
28,7.927358627319336,15.556182861328125
29,7.38344669342041,14.526803016662598
30,6.876518249511719,13.590283393859863
31,6.534491062164307,12.999490737915039
32,5.973893642425537,11.966300010681152
33,5.633516788482666,11.279499053955078
34,5.302420616149902,10.607050895690918
35,4.9559454917907715,9.9736967086792
36,4.696447372436523,9.528573989868164
37,4.452737808227539,9.029186248779297
38,4.269239902496338,8.574995040893555
39,4.032961368560791,8.215142250061035
40,3.833986282348633,7.885624408721924
41,3.6378204822540283,7.51773738861084
42,3.472506046295166,7.159714221954346
43,3.3500969409942627,6.904052257537842
44,3.2106375694274902,6.643688201904297
45,3.0830392837524414,6.414485931396484
46,2.9750466346740723,6.155393600463867
47,2.8947057723999023,5.998660564422607
48,2.782926082611084,5.760787487030029
49,2.694937229156494,5.669137001037598
50,2.6122703552246094,5.479650020599365
51,2.523313045501709,5.295155048370361
52,2.4833316802978516,5.208846092224121
53,2.4112095832824707,5.055049896240234
54,2.355201005935669,4.898396968841553
55,2.2821316719055176,4.794758319854736
56,2.234812021255493,4.719443321228027
57,2.199211359024048,4.578605651855469
58,2.1342737674713135,4.517722129821777
59,2.097120523452759,4.409770965576172
60,2.0630998611450195,4.365884304046631
61,2.0478556156158447,4.307041645050049
62,2.012131452560425,4.246815204620361
63,1.9700863361358643,4.178649425506592
64,1.9369969367980957,4.128648281097412
65,1.9028962850570679,4.059769630432129
66,1.883469820022583,3.9963488578796387
67,1.874674677848816,3.9457335472106934
68,1.8860584497451782,3.9851186275482178
69,1.8248558044433594,3.857626438140869
70,1.810050129890442,3.873535633087158
71,1.7790844440460205,3.823662281036377
72,1.7525439262390137,3.757927894592285
73,1.7366796731948853,3.7172412872314453
74,1.7408270835876465,3.7333412170410156
75,1.7109497785568237,3.6744766235351562
76,1.69194757938385,3.6576662063598633
77,1.669870138168335,3.623636484146118
78,1.6644703149795532,3.5782461166381836
79,1.6650584936141968,3.629220962524414
80,1.650628924369812,3.5156116485595703
81,1.6313774585723877,3.556025505065918
82,1.640397548675537,3.5080018043518066
83,1.6122138500213623,3.4832265377044678
84,1.6054797172546387,3.489062786102295
85,1.5994608402252197,3.4715240001678467
86,1.5750209093093872,3.4355547428131104
87,1.5787993669509888,3.461503744125366
88,1.5558122396469116,3.408032178878784
89,1.5681941509246826,3.387058734893799
90,1.5634249448776245,3.379833936691284
91,1.553619623184204,3.372652053833008
92,1.5341546535491943,3.3734707832336426
93,1.5543638467788696,3.394594430923462
94,1.5500926971435547,3.3899765014648438
95,1.521710753440857,3.373711347579956
96,1.521388292312622,3.358064651489258
97,1.5020447969436646,3.347811460494995
98,1.5199929475784302,3.4026377201080322
99,1.4835237264633179,3.304973840713501
100,1.4996345043182373,3.2989532947540283
101,1.4805982112884521,3.3360462188720703
102,1.4671074151992798,3.326460599899292
103,1.464180588722229,3.3030498027801514
104,1.4647117853164673,3.284719705581665
105,1.4782148599624634,3.330848455429077
106,1.4371806383132935,3.280503511428833
