epoch,train_eval_loss,train_step_loss,test_loss
1,3.866878521238413,12.195820979352268,6.540848223259273
2,2.25227581340527,3.042309156003988,3.8750089249520934
3,1.500454013975667,1.924292505912061,2.538914256807461
4,1.086553965428079,1.355386367383993,1.774215785485121
5,0.7752992608523847,0.9938759837510451,1.2585007485967148
6,0.552132540947341,0.7343781579215571,0.8965045870066098
7,0.3836091535907749,0.5270426464530656,0.6373719760116132
8,0.2913015829256199,0.38811546114255796,0.4893401643765048
9,0.22309950434779743,0.2960592615154554,0.3776232019842114
10,0.17755290222949097,0.2344450571064679,0.30414888721114913
11,0.14515009579540641,0.19103629915219433,0.2497279808956122
12,0.11971589105596873,0.1573414681655056,0.20970356430306716
13,0.10422769917265895,0.13358344306361,0.18376841416966921
14,0.08573829228895108,0.11326226578006204,0.15364762835668933
15,0.07420080374499693,0.09754926036551313,0.13319152474335222
16,0.06333045222282549,0.08406487992911968,0.11501855533964092
17,0.055501499658302554,0.07339924840994601,0.10175621516367857
18,0.04852714693928142,0.06432362210075811,0.08938683176667708
19,0.043273784637590657,0.05762781455831708,0.08072054842801146
20,0.038811062509350666,0.05154222306215538,0.0723478085249066
21,0.03444355008318634,0.04596876029698354,0.06518878835892937
22,0.031149375869357065,0.04138004168305757,0.05867454608963039
23,0.027999987344356835,0.03764032913407065,0.0538023396039977
24,0.025543494903328162,0.0340218279018717,0.049233215887114413
25,0.023642115642561697,0.03143990285835176,0.04528624136288416
26,0.021447371493676818,0.028706959009451687,0.04176987669275719
27,0.01972646752356855,0.02627065732091103,0.03873575981035445
28,0.018154492377537426,0.024783258484500758,0.035625310950172906
29,0.016908877503458687,0.02229454702223247,0.0332679229167068
30,0.0157479559824239,0.02127383494714521,0.031123193623066765
31,0.014964678983373112,0.019591320323634823,0.02977021385288838
32,0.013680851629939155,0.018427542779805524,0.027404099481319822
33,0.012901351858391929,0.01692079571690762,0.025831250547340354
34,0.012143105399247688,0.016083044825859788,0.02429127362607342
35,0.011349643213507968,0.015126865251727824,0.02284082441482631
36,0.010755363490535482,0.014243976160321595,0.021821446899961513
37,0.010197241677123063,0.013614151240238603,0.020677795336545023
38,0.009777012609269024,0.012845192192438638,0.01963765005032085
39,0.009235909531492056,0.012149685730208765,0.018813548257106915
40,0.008780235888596357,0.011364935598564599,0.018058917500619685
41,0.008330995353456128,0.01096765285814708,0.017216417161037473
42,0.00795240726780173,0.010377535508629286,0.0163965064365568
43,0.007672077798130255,0.009872557700804944,0.015811013606291214
44,0.007352700292697963,0.009466438800237089,0.01521475251024965
45,0.0070604872979039566,0.00910658261932011,0.014689854958045135
46,0.006813172685249134,0.008757294032652423,0.0140965059016213
47,0.006629183345742789,0.008467572539131035,0.013737570479503695
48,0.006373196002273021,0.008068453608397043,0.013192815600701098
