timestamp,step,actual,predicted
2017/12/9 19:00,1,0.08310583,0.19521844
2017/12/9 20:00,2,-0.0217623,-0.115839645
2017/12/9 21:00,3,-0.021694142,-0.57583046
2017/12/9 22:00,4,-0.021578588,0.16277727
2017/12/9 23:00,5,-0.021538507,0.052026164
2017/12/10 0:00,6,-0.021262717,0.22007039
2017/12/10 1:00,7,-0.021476287,0.12290259
2017/12/10 2:00,8,-0.02145626,0.55678934
2017/12/10 3:00,9,-0.021478007,-0.35342532
2017/12/10 4:00,10,-0.02155704,-0.68003964
2017/12/10 5:00,11,-0.021266306,0.67240185
2017/12/10 6:00,12,0.71421766,0.8217488
2017/12/10 7:00,13,4.645185,4.9032393
2017/12/10 8:00,14,9.954605,9.456978
2017/12/10 9:00,15,14.303127,14.311452
2017/12/10 10:00,16,17.379507,18.005922
2017/12/10 11:00,17,19.282566,19.43611
2017/12/10 12:00,18,19.950281,21.05144
2017/12/10 13:00,19,19.502739,20.00794
2017/12/10 14:00,20,17.968859,17.324957
2017/12/10 15:00,21,15.359432,13.557573
2017/12/10 16:00,22,10.235465,9.142754
2017/12/10 17:00,23,5.3054366,5.3924203
2017/12/10 18:00,24,1.810621,1.5115877
