epoch,gamma_psg,gamma_wase,gamma_dsc,alpha_pgia_layer0,alpha_pgia_layer1,alpha_pgia_layer2,alpha_pgia_layer3,alpha_pgia_layer4
1,-0.06745633482933044,0.022329775616526604,0.011039248667657375,0.0018972541438415647,0.0006971356924623251,0.0035105766728520393,-0.0048066978342831135,0.0002473075583111495
2,-0.11680774390697479,0.0747707411646843,0.017358003184199333,0.008320393972098827,0.0009619573247618973,0.00603759940713644,-0.015756195411086082,0.0015345391584560275
3,-0.15395016968250275,0.09693620353937149,0.021777035668492317,0.02597874402999878,0.0017867606366053224,0.010224288329482079,-0.03262877091765404,0.0038794144056737423
4,-0.18552610278129578,0.10328292846679688,0.02334297075867653,0.04102063179016113,0.002205410972237587,0.014997713267803192,-0.042664676904678345,0.007259795907884836
5,-0.2042558491230011,0.105574831366539,0.023953724652528763,0.049977127462625504,0.002397067379206419,0.017824701964855194,-0.047412026673555374,0.01360261719673872
6,-0.2174367606639862,0.1069716364145279,0.024338390678167343,0.05655728653073311,0.002512769540771842,0.020347539335489273,-0.050696924328804016,0.024578390643000603
7,-0.228439599275589,0.10800693184137344,0.024630660191178322,0.0621923953294754,0.002600431675091386,0.022147011011838913,-0.05316484719514847,0.04382452741265297
8,-0.23776476085186005,0.10885496437549591,0.024873798713088036,0.0672735869884491,0.002683603437617421,0.023771142587065697,-0.055559102445840836,0.069554902613163
9,-0.24626386165618896,0.10957534611225128,0.025084178894758224,0.07205314934253693,0.0027506244368851185,0.025408877059817314,-0.057727981358766556,0.09642797708511353
10,-0.2540914714336395,0.1102130264043808,0.025272613391280174,0.07655356824398041,0.002812284743413329,0.026516342535614967,-0.059913910925388336,0.11999212950468063
11,-0.26125505566596985,0.11077985912561417,0.025441961362957954,0.08100541681051254,0.0028752197977155447,0.02765263244509697,-0.06171341985464096,0.14000828564167023
12,-0.26810789108276367,0.11129779368638992,0.025597907602787018,0.08534444123506546,0.002934133866801858,0.028516454622149467,-0.0635295882821083,0.15394210815429688
13,-0.2745353877544403,0.11177115887403488,0.02574227750301361,0.08955343067646027,0.002992969239130616,0.029178878292441368,-0.06560247391462326,0.155070498585701
14,-0.2807833254337311,0.11221034824848175,0.025877229869365692,0.09362395107746124,0.0030550810042768717,0.02980322204530239,-0.06757619976997375,0.1521238535642624
15,-0.2867458462715149,0.11261685192584991,0.0260030385106802,0.09773251414299011,0.0031164828687906265,0.03045075759291649,-0.0695953443646431,0.1498626470565796
16,-0.29251977801322937,0.11299809068441391,0.026122108101844788,0.10154043138027191,0.003175023477524519,0.03133430704474449,-0.07144929468631744,0.14831623435020447
17,-0.29814696311950684,0.11335497349500656,0.026234431192278862,0.1053936555981636,0.00323823606595397,0.03203804790973663,-0.07332503795623779,0.1453908532857895
18,-0.30359315872192383,0.11368971318006516,0.02634039707481861,0.10905163735151291,0.0033062866423279047,0.03264957293868065,-0.07545499503612518,0.1429186463356018
19,-0.30888763070106506,0.11400461196899414,0.026440855115652084,0.11265142261981964,0.003369128331542015,0.03351446986198425,-0.0777263194322586,0.14034156501293182
20,-0.31412795186042786,0.11430409550666809,0.026537075638771057,0.11623260378837585,0.003440499771386385,0.03427112475037575,-0.0805244967341423,0.1390037089586258
