epoch,train_eval_loss,train_step_loss,test_loss
1,2.2239832365024856,5.694014160138257,3.614398825658511
2,1.106587308610392,1.6212980927161451,1.8138922164429268
3,0.7223771534467999,0.9563047829663979,1.1387254810768719
4,0.49786171362414,0.6714868798570813,0.8005057948909394
5,0.372971967368098,0.5075858173505315,0.6014804796541118
6,0.2439643817686895,0.35569893920196677,0.42266489490526454
7,0.16638965366179484,0.24690248465762948,0.2920319168534997
8,0.11634183588780855,0.17045154169483004,0.2166855895900291
9,0.08650616024844131,0.1325383741619452,0.16282076024573688
10,0.0689977084335528,0.10057237013331,0.13153322183922544
11,0.05281079811920897,0.08170834085289037,0.1069692188201974
12,0.045439247207509144,0.0683557003877073,0.09207109229205405
13,0.0396141907625031,0.05621819092698817,0.07923945267450865
14,0.03018471677705907,0.0468727060646381,0.06464758433707773
15,0.027096607283367748,0.04045332483244392,0.05723181326095372
16,0.023022698826695744,0.03602832127011047,0.0487791069158136
17,0.019921421956771997,0.0300122229558117,0.043531930746008814
18,0.01760678184354863,0.02771364633907687,0.039652253598927364
19,0.01548846755067856,0.025103767771484715,0.034672976696872276
20,0.014293506066178718,0.022417569954721432,0.0317346291727127
21,0.012785711891034193,0.019860601527089218,0.029016290965689917
22,0.012168643096385644,0.017778037379513372,0.026578378255508805
23,0.011046383083302375,0.01636352697563059,0.024509748401434998
24,0.010010108130586426,0.015347564522669001,0.022697679528362675
25,0.008839393127709627,0.014099986327566066,0.0206285718505241
26,0.008506087152755748,0.012691206421773389,0.01952060281413875
27,0.0076050998741074615,0.01199289297087575,0.017659448767633742
28,0.007092541391411197,0.01110410967068571,0.016451873633687355
29,0.006709779743431953,0.009794089503867447,0.0153649102675316
30,0.006119432829167933,0.009515139045861532,0.014348853498561197
31,0.005814330911601496,0.009023437909079049,0.013733068591655661
32,0.0056745503065094615,0.008471485947803507,0.013083586766975656
33,0.005429585357550641,0.0079292999931945,0.012631146398853493
34,0.004928910097771744,0.007652581862683566,0.011515468222909867
35,0.005084735329388178,0.0071380843215112415,0.011453110129321547
36,0.004506659847057877,0.0068095016012073685,0.010584147893674841
37,0.0044635910725994415,0.006276372574129194,0.010592413734491558
38,0.004079061003717762,0.005886451934270983,0.009829277215210815
39,0.004043684265309433,0.0056652128960023515,0.009557627243538425
40,0.004012216890655589,0.005618989709237555,0.00948964579872889
41,0.003779335797094462,0.005457728565231247,0.008773404501004306
42,0.0035527098234960732,0.005119281566157093,0.008660433533257001
43,0.00339208318816487,0.004880306811757245,0.008249877743661132
44,0.0034492519204858798,0.004818416912249237,0.008299433834612641
45,0.003275614046104993,0.004484780172307817,0.007906535631853695
46,0.0031601459005771325,0.004322366130028693,0.00760864616120787
47,0.003112798019949543,0.004246541421930745,0.007489808805320905
48,0.0030982747113016264,0.004069305297409026,0.007322656484023077
49,0.002948810845308485,0.003955413530281973,0.007244998257454127
50,0.0029663724658673097,0.0038688751289023544,0.00696931796395071
51,0.0028369164132453196,0.003723438609532028,0.006873518356109319
52,0.00278579506462124,0.0037100942330962083,0.006767278196945038
53,0.0027700711774220417,0.003586026870663155,0.0067708108948382065
54,0.002727590216465338,0.0034797710788278084,0.0063726917317468825
55,0.0026250489344765916,0.0034597080842293094,0.006365192917996345
56,0.002612912470246093,0.0032543740938154033,0.006355659908627811
57,0.002541190434835459,0.003233698565723761,0.006106072734854265
58,0.002520585978098693,0.003185306051921732,0.006085420010364763
59,0.0025499219080291646,0.0031973270255685696,0.0059325179068125
60,0.0024314536190215954,0.0030095922707949045,0.005869457515203245
61,0.002419489380026683,0.003072651096549377,0.00575331876641267
62,0.002399605858461027,0.0029578147640557224,0.005691827189806662
63,0.002373531865969039,0.002953304814719507,0.005716555288325161
64,0.0023315107963205865,0.0029151231700659925,0.005663621473257945
65,0.002307862411825019,0.0028593805179281057,0.005532207588354747
66,0.0023314538157180125,0.0028318456782660674,0.005483980762631926
67,0.002280021618033231,0.0027738053237421896,0.005512137688934531
68,0.0022556953962718012,0.002660363106461207,0.005530842005798261
69,0.0022343476626978456,0.002756857662461698,0.005390956504568117
70,0.0022205501295114206,0.002647825299305314,0.005471461984120548
71,0.0022431323013393676,0.0026016612515240064,0.005454128803727833
72,0.002184956458435334,0.002617771317743046,0.005372140650131386
73,0.0021829001883273587,0.002546007955833426,0.005327078101297492
74,0.0021534884788302912,0.0025547690193151247,0.005299150544010341
75,0.0021487304336277016,0.0025217336171991984,0.0052627795056937494
76,0.0021373464592476512,0.0025085338088244482,0.005178816038179615
77,0.002170250262542252,0.0024194221543851046,0.005296077970500406
78,0.002177035913268943,0.0025245229305066873,0.005042995702577372
79,0.002116643711761163,0.0024215116644418747,0.005067113931524699
80,0.002112626344270525,0.0024459933804980706,0.005142396196859068
