epoch,train_eval_loss,train_step_loss,test_loss
1,0.09921836832104257,0.11418725493943917,0.11633695664577583
2,0.09929500868293614,0.10005708727634179,0.1169147360590678
3,0.09920715766115566,0.09970569413787914,0.11660203748324587
4,0.09909725342644958,0.10012266461579304,0.11567860620235838
5,0.09909534984397246,0.099578247317728,0.11515063786929236
6,0.09910442083921456,0.09957746767772818,0.11431345495242538
7,0.07644410640397964,0.09627220976465153,0.08702417017051736
8,0.02760302131246087,0.03752066416419902,0.03842906654733055
9,0.02454545491966079,0.02745725270712151,0.03669287055611542
10,0.017622251416117507,0.02323828929297204,0.028397956393390742
11,0.015181950027175128,0.017807579318166903,0.027124132000425325
12,0.014358596415029417,0.016598122827005835,0.0249600905292439
13,0.013518427296899749,0.015491457251867033,0.02424222963615579
14,0.013163192776607041,0.014875815039114008,0.024689740218592753
15,0.01229112585838974,0.014367426868598416,0.024183241553549225
16,0.012018336248237416,0.013568156697558906,0.021747305231001664
17,0.011136445565688885,0.012842576019465923,0.02256824579696917
18,0.010431204827553315,0.012335363028676442,0.018980515827922703
19,0.010274842010964352,0.011592746782555894,0.01980405606291102
20,0.009911079059415033,0.011567354290131128,0.019941974735859805
21,0.009571132245634982,0.011227938645290878,0.019459961447598526
22,0.00998207663468002,0.011407097959715241,0.018690155702975903
23,0.009384030933632598,0.0108234045130886,0.018625286151641707
24,0.009240164683718455,0.010657110453565728,0.018484638990028168
25,0.00905443744534234,0.010331410053625421,0.018236139626282157
26,0.009101894725409973,0.010277441869718287,0.018147242791724926
27,0.008872599452537839,0.0101009572258676,0.01817644644356101
28,0.010045039020854686,0.010098649127373719,0.019023474725469173
29,0.008565007855673535,0.009823493870361796,0.017449225849121078
30,0.008717833877185187,0.00967423087161667,0.017497300624574778
31,0.008415721193407125,0.009978620265171214,0.016905336396362932
32,0.008508162067066217,0.00935682887211442,0.017218664007366827
33,0.00875006661013028,0.009655887392823989,0.017508347045359713
34,0.00842051590737394,0.00952335013920125,0.016714648903268212
35,0.009050448975298721,0.00958376435808978,0.016672518302400567
36,0.008551077081112027,0.009531374353001703,0.01616871769323289
37,0.008026285260737039,0.00930030249445787,0.015561899230983204
38,0.00849816244963545,0.009116893115822436,0.016087306200128885
39,0.008228631986282505,0.009225657666629215,0.016057937127511933
40,0.007952561557044477,0.00916442130955885,0.015476523091821686
41,0.007902708689737898,0.009134705415663292,0.015382779571517936
42,0.007820875628424855,0.009117211716003576,0.014752306789585766
43,0.007883118728988435,0.008819009313570722,0.014883578914175584
44,0.007930276697754634,0.008943845184063012,0.01487055661134409
45,0.008129420431015591,0.008907296694815159,0.015268823976445838
46,0.007511065373543464,0.008802958509340039,0.014684787370464745
47,0.007429269841928414,0.008698710170135184,0.014530361346206097
48,0.007864935218163257,0.00865017326618984,0.014689790616381707
49,0.007685067557932882,0.008446938059521172,0.014797966946459552
50,0.008433690349383018,0.008683549855255856,0.015675551077513915
51,0.007350718418643787,0.008617497066844185,0.01448887201497867
52,0.007352838553984088,0.008525415947485083,0.014573317517410898
53,0.0072637818240449846,0.008741763604910305,0.014436799059464905
54,0.00721486552806561,0.008126953810031683,0.014027761860940714
55,0.007099291046268674,0.008080571494504528,0.014270922451308279
56,0.007287753198044646,0.008203846999918515,0.0141174010442556
57,0.0073724988479092575,0.008155218105903774,0.014211317022709658
58,0.006999671054358055,0.008500391428517003,0.014085721669706909
59,0.007311158357342032,0.007886843184747224,0.014336658178430889
60,0.006993470549217281,0.007653204601187751,0.014024434258693827
61,0.008108302347140823,0.007925895824676977,0.01630813636528962
62,0.006667114512010574,0.00786853987583012,0.013886078212382523
63,0.006787581153783914,0.007830909374257866,0.01412180643752345
64,0.008070051641741115,0.0077560958979686475,0.015259253188090164
65,0.006825362900875457,0.008083965260324613,0.014436509470860573
66,0.00677854370903913,0.00794543410247227,0.014274808442408592
67,0.00691779582703063,0.0075549391484907216,0.014036028384480767
68,0.006992950211653012,0.007706816699180119,0.014858860963409189
69,0.007090754223982284,0.007475959488524581,0.014247751188250935
70,0.006887199203225627,0.007855856167328245,0.013808414382618315
71,0.007137935457695851,0.007636403128996772,0.014654211550865806
72,0.006889580324656157,0.007410433389387041,0.01514491145783932
73,0.006762798080601957,0.0075660004139930575,0.014740558881088963
74,0.00699016255572715,0.007609278499588089,0.014314317410165341
75,0.006521948189724602,0.007556822036726857,0.014714359964487415
76,0.006912195313756222,0.007297907516641437,0.014699970418347707
77,0.007147723185278544,0.007362975826803243,0.014707924298656675
78,0.0066217344073902645,0.007490278322706526,0.01922146037962179
79,0.0062747893810568625,0.007375453414290019,0.014663542693788627
80,0.007526267083988076,0.007393233038766205,0.014359961174909832
81,0.006368951933834137,0.00745775139855467,0.015474042632090425
82,0.006505742768272245,0.007309045519609496,0.01806439945805475
83,0.0067714620248100045,0.007331399730283697,0.018372622590667523
84,0.006655212311398064,0.006993698298860833,0.01509881109902353
85,0.00612371367604931,0.007099191500049717,0.018125949126096913
86,0.006295408776224191,0.006985094969354148,0.017204798464096227
87,0.006384176884162002,0.007070948905750828,0.017080490182916935
88,0.00652941962039591,0.007352112080761284,0.01770076225525042
89,0.006297183579278826,0.00691865094638658,0.017992669016787362
90,0.006393711762773863,0.0070038024634825734,0.018115977974466898
91,0.00645659825916752,0.007103945849076757,0.018365165398692047
92,0.006062444302183818,0.007044286809791371,0.01767139611345076
93,0.006098526753501549,0.006900325988612647,0.01754639392719738
94,0.006331604290674597,0.0070401050044961696,0.0183047443168241
95,0.006606844955497062,0.006931389137259069,0.017915374964151878
96,0.006080148613285527,0.006973096371610772,0.017056691264888093
97,0.005925331669574211,0.0066954467735552,0.01835792704675455
98,0.006024211659293017,0.006687548538705088,0.017235028975482937
99,0.005794488841658781,0.006670093589971932,0.016978010867513063
100,0.005790373023026726,0.006748775885668847,0.016796590891342424
