epoch,train_mae,test_mae
1,245.4647216796875,351.4922790527344
2,123.30622863769531,176.71324157714844
3,75.63116455078125,111.33458709716797
4,52.582122802734375,81.34143829345703
5,37.95103073120117,64.9570083618164
6,28.06855583190918,53.213436126708984
7,22.38162612915039,45.42997741699219
8,18.986032485961914,39.93716812133789
9,16.59412384033203,36.243778228759766
10,15.104375839233398,33.27729797363281
11,13.586265563964844,31.027711868286133
12,12.393906593322754,29.159320831298828
13,11.255480766296387,26.881874084472656
14,9.990303039550781,25.380691528320312
15,9.256390571594238,24.452880859375
16,8.519268035888672,22.605636596679688
17,7.9175286293029785,21.623971939086914
18,7.213016033172607,20.502538681030273
19,6.659780979156494,19.033283233642578
20,6.231952667236328,18.01210594177246
21,5.718440532684326,16.733993530273438
22,5.278559684753418,15.672036170959473
23,4.93864107131958,14.527310371398926
24,4.394518852233887,13.624602317810059
25,4.132852077484131,12.713912010192871
26,3.6913366317749023,11.689103126525879
27,3.3905584812164307,10.773704528808594
28,3.081601858139038,9.984681129455566
29,2.903481960296631,9.2511625289917
30,2.592419385910034,8.514716148376465
31,2.371151924133301,7.866233825683594
32,2.165428638458252,7.160782814025879
33,2.1143267154693604,6.656208515167236
34,1.8452937602996826,5.851362228393555
35,1.7173782587051392,5.305119514465332
36,1.548951268196106,4.8181328773498535
37,1.4684631824493408,4.475052356719971
38,1.375167727470398,4.076494216918945
39,1.3145524263381958,3.7783026695251465
40,1.2444449663162231,3.5467116832733154
41,1.1671322584152222,3.241607427597046
42,1.11146879196167,3.0334882736206055
43,1.1089985370635986,2.7809133529663086
44,1.0042811632156372,2.5873539447784424
45,0.9683680534362793,2.3949153423309326
46,0.9379709362983704,2.226332902908325
47,0.9288551807403564,2.0911612510681152
48,0.898168683052063,2.0214130878448486
49,0.8676912784576416,1.8968298435211182
50,0.8819131851196289,1.853118658065796
