epoch,train_mae,test_mae
1,408.6117858886719,3065.673095703125
2,0.0,2867.32568359375
3,0.0,2644.2783203125
4,0.0,2410.4716796875
5,0.0,2169.535400390625
6,0.0,1922.40380859375
7,0.0,1695.18017578125
8,0.0,1487.1326904296875
9,0.0,1299.3372802734375
10,0.0,1128.2113037109375
11,0.0,974.3485107421875
12,0.0,837.4014282226562
13,0.0,715.790283203125
14,0.0,608.3958129882812
15,0.0,514.4692993164062
16,0.0,432.4355773925781
17,0.0,360.92669677734375
18,0.0,300.3994140625
19,0.0,250.1574249267578
20,0.0,208.6019744873047
21,0.0,175.38340759277344
22,0.0,148.58587646484375
23,0.0,127.05315399169922
24,0.0,109.0
25,0.0,93.92938995361328
26,0.0,81.48031616210938
27,0.0,71.08506774902344
28,0.0,62.29387283325195
29,0.0,54.86671447753906
30,0.0,48.48820495605469
31,0.0,43.13731002807617
32,0.0,38.5962028503418
33,0.0,34.63745880126953
34,0.0,31.21975326538086
35,0.0,28.205459594726562
36,0.0,25.60062026977539
37,0.0,23.297019958496094
38,0.0,21.314586639404297
39,0.0,19.519487380981445
40,0.0,17.911643981933594
41,0.0,16.383024215698242
42,0.0,15.01266098022461
43,0.0,13.800726890563965
44,0.0,12.709931373596191
45,0.0,11.756514549255371
46,0.0,10.874540328979492
47,0.0,10.06877326965332
48,0.0,9.337471008300781
49,0.0,8.676857948303223
50,0.22985109686851501,8.059966087341309
51,0.0,7.4997453689575195
52,0.0,6.982425212860107
53,0.0,6.515563488006592
54,0.0,6.088095188140869
55,0.0,5.703465461730957
56,0.0,5.334496021270752
57,0.0,5.008206844329834
58,0.0,4.703079700469971
59,0.0,4.43171501159668
60,0.0,4.178895950317383
61,0.0,3.9445035457611084
62,0.0,3.7266182899475098
63,0.0,3.5259416103363037
64,0.0,3.3326456546783447
65,0.0,3.1580300331115723
66,0.0,2.994396448135376
67,0.0,2.845101833343506
68,0.0,2.7097373008728027
69,0.0,2.584254264831543
70,0.0,2.466560125350952
71,0.0,2.356243133544922
72,0.0,2.2569894790649414
73,0.0,2.1654205322265625
74,0.0,2.078296661376953
75,0.0,1.9961442947387695
76,0.0,1.9228172302246094
77,0.0,1.8571555614471436
78,0.0,1.7939348220825195
79,0.0,1.73562753200531
80,0.0,1.6814237833023071
81,0.0,1.6321889162063599
82,0.0,1.5863558053970337
83,0.0,1.544753074645996
84,0.0,1.5058960914611816
85,0.0,1.4702110290527344
86,0.0,1.4366202354431152
87,0.0,1.4066791534423828
88,0.0,1.37903892993927
89,0.0,1.3523764610290527
90,0.0,1.328005075454712
91,0.0,1.3067022562026978
92,0.0,1.2866706848144531
93,0.0,1.267990231513977
94,0.0,1.25107741355896
95,0.0,1.2363660335540771
96,0.0,1.2220542430877686
97,0.0,1.2084416151046753
98,0.0,1.1965872049331665
99,0.0,1.185697317123413
100,0.14339178800582886,1.1761102676391602
101,0.0,1.1671096086502075
102,0.0,1.1589200496673584
103,0.0,1.1514838933944702
104,0.0,1.1442131996154785
105,0.0,1.1381802558898926
106,0.0,1.132451057434082
107,0.0,1.1269596815109253
108,0.0,1.1221153736114502
109,0.0,1.1179991960525513
110,0.0,1.1145929098129272
111,0.0,1.1112897396087646
112,0.0,1.108823537826538
113,0.0,1.106009840965271
114,0.0,1.1035192012786865
115,0.0,1.1012781858444214
116,0.0,1.0994993448257446
117,0.0,1.098044753074646
118,0.0,1.0970168113708496
119,0.0,1.0961174964904785
120,0.0,1.0955449342727661
121,0.0,1.0946649312973022
122,0.0,1.093880534172058
123,0.0,1.0929315090179443
124,0.0,1.0925207138061523
125,0.0,1.0923042297363281
126,0.0,1.0916893482208252
127,0.0,1.091251254081726
128,0.0,1.0908210277557373
129,0.0,1.090255618095398
130,0.0,1.090064525604248
131,0.0,1.0900545120239258
132,0.0,1.0899063348770142
133,0.0,1.0899546146392822
134,0.0,1.0901128053665161
135,0.0,1.0899792909622192
136,0.0,1.0900932550430298
137,0.0,1.0900726318359375
138,0.0,1.0901449918746948
139,0.0,1.090296745300293
140,0.0,1.090284824371338
141,0.0,1.0902677774429321
142,0.0,1.090291976928711
143,0.0,1.0904110670089722
144,0.0,1.0903962850570679
145,0.0,1.0900816917419434
146,0.0,1.0898834466934204
147,0.0,1.089687466621399
148,0.0,1.089581847190857
149,0.0,1.0894206762313843
150,0.06823403388261795,1.0896598100662231
151,0.0,1.0895891189575195
152,0.0,1.0895038843154907
153,0.0,1.0891801118850708
154,0.0,1.0886836051940918
155,0.0,1.088376522064209
156,0.0,1.0881205797195435
157,0.0,1.0879029035568237
158,0.0,1.087525486946106
159,0.0,1.087226152420044
160,0.0,1.0871522426605225
161,0.0,1.0868639945983887
162,0.0,1.0867574214935303
163,0.0,1.08651602268219
164,0.0,1.0863380432128906
165,0.0,1.0860399007797241
166,0.0,1.085880994796753
167,0.0,1.0857290029525757
168,0.0,1.08543860912323
169,0.0,1.0850260257720947
170,0.0,1.0846171379089355
171,0.0,1.0843195915222168
172,0.0,1.083937168121338
173,0.0,1.0836763381958008
174,0.0,1.083391547203064
175,0.0,1.0832279920578003
176,0.0,1.0829986333847046
177,0.0,1.0827254056930542
178,0.0,1.082417607307434
179,0.0,1.082143783569336
180,0.0,1.0817220211029053
181,0.0,1.0812561511993408
182,0.0,1.0808793306350708
183,0.0,1.0806242227554321
184,0.0,1.080483317375183
185,0.0,1.0802404880523682
186,0.0,1.0799200534820557
187,0.0,1.079647421836853
188,0.0,1.079371452331543
189,0.0,1.0791517496109009
190,0.0,1.0789382457733154
191,0.0,1.0787709951400757
192,0.0,1.0785541534423828
193,0.0,1.0783189535140991
194,0.0,1.0781174898147583
195,0.0,1.0780104398727417
196,0.0,1.0778288841247559
197,0.0,1.0776249170303345
198,0.0,1.0774505138397217
199,0.0,1.077336311340332
200,0.03446465730667114,1.0772194862365723
