epoch,gamma_psg,gamma_wase,gamma_dsc,alpha_pgia_layer0,alpha_pgia_layer1,alpha_pgia_layer2,alpha_pgia_layer3,alpha_pgia_layer4
1,0.9937170147895813,1.0124659538269043,1.0011365413665771,1.001003623008728,1.0038648843765259,1.0049129724502563,0.9986886978149414,0.9985591769218445
2,0.9879350066184998,1.0372051000595093,1.0001696348190308,1.0014337301254272,1.0048670768737793,1.0060707330703735,0.998830258846283,0.9994992017745972
3,0.9867751002311707,1.0479075908660889,0.999679446220398,1.001521110534668,1.0048295259475708,1.0060375928878784,0.9986410737037659,0.9998145699501038
4,0.9862100481987,1.0538511276245117,0.9995597004890442,1.0015993118286133,1.0048917531967163,1.006061315536499,0.9985063076019287,1.000105857849121
5,0.9859033823013306,1.057363510131836,0.999488353729248,1.001659631729126,1.004984736442566,1.0061275959014893,0.9984074234962463,1.000091791152954
6,0.9857177734375,1.0593204498291016,0.999437689781189,1.0017080307006836,1.0050380229949951,1.0062109231948853,0.9983221888542175,1.0000107288360596
7,0.9855995178222656,1.0602762699127197,0.999394416809082,1.0017518997192383,1.0050840377807617,1.0062718391418457,0.9982300400733948,0.999936580657959
8,0.9855199456214905,1.0605791807174683,0.9993529915809631,1.0017883777618408,1.0051560401916504,1.006322979927063,0.9981622099876404,0.9998651742935181
9,0.9854593276977539,1.0605136156082153,0.9993127584457397,1.0018256902694702,1.0052297115325928,1.0063786506652832,0.9981027841567993,0.9998155236244202
10,0.9854108095169067,1.0602611303329468,0.9992742538452148,1.0018551349639893,1.0052934885025024,1.0064300298690796,0.9980415105819702,0.9997734427452087
11,0.9853665828704834,1.0599820613861084,0.9992366433143616,1.0018911361694336,1.0053508281707764,1.0064722299575806,0.9979912638664246,0.9997341632843018
12,0.985322892665863,1.059735655784607,0.9992033243179321,1.001922607421875,1.005407691001892,1.0065147876739502,0.9979450702667236,0.9997406601905823
13,0.9852810502052307,1.0595048666000366,0.999171793460846,1.0019611120224,1.0054455995559692,1.0065628290176392,0.9979230761528015,0.9997247457504272
14,0.9852468967437744,1.0592440366744995,0.9991412162780762,1.0020047426223755,1.0054872035980225,1.0066072940826416,0.9979004263877869,0.9997139573097229
15,0.9852166175842285,1.0590250492095947,0.9991111755371094,1.0020501613616943,1.0055166482925415,1.0066519975662231,0.9978905320167542,0.9997032284736633
16,0.9851898550987244,1.0588898658752441,0.9990816116333008,1.0021076202392578,1.005556583404541,1.006699800491333,0.9978751540184021,0.9996915459632874
17,0.9851710200309753,1.0587584972381592,0.9990518689155579,1.0021734237670898,1.0055875778198242,1.0067373514175415,0.9978647828102112,0.9996700882911682
18,0.9851553440093994,1.0586663484573364,0.9990221261978149,1.0022413730621338,1.005606770515442,1.0067775249481201,0.9978641271591187,0.9996742606163025
19,0.9851438999176025,1.0586214065551758,0.9989930391311646,1.0023229122161865,1.0056253671646118,1.0068162679672241,0.9978542327880859,0.9996557831764221
20,0.9851382970809937,1.0586192607879639,0.9989634156227112,1.0024069547653198,1.0056627988815308,1.00685453414917,0.997857928276062,0.9996487498283386
21,0.9851408004760742,1.0585145950317383,0.9989336729049683,1.0025005340576172,1.005672812461853,1.0068920850753784,0.9978668093681335,0.9996410012245178
22,0.9851506352424622,1.0583178997039795,0.9989044666290283,1.0026044845581055,1.0056928396224976,1.0069342851638794,0.9978764653205872,0.9996363520622253
23,0.9851595759391785,1.0582815408706665,0.9988739490509033,1.0027096271514893,1.0056997537612915,1.0069620609283447,0.9978920221328735,0.9996313452720642
24,0.9851792454719543,1.0580178499221802,0.9988436102867126,1.002824068069458,1.0057156085968018,1.0069973468780518,0.9979145526885986,0.9996345639228821
25,0.9851993322372437,1.0579161643981934,0.9988139867782593,1.002949833869934,1.0057300329208374,1.007021427154541,0.9979450702667236,0.9996439218521118
26,0.9852270483970642,1.0576730966567993,0.9987844824790955,1.0030773878097534,1.005761742591858,1.0070475339889526,0.9979753494262695,0.9996611475944519
27,0.9852612614631653,1.0573803186416626,0.9987544417381287,1.0032141208648682,1.005779504776001,1.0070563554763794,0.9980058073997498,0.9996835589408875
28,0.9852942228317261,1.0572103261947632,0.9987245798110962,1.0033528804779053,1.005806803703308,1.0070751905441284,0.9980562925338745,0.9996926188468933
29,0.9853373765945435,1.0568690299987793,0.9986941814422607,1.0034960508346558,1.0058430433273315,1.0070977210998535,0.9981011748313904,0.9997208118438721
30,0.9853794574737549,1.056571125984192,0.9986643195152283,1.0036426782608032,1.0058671236038208,1.0071064233779907,0.9981313943862915,0.9997549653053284
31,0.9853571653366089,1.0566381216049194,0.9986401200294495,1.0037868022918701,1.0059033632278442,1.0071083307266235,0.9981887936592102,0.9997784495353699
32,0.9853024482727051,1.0563582181930542,0.9986229538917542,1.003879189491272,1.0059322118759155,1.0071319341659546,0.9982619285583496,0.999774694442749
33,0.9852522611618042,1.0559594631195068,0.9986061453819275,1.0039485692977905,1.0059759616851807,1.007166862487793,0.9983437061309814,0.999781608581543
34,0.9852061867713928,1.0554730892181396,0.998590886592865,1.0040063858032227,1.0060163736343384,1.0071899890899658,0.9984411001205444,0.9997767210006714
35,0.9851558804512024,1.0552070140838623,0.9985765814781189,1.0040631294250488,1.0060609579086304,1.0072195529937744,0.9985355734825134,0.9997870922088623
36,0.9851120710372925,1.0547897815704346,0.9985623955726624,1.0041195154190063,1.0061124563217163,1.0072516202926636,0.9986330270767212,0.9997760057449341
37,0.9850724339485168,1.054315447807312,0.9985485076904297,1.0041759014129639,1.0061715841293335,1.0072788000106812,0.9987517595291138,0.9997810125350952
38,0.9850279092788696,1.0540558099746704,0.9985349774360657,1.0042386054992676,1.0062345266342163,1.0073038339614868,0.9988918304443359,0.9997857809066772
39,0.9849955439567566,1.0534474849700928,0.9985206723213196,1.0042977333068848,1.0062974691390991,1.0073301792144775,0.9990046620368958,0.9997971057891846
