epoch,train_mae,test_mae
1,360.2919616699219,515.0734252929688
2,0.0,250.14784240722656
3,0.0,140.00454711914062
4,0.0,32.07411575317383
5,0.0,1.9137914180755615
6,0.0,1.6881673336029053
7,0.0,1.5012785196304321
8,0.0,1.2971014976501465
9,0.0,1.30588960647583
10,0.0,1.3594048023223877
11,0.0,1.2014241218566895
12,0.0,1.298368215560913
13,0.0,1.2603375911712646
14,0.0,1.2176321744918823
15,0.0,1.1432607173919678
16,0.0,1.2147092819213867
17,0.0,1.2413009405136108
18,0.0,1.1242194175720215
19,0.0,1.1937679052352905
20,0.0,1.2883715629577637
21,0.0,1.4226605892181396
22,0.0,1.2170017957687378
23,0.0,1.290647029876709
24,0.0,1.40595543384552
25,0.0,1.2597410678863525
26,0.0,1.178106665611267
27,0.0,1.1740882396697998
28,0.0,1.2006778717041016
29,0.0,1.2104898691177368
30,0.0,1.2078460454940796
31,0.0,1.2202261686325073
32,0.0,1.2194921970367432
33,0.0,1.20628821849823
34,0.0,1.1388239860534668
35,0.0,1.123069167137146
36,0.0,1.124818205833435
37,0.0,1.190868854522705
38,0.0,1.1838330030441284
39,0.0,1.1198440790176392
40,0.0,1.1207035779953003
41,0.0,1.1362981796264648
42,0.0,1.1353416442871094
43,0.0,1.0734946727752686
44,0.0,1.0933637619018555
45,0.0,1.1367876529693604
46,0.0,1.1289581060409546
47,0.0,1.1238653659820557
48,0.0,1.095527172088623
49,0.0,1.0866822004318237
50,0.2122381031513214,1.1080410480499268
51,0.0,1.092042326927185
52,0.0,1.0832833051681519
53,0.0,1.081514835357666
54,0.0,1.0987828969955444
55,0.0,1.1137884855270386
56,0.0,1.1396842002868652
57,0.0,1.075618028640747
58,0.0,1.0697189569473267
59,0.0,1.0577176809310913
60,0.0,1.057098388671875
61,0.0,1.0592617988586426
62,0.0,1.0543646812438965
63,0.0,1.0923500061035156
64,0.0,1.084957242012024
65,0.0,1.0519086122512817
66,0.0,1.0827094316482544
67,0.0,1.0563907623291016
68,0.0,1.1132291555404663
69,0.0,1.0391194820404053
70,0.0,1.0737758874893188
71,0.0,1.100652813911438
72,0.0,1.0265980958938599
73,0.0,1.04246985912323
74,0.0,1.1203362941741943
75,0.0,1.005223035812378
76,0.0,1.0482243299484253
77,0.0,1.025491714477539
78,0.0,1.048910140991211
79,0.0,1.0185682773590088
80,0.0,1.060814619064331
81,0.0,1.0727741718292236
82,0.0,1.0212392807006836
83,0.0,1.0226143598556519
84,0.0,1.0215257406234741
85,0.0,1.06673002243042
86,0.0,1.0478485822677612
87,0.0,1.0628465414047241
88,0.0,1.037798285484314
89,0.0,1.0393168926239014
90,0.0,1.059442400932312
91,0.0,1.0619165897369385
92,0.0,1.0275709629058838
93,0.0,1.0245392322540283
94,0.0,1.0049997568130493
95,0.0,1.065019130706787
96,0.0,1.0289498567581177
97,0.0,1.0251258611679077
98,0.0,1.0325056314468384
99,0.0,1.0241211652755737
100,0.11120568960905075,1.0276211500167847
101,0.0,1.045001745223999
102,0.0,1.0231037139892578
103,0.0,1.0507959127426147
104,0.0,1.0335195064544678
105,0.0,1.0596929788589478
106,0.0,1.0602952241897583
107,0.0,1.01017165184021
108,0.0,1.029304027557373
109,0.0,1.0416861772537231
110,0.0,1.0282455682754517
111,0.0,1.0157214403152466
112,0.0,1.0321465730667114
113,0.0,1.0156644582748413
114,0.0,1.0474342107772827
115,0.0,1.034310221672058
116,0.0,1.0243768692016602
117,0.0,1.0212222337722778
118,0.0,1.030135154724121
119,0.0,1.0328243970870972
120,0.0,1.0053644180297852
121,0.0,1.0045455694198608
122,0.0,1.0246095657348633
123,0.0,1.0075855255126953
124,0.0,0.9969456791877747
125,0.0,1.0019474029541016
126,0.0,1.0114941596984863
127,0.0,1.0240973234176636
128,0.0,1.0312180519104004
129,0.0,1.0341737270355225
130,0.0,1.0191622972488403
131,0.0,1.0062304735183716
132,0.0,1.0158079862594604
133,0.0,1.0127214193344116
134,0.0,1.025854229927063
135,0.0,1.0179322957992554
136,0.0,0.9978261590003967
137,0.0,1.008533000946045
138,0.0,0.9933327436447144
139,0.0,0.9977420568466187
140,0.0,1.0198845863342285
141,0.0,1.012439250946045
142,0.0,1.0185586214065552
143,0.0,0.9984071850776672
144,0.0,1.007948398590088
145,0.0,1.012779712677002
146,0.0,1.0202134847640991
147,0.0,1.0108108520507812
148,0.0,1.002007007598877
149,0.0,1.0065994262695312
150,0.06695519387722015,1.011117935180664
151,0.0,0.9884921908378601
152,0.0,0.9922001361846924
153,0.0,1.000443458557129
154,0.0,1.0021693706512451
155,0.0,0.9988962411880493
156,0.0,1.003860354423523
157,0.0,0.9999858736991882
158,0.0,1.007742166519165
159,0.0,0.9978854656219482
160,0.0,1.0123170614242554
161,0.0,0.9988449215888977
162,0.0,1.0033494234085083
163,0.0,0.9930474162101746
164,0.0,1.0031142234802246
165,0.0,0.9914925694465637
166,0.0,1.000303030014038
167,0.0,0.9962968230247498
168,0.0,1.0053294897079468
169,0.0,0.9953052401542664
170,0.0,0.9961425065994263
171,0.0,0.9951720833778381
172,0.0,0.9991543292999268
173,0.0,0.994265615940094
174,0.0,1.00546133518219
175,0.0,1.0004023313522339
176,0.0,0.99966961145401
177,0.0,0.9984408020973206
178,0.0,1.002333402633667
179,0.0,0.9872627854347229
180,0.0,0.9997783303260803
181,0.0,0.998611330986023
182,0.0,0.9916895031929016
183,0.0,0.9942443370819092
184,0.0,0.9895117878913879
185,0.0,0.9922785758972168
186,0.0,0.9883368015289307
187,0.0,0.987102746963501
188,0.0,0.9931999444961548
189,0.0,0.9952685236930847
190,0.0,0.988842785358429
191,0.0,0.9930983185768127
192,0.0,0.9953303337097168
193,0.0,0.9975231885910034
194,0.0,0.9872431755065918
195,0.0,0.9956425428390503
196,0.0,0.9957559704780579
197,0.0,0.9982854723930359
198,0.0,0.9943206906318665
199,0.0,0.9972989559173584
200,0.0355261005461216,0.9936919808387756
