epoch,train_r²,test_r²
1,-0.29121339321136475,-0.49155187606811523
2,0.8268994092941284,0.7892802953720093
3,0.8795181512832642,0.8426374197006226
4,0.8977537155151367,0.8655009865760803
5,0.9090197682380676,0.876789927482605
6,0.9150890707969666,0.8826470375061035
7,0.9196563363075256,0.8866945505142212
8,0.9227259159088135,0.8893330097198486
9,0.9260289669036865,0.8916463255882263
10,0.9275827407836914,0.8893381357192993
11,0.929452657699585,0.8947270512580872
12,0.9328399896621704,0.8964928984642029
13,0.9332005977630615,0.901370108127594
14,0.9387549161911011,0.903069794178009
15,0.9414829015731812,0.908392071723938
16,0.9438619613647461,0.9105695486068726
17,0.948419451713562,0.9148233532905579
18,0.9512006640434265,0.917461633682251
19,0.9501925110816956,0.9176838397979736
20,0.9535861015319824,0.9208375215530396
