epoch,train_loss,test_loss
1,20841.29637354934,3701.7410300925926
2,2254.1937177349423,1277.9399436668114
3,745.2868973981296,357.66908688015405
4,194.71504975948096,100.74448790373626
5,65.3457497323697,43.43901902657968
6,31.821489326192136,23.897971842024063
7,18.99734505776053,15.297150170361554
8,12.768667191390675,10.791994527534202
9,9.159893415775537,8.027031611513209
10,6.859814675517102,6.114633939884327
11,5.307535843235823,4.802572521898481
12,4.184641098085775,3.902740189322719
13,3.354186097615982,3.1322898070017495
14,2.722562191891967,2.5567187468210855
15,2.2335911682532537,2.0875820175365165
16,1.8387958207071076,1.8577572493641465
17,1.536915666829501,1.4921277187488697
18,1.2617167118179353,1.2602753418463248
19,1.0508000897668703,1.03866312901179
20,0.8821053309559328,0.8874529042729625
21,0.7365060850545084,0.7442368373826698
22,0.6186421083216845,0.6449745336064586
23,0.5277653983272458,0.5565631163341028
24,0.44787651659047456,0.4506536567652667
25,0.37427841114552685,0.39142548348064776
26,0.31696527664592156,0.3585950216209447
27,0.27615849982900736,0.2945442572236061
28,0.23498131136923905,0.2655098115404447
29,0.20429245231062546,0.2289778688163669
30,0.179520134052795,0.19906894600501768
31,0.15320128928947252,0.16852173609314142
32,0.13518096877578878,0.15340311866667536
33,0.11750659915421513,0.14010641944629174
34,0.10475114878282507,0.11965932600476124
35,0.09078299251087474,0.10714801400899887
36,0.08145725479759121,0.10678774394370892
37,0.07265324590735416,0.07861845691998799
38,0.06436930525723335,0.07663845477832688
39,0.05725128030504923,0.07405717436362196
40,0.05257487488732793,0.06356896970559049
41,0.047559128054011905,0.06562093141730185
42,0.04263014133818664,0.05260974127385351
43,0.0385921430461016,0.048290721934150765
44,0.03611010837047921,0.040271078098427365
45,0.03209523297846317,0.04203168778783745
46,0.029289868988745936,0.04215127967849926
47,0.026576522706826197,0.029159319173130725
48,0.024695378967804285,0.03192428723667507
49,0.022929324142449376,0.02879697391418395
50,0.02227386537382835,0.025316753976598935
51,0.020157374530505097,0.024451285290221374
52,0.018484311506801375,0.02113746272193061
53,0.016415798028011293,0.020868524081177182
54,0.015994909837749243,0.02050676210610955
55,0.01566795419314219,0.0192420046121158
56,0.014052084500271502,0.01922197539911226
57,0.012993116973207576,0.01679050517096012
58,0.011815443766376785,0.018406353028560127
59,0.012061105471073467,0.016140656683731963
60,0.010567131409753903,0.013063842758398366
61,0.011394394538461914,0.013845098877532614
62,0.010084457218229648,0.015272172650805226
63,0.009030551249663735,0.012529206548438029
64,0.008963507157653818,0.010529142476756263
65,0.00861163231103654,0.011213515798940702
66,0.007640811691014289,0.00920952935875566
67,0.007059772302786901,0.008949584301768078
68,0.007243708322883518,0.008372273046040424
69,0.007077330547574274,0.007891075521776522
70,0.006500162189068945,0.00792219462218108
71,0.006302443376444744,0.007751231504328273
72,0.00604348432918029,0.008014119471664782
73,0.005877549952781021,0.007614019559696317
74,0.005734459364678541,0.007638487042169328
75,0.005956769422376799,0.011997479031345359
76,0.0058136842835740925,0.006726487587137079
77,0.005328121318779422,0.00692400973531659
