epoch,train_mse,test_mse
1,348218.3125,568462.0625
2,0.0,109535.9375
3,0.0,32245.681640625
4,0.0,5118.9521484375
5,0.0,22.448204040527344
6,0.0,5.112295627593994
7,0.0,4.799495697021484
8,0.0,4.515726089477539
9,0.0,4.038148403167725
10,0.0,4.048968315124512
11,0.0,4.022654056549072
12,0.0,4.054069995880127
13,0.0,4.3136115074157715
14,0.0,4.328915119171143
15,0.0,4.1965484619140625
16,0.0,4.587630748748779
17,0.0,4.3993821144104
18,0.0,4.40242338180542
19,0.0,4.767427921295166
20,0.0,4.704823970794678
21,0.0,4.631290435791016
22,0.0,4.63495397567749
23,0.0,4.97339391708374
24,0.0,4.980283260345459
25,0.0,4.347837448120117
26,0.0,4.636833190917969
27,0.0,5.209798336029053
28,0.0,4.612061500549316
29,0.0,4.429912090301514
30,0.0,4.7437424659729
31,0.0,4.4547295570373535
32,0.0,4.63886022567749
33,0.0,4.1787638664245605
34,0.0,4.426176071166992
35,0.0,4.847074031829834
36,0.0,5.5178022384643555
37,0.0,4.237098693847656
38,0.0,3.8749778270721436
39,0.0,4.671865940093994
40,0.0,3.9867630004882812
41,0.0,4.250482082366943
42,0.0,4.303792953491211
43,0.0,4.411779403686523
44,0.0,4.169337749481201
45,0.0,4.336721420288086
46,0.0,4.259700775146484
47,0.0,4.428764820098877
48,0.0,4.331490516662598
49,0.0,4.220276832580566
50,0.3367103934288025,4.084269046783447
51,0.0,4.258953094482422
52,0.0,4.307575225830078
53,0.0,4.025832176208496
54,0.0,4.129631996154785
55,0.0,4.197754859924316
56,0.0,4.223235130310059
57,0.0,4.224276065826416
58,0.0,4.184757709503174
59,0.0,4.130441188812256
60,0.0,4.101190090179443
61,0.0,4.192512035369873
62,0.0,4.303965091705322
63,0.0,4.146885871887207
64,0.0,4.042904853820801
65,0.0,4.0439019203186035
66,0.0,4.150187015533447
67,0.0,4.04628849029541
68,0.0,4.126906871795654
69,0.0,4.023734092712402
70,0.0,4.075839519500732
71,0.0,3.962092161178589
72,0.0,4.040592193603516
73,0.0,3.961364507675171
74,0.0,4.030027389526367
75,0.0,4.098404407501221
76,0.0,3.978041648864746
77,0.0,3.9833383560180664
78,0.0,4.021396636962891
79,0.0,3.95438289642334
80,0.0,3.9854986667633057
81,0.0,3.9058051109313965
82,0.0,3.9643959999084473
83,0.0,3.9684016704559326
84,0.0,3.9704103469848633
85,0.0,3.993192434310913
86,0.0,3.947277545928955
87,0.0,4.015066623687744
88,0.0,3.9250311851501465
89,0.0,3.9322142601013184
90,0.0,3.973273515701294
91,0.0,3.947507858276367
92,0.0,3.990057945251465
93,0.0,3.949894666671753
94,0.0,4.000840187072754
95,0.0,4.093894004821777
96,0.0,4.039062976837158
97,0.0,4.017815589904785
98,0.0,3.9992592334747314
99,0.0,4.03778076171875
100,0.04716377705335617,3.93003511428833
101,0.0,3.872295379638672
102,0.0,3.9609534740448
103,0.0,3.8360860347747803
104,0.0,3.9258415699005127
105,0.0,3.872600555419922
106,0.0,3.9130711555480957
107,0.0,3.956418752670288
108,0.0,3.9135665893554688
109,0.0,3.9419667720794678
110,0.0,3.8593909740448
111,0.0,3.9209237098693848
112,0.0,3.853748321533203
113,0.0,3.868751287460327
114,0.0,3.912276268005371
115,0.0,3.888479232788086
116,0.0,3.902679204940796
117,0.0,3.933317184448242
118,0.0,3.976138114929199
119,0.0,3.9602696895599365
120,0.0,3.895695447921753
121,0.0,3.960333824157715
122,0.0,3.883848190307617
123,0.0,3.9007115364074707
124,0.0,3.821784734725952
125,0.0,3.924028158187866
126,0.0,3.856923818588257
127,0.0,3.8848748207092285
128,0.0,3.8441851139068604
129,0.0,3.84503173828125
130,0.0,3.9010472297668457
131,0.0,3.904668092727661
132,0.0,3.832430839538574
133,0.0,3.858661651611328
134,0.0,3.8477795124053955
135,0.0,3.830996036529541
136,0.0,3.881237268447876
137,0.0,3.8325796127319336
138,0.0,3.8461074829101562
139,0.0,3.813708543777466
140,0.0,3.8052291870117188
141,0.0,3.8108880519866943
142,0.0,3.832474708557129
143,0.0,3.834468126296997
144,0.0,3.785508155822754
145,0.0,3.813739776611328
146,0.0,3.835292339324951
147,0.0,3.819077968597412
148,0.0,3.813297748565674
149,0.0,3.832193613052368
150,0.013675333932042122,3.8165442943573
151,0.0,3.8097710609436035
152,0.0,3.825092315673828
153,0.0,3.803494930267334
154,0.0,3.817357063293457
155,0.0,3.792799472808838
156,0.0,3.8173069953918457
157,0.0,3.8135600090026855
158,0.0,3.7865238189697266
159,0.0,3.7959887981414795
160,0.0,3.7970376014709473
161,0.0,3.7902748584747314
162,0.0,3.778292417526245
